depth,exact_trajectory_correct,example_id,final_correct,invalid_call,machine,model_forwards,nontermination,one_call_edge_coverage,per_transition_accuracy,post_tool_answer_correct,seed,selected_edge_valid,stop_emitted,termination_correct,tool_calls
4,0,50,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,51,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,52,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,53,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,54,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,55,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,56,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,57,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,58,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,59,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,60,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,61,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,62,0,1,M4,1,0,,0.0,,37,,0,0,1
4,0,63,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,0,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,1,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,2,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,3,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,4,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,5,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,6,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,7,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,8,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,9,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,10,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,11,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,12,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,13,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,14,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,15,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,16,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,17,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,18,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,19,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,20,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,21,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,22,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,23,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,24,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,25,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,26,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
6,0,27,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,28,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,29,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,30,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,31,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,32,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,33,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,34,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,35,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,36,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,37,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,38,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,39,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,40,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,41,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,42,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,43,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,44,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,45,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,46,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,47,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,48,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
6,0,49,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,50,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,51,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,52,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,53,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,54,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,55,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,56,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,57,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,58,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,59,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,60,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
6,0,61,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,62,0,1,M4,1,0,,0.0,,37,,0,0,1
6,0,63,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,0,0,1,M4,3,0,,0.25,,37,,0,0,3
8,0,1,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,2,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,3,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,4,0,0,M4,3,0,,0.25,,37,,1,0,2
8,0,5,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,6,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,7,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,8,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,9,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,10,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,11,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,12,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,13,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,14,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,15,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,16,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,17,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,18,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,19,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,20,0,1,M4,2,0,,0.125,,37,,0,0,2
8,0,21,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,22,0,1,M4,3,0,,0.25,,37,,0,0,3
8,0,23,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,24,0,1,M4,2,0,,0.125,,37,,0,0,2
8,0,25,0,1,M4,3,0,,0.25,,37,,0,0,3
8,0,26,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,27,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,28,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,29,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,30,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,31,0,1,M4,3,0,,0.25,,37,,0,0,3
8,0,32,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,33,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,34,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,35,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,36,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,37,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,38,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,39,0,1,M4,3,0,,0.25,,37,,0,0,3
8,0,40,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,41,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,42,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,43,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,44,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,45,0,1,M4,3,0,,0.25,,37,,0,0,3
8,0,46,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,47,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,48,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,49,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,50,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,51,0,1,M4,3,0,,0.25,,37,,0,0,3
8,0,52,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,53,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,54,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,55,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,56,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,57,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,58,0,1,M4,2,0,,0.125,,37,,0,0,2
8,0,59,0,1,M4,3,0,,0.25,,37,,0,0,3
8,0,60,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,61,0,1,M4,1,0,,0.0,,37,,0,0,1
8,0,62,0,1,M4,2,0,,0.125,,37,,0,0,2
8,0,63,0,1,M4,2,0,,0.125,,37,,0,0,2
