accuracy,axis,cell_id,competent,examples,generator_family,head_count,mean_margin,mean_rank,mean_stable_layer_when_correct,model_depth,model_seed,model_width,nuisance_count,predictive_order,raw_length,requested_dependency_span,training_budget
0.375,predictive_order,2368e64e6ae0,0,32,necessary_pattern,4,1.249861866235733,2.21875,1.4166666666666667,2,23,64,0,3,12,4,4
0.3125,predictive_order,30712ebe71a9,0,32,necessary_pattern,4,-0.17995363473892212,2.25,2.0,2,23,64,0,8,12,8,4
1,predictive_order,3c1c7bde239d,1,32,necessary_pattern,4,10.341911017894745,1,1.3125,2,23,64,0,1,12,4,4
0.28125,predictive_order,96300ccbcaee,0,32,necessary_pattern,4,-0.25500205159187317,2.5625,1.8888888888888888,2,23,64,0,6,12,6,4
0.28125,predictive_order,a5891a5b16d7,0,32,necessary_pattern,4,-0.17144423723220825,2.34375,1.8888888888888888,2,23,64,0,12,12,12,4
0.375,predictive_order,ecae3be4326f,0,32,necessary_pattern,4,-0.18190836906433105,2.21875,1.8333333333333333,2,23,64,0,4,12,4,4
1,predictive_order,f306bd7c1d91,1,32,necessary_pattern,4,15.746249318122864,1,1.28125,2,23,64,0,2,12,4,4
1,raw_length,07cdc0054772,1,32,necessary_pattern,4,15.708337724208832,1,1.28125,2,23,64,0,2,2,4,4
1,raw_length,5b3975d8947d,1,32,necessary_pattern,4,15.708337724208832,1,1.28125,2,23,64,0,2,3,4,4
1,raw_length,5bed8b907b14,1,32,necessary_pattern,4,14.467983961105347,1,1.40625,2,23,64,0,2,16,4,4
1,raw_length,6ee96a3ceda6,1,32,necessary_pattern,4,11.445683121681213,1,1.25,2,23,64,0,2,8,4,4
1,raw_length,9cb22f271bee,1,32,necessary_pattern,4,16.29474565386772,1,1.34375,2,23,64,0,2,24,4,4
1,raw_length,dcb8f7366193,1,32,necessary_pattern,4,15.746249318122864,1,1.28125,2,23,64,0,2,12,4,4
1,raw_length,def8612efd03,1,32,necessary_pattern,4,13.037602722644806,1,1.25,2,23,64,0,2,6,4,4
1,raw_length,e9e9842f144b,1,32,necessary_pattern,4,15.708337724208832,1,1.28125,2,23,64,0,2,4,4,4
1,dependency_span,0c9a5ad51bfa,1,32,skip_gram,4,13.429145514965057,1,1.34375,2,37,64,0,2,12,8,4
1,dependency_span,239494a22bda,1,32,skip_gram,4,12.648307383060455,1,1.4375,2,37,64,0,2,12,4,4
1,dependency_span,516d5f3a8cea,1,32,skip_gram,4,12.405218958854675,1,1.53125,2,37,64,0,2,12,2,4
1,dependency_span,7a494b2e93f4,1,32,skip_gram,4,13.002772480249405,1,1.5,2,37,64,0,2,12,16,4
1,dependency_span,cdd05bfab044,1,32,skip_gram,4,13.406702429056168,1,1.59375,2,37,64,0,2,12,32,4
1,generator_family,64e7c9b15cd9,1,32,contiguous,4,13.174838960170746,1,1.53125,2,37,64,0,2,12,2,4
1,generator_family,cd72217c00e4,1,32,necessary_pattern,4,14.618702083826065,1,1.375,2,37,64,0,2,12,4,4
1,generator_family,dad81f86a87c,1,32,skip_gram,4,12.648307383060455,1,1.4375,2,37,64,0,2,12,4,4
1,nuisance,0ebbf95b3e38,1,32,necessary_pattern,4,15.62525224685669,1,1.375,2,37,64,4,2,12,4,4
1,nuisance,7a6b0b00032a,1,32,necessary_pattern,4,15.368113100528717,1,1.375,2,37,64,8,2,12,4,4
1,nuisance,888714c4e48e,1,32,necessary_pattern,4,14.618702083826065,1,1.375,2,37,64,0,2,12,4,4
1,nuisance,9fe6cfcfa630,1,32,necessary_pattern,4,15.056288927793503,1,1.375,2,37,64,16,2,12,4,4
1,nuisance,b7046cfe3bf0,1,32,necessary_pattern,4,15.075173676013947,1,1.40625,2,37,64,32,2,12,4,4
1,nuisance,ca9c5624dbda,1,32,necessary_pattern,4,15.687137335538864,1,1.40625,2,37,64,2,2,12,4,4
0.34375,predictive_order,2368e64e6ae0,0,32,necessary_pattern,4,2.4341647624969482,2.125,1.5454545454545454,2,37,64,0,3,12,4,4
0.375,predictive_order,30712ebe71a9,0,32,necessary_pattern,4,-0.11331325769424438,2.21875,1.9166666666666667,2,37,64,0,8,12,8,4
1,predictive_order,3c1c7bde239d,1,32,necessary_pattern,4,9.17828619480133,1,1.75,2,37,64,0,1,12,4,4
0.15625,predictive_order,96300ccbcaee,0,32,necessary_pattern,4,-0.21222156286239624,2.625,1.8,2,37,64,0,6,12,6,4
0.0625,predictive_order,a5891a5b16d7,0,32,necessary_pattern,4,-0.21862059831619263,2.71875,2.0,2,37,64,0,12,12,12,4
0.34375,predictive_order,ecae3be4326f,0,32,necessary_pattern,4,-0.1458442211151123,2.40625,1.8181818181818181,2,37,64,0,4,12,4,4
1,predictive_order,f306bd7c1d91,1,32,necessary_pattern,4,14.618702083826065,1,1.375,2,37,64,0,2,12,4,4
1,raw_length,07cdc0054772,1,32,necessary_pattern,4,15.382020086050034,1,1.40625,2,37,64,0,2,2,4,4
1,raw_length,5b3975d8947d,1,32,necessary_pattern,4,15.382020086050034,1,1.40625,2,37,64,0,2,3,4,4
1,raw_length,5bed8b907b14,1,32,necessary_pattern,4,12.097706764936447,1,1.40625,2,37,64,0,2,16,4,4
1,raw_length,6ee96a3ceda6,1,32,necessary_pattern,4,14.45429077744484,1,1.3125,2,37,64,0,2,8,4,4
1,raw_length,9cb22f271bee,1,32,necessary_pattern,4,12.947428524494171,1,1.3125,2,37,64,0,2,24,4,4
1,raw_length,dcb8f7366193,1,32,necessary_pattern,4,14.618702083826065,1,1.375,2,37,64,0,2,12,4,4
1,raw_length,def8612efd03,1,32,necessary_pattern,4,12.55806079506874,1,1.3125,2,37,64,0,2,6,4,4
1,raw_length,e9e9842f144b,1,32,necessary_pattern,4,15.382020086050034,1,1.40625,2,37,64,0,2,4,4,4
1,dependency_span,0c9a5ad51bfa,1,32,skip_gram,4,10.453610867261887,1,3.5625,8,11,32,0,2,12,8,4
1,dependency_span,239494a22bda,1,32,skip_gram,4,10.673460513353348,1,3.5625,8,11,32,0,2,12,4,4
1,dependency_span,516d5f3a8cea,1,32,skip_gram,4,11.064972877502441,1,3.25,8,11,32,0,2,12,2,4
1,dependency_span,7a494b2e93f4,1,32,skip_gram,4,10.962217152118683,1,3.40625,8,11,32,0,2,12,16,4
1,dependency_span,cdd05bfab044,1,32,skip_gram,4,10.998240560293198,1,3.4375,8,11,32,0,2,12,32,4
1,generator_family,64e7c9b15cd9,1,32,contiguous,4,10.943039655685425,1,2.1875,8,11,32,0,2,12,2,4
1,generator_family,cd72217c00e4,1,32,necessary_pattern,4,10.640085309743881,1,3.59375,8,11,32,0,2,12,4,4
1,generator_family,dad81f86a87c,1,32,skip_gram,4,10.673460513353348,1,3.5625,8,11,32,0,2,12,4,4
1,nuisance,0ebbf95b3e38,1,32,necessary_pattern,4,10.496705621480942,1,3.53125,8,11,32,4,2,12,4,4
1,nuisance,7a6b0b00032a,1,32,necessary_pattern,4,10.37391608953476,1,3.4375,8,11,32,8,2,12,4,4
1,nuisance,888714c4e48e,1,32,necessary_pattern,4,10.640085130929947,1,3.59375,8,11,32,0,2,12,4,4
1,nuisance,9fe6cfcfa630,1,32,necessary_pattern,4,10.090421617031097,1,3.625,8,11,32,16,2,12,4,4
1,nuisance,b7046cfe3bf0,1,32,necessary_pattern,4,10.123722195625305,1,3.71875,8,11,32,32,2,12,4,4
1,nuisance,ca9c5624dbda,1,32,necessary_pattern,4,10.466313183307648,1,3.59375,8,11,32,2,2,12,4,4
0.875,predictive_order,2368e64e6ae0,1,32,necessary_pattern,4,3.8610532581806183,1.15625,3.392857142857143,8,11,32,0,3,12,4,4
0.25,predictive_order,30712ebe71a9,0,32,necessary_pattern,4,-0.311614066362381,2.46875,6.75,8,11,32,0,8,12,8,4
1,predictive_order,3c1c7bde239d,1,32,necessary_pattern,4,10.809913694858551,1,4.875,8,11,32,0,1,12,4,4
0.40625,predictive_order,96300ccbcaee,0,32,necessary_pattern,4,-0.11534115672111511,2.0625,5.461538461538462,8,11,32,0,6,12,6,4
0.03125,predictive_order,a5891a5b16d7,0,32,necessary_pattern,4,-0.3882913887500763,2.6875,2.0,8,11,32,0,12,12,12,4
0.28125,predictive_order,ecae3be4326f,0,32,necessary_pattern,4,-0.1697571575641632,2.25,6.0,8,11,32,0,4,12,4,4
1,predictive_order,f306bd7c1d91,1,32,necessary_pattern,4,10.640085130929947,1,3.59375,8,11,32,0,2,12,4,4
1,raw_length,07cdc0054772,1,32,necessary_pattern,4,10.584979325532913,1,3.5625,8,11,32,0,2,2,4,4
1,raw_length,5b3975d8947d,1,32,necessary_pattern,4,10.584979325532913,1,3.5625,8,11,32,0,2,3,4,4
1,raw_length,5bed8b907b14,1,32,necessary_pattern,4,10.463615447282791,1,3.625,8,11,32,0,2,16,4,4
1,raw_length,6ee96a3ceda6,1,32,necessary_pattern,4,11.432764828205109,1,3.46875,8,11,32,0,2,8,4,4
1,raw_length,9cb22f271bee,1,32,necessary_pattern,4,10.636120408773422,1,2.6875,8,11,32,0,2,24,4,4
1,raw_length,dcb8f7366193,1,32,necessary_pattern,4,10.640085130929947,1,3.59375,8,11,32,0,2,12,4,4
1,raw_length,def8612efd03,1,32,necessary_pattern,4,11.161463588476181,1,3.4375,8,11,32,0,2,6,4,4
1,raw_length,e9e9842f144b,1,32,necessary_pattern,4,10.584979325532913,1,3.5625,8,11,32,0,2,4,4,4
1,dependency_span,0c9a5ad51bfa,1,32,skip_gram,4,9.097350805997849,1,2.78125,8,23,32,0,2,12,8,4
1,dependency_span,239494a22bda,1,32,skip_gram,4,8.763688504695892,1,2.40625,8,23,32,0,2,12,4,4
1,dependency_span,516d5f3a8cea,1,32,skip_gram,4,8.216287732124329,1,2.78125,8,23,32,0,2,12,2,4
1,dependency_span,7a494b2e93f4,1,32,skip_gram,4,9.706961214542389,1,3.15625,8,23,32,0,2,12,16,4
1,dependency_span,cdd05bfab044,1,32,skip_gram,4,10.81216299533844,1,3.1875,8,23,32,0,2,12,32,4
1,generator_family,64e7c9b15cd9,1,32,contiguous,4,9.240788966417313,1,2.5625,8,23,32,0,2,12,2,4
1,generator_family,cd72217c00e4,1,32,necessary_pattern,4,9.612152203917503,1,2.4375,8,23,32,0,2,12,4,4
1,generator_family,dad81f86a87c,1,32,skip_gram,4,8.763688504695892,1,2.40625,8,23,32,0,2,12,4,4
1,nuisance,0ebbf95b3e38,1,32,necessary_pattern,4,10.521090120077133,1,2.625,8,23,32,4,2,12,4,4
1,nuisance,7a6b0b00032a,1,32,necessary_pattern,4,10.679968863725662,1,2.9375,8,23,32,8,2,12,4,4
1,nuisance,888714c4e48e,1,32,necessary_pattern,4,9.612151816487312,1,2.4375,8,23,32,0,2,12,4,4
1,nuisance,9fe6cfcfa630,1,32,necessary_pattern,4,10.661646127700806,1,2.875,8,23,32,16,2,12,4,4
1,nuisance,b7046cfe3bf0,1,32,necessary_pattern,4,10.89639675617218,1,2.8125,8,23,32,32,2,12,4,4
1,nuisance,ca9c5624dbda,1,32,necessary_pattern,4,10.347858846187592,1,2.8125,8,23,32,2,2,12,4,4
0.28125,predictive_order,2368e64e6ae0,0,32,necessary_pattern,4,1.6158218383789062,2.3125,3.5555555555555554,8,23,32,0,3,12,4,4
0.28125,predictive_order,30712ebe71a9,0,32,necessary_pattern,4,-0.20621320605278015,2.53125,6.444444444444445,8,23,32,0,8,12,8,4
1,predictive_order,3c1c7bde239d,1,32,necessary_pattern,4,8.080513596534729,1,1.75,8,23,32,0,1,12,4,4
0.25,predictive_order,96300ccbcaee,0,32,necessary_pattern,4,-0.17831385135650635,2.21875,6.125,8,23,32,0,6,12,6,4
0.28125,predictive_order,a5891a5b16d7,0,32,necessary_pattern,4,-0.20784741640090942,2.34375,6.111111111111111,8,23,32,0,12,12,12,4
0.40625,predictive_order,ecae3be4326f,0,32,necessary_pattern,4,0.18650320172309875,2.0625,5.384615384615385,8,23,32,0,4,12,4,4
1,predictive_order,f306bd7c1d91,1,32,necessary_pattern,4,9.612151816487312,1,2.4375,8,23,32,0,2,12,4,4
1,raw_length,07cdc0054772,1,32,necessary_pattern,4,9.71991178393364,1,3.15625,8,23,32,0,2,2,4,4
1,raw_length,5b3975d8947d,1,32,necessary_pattern,4,9.71991178393364,1,3.15625,8,23,32,0,2,3,4,4
1,raw_length,5bed8b907b14,1,32,necessary_pattern,4,9.472250670194626,1,3.0625,8,23,32,0,2,16,4,4
1,raw_length,6ee96a3ceda6,1,32,necessary_pattern,4,9.944700062274933,1,2.90625,8,23,32,0,2,8,4,4
1,raw_length,9cb22f271bee,1,32,necessary_pattern,4,9.93395721912384,1,2.59375,8,23,32,0,2,24,4,4
1,raw_length,dcb8f7366193,1,32,necessary_pattern,4,9.612151816487312,1,2.4375,8,23,32,0,2,12,4,4
1,raw_length,def8612efd03,1,32,necessary_pattern,4,10.301966577768326,1,2.53125,8,23,32,0,2,6,4,4
1,raw_length,e9e9842f144b,1,32,necessary_pattern,4,9.71991178393364,1,3.15625,8,23,32,0,2,4,4,4
1,dependency_span,0c9a5ad51bfa,1,32,skip_gram,4,10.672389328479767,1,1.90625,8,37,32,0,2,12,8,4
1,dependency_span,239494a22bda,1,32,skip_gram,4,8.5113066136837,1,1.875,8,37,32,0,2,12,4,4
1,dependency_span,516d5f3a8cea,1,32,skip_gram,4,10.840950429439545,1,2.03125,8,37,32,0,2,12,2,4
1,dependency_span,7a494b2e93f4,1,32,skip_gram,4,10.576451182365417,1,1.71875,8,37,32,0,2,12,16,4
0.96875,dependency_span,cdd05bfab044,1,32,skip_gram,4,9.976166307926178,1.03125,1.903225806451613,8,37,32,0,2,12,32,4
1,generator_family,64e7c9b15cd9,1,32,contiguous,4,7.5678311586380005,1,2.4375,8,37,32,0,2,12,2,4
1,generator_family,cd72217c00e4,1,32,necessary_pattern,4,8.621281832456589,1,2.25,8,37,32,0,2,12,4,4
1,generator_family,dad81f86a87c,1,32,skip_gram,4,8.5113066136837,1,1.875,8,37,32,0,2,12,4,4
1,nuisance,0ebbf95b3e38,1,32,necessary_pattern,4,9.866880744695663,1,2.0625,8,37,32,4,2,12,4,4
1,nuisance,7a6b0b00032a,1,32,necessary_pattern,4,9.68300274014473,1,2.125,8,37,32,8,2,12,4,4
1,nuisance,888714c4e48e,1,32,necessary_pattern,4,8.621281683444977,1,2.25,8,37,32,0,2,12,4,4
1,nuisance,9fe6cfcfa630,1,32,necessary_pattern,4,9.986587911844254,1,2.25,8,37,32,16,2,12,4,4
1,nuisance,b7046cfe3bf0,1,32,necessary_pattern,4,9.22168579697609,1,2.34375,8,37,32,32,2,12,4,4
1,nuisance,ca9c5624dbda,1,32,necessary_pattern,4,9.256598979234695,1,2.25,8,37,32,2,2,12,4,4
0.6875,predictive_order,2368e64e6ae0,0,32,necessary_pattern,4,2.547629415988922,1.375,3.0454545454545454,8,37,32,0,3,12,4,4
0.3125,predictive_order,30712ebe71a9,0,32,necessary_pattern,4,-0.2854234576225281,2.46875,6.8,8,37,32,0,8,12,8,4
1,predictive_order,3c1c7bde239d,1,32,necessary_pattern,4,11.01121723651886,1,1.3125,8,37,32,0,1,12,4,4
0.375,predictive_order,96300ccbcaee,0,32,necessary_pattern,4,-0.10391414165496826,2,7.25,8,37,32,0,6,12,6,4
0.25,predictive_order,a5891a5b16d7,0,32,necessary_pattern,4,-0.26772192120552063,2.34375,7.375,8,37,32,0,12,12,12,4
0.5,predictive_order,ecae3be4326f,0,32,necessary_pattern,4,-0.01982903480529785,1.84375,5.5625,8,37,32,0,4,12,4,4
1,predictive_order,f306bd7c1d91,1,32,necessary_pattern,4,8.621281683444977,1,2.25,8,37,32,0,2,12,4,4
1,raw_length,07cdc0054772,1,32,necessary_pattern,4,9.362980723381042,1,1.875,8,37,32,0,2,2,4,4
1,raw_length,5b3975d8947d,1,32,necessary_pattern,4,9.362980723381042,1,1.875,8,37,32,0,2,3,4,4
1,raw_length,5bed8b907b14,1,32,necessary_pattern,4,10.432342886924744,1,2.15625,8,37,32,0,2,16,4,4
1,raw_length,6ee96a3ceda6,1,32,necessary_pattern,4,9.774874210357666,1,1.53125,8,37,32,0,2,8,4,4
1,raw_length,9cb22f271bee,1,32,necessary_pattern,4,10.319291085004807,1,1.46875,8,37,32,0,2,24,4,4
1,raw_length,dcb8f7366193,1,32,necessary_pattern,4,8.621281683444977,1,2.25,8,37,32,0,2,12,4,4
1,raw_length,def8612efd03,1,32,necessary_pattern,4,9.766035169363022,1,2.09375,8,37,32,0,2,6,4,4
1,raw_length,e9e9842f144b,1,32,necessary_pattern,4,9.362980723381042,1,1.875,8,37,32,0,2,4,4,4
