axis,axis_value,dependency_span,family_id,model_type,nuisance_count,predictive_order,raw_length,target_margin,top1_correct
predictive_order,6,5,"predictive_order:(3, 3):119",transformer,0,6,6,-0.30902957916259766,0
predictive_order,6,5,"predictive_order:(2, 2):120",transformer,0,6,6,-0.4104347229003906,0
predictive_order,6,5,"predictive_order:(0, 2):121",transformer,0,6,6,0.031861305236816406,1
predictive_order,6,5,"predictive_order:(3, 1):122",transformer,0,6,6,-0.4839468002319336,0
predictive_order,6,5,"predictive_order:(2, 3):123",transformer,0,6,6,-0.18001842498779297,0
predictive_order,6,5,"predictive_order:(2, 2):124",transformer,0,6,6,-0.1890087127685547,0
predictive_order,6,5,"predictive_order:(3, 1):125",transformer,0,6,6,0.23232364654541016,1
predictive_order,6,5,"predictive_order:(1, 1):126",transformer,0,6,6,-0.47612762451171875,0
predictive_order,6,5,"predictive_order:(2, 2):127",transformer,0,6,6,-0.6348228454589844,0
predictive_order,8,7,"predictive_order:(0, 0):0",transformer,0,8,8,0.07099723815917969,1
predictive_order,8,7,"predictive_order:(0, 0):1",transformer,0,8,8,-0.18636703491210938,0
predictive_order,8,7,"predictive_order:(2, 3):2",transformer,0,8,8,0.1833639144897461,1
predictive_order,8,7,"predictive_order:(2, 0):3",transformer,0,8,8,-0.7092514038085938,0
predictive_order,8,7,"predictive_order:(0, 0):4",transformer,0,8,8,-0.1469717025756836,0
predictive_order,8,7,"predictive_order:(1, 3):5",transformer,0,8,8,-0.16286945343017578,0
predictive_order,8,7,"predictive_order:(3, 2):6",transformer,0,8,8,-0.7248516082763672,0
predictive_order,8,7,"predictive_order:(2, 0):7",transformer,0,8,8,-0.2964162826538086,0
predictive_order,8,7,"predictive_order:(0, 2):8",transformer,0,8,8,-0.2888174057006836,0
predictive_order,8,7,"predictive_order:(1, 0):9",transformer,0,8,8,-0.26490306854248047,0
predictive_order,8,7,"predictive_order:(0, 0):10",transformer,0,8,8,-0.2459278106689453,0
predictive_order,8,7,"predictive_order:(2, 0):11",transformer,0,8,8,-0.3205394744873047,0
predictive_order,8,7,"predictive_order:(2, 3):12",transformer,0,8,8,-0.07753849029541016,0
predictive_order,8,7,"predictive_order:(2, 1):13",transformer,0,8,8,-0.13551712036132812,0
predictive_order,8,7,"predictive_order:(0, 3):14",transformer,0,8,8,-0.2119579315185547,0
predictive_order,8,7,"predictive_order:(1, 3):15",transformer,0,8,8,-0.13139724731445312,0
predictive_order,8,7,"predictive_order:(1, 2):16",transformer,0,8,8,0.10409164428710938,1
predictive_order,8,7,"predictive_order:(3, 2):17",transformer,0,8,8,-0.017902374267578125,0
predictive_order,8,7,"predictive_order:(0, 0):18",transformer,0,8,8,0.2490100860595703,1
predictive_order,8,7,"predictive_order:(1, 3):19",transformer,0,8,8,-0.15117359161376953,0
predictive_order,8,7,"predictive_order:(2, 0):20",transformer,0,8,8,-0.178192138671875,0
predictive_order,8,7,"predictive_order:(3, 0):21",transformer,0,8,8,0.01798248291015625,1
predictive_order,8,7,"predictive_order:(2, 1):22",transformer,0,8,8,0.22616100311279297,1
predictive_order,8,7,"predictive_order:(3, 0):23",transformer,0,8,8,-0.1434917449951172,0
predictive_order,8,7,"predictive_order:(2, 3):24",transformer,0,8,8,0.10838031768798828,1
predictive_order,8,7,"predictive_order:(3, 2):25",transformer,0,8,8,0.14799118041992188,1
predictive_order,8,7,"predictive_order:(3, 2):26",transformer,0,8,8,-0.32393360137939453,0
predictive_order,8,7,"predictive_order:(2, 3):27",transformer,0,8,8,-0.14959716796875,0
predictive_order,8,7,"predictive_order:(0, 1):28",transformer,0,8,8,-0.512725830078125,0
predictive_order,8,7,"predictive_order:(2, 0):29",transformer,0,8,8,-0.14497756958007812,0
predictive_order,8,7,"predictive_order:(1, 3):30",transformer,0,8,8,-0.5595035552978516,0
predictive_order,8,7,"predictive_order:(0, 0):31",transformer,0,8,8,-0.058780670166015625,0
predictive_order,8,7,"predictive_order:(0, 1):32",transformer,0,8,8,-0.1755352020263672,0
predictive_order,8,7,"predictive_order:(2, 3):33",transformer,0,8,8,-0.28498077392578125,0
predictive_order,8,7,"predictive_order:(2, 2):34",transformer,0,8,8,0.031897544860839844,1
predictive_order,8,7,"predictive_order:(3, 2):35",transformer,0,8,8,-0.15333938598632812,0
predictive_order,8,7,"predictive_order:(0, 3):36",transformer,0,8,8,0.13140487670898438,1
predictive_order,8,7,"predictive_order:(1, 2):37",transformer,0,8,8,0.17695045471191406,1
predictive_order,8,7,"predictive_order:(2, 2):38",transformer,0,8,8,-0.1538991928100586,0
predictive_order,8,7,"predictive_order:(0, 0):39",transformer,0,8,8,-0.00597381591796875,0
predictive_order,8,7,"predictive_order:(0, 1):40",transformer,0,8,8,0.21776294708251953,1
predictive_order,8,7,"predictive_order:(0, 1):41",transformer,0,8,8,-0.7761602401733398,0
predictive_order,8,7,"predictive_order:(2, 0):42",transformer,0,8,8,-0.13476276397705078,0
predictive_order,8,7,"predictive_order:(0, 1):43",transformer,0,8,8,-0.7657222747802734,0
predictive_order,8,7,"predictive_order:(2, 1):44",transformer,0,8,8,0.1109457015991211,1
predictive_order,8,7,"predictive_order:(3, 0):45",transformer,0,8,8,-0.6778707504272461,0
predictive_order,8,7,"predictive_order:(2, 0):46",transformer,0,8,8,-0.0848236083984375,0
predictive_order,8,7,"predictive_order:(0, 0):47",transformer,0,8,8,-0.121124267578125,0
predictive_order,8,7,"predictive_order:(1, 2):48",transformer,0,8,8,-0.48162078857421875,0
predictive_order,8,7,"predictive_order:(1, 0):49",transformer,0,8,8,0.017795562744140625,1
predictive_order,8,7,"predictive_order:(0, 2):50",transformer,0,8,8,-0.08437538146972656,0
predictive_order,8,7,"predictive_order:(2, 1):51",transformer,0,8,8,-0.1306743621826172,0
predictive_order,8,7,"predictive_order:(2, 1):52",transformer,0,8,8,0.06569385528564453,1
predictive_order,8,7,"predictive_order:(1, 3):53",transformer,0,8,8,-0.6126317977905273,0
predictive_order,8,7,"predictive_order:(3, 3):54",transformer,0,8,8,-0.187286376953125,0
predictive_order,8,7,"predictive_order:(0, 3):55",transformer,0,8,8,-0.03536796569824219,0
predictive_order,8,7,"predictive_order:(3, 2):56",transformer,0,8,8,-0.19861221313476562,0
predictive_order,8,7,"predictive_order:(2, 2):57",transformer,0,8,8,0.09343910217285156,1
predictive_order,8,7,"predictive_order:(1, 2):58",transformer,0,8,8,0.262603759765625,1
predictive_order,8,7,"predictive_order:(3, 2):59",transformer,0,8,8,0.07032966613769531,1
predictive_order,8,7,"predictive_order:(3, 2):60",transformer,0,8,8,-0.11810874938964844,0
predictive_order,8,7,"predictive_order:(0, 2):61",transformer,0,8,8,-0.17406272888183594,0
predictive_order,8,7,"predictive_order:(1, 3):62",transformer,0,8,8,-0.2559471130371094,0
predictive_order,8,7,"predictive_order:(0, 3):63",transformer,0,8,8,0.009641647338867188,1
predictive_order,8,7,"predictive_order:(2, 2):64",transformer,0,8,8,-0.7111997604370117,0
predictive_order,8,7,"predictive_order:(1, 1):65",transformer,0,8,8,-0.3930931091308594,0
predictive_order,8,7,"predictive_order:(3, 2):66",transformer,0,8,8,-0.7125711441040039,0
predictive_order,8,7,"predictive_order:(0, 2):67",transformer,0,8,8,-0.14473342895507812,0
predictive_order,8,7,"predictive_order:(2, 0):68",transformer,0,8,8,-0.6488370895385742,0
predictive_order,8,7,"predictive_order:(1, 0):69",transformer,0,8,8,-0.40799713134765625,0
predictive_order,8,7,"predictive_order:(0, 2):70",transformer,0,8,8,-0.13114356994628906,0
predictive_order,8,7,"predictive_order:(1, 0):71",transformer,0,8,8,-0.1681346893310547,0
predictive_order,8,7,"predictive_order:(3, 0):72",transformer,0,8,8,0.026849746704101562,1
predictive_order,8,7,"predictive_order:(0, 2):73",transformer,0,8,8,0.15111160278320312,1
predictive_order,8,7,"predictive_order:(1, 1):74",transformer,0,8,8,-0.40218257904052734,0
predictive_order,8,7,"predictive_order:(3, 0):75",transformer,0,8,8,-0.1452960968017578,0
predictive_order,8,7,"predictive_order:(1, 3):76",transformer,0,8,8,-0.15490150451660156,0
predictive_order,8,7,"predictive_order:(1, 1):77",transformer,0,8,8,0.09421634674072266,1
predictive_order,8,7,"predictive_order:(2, 1):78",transformer,0,8,8,-0.3199491500854492,0
predictive_order,8,7,"predictive_order:(3, 3):79",transformer,0,8,8,-0.4942293167114258,0
predictive_order,8,7,"predictive_order:(2, 0):80",transformer,0,8,8,-0.19829463958740234,0
predictive_order,8,7,"predictive_order:(1, 1):81",transformer,0,8,8,-0.4977226257324219,0
predictive_order,8,7,"predictive_order:(2, 2):82",transformer,0,8,8,-0.060479164123535156,0
predictive_order,8,7,"predictive_order:(1, 0):83",transformer,0,8,8,0.07863712310791016,1
predictive_order,8,7,"predictive_order:(3, 0):84",transformer,0,8,8,0.1386098861694336,1
predictive_order,8,7,"predictive_order:(0, 0):85",transformer,0,8,8,-0.1617727279663086,0
predictive_order,8,7,"predictive_order:(2, 3):86",transformer,0,8,8,-0.10588359832763672,0
predictive_order,8,7,"predictive_order:(0, 1):87",transformer,0,8,8,-0.5237264633178711,0
predictive_order,8,7,"predictive_order:(1, 3):88",transformer,0,8,8,-0.5760593414306641,0
predictive_order,8,7,"predictive_order:(3, 2):89",transformer,0,8,8,0.039521217346191406,1
predictive_order,8,7,"predictive_order:(3, 3):90",transformer,0,8,8,-0.6216011047363281,0
predictive_order,8,7,"predictive_order:(0, 2):91",transformer,0,8,8,0.0028476715087890625,1
predictive_order,8,7,"predictive_order:(3, 0):92",transformer,0,8,8,0.08717823028564453,1
predictive_order,8,7,"predictive_order:(1, 3):93",transformer,0,8,8,-0.62396240234375,0
predictive_order,8,7,"predictive_order:(2, 1):94",transformer,0,8,8,-0.7510232925415039,0
predictive_order,8,7,"predictive_order:(3, 3):95",transformer,0,8,8,-0.6988153457641602,0
predictive_order,8,7,"predictive_order:(3, 3):96",transformer,0,8,8,-0.015331268310546875,0
predictive_order,8,7,"predictive_order:(0, 0):97",transformer,0,8,8,-0.12259674072265625,0
predictive_order,8,7,"predictive_order:(3, 2):98",transformer,0,8,8,-0.0661611557006836,0
predictive_order,8,7,"predictive_order:(3, 0):99",transformer,0,8,8,-0.0889883041381836,0
predictive_order,8,7,"predictive_order:(2, 2):100",transformer,0,8,8,-0.5099935531616211,0
predictive_order,8,7,"predictive_order:(1, 3):101",transformer,0,8,8,0.1939258575439453,1
predictive_order,8,7,"predictive_order:(2, 1):102",transformer,0,8,8,-0.8778133392333984,0
predictive_order,8,7,"predictive_order:(0, 3):103",transformer,0,8,8,-0.0962209701538086,0
predictive_order,8,7,"predictive_order:(1, 0):104",transformer,0,8,8,0.18464374542236328,1
predictive_order,8,7,"predictive_order:(1, 2):105",transformer,0,8,8,-0.44022274017333984,0
predictive_order,8,7,"predictive_order:(1, 3):106",transformer,0,8,8,-0.5760593414306641,0
predictive_order,8,7,"predictive_order:(3, 0):107",transformer,0,8,8,0.054264068603515625,1
predictive_order,8,7,"predictive_order:(2, 1):108",transformer,0,8,8,-0.17104148864746094,0
predictive_order,8,7,"predictive_order:(2, 3):109",transformer,0,8,8,-0.6230220794677734,0
predictive_order,8,7,"predictive_order:(3, 2):110",transformer,0,8,8,-0.18754100799560547,0
predictive_order,8,7,"predictive_order:(2, 1):111",transformer,0,8,8,0.0027828216552734375,1
predictive_order,8,7,"predictive_order:(0, 2):112",transformer,0,8,8,-0.24536895751953125,0
predictive_order,8,7,"predictive_order:(0, 0):113",transformer,0,8,8,-0.09482002258300781,0
predictive_order,8,7,"predictive_order:(0, 0):114",transformer,0,8,8,-0.6769227981567383,0
predictive_order,8,7,"predictive_order:(3, 1):115",transformer,0,8,8,-0.7185993194580078,0
predictive_order,8,7,"predictive_order:(2, 3):116",transformer,0,8,8,-0.07327747344970703,0
predictive_order,8,7,"predictive_order:(1, 3):117",transformer,0,8,8,-0.07684135437011719,0
predictive_order,8,7,"predictive_order:(2, 1):118",transformer,0,8,8,-0.051362037658691406,0
predictive_order,8,7,"predictive_order:(3, 3):119",transformer,0,8,8,0.06019783020019531,1
predictive_order,8,7,"predictive_order:(2, 2):120",transformer,0,8,8,-0.7790918350219727,0
predictive_order,8,7,"predictive_order:(0, 2):121",transformer,0,8,8,0.016794204711914062,1
predictive_order,8,7,"predictive_order:(3, 1):122",transformer,0,8,8,-0.7300605773925781,0
predictive_order,8,7,"predictive_order:(2, 3):123",transformer,0,8,8,0.04585552215576172,1
predictive_order,8,7,"predictive_order:(2, 2):124",transformer,0,8,8,-0.19164276123046875,0
predictive_order,8,7,"predictive_order:(3, 1):125",transformer,0,8,8,0.2944679260253906,1
predictive_order,8,7,"predictive_order:(1, 1):126",transformer,0,8,8,-0.29524993896484375,0
predictive_order,8,7,"predictive_order:(2, 2):127",transformer,0,8,8,-0.2070322036743164,0
nuisance,0,1,"nuisance:(3, 1):0",transformer,0,2,2,11.75526237487793,1
nuisance,0,1,"nuisance:(3, 0):1",transformer,0,2,2,14.5812349319458,1
nuisance,0,1,"nuisance:(2, 1):2",transformer,0,2,2,11.984572410583496,1
nuisance,0,1,"nuisance:(2, 1):3",transformer,0,2,2,11.984572410583496,1
nuisance,0,1,"nuisance:(2, 0):4",transformer,0,2,2,9.183570861816406,1
nuisance,0,1,"nuisance:(1, 0):5",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(0, 0):6",transformer,0,2,2,14.23607063293457,1
nuisance,0,1,"nuisance:(0, 0):7",transformer,0,2,2,14.23607063293457,1
nuisance,0,1,"nuisance:(2, 2):8",transformer,0,2,2,12.911992073059082,1
nuisance,0,1,"nuisance:(3, 1):9",transformer,0,2,2,11.75526237487793,1
nuisance,0,1,"nuisance:(2, 3):10",transformer,0,2,2,6.635743141174316,1
nuisance,0,1,"nuisance:(1, 1):11",transformer,0,2,2,14.78548526763916,1
nuisance,0,1,"nuisance:(2, 2):12",transformer,0,2,2,12.911992073059082,1
nuisance,0,1,"nuisance:(2, 0):13",transformer,0,2,2,9.183570861816406,1
nuisance,0,1,"nuisance:(1, 0):14",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(3, 3):15",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(1, 3):16",transformer,0,2,2,14.16998291015625,1
nuisance,0,1,"nuisance:(0, 3):17",transformer,0,2,2,12.174873352050781,1
nuisance,0,1,"nuisance:(1, 1):18",transformer,0,2,2,14.78548526763916,1
nuisance,0,1,"nuisance:(3, 1):19",transformer,0,2,2,11.75526237487793,1
nuisance,0,1,"nuisance:(3, 2):20",transformer,0,2,2,8.842541694641113,1
nuisance,0,1,"nuisance:(0, 1):21",transformer,0,2,2,8.977218627929688,1
nuisance,0,1,"nuisance:(0, 2):22",transformer,0,2,2,8.500249862670898,1
nuisance,0,1,"nuisance:(1, 0):23",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(1, 2):24",transformer,0,2,2,11.497488021850586,1
nuisance,0,1,"nuisance:(1, 3):25",transformer,0,2,2,14.16998291015625,1
nuisance,0,1,"nuisance:(2, 3):26",transformer,0,2,2,6.635743141174316,1
nuisance,0,1,"nuisance:(3, 0):27",transformer,0,2,2,14.5812349319458,1
nuisance,0,1,"nuisance:(2, 1):28",transformer,0,2,2,11.984572410583496,1
nuisance,0,1,"nuisance:(1, 3):29",transformer,0,2,2,14.16998291015625,1
nuisance,0,1,"nuisance:(2, 2):30",transformer,0,2,2,12.911992073059082,1
nuisance,0,1,"nuisance:(3, 3):31",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(3, 3):32",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(2, 0):33",transformer,0,2,2,9.183570861816406,1
nuisance,0,1,"nuisance:(1, 0):34",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(3, 3):35",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(0, 2):36",transformer,0,2,2,8.500249862670898,1
nuisance,0,1,"nuisance:(2, 3):37",transformer,0,2,2,6.635743141174316,1
nuisance,0,1,"nuisance:(1, 1):38",transformer,0,2,2,14.78548526763916,1
nuisance,0,1,"nuisance:(2, 3):39",transformer,0,2,2,6.635743141174316,1
nuisance,0,1,"nuisance:(3, 0):40",transformer,0,2,2,14.5812349319458,1
nuisance,0,1,"nuisance:(0, 0):41",transformer,0,2,2,14.23607063293457,1
nuisance,0,1,"nuisance:(0, 1):42",transformer,0,2,2,8.977218627929688,1
nuisance,0,1,"nuisance:(1, 0):43",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(1, 1):44",transformer,0,2,2,14.78548526763916,1
nuisance,0,1,"nuisance:(3, 1):45",transformer,0,2,2,11.75526237487793,1
nuisance,0,1,"nuisance:(1, 0):46",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(3, 3):47",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(1, 1):48",transformer,0,2,2,14.78548526763916,1
nuisance,0,1,"nuisance:(2, 3):49",transformer,0,2,2,6.635743141174316,1
nuisance,0,1,"nuisance:(0, 0):50",transformer,0,2,2,14.23607063293457,1
nuisance,0,1,"nuisance:(1, 2):51",transformer,0,2,2,11.497488021850586,1
nuisance,0,1,"nuisance:(0, 2):52",transformer,0,2,2,8.500249862670898,1
nuisance,0,1,"nuisance:(0, 2):53",transformer,0,2,2,8.500249862670898,1
nuisance,0,1,"nuisance:(0, 1):54",transformer,0,2,2,8.977218627929688,1
nuisance,0,1,"nuisance:(1, 2):55",transformer,0,2,2,11.497488021850586,1
nuisance,0,1,"nuisance:(3, 1):56",transformer,0,2,2,11.75526237487793,1
nuisance,0,1,"nuisance:(0, 3):57",transformer,0,2,2,12.174873352050781,1
nuisance,0,1,"nuisance:(3, 2):58",transformer,0,2,2,8.842541694641113,1
nuisance,0,1,"nuisance:(1, 1):59",transformer,0,2,2,14.78548526763916,1
nuisance,0,1,"nuisance:(3, 2):60",transformer,0,2,2,8.842541694641113,1
nuisance,0,1,"nuisance:(0, 1):61",transformer,0,2,2,8.977218627929688,1
nuisance,0,1,"nuisance:(3, 1):62",transformer,0,2,2,11.75526237487793,1
nuisance,0,1,"nuisance:(3, 0):63",transformer,0,2,2,14.5812349319458,1
nuisance,0,1,"nuisance:(3, 0):64",transformer,0,2,2,14.5812349319458,1
nuisance,0,1,"nuisance:(1, 1):65",transformer,0,2,2,14.78548526763916,1
nuisance,0,1,"nuisance:(3, 3):66",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(3, 0):67",transformer,0,2,2,14.5812349319458,1
nuisance,0,1,"nuisance:(2, 0):68",transformer,0,2,2,9.183570861816406,1
nuisance,0,1,"nuisance:(3, 3):69",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(2, 1):70",transformer,0,2,2,11.984572410583496,1
nuisance,0,1,"nuisance:(3, 1):71",transformer,0,2,2,11.75526237487793,1
nuisance,0,1,"nuisance:(2, 3):72",transformer,0,2,2,6.635743141174316,1
nuisance,0,1,"nuisance:(0, 1):73",transformer,0,2,2,8.977218627929688,1
nuisance,0,1,"nuisance:(0, 1):74",transformer,0,2,2,8.977218627929688,1
nuisance,0,1,"nuisance:(3, 3):75",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(0, 0):76",transformer,0,2,2,14.23607063293457,1
nuisance,0,1,"nuisance:(1, 2):77",transformer,0,2,2,11.497488021850586,1
nuisance,0,1,"nuisance:(2, 3):78",transformer,0,2,2,6.635743141174316,1
nuisance,0,1,"nuisance:(3, 1):79",transformer,0,2,2,11.75526237487793,1
nuisance,0,1,"nuisance:(3, 1):80",transformer,0,2,2,11.75526237487793,1
nuisance,0,1,"nuisance:(2, 1):81",transformer,0,2,2,11.984572410583496,1
nuisance,0,1,"nuisance:(0, 3):82",transformer,0,2,2,12.174873352050781,1
nuisance,0,1,"nuisance:(1, 0):83",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(2, 3):84",transformer,0,2,2,6.635743141174316,1
nuisance,0,1,"nuisance:(3, 3):85",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(1, 2):86",transformer,0,2,2,11.497488021850586,1
nuisance,0,1,"nuisance:(3, 2):87",transformer,0,2,2,8.842541694641113,1
nuisance,0,1,"nuisance:(3, 3):88",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(3, 3):89",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(1, 1):90",transformer,0,2,2,14.78548526763916,1
nuisance,0,1,"nuisance:(3, 3):91",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(0, 3):92",transformer,0,2,2,12.174873352050781,1
nuisance,0,1,"nuisance:(1, 3):93",transformer,0,2,2,14.16998291015625,1
nuisance,0,1,"nuisance:(3, 2):94",transformer,0,2,2,8.842541694641113,1
nuisance,0,1,"nuisance:(3, 3):95",transformer,0,2,2,11.368246078491211,1
nuisance,0,1,"nuisance:(1, 2):96",transformer,0,2,2,11.497488021850586,1
nuisance,0,1,"nuisance:(3, 0):97",transformer,0,2,2,14.5812349319458,1
nuisance,0,1,"nuisance:(0, 2):98",transformer,0,2,2,8.500249862670898,1
nuisance,0,1,"nuisance:(3, 1):99",transformer,0,2,2,11.75526237487793,1
nuisance,0,1,"nuisance:(3, 2):100",transformer,0,2,2,8.842541694641113,1
nuisance,0,1,"nuisance:(1, 1):101",transformer,0,2,2,14.78548526763916,1
nuisance,0,1,"nuisance:(1, 0):102",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(0, 3):103",transformer,0,2,2,12.174873352050781,1
nuisance,0,1,"nuisance:(2, 0):104",transformer,0,2,2,9.183570861816406,1
nuisance,0,1,"nuisance:(1, 0):105",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(1, 0):106",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(1, 0):107",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(0, 2):108",transformer,0,2,2,8.500249862670898,1
nuisance,0,1,"nuisance:(2, 3):109",transformer,0,2,2,6.635743141174316,1
nuisance,0,1,"nuisance:(0, 2):110",transformer,0,2,2,8.500249862670898,1
nuisance,0,1,"nuisance:(1, 0):111",transformer,0,2,2,9.153759002685547,1
nuisance,0,1,"nuisance:(0, 3):112",transformer,0,2,2,12.174873352050781,1
nuisance,0,1,"nuisance:(0, 0):113",transformer,0,2,2,14.23607063293457,1
nuisance,0,1,"nuisance:(0, 0):114",transformer,0,2,2,14.23607063293457,1
nuisance,0,1,"nuisance:(2, 0):115",transformer,0,2,2,9.183570861816406,1
nuisance,0,1,"nuisance:(3, 0):116",transformer,0,2,2,14.5812349319458,1
nuisance,0,1,"nuisance:(0, 3):117",transformer,0,2,2,12.174873352050781,1
nuisance,0,1,"nuisance:(0, 2):118",transformer,0,2,2,8.500249862670898,1
nuisance,0,1,"nuisance:(3, 2):119",transformer,0,2,2,8.842541694641113,1
nuisance,0,1,"nuisance:(3, 2):120",transformer,0,2,2,8.842541694641113,1
nuisance,0,1,"nuisance:(2, 3):121",transformer,0,2,2,6.635743141174316,1
nuisance,0,1,"nuisance:(3, 0):122",transformer,0,2,2,14.5812349319458,1
nuisance,0,1,"nuisance:(0, 1):123",transformer,0,2,2,8.977218627929688,1
nuisance,0,1,"nuisance:(2, 1):124",transformer,0,2,2,11.984572410583496,1
nuisance,0,1,"nuisance:(1, 2):125",transformer,0,2,2,11.497488021850586,1
nuisance,0,1,"nuisance:(0, 0):126",transformer,0,2,2,14.23607063293457,1
nuisance,0,1,"nuisance:(1, 0):127",transformer,0,2,2,9.153759002685547,1
nuisance,2,1,"nuisance:(3, 1):0",transformer,2,2,2,11.708357810974121,1
nuisance,2,1,"nuisance:(3, 0):1",transformer,2,2,2,14.567578315734863,1
nuisance,2,1,"nuisance:(2, 1):2",transformer,2,2,2,11.803987503051758,1
nuisance,2,1,"nuisance:(2, 1):3",transformer,2,2,2,12.006613731384277,1
nuisance,2,1,"nuisance:(2, 0):4",transformer,2,2,2,9.152944564819336,1
nuisance,2,1,"nuisance:(1, 0):5",transformer,2,2,2,9.099923133850098,1
nuisance,2,1,"nuisance:(0, 0):6",transformer,2,2,2,14.144586563110352,1
nuisance,2,1,"nuisance:(0, 0):7",transformer,2,2,2,14.209549903869629,1
nuisance,2,1,"nuisance:(2, 2):8",transformer,2,2,2,13.758590698242188,1
nuisance,2,1,"nuisance:(3, 1):9",transformer,2,2,2,11.70406723022461,1
nuisance,2,1,"nuisance:(2, 3):10",transformer,2,2,2,6.320592880249023,1
nuisance,2,1,"nuisance:(1, 1):11",transformer,2,2,2,14.827164649963379,1
nuisance,2,1,"nuisance:(2, 2):12",transformer,2,2,2,12.883275985717773,1
nuisance,2,1,"nuisance:(2, 0):13",transformer,2,2,2,8.473644256591797,1
nuisance,2,1,"nuisance:(1, 0):14",transformer,2,2,2,9.172154426574707,1
nuisance,2,1,"nuisance:(3, 3):15",transformer,2,2,2,8.997703552246094,1
nuisance,2,1,"nuisance:(1, 3):16",transformer,2,2,2,14.70038890838623,1
nuisance,2,1,"nuisance:(0, 3):17",transformer,2,2,2,12.073287963867188,1
nuisance,2,1,"nuisance:(1, 1):18",transformer,2,2,2,15.124650955200195,1
nuisance,2,1,"nuisance:(3, 1):19",transformer,2,2,2,11.735408782958984,1
nuisance,2,1,"nuisance:(3, 2):20",transformer,2,2,2,8.87042236328125,1
nuisance,2,1,"nuisance:(0, 1):21",transformer,2,2,2,8.945274353027344,1
nuisance,2,1,"nuisance:(0, 2):22",transformer,2,2,2,8.590084075927734,1
nuisance,2,1,"nuisance:(1, 0):23",transformer,2,2,2,9.178167343139648,1
nuisance,2,1,"nuisance:(1, 2):24",transformer,2,2,2,11.276834487915039,1
nuisance,2,1,"nuisance:(1, 3):25",transformer,2,2,2,14.17524242401123,1
nuisance,2,1,"nuisance:(2, 3):26",transformer,2,2,2,6.305946350097656,1
nuisance,2,1,"nuisance:(3, 0):27",transformer,2,2,2,14.872730255126953,1
nuisance,2,1,"nuisance:(2, 1):28",transformer,2,2,2,11.651480674743652,1
nuisance,2,1,"nuisance:(1, 3):29",transformer,2,2,2,13.681390762329102,1
nuisance,2,1,"nuisance:(2, 2):30",transformer,2,2,2,12.944557189941406,1
nuisance,2,1,"nuisance:(3, 3):31",transformer,2,2,2,8.934427261352539,1
nuisance,2,1,"nuisance:(3, 3):32",transformer,2,2,2,11.2217378616333,1
nuisance,2,1,"nuisance:(2, 0):33",transformer,2,2,2,9.072507858276367,1
nuisance,2,1,"nuisance:(1, 0):34",transformer,2,2,2,8.375008583068848,1
nuisance,2,1,"nuisance:(3, 3):35",transformer,2,2,2,11.806280136108398,1
nuisance,2,1,"nuisance:(0, 2):36",transformer,2,2,2,8.405168533325195,1
nuisance,2,1,"nuisance:(2, 3):37",transformer,2,2,2,2.901987075805664,1
nuisance,2,1,"nuisance:(1, 1):38",transformer,2,2,2,7.098758697509766,1
nuisance,2,1,"nuisance:(2, 3):39",transformer,2,2,2,6.334805488586426,1
nuisance,2,1,"nuisance:(3, 0):40",transformer,2,2,2,14.637396812438965,1
nuisance,2,1,"nuisance:(0, 0):41",transformer,2,2,2,14.19565200805664,1
nuisance,2,1,"nuisance:(0, 1):42",transformer,2,2,2,9.01255989074707,1
nuisance,2,1,"nuisance:(1, 0):43",transformer,2,2,2,9.196111679077148,1
nuisance,2,1,"nuisance:(1, 1):44",transformer,2,2,2,14.870325088500977,1
nuisance,2,1,"nuisance:(3, 1):45",transformer,2,2,2,11.756458282470703,1
nuisance,2,1,"nuisance:(1, 0):46",transformer,2,2,2,9.16436767578125,1
