axis,axis_value,computation_index,family_id,hidden_norm,hidden_pair_distance,model_type,target_margin,top1_correct
length,32,79,"length:(1, 3):3",6.911898612976074,,rnn,8.743433952331543,1
length,32,0,"length:(3, 0):4",5.227977752685547,,rnn,-19.346282958984375,0
length,32,1,"length:(3, 0):4",5.768380641937256,,rnn,-16.72088623046875,0
length,32,3,"length:(3, 0):4",6.472678184509277,,rnn,-18.583702087402344,0
length,32,7,"length:(3, 0):4",6.768328666687012,,rnn,-19.275470733642578,0
length,32,15,"length:(3, 0):4",6.8816375732421875,,rnn,-20.45877456665039,0
length,32,31,"length:(3, 0):4",6.8941144943237305,,rnn,-20.66620445251465,0
length,32,63,"length:(3, 0):4",6.873514652252197,,rnn,-4.013731956481934,0
length,32,79,"length:(3, 0):4",7.200784683227539,,rnn,10.182027816772461,1
length,32,0,"length:(0, 2):5",5.227977752685547,,rnn,-36.22357940673828,0
length,32,1,"length:(0, 2):5",5.768380641937256,,rnn,-25.650205612182617,0
length,32,3,"length:(0, 2):5",6.472678184509277,,rnn,-28.488983154296875,0
length,32,7,"length:(0, 2):5",6.768328666687012,,rnn,-29.981239318847656,0
length,32,15,"length:(0, 2):5",6.8816375732421875,,rnn,-29.531538009643555,0
length,32,31,"length:(0, 2):5",6.8941144943237305,,rnn,-29.5245418548584,0
length,32,63,"length:(0, 2):5",6.860577583312988,,rnn,-21.4974365234375,0
length,32,79,"length:(0, 2):5",6.51121187210083,,rnn,9.428936004638672,1
length,32,0,"length:(1, 3):6",5.227977752685547,,rnn,-28.52415657043457,0
length,32,1,"length:(1, 3):6",5.768380641937256,,rnn,-24.338010787963867,0
length,32,3,"length:(1, 3):6",6.472678184509277,,rnn,-32.9721565246582,0
length,32,7,"length:(1, 3):6",6.768328666687012,,rnn,-32.389617919921875,0
length,32,15,"length:(1, 3):6",6.8816375732421875,,rnn,-32.82878112792969,0
length,32,31,"length:(1, 3):6",6.8941144943237305,,rnn,-32.990211486816406,0
length,32,63,"length:(1, 3):6",6.97067403793335,,rnn,-14.805421829223633,0
length,32,79,"length:(1, 3):6",6.911898612976074,,rnn,8.743433952331543,1
length,32,0,"length:(0, 3):7",5.227977752685547,,rnn,-19.346282958984375,0
length,32,1,"length:(0, 3):7",5.768380641937256,,rnn,-16.72088623046875,0
length,32,3,"length:(0, 3):7",6.472678184509277,,rnn,-18.583702087402344,0
length,32,7,"length:(0, 3):7",6.768328666687012,,rnn,-19.275470733642578,0
length,32,15,"length:(0, 3):7",6.8816375732421875,,rnn,-20.45877456665039,0
length,32,31,"length:(0, 3):7",6.8941144943237305,,rnn,-20.66620445251465,0
length,32,63,"length:(0, 3):7",6.874249458312988,,rnn,-3.9737119674682617,0
length,32,79,"length:(0, 3):7",7.200784683227539,,rnn,10.182026863098145,1
length,32,0,"length:(1, 3):8",5.227977752685547,,rnn,-28.52415657043457,0
length,32,1,"length:(1, 3):8",5.768380641937256,,rnn,-24.338010787963867,0
length,32,3,"length:(1, 3):8",6.472678184509277,,rnn,-32.9721565246582,0
length,32,7,"length:(1, 3):8",6.768328666687012,,rnn,-32.389617919921875,0
length,32,15,"length:(1, 3):8",6.8816375732421875,,rnn,-32.82878112792969,0
length,32,31,"length:(1, 3):8",6.8941144943237305,,rnn,-32.990211486816406,0
length,32,63,"length:(1, 3):8",6.97067403793335,,rnn,-14.805421829223633,0
length,32,79,"length:(1, 3):8",6.911898612976074,,rnn,8.743433952331543,1
length,32,0,"length:(1, 1):9",5.227977752685547,,rnn,-36.22357940673828,0
length,32,1,"length:(1, 1):9",5.768380641937256,,rnn,-25.650205612182617,0
length,32,3,"length:(1, 1):9",6.472678184509277,,rnn,-28.488983154296875,0
length,32,7,"length:(1, 1):9",6.768328666687012,,rnn,-29.981239318847656,0
length,32,15,"length:(1, 1):9",6.8816375732421875,,rnn,-29.531538009643555,0
length,32,31,"length:(1, 1):9",6.8941144943237305,,rnn,-29.5245418548584,0
length,32,63,"length:(1, 1):9",6.8603057861328125,,rnn,-21.50183868408203,0
length,32,79,"length:(1, 1):9",6.511211395263672,,rnn,9.428910255432129,1
length,32,0,"length:(1, 3):10",5.227977752685547,,rnn,-28.52415657043457,0
length,32,1,"length:(1, 3):10",5.768380641937256,,rnn,-24.338010787963867,0
length,32,3,"length:(1, 3):10",6.472678184509277,,rnn,-32.9721565246582,0
length,32,7,"length:(1, 3):10",6.768328666687012,,rnn,-32.389617919921875,0
length,32,15,"length:(1, 3):10",6.8816375732421875,,rnn,-32.82878112792969,0
length,32,31,"length:(1, 3):10",6.8941144943237305,,rnn,-32.990211486816406,0
length,32,63,"length:(1, 3):10",6.97067403793335,,rnn,-14.805421829223633,0
length,32,79,"length:(1, 3):10",6.911898612976074,,rnn,8.743433952331543,1
length,32,0,"length:(3, 0):11",5.227977752685547,,rnn,-19.346282958984375,0
length,32,1,"length:(3, 0):11",5.768380641937256,,rnn,-16.72088623046875,0
length,32,3,"length:(3, 0):11",6.472678184509277,,rnn,-18.583702087402344,0
length,32,7,"length:(3, 0):11",6.768328666687012,,rnn,-19.275470733642578,0
length,32,15,"length:(3, 0):11",6.8816375732421875,,rnn,-20.45877456665039,0
length,32,31,"length:(3, 0):11",6.8941144943237305,,rnn,-20.66620445251465,0
length,32,63,"length:(3, 0):11",6.873514652252197,,rnn,-4.013731956481934,0
length,32,79,"length:(3, 0):11",7.200784683227539,,rnn,10.182027816772461,1
length,32,0,"length:(3, 0):12",5.227977752685547,,rnn,-19.346282958984375,0
length,32,1,"length:(3, 0):12",5.768380641937256,,rnn,-16.72088623046875,0
length,32,3,"length:(3, 0):12",6.472678184509277,,rnn,-18.583702087402344,0
length,32,7,"length:(3, 0):12",6.768328666687012,,rnn,-19.275470733642578,0
length,32,15,"length:(3, 0):12",6.8816375732421875,,rnn,-20.45877456665039,0
length,32,31,"length:(3, 0):12",6.8941144943237305,,rnn,-20.66620445251465,0
length,32,63,"length:(3, 0):12",6.873514652252197,,rnn,-4.013731956481934,0
length,32,79,"length:(3, 0):12",7.200784683227539,,rnn,10.182027816772461,1
length,32,0,"length:(3, 0):13",5.227977752685547,,rnn,-19.346282958984375,0
length,32,1,"length:(3, 0):13",5.768380641937256,,rnn,-16.72088623046875,0
length,32,3,"length:(3, 0):13",6.472678184509277,,rnn,-18.583702087402344,0
length,32,7,"length:(3, 0):13",6.768328666687012,,rnn,-19.275470733642578,0
length,32,15,"length:(3, 0):13",6.8816375732421875,,rnn,-20.45877456665039,0
length,32,31,"length:(3, 0):13",6.8941144943237305,,rnn,-20.66620445251465,0
length,32,63,"length:(3, 0):13",6.873514652252197,,rnn,-4.013731956481934,0
length,32,79,"length:(3, 0):13",7.200784683227539,,rnn,10.182027816772461,1
length,32,0,"length:(1, 3):14",5.227977752685547,,rnn,-28.52415657043457,0
length,32,1,"length:(1, 3):14",5.768380641937256,,rnn,-24.338010787963867,0
length,32,3,"length:(1, 3):14",6.472678184509277,,rnn,-32.9721565246582,0
length,32,7,"length:(1, 3):14",6.768328666687012,,rnn,-32.389617919921875,0
length,32,15,"length:(1, 3):14",6.8816375732421875,,rnn,-32.82878112792969,0
length,32,31,"length:(1, 3):14",6.8941144943237305,,rnn,-32.990211486816406,0
length,32,63,"length:(1, 3):14",6.97067403793335,,rnn,-14.805421829223633,0
length,32,79,"length:(1, 3):14",6.911898612976074,,rnn,8.743433952331543,1
length,32,0,"length:(1, 0):15",5.227977752685547,,rnn,-37.27510070800781,0
length,32,1,"length:(1, 0):15",5.768380641937256,,rnn,-23.48114013671875,0
length,32,3,"length:(1, 0):15",6.472678184509277,,rnn,-27.320276260375977,0
length,32,7,"length:(1, 0):15",6.768328666687012,,rnn,-26.67157745361328,0
length,32,15,"length:(1, 0):15",6.8816375732421875,,rnn,-27.063549041748047,0
length,32,31,"length:(1, 0):15",6.8941144943237305,,rnn,-27.21364402770996,0
length,32,63,"length:(1, 0):15",6.862507343292236,,rnn,-27.49224090576172,0
length,32,79,"length:(1, 0):15",6.744497776031494,,rnn,1.0495834350585938,1
span,1,0,"span:(1, 3):0",5.227977752685547,,rnn,-28.52415657043457,0
span,1,1,"span:(1, 3):0",5.768380641937256,,rnn,-24.338010787963867,0
span,1,3,"span:(1, 3):0",6.472678184509277,,rnn,-32.9721565246582,0
span,1,7,"span:(1, 3):0",6.768328666687012,,rnn,-32.389617919921875,0
span,1,15,"span:(1, 3):0",6.8816375732421875,,rnn,-32.82878112792969,0
span,1,31,"span:(1, 3):0",6.8941144943237305,,rnn,-32.990211486816406,0
span,1,63,"span:(1, 3):0",6.894151210784912,,rnn,-32.990684509277344,0
span,1,79,"span:(1, 3):0",7.022313117980957,,rnn,7.9472503662109375,1
span,1,0,"span:(1, 3):1",5.227977752685547,,rnn,-28.52415657043457,0
span,1,1,"span:(1, 3):1",5.768380641937256,,rnn,-24.338010787963867,0
span,1,3,"span:(1, 3):1",6.472678184509277,,rnn,-32.9721565246582,0
span,1,7,"span:(1, 3):1",6.768328666687012,,rnn,-32.389617919921875,0
span,1,15,"span:(1, 3):1",6.8816375732421875,,rnn,-32.82878112792969,0
span,1,31,"span:(1, 3):1",6.8941144943237305,,rnn,-32.990211486816406,0
span,1,63,"span:(1, 3):1",6.894151210784912,,rnn,-32.990684509277344,0
span,1,79,"span:(1, 3):1",7.022313117980957,,rnn,7.9472503662109375,1
span,1,0,"span:(0, 2):2",5.227977752685547,,rnn,-36.22357940673828,0
span,1,1,"span:(0, 2):2",5.768380641937256,,rnn,-25.650205612182617,0
span,1,3,"span:(0, 2):2",6.472678184509277,,rnn,-28.488983154296875,0
span,1,7,"span:(0, 2):2",6.768328666687012,,rnn,-29.981239318847656,0
span,1,15,"span:(0, 2):2",6.8816375732421875,,rnn,-29.531538009643555,0
span,1,31,"span:(0, 2):2",6.8941144943237305,,rnn,-29.5245418548584,0
span,1,63,"span:(0, 2):2",6.894151210784912,,rnn,-29.524478912353516,0
span,1,79,"span:(0, 2):2",6.735188007354736,,rnn,11.500469207763672,1
span,1,0,"span:(2, 2):3",5.227977752685547,,rnn,-28.52415657043457,0
span,1,1,"span:(2, 2):3",5.768380641937256,,rnn,-24.338010787963867,0
span,1,3,"span:(2, 2):3",6.472678184509277,,rnn,-32.9721565246582,0
span,1,7,"span:(2, 2):3",6.768328666687012,,rnn,-32.389617919921875,0
span,1,15,"span:(2, 2):3",6.8816375732421875,,rnn,-32.82878112792969,0
span,1,31,"span:(2, 2):3",6.8941144943237305,,rnn,-32.990211486816406,0
span,1,63,"span:(2, 2):3",6.894151210784912,,rnn,-32.990684509277344,0
span,1,79,"span:(2, 2):3",6.807875633239746,,rnn,9.194314002990723,1
span,1,0,"span:(3, 1):4",5.227977752685547,,rnn,-28.52415657043457,0
span,1,1,"span:(3, 1):4",5.768380641937256,,rnn,-24.338010787963867,0
span,1,3,"span:(3, 1):4",6.472678184509277,,rnn,-32.9721565246582,0
span,1,7,"span:(3, 1):4",6.768328666687012,,rnn,-32.389617919921875,0
span,1,15,"span:(3, 1):4",6.8816375732421875,,rnn,-32.82878112792969,0
span,1,31,"span:(3, 1):4",6.8941144943237305,,rnn,-32.990211486816406,0
span,1,63,"span:(3, 1):4",6.894151210784912,,rnn,-32.990684509277344,0
span,1,79,"span:(3, 1):4",6.701393127441406,,rnn,11.378259658813477,1
span,1,0,"span:(1, 3):5",5.227977752685547,,rnn,-28.52415657043457,0
span,1,1,"span:(1, 3):5",5.768380641937256,,rnn,-24.338010787963867,0
span,1,3,"span:(1, 3):5",6.472678184509277,,rnn,-32.9721565246582,0
span,1,7,"span:(1, 3):5",6.768328666687012,,rnn,-32.389617919921875,0
span,1,15,"span:(1, 3):5",6.8816375732421875,,rnn,-32.82878112792969,0
span,1,31,"span:(1, 3):5",6.8941144943237305,,rnn,-32.990211486816406,0
span,1,63,"span:(1, 3):5",6.894151210784912,,rnn,-32.990684509277344,0
span,1,79,"span:(1, 3):5",7.022313117980957,,rnn,7.9472503662109375,1
span,1,0,"span:(1, 3):6",5.227977752685547,,rnn,-28.52415657043457,0
span,1,1,"span:(1, 3):6",5.768380641937256,,rnn,-24.338010787963867,0
span,1,3,"span:(1, 3):6",6.472678184509277,,rnn,-32.9721565246582,0
span,1,7,"span:(1, 3):6",6.768328666687012,,rnn,-32.389617919921875,0
span,1,15,"span:(1, 3):6",6.8816375732421875,,rnn,-32.82878112792969,0
span,1,31,"span:(1, 3):6",6.8941144943237305,,rnn,-32.990211486816406,0
span,1,63,"span:(1, 3):6",6.894151210784912,,rnn,-32.990684509277344,0
span,1,79,"span:(1, 3):6",7.022313117980957,,rnn,7.9472503662109375,1
span,1,0,"span:(2, 0):7",5.227977752685547,,rnn,-36.22357940673828,0
span,1,1,"span:(2, 0):7",5.768380641937256,,rnn,-25.650205612182617,0
span,1,3,"span:(2, 0):7",6.472678184509277,,rnn,-28.488983154296875,0
span,1,7,"span:(2, 0):7",6.768328666687012,,rnn,-29.981239318847656,0
span,1,15,"span:(2, 0):7",6.8816375732421875,,rnn,-29.531538009643555,0
span,1,31,"span:(2, 0):7",6.8941144943237305,,rnn,-29.5245418548584,0
span,1,63,"span:(2, 0):7",6.894151210784912,,rnn,-29.524478912353516,0
span,1,79,"span:(2, 0):7",6.576030731201172,,rnn,5.198514938354492,1
span,1,0,"span:(1, 0):8",5.227977752685547,,rnn,-37.27510070800781,0
span,1,1,"span:(1, 0):8",5.768380641937256,,rnn,-23.48114013671875,0
span,1,3,"span:(1, 0):8",6.472678184509277,,rnn,-27.320276260375977,0
span,1,7,"span:(1, 0):8",6.768328666687012,,rnn,-26.67157745361328,0
span,1,15,"span:(1, 0):8",6.8816375732421875,,rnn,-27.063549041748047,0
span,1,31,"span:(1, 0):8",6.8941144943237305,,rnn,-27.21364402770996,0
span,1,63,"span:(1, 0):8",6.894151210784912,,rnn,-27.214069366455078,0
span,1,79,"span:(1, 0):8",7.096860885620117,,rnn,6.237886428833008,1
span,1,0,"span:(2, 2):9",5.227977752685547,,rnn,-28.52415657043457,0
span,1,1,"span:(2, 2):9",5.768380641937256,,rnn,-24.338010787963867,0
span,1,3,"span:(2, 2):9",6.472678184509277,,rnn,-32.9721565246582,0
span,1,7,"span:(2, 2):9",6.768328666687012,,rnn,-32.389617919921875,0
span,1,15,"span:(2, 2):9",6.8816375732421875,,rnn,-32.82878112792969,0
span,1,31,"span:(2, 2):9",6.8941144943237305,,rnn,-32.990211486816406,0
span,1,63,"span:(2, 2):9",6.894151210784912,,rnn,-32.990684509277344,0
span,1,79,"span:(2, 2):9",6.807875633239746,,rnn,9.194314002990723,1
span,1,0,"span:(3, 0):10",5.227977752685547,,rnn,-19.346282958984375,0
span,1,1,"span:(3, 0):10",5.768380641937256,,rnn,-16.72088623046875,0
span,1,3,"span:(3, 0):10",6.472678184509277,,rnn,-18.583702087402344,0
span,1,7,"span:(3, 0):10",6.768328666687012,,rnn,-19.275470733642578,0
span,1,15,"span:(3, 0):10",6.8816375732421875,,rnn,-20.45877456665039,0
span,1,31,"span:(3, 0):10",6.8941144943237305,,rnn,-20.66620445251465,0
span,1,63,"span:(3, 0):10",6.894151210784912,,rnn,-20.66676139831543,0
span,1,79,"span:(3, 0):10",7.0108418464660645,,rnn,8.654603958129883,1
span,1,0,"span:(3, 1):11",5.227977752685547,,rnn,-28.52415657043457,0
span,1,1,"span:(3, 1):11",5.768380641937256,,rnn,-24.338010787963867,0
span,1,3,"span:(3, 1):11",6.472678184509277,,rnn,-32.9721565246582,0
span,1,7,"span:(3, 1):11",6.768328666687012,,rnn,-32.389617919921875,0
span,1,15,"span:(3, 1):11",6.8816375732421875,,rnn,-32.82878112792969,0
span,1,31,"span:(3, 1):11",6.8941144943237305,,rnn,-32.990211486816406,0
span,1,63,"span:(3, 1):11",6.894151210784912,,rnn,-32.990684509277344,0
span,1,79,"span:(3, 1):11",6.701393127441406,,rnn,11.378259658813477,1
span,1,0,"span:(0, 2):12",5.227977752685547,,rnn,-36.22357940673828,0
span,1,1,"span:(0, 2):12",5.768380641937256,,rnn,-25.650205612182617,0
span,1,3,"span:(0, 2):12",6.472678184509277,,rnn,-28.488983154296875,0
span,1,7,"span:(0, 2):12",6.768328666687012,,rnn,-29.981239318847656,0
span,1,15,"span:(0, 2):12",6.8816375732421875,,rnn,-29.531538009643555,0
span,1,31,"span:(0, 2):12",6.8941144943237305,,rnn,-29.5245418548584,0
span,1,63,"span:(0, 2):12",6.894151210784912,,rnn,-29.524478912353516,0
span,1,79,"span:(0, 2):12",6.735188007354736,,rnn,11.500469207763672,1
span,1,0,"span:(1, 1):13",5.227977752685547,,rnn,-36.22357940673828,0
span,1,1,"span:(1, 1):13",5.768380641937256,,rnn,-25.650205612182617,0
span,1,3,"span:(1, 1):13",6.472678184509277,,rnn,-28.488983154296875,0
span,1,7,"span:(1, 1):13",6.768328666687012,,rnn,-29.981239318847656,0
span,1,15,"span:(1, 1):13",6.8816375732421875,,rnn,-29.531538009643555,0
span,1,31,"span:(1, 1):13",6.8941144943237305,,rnn,-29.5245418548584,0
span,1,63,"span:(1, 1):13",6.894151210784912,,rnn,-29.524478912353516,0
span,1,79,"span:(1, 1):13",6.592170238494873,,rnn,7.888246536254883,1
span,1,0,"span:(3, 3):14",5.227977752685547,,rnn,-36.22357940673828,0
span,1,1,"span:(3, 3):14",5.768380641937256,,rnn,-25.650205612182617,0
span,1,3,"span:(3, 3):14",6.472678184509277,,rnn,-28.488983154296875,0
span,1,7,"span:(3, 3):14",6.768328666687012,,rnn,-29.981239318847656,0
span,1,15,"span:(3, 3):14",6.8816375732421875,,rnn,-29.531538009643555,0
span,1,31,"span:(3, 3):14",6.8941144943237305,,rnn,-29.5245418548584,0
span,1,63,"span:(3, 3):14",6.894151210784912,,rnn,-29.524478912353516,0
span,1,79,"span:(3, 3):14",6.8792853355407715,,rnn,11.116443634033203,1
span,1,0,"span:(0, 0):15",5.227977752685547,,rnn,-28.52415657043457,0
span,1,1,"span:(0, 0):15",5.768380641937256,,rnn,-24.338010787963867,0
span,1,3,"span:(0, 0):15",6.472678184509277,,rnn,-32.9721565246582,0
span,1,7,"span:(0, 0):15",6.768328666687012,,rnn,-32.389617919921875,0
span,1,15,"span:(0, 0):15",6.8816375732421875,,rnn,-32.82878112792969,0
span,1,31,"span:(0, 0):15",6.8941144943237305,,rnn,-32.990211486816406,0
span,1,63,"span:(0, 0):15",6.894151210784912,,rnn,-32.990684509277344,0
span,1,79,"span:(0, 0):15",7.0529351234436035,,rnn,8.298649787902832,1
span,2,0,"span:(1, 3):0",5.227977752685547,,rnn,-28.52415657043457,0
span,2,1,"span:(1, 3):0",5.768380641937256,,rnn,-24.338010787963867,0
span,2,3,"span:(1, 3):0",6.472678184509277,,rnn,-32.9721565246582,0
span,2,7,"span:(1, 3):0",6.768328666687012,,rnn,-32.389617919921875,0
span,2,15,"span:(1, 3):0",6.8816375732421875,,rnn,-32.82878112792969,0
span,2,31,"span:(1, 3):0",6.8941144943237305,,rnn,-32.990211486816406,0
span,2,63,"span:(1, 3):0",6.894151210784912,,rnn,-32.990684509277344,0
span,2,79,"span:(1, 3):0",7.078688144683838,,rnn,5.60548210144043,1
span,2,0,"span:(1, 3):1",5.227977752685547,,rnn,-28.52415657043457,0
span,2,1,"span:(1, 3):1",5.768380641937256,,rnn,-24.338010787963867,0
span,2,3,"span:(1, 3):1",6.472678184509277,,rnn,-32.9721565246582,0
span,2,7,"span:(1, 3):1",6.768328666687012,,rnn,-32.389617919921875,0
span,2,15,"span:(1, 3):1",6.8816375732421875,,rnn,-32.82878112792969,0
span,2,31,"span:(1, 3):1",6.8941144943237305,,rnn,-32.990211486816406,0
span,2,63,"span:(1, 3):1",6.894151210784912,,rnn,-32.990684509277344,0
span,2,79,"span:(1, 3):1",7.078688144683838,,rnn,5.60548210144043,1
span,2,0,"span:(0, 2):2",5.227977752685547,,rnn,-36.22357940673828,0
span,2,1,"span:(0, 2):2",5.768380641937256,,rnn,-25.650205612182617,0
span,2,3,"span:(0, 2):2",6.472678184509277,,rnn,-28.488983154296875,0
span,2,7,"span:(0, 2):2",6.768328666687012,,rnn,-29.981239318847656,0
span,2,15,"span:(0, 2):2",6.8816375732421875,,rnn,-29.531538009643555,0
span,2,31,"span:(0, 2):2",6.8941144943237305,,rnn,-29.5245418548584,0
span,2,63,"span:(0, 2):2",6.894151210784912,,rnn,-29.524478912353516,0
span,2,79,"span:(0, 2):2",6.599720478057861,,rnn,6.160006523132324,1
span,2,0,"span:(2, 2):3",5.227977752685547,,rnn,-28.52415657043457,0
span,2,1,"span:(2, 2):3",5.768380641937256,,rnn,-24.338010787963867,0
span,2,3,"span:(2, 2):3",6.472678184509277,,rnn,-32.9721565246582,0
span,2,7,"span:(2, 2):3",6.768328666687012,,rnn,-32.389617919921875,0
span,2,15,"span:(2, 2):3",6.8816375732421875,,rnn,-32.82878112792969,0
span,2,31,"span:(2, 2):3",6.8941144943237305,,rnn,-32.990211486816406,0
span,2,63,"span:(2, 2):3",6.894151210784912,,rnn,-32.990684509277344,0
span,2,79,"span:(2, 2):3",6.648970603942871,,rnn,0.9606485366821289,1
span,2,0,"span:(3, 1):4",5.227977752685547,,rnn,-28.52415657043457,0
span,2,1,"span:(3, 1):4",5.768380641937256,,rnn,-24.338010787963867,0
span,2,3,"span:(3, 1):4",6.472678184509277,,rnn,-32.9721565246582,0
span,2,7,"span:(3, 1):4",6.768328666687012,,rnn,-32.389617919921875,0
span,2,15,"span:(3, 1):4",6.8816375732421875,,rnn,-32.82878112792969,0
span,2,31,"span:(3, 1):4",6.8941144943237305,,rnn,-32.990211486816406,0
span,2,63,"span:(3, 1):4",6.894151210784912,,rnn,-32.990684509277344,0
span,2,79,"span:(3, 1):4",6.894192695617676,,rnn,11.548772811889648,1
span,2,0,"span:(1, 3):5",5.227977752685547,,rnn,-28.52415657043457,0
span,2,1,"span:(1, 3):5",5.768380641937256,,rnn,-24.338010787963867,0
span,2,3,"span:(1, 3):5",6.472678184509277,,rnn,-32.9721565246582,0
span,2,7,"span:(1, 3):5",6.768328666687012,,rnn,-32.389617919921875,0
span,2,15,"span:(1, 3):5",6.8816375732421875,,rnn,-32.82878112792969,0
span,2,31,"span:(1, 3):5",6.8941144943237305,,rnn,-32.990211486816406,0
span,2,63,"span:(1, 3):5",6.894151210784912,,rnn,-32.990684509277344,0
span,2,79,"span:(1, 3):5",7.078688144683838,,rnn,5.60548210144043,1
span,2,0,"span:(1, 3):6",5.227977752685547,,rnn,-28.52415657043457,0
span,2,1,"span:(1, 3):6",5.768380641937256,,rnn,-24.338010787963867,0
span,2,3,"span:(1, 3):6",6.472678184509277,,rnn,-32.9721565246582,0
span,2,7,"span:(1, 3):6",6.768328666687012,,rnn,-32.389617919921875,0
span,2,15,"span:(1, 3):6",6.8816375732421875,,rnn,-32.82878112792969,0
span,2,31,"span:(1, 3):6",6.8941144943237305,,rnn,-32.990211486816406,0
span,2,63,"span:(1, 3):6",6.894151210784912,,rnn,-32.990684509277344,0
span,2,79,"span:(1, 3):6",7.078688144683838,,rnn,5.60548210144043,1
span,2,0,"span:(2, 0):7",5.227977752685547,,rnn,-36.22357940673828,0
span,2,1,"span:(2, 0):7",5.768380641937256,,rnn,-25.650205612182617,0
span,2,3,"span:(2, 0):7",6.472678184509277,,rnn,-28.488983154296875,0
span,2,7,"span:(2, 0):7",6.768328666687012,,rnn,-29.981239318847656,0
span,2,15,"span:(2, 0):7",6.8816375732421875,,rnn,-29.531538009643555,0
span,2,31,"span:(2, 0):7",6.8941144943237305,,rnn,-29.5245418548584,0
span,2,63,"span:(2, 0):7",6.894151210784912,,rnn,-29.524478912353516,0
span,2,79,"span:(2, 0):7",6.492225170135498,,rnn,6.280424118041992,1
span,2,0,"span:(1, 0):8",5.227977752685547,,rnn,-37.27510070800781,0
span,2,1,"span:(1, 0):8",5.768380641937256,,rnn,-23.48114013671875,0
span,2,3,"span:(1, 0):8",6.472678184509277,,rnn,-27.320276260375977,0
span,2,7,"span:(1, 0):8",6.768328666687012,,rnn,-26.67157745361328,0
span,2,15,"span:(1, 0):8",6.8816375732421875,,rnn,-27.063549041748047,0
span,2,31,"span:(1, 0):8",6.8941144943237305,,rnn,-27.21364402770996,0
span,2,63,"span:(1, 0):8",6.894151210784912,,rnn,-27.214069366455078,0
span,2,79,"span:(1, 0):8",7.308721542358398,,rnn,7.384422302246094,1
span,2,0,"span:(2, 2):9",5.227977752685547,,rnn,-28.52415657043457,0
span,2,1,"span:(2, 2):9",5.768380641937256,,rnn,-24.338010787963867,0
span,2,3,"span:(2, 2):9",6.472678184509277,,rnn,-32.9721565246582,0
span,2,7,"span:(2, 2):9",6.768328666687012,,rnn,-32.389617919921875,0
span,2,15,"span:(2, 2):9",6.8816375732421875,,rnn,-32.82878112792969,0
span,2,31,"span:(2, 2):9",6.8941144943237305,,rnn,-32.990211486816406,0
span,2,63,"span:(2, 2):9",6.894151210784912,,rnn,-32.990684509277344,0
span,2,79,"span:(2, 2):9",6.648970603942871,,rnn,0.9606485366821289,1
span,2,0,"span:(3, 0):10",5.227977752685547,,rnn,-19.346282958984375,0
span,2,1,"span:(3, 0):10",5.768380641937256,,rnn,-16.72088623046875,0
span,2,3,"span:(3, 0):10",6.472678184509277,,rnn,-18.583702087402344,0
span,2,7,"span:(3, 0):10",6.768328666687012,,rnn,-19.275470733642578,0
span,2,15,"span:(3, 0):10",6.8816375732421875,,rnn,-20.45877456665039,0
span,2,31,"span:(3, 0):10",6.8941144943237305,,rnn,-20.66620445251465,0
span,2,63,"span:(3, 0):10",6.894151210784912,,rnn,-20.66676139831543,0
span,2,79,"span:(3, 0):10",7.167710781097412,,rnn,8.606332778930664,1
span,2,0,"span:(3, 1):11",5.227977752685547,,rnn,-28.52415657043457,0
span,2,1,"span:(3, 1):11",5.768380641937256,,rnn,-24.338010787963867,0
span,2,3,"span:(3, 1):11",6.472678184509277,,rnn,-32.9721565246582,0
span,2,7,"span:(3, 1):11",6.768328666687012,,rnn,-32.389617919921875,0
span,2,15,"span:(3, 1):11",6.8816375732421875,,rnn,-32.82878112792969,0
span,2,31,"span:(3, 1):11",6.8941144943237305,,rnn,-32.990211486816406,0
span,2,63,"span:(3, 1):11",6.894151210784912,,rnn,-32.990684509277344,0
span,2,79,"span:(3, 1):11",6.894192695617676,,rnn,11.548772811889648,1
span,2,0,"span:(0, 2):12",5.227977752685547,,rnn,-36.22357940673828,0
span,2,1,"span:(0, 2):12",5.768380641937256,,rnn,-25.650205612182617,0
span,2,3,"span:(0, 2):12",6.472678184509277,,rnn,-28.488983154296875,0
span,2,7,"span:(0, 2):12",6.768328666687012,,rnn,-29.981239318847656,0
span,2,15,"span:(0, 2):12",6.8816375732421875,,rnn,-29.531538009643555,0
span,2,31,"span:(0, 2):12",6.8941144943237305,,rnn,-29.5245418548584,0
span,2,63,"span:(0, 2):12",6.894151210784912,,rnn,-29.524478912353516,0
span,2,79,"span:(0, 2):12",6.599720478057861,,rnn,6.160006523132324,1
span,2,0,"span:(1, 1):13",5.227977752685547,,rnn,-36.22357940673828,0
span,2,1,"span:(1, 1):13",5.768380641937256,,rnn,-25.650205612182617,0
span,2,3,"span:(1, 1):13",6.472678184509277,,rnn,-28.488983154296875,0
span,2,7,"span:(1, 1):13",6.768328666687012,,rnn,-29.981239318847656,0
span,2,15,"span:(1, 1):13",6.8816375732421875,,rnn,-29.531538009643555,0
span,2,31,"span:(1, 1):13",6.8941144943237305,,rnn,-29.5245418548584,0
span,2,63,"span:(1, 1):13",6.894151210784912,,rnn,-29.524478912353516,0
span,2,79,"span:(1, 1):13",6.630480766296387,,rnn,6.683701515197754,1
span,2,0,"span:(3, 3):14",5.227977752685547,,rnn,-36.22357940673828,0
