answer_logprob,answer_token_accuracy,budget_chunks,budget_tokens,budget_violation,complete_evidence,condition,dataset,end_to_end_time_ns,evidence_recall,example_id,identity_id,materialization_time_ns,materialized_kv_bytes,materialized_tokens,peak_device_bytes,pid,selection_time_ns
-1.8065423965454102,0.8333333730697632,2,64,0,0.0,bridge_preserving,hotpotqa,1939180612,0.16666666666666666,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,549231656,7340032,64,3414364160,89536,38423
-1.694891333580017,0.8333333730697632,2,64,0,0.0,combined_structural,hotpotqa,1963994815,0.16666666666666666,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,571403652,7340032,64,3414364160,89536,85979
-0.867763876914978,0.8333333730697632,2,64,0,0.0,oracle_evidence,hotpotqa,1943069595,0.3333333333333333,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,552926475,7340032,64,3414364160,89536,27452
-0.9004908800125122,0.8333333730697632,4,128,0,0.0,base_topk,hotpotqa,2992946059,0.3333333333333333,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,981602391,14680064,128,3414380544,89536,63408
-0.9004908800125122,0.8333333730697632,4,128,0,0.0,budget_tuned_topk,hotpotqa,2992946059,0.3333333333333333,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,981602391,14680064,128,3414380544,89536,63878
-0.9004908800125122,0.8333333730697632,4,128,0,0.0,power_sharpen,hotpotqa,2992946059,0.3333333333333333,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,981602391,14680064,128,3414380544,89536,71881
-0.9004908800125122,0.8333333730697632,4,128,0,0.0,entropy_adaptive_sharpen,hotpotqa,2992946059,0.3333333333333333,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,981602391,14680064,128,3414380544,89536,136443
-1.6998966932296753,0.8333333730697632,4,128,0,0.0,persistence,hotpotqa,2415566281,0.3333333333333333,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,973421776,14680064,128,3414380544,89536,28296
-1.0054905414581299,0.8333333730697632,4,128,0,0.0,agreement,hotpotqa,2415258293,0.16666666666666666,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,977120246,14680064,128,3414380544,89536,49029
-0.9004908800125122,0.8333333730697632,4,128,0,0.0,community,hotpotqa,2992946059,0.3333333333333333,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,981602391,14680064,128,3414380544,89536,68673
-0.9004908800125122,0.8333333730697632,4,128,0,0.0,bridge_preserving,hotpotqa,2992946059,0.3333333333333333,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,981602391,14680064,128,3414380544,89536,69303
-1.6998966932296753,0.8333333730697632,4,128,0,0.0,combined_structural,hotpotqa,2415566281,0.3333333333333333,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,973421776,14680064,128,3414380544,89536,67816
-1.0360767841339111,0.8333333730697632,4,128,0,0.0,oracle_evidence,hotpotqa,2417213450,0.6666666666666666,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,975048726,14680064,128,3414380544,89536,29663
-0.9472596645355225,0.8333333730697632,6,192,0,0.0,base_topk,hotpotqa,3108194745,0.5,hotpotqa-5a7ca74c55429907fabeefe9,5a7ca74c55429907fabeefe9,1056235169,22020096,192,3414396928,89536,53204
