axis,cell_id,dependency_span,example_index,family_id,final_margin,final_rank,first_top1_layer,first_top1_location,first_top1_stage,generator_family,head_count,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,stable_top1_layer,stable_top1_location,stable_top1_stage,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",1.8590478897094727,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",0.049004554748535156,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,4,post_ff,8,1,1,400
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",0.049004554748535156,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,4,post_ff,8,1,1,400
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",1.1036062240600586,1,5,post_sa,9,necessary_pattern,4,8,11,32,0,77632,1,12,4,5,post_sa,9,1,1,400
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",1.8590478897094727,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",2.6754226684570312,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",0.049004554748535156,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,4,post_ff,8,1,1,400
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",1.8590478897094727,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",1.8590478897094727,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",1.8590478897094727,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",1.1036062240600586,1,5,post_sa,9,necessary_pattern,4,8,11,32,0,77632,1,12,4,5,post_sa,9,1,1,400
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",2.6754226684570312,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",2.6754226684570312,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",2.6754226684570312,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",2.6754226684570312,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",1.1036062240600586,1,5,post_sa,9,necessary_pattern,4,8,11,32,0,77632,1,12,4,5,post_sa,9,1,1,400
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",0.049004554748535156,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,4,post_ff,8,1,1,400
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",1.8590478897094727,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",1.1036062240600586,1,5,post_sa,9,necessary_pattern,4,8,11,32,0,77632,1,12,4,5,post_sa,9,1,1,400
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",2.6754226684570312,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",2.6754226684570312,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",1.8590478897094727,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",0.049004554748535156,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,4,post_ff,8,1,1,400
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",1.1036062240600586,1,5,post_sa,9,necessary_pattern,4,8,11,32,0,77632,1,12,4,5,post_sa,9,1,1,400
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",1.1036062240600586,1,5,post_sa,9,necessary_pattern,4,8,11,32,0,77632,1,12,4,5,post_sa,9,1,1,400
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",1.8590478897094727,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",2.6754226684570312,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",0.049004554748535156,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,4,post_ff,8,1,1,400
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",0.049004554748535156,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,4,post_ff,8,1,1,400
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",1.8590478897094727,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",1.8590478897094727,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,1,post_sa,1,1,1,400
predictive_order,3c1c7bde239d,1,31,"p1:(3,):15",0.049004554748535156,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,1,12,4,4,post_ff,8,1,1,400
predictive_order,f306bd7c1d91,4,32,"p2:(1, 1):0",11.882826805114746,1,2,post_sa,3,necessary_pattern,4,8,11,32,0,77632,2,12,4,2,post_sa,3,1,1,400
predictive_order,f306bd7c1d91,4,33,"p2:(2, 0):1",6.706867218017578,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,2,12,4,1,post_sa,1,1,1,400
predictive_order,f306bd7c1d91,4,34,"p2:(0, 0):2",4.374528884887695,1,1,post_sa,1,necessary_pattern,4,8,11,32,0,77632,2,12,4,1,post_sa,1,1,1,400
