component,correct_signed_progress,correct_target,example_id,habitual_signed_progress,habitual_target,layer,model_setting,repair_geometry_candidate,run_id,seed,update_cosine_previous
sa,26.74988555908203,13,override-16,1.3982887268066406,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.0
ff,-0.00012791005428880453,13,override-16,7.277356147766113,3,0,tiny-w32-l2-h2,aligned_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.2652394931660909
sa,0.0008093006908893585,13,override-16,1.588292121887207,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.10845229284237345
ff,-0.0024361645337194204,13,override-16,1.5229110717773438,3,1,tiny-w32-l2-h2,opposing_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.2687653643326448
sa,26.749292373657227,13,override-17,0.6127796173095703,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.0
ff,0.0007175555219873786,13,override-17,6.378602981567383,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.23689234798918304
sa,0.0006128184031695127,13,override-17,1.8017759323120117,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.10699699154421814
ff,-0.0010581064270809293,13,override-17,1.42431640625,3,1,tiny-w32-l2-h2,opposing_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.2744143126260632
sa,26.750089645385742,13,override-18,0.8910293579101562,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.0
ff,-0.0003881651791743934,13,override-18,6.865495681762695,3,0,tiny-w32-l2-h2,aligned_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.2658926833020203
sa,0.000927010434679687,13,override-18,1.1106786727905273,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.15932574533104063
ff,-0.0018118780571967363,13,override-18,1.9115791320800781,3,1,tiny-w32-l2-h2,opposing_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.2925617649734971
sa,26.749845504760742,13,override-19,0.9627723693847656,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.0
ff,-7.395830471068621e-05,13,override-19,6.720395088195801,3,0,tiny-w32-l2-h2,aligned_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.2587194127036046
sa,0.0007681939168833196,13,override-19,1.8065671920776367,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.04675302514103408
ff,-0.0033181323669850826,13,override-19,1.8958873748779297,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.1800361636929699
sa,26.749942779541016,13,override-20,0.9381561279296875,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.0
ff,-0.00014470989117398858,13,override-20,6.672915458679199,3,0,tiny-w32-l2-h2,aligned_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.25947979274172683
sa,0.0008013484184630215,13,override-20,1.352346420288086,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.07494853186702119
ff,-0.002568216063082218,13,override-20,2.029754638671875,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.21139207485391773
sa,26.7500057220459,13,override-21,0.9374980926513672,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.0
ff,-0.00030489760683849454,13,override-21,6.880833625793457,3,0,tiny-w32-l2-h2,aligned_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.2665608494975972
sa,0.0008959013503044844,13,override-21,1.4514751434326172,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.14578661991147018
ff,-0.0018114643171429634,13,override-21,1.7016801834106445,3,1,tiny-w32-l2-h2,opposing_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.2879591925622133
sa,26.749116897583008,13,override-22,1.025411605834961,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.0
ff,0.0009496976854279637,13,override-22,6.260725975036621,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.22942199684677278
sa,0.0005382368108257651,13,override-22,2.017014503479004,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.005712576639547549
ff,-0.0019039170583710074,13,override-22,1.6902227401733398,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.15667088490777753
sa,26.74755859375,13,override-23,0.11894607543945312,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.0
ff,0.00269769667647779,13,override-23,4.640689849853516,3,0,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,0.19707310811155812
sa,0.00036263512447476387,13,override-23,2.5535268783569336,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.05471212500005642
ff,-0.0005003614933229983,13,override-23,0.9455785751342773,3,1,tiny-w32-l2-h2,orthogonal_candidate,paper05-tiny-w32-l2-h2-seed23,23,-0.236424545221179
sa,40.64305877685547,13,override-0,11.324186325073242,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.10440131276845932,13,override-0,8.64932632446289,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.384962667846084
sa,-2.9802260996802943e-06,13,override-0,5.699609756469727,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.39136547575304337
ff,-4.7683533921372145e-07,13,override-0,-0.4606485366821289,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6946469340848598
sa,4.0531076592742465e-06,13,override-0,-4.926169395446777,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6694902721145507
ff,0.0,13,override-0,0.3866748809814453,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5960577652288711
sa,40.659542083740234,13,override-1,11.227588653564453,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.08791585266590118,13,override-1,8.548141479492188,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3848801187382984
sa,-1.1920915312657598e-06,13,override-1,5.532405853271484,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.448706835259622
ff,1.1920906217710581e-07,13,override-1,-0.499298095703125,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6651649297723077
sa,1.6689286894688848e-06,13,override-1,-4.008922576904297,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6649201438044786
ff,0.0,13,override-1,0.4162883758544922,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.65743315536824
sa,40.64396286010742,13,override-2,11.229841232299805,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.10349484533071518,13,override-2,8.599281311035156,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3830456546516272
sa,-1.668927779974183e-06,13,override-2,5.781337738037109,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.4346194356318961
ff,-1.1920906217710581e-07,13,override-2,-0.5254936218261719,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6831833800630194
sa,2.3841830625315197e-06,13,override-2,-4.493562698364258,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6642007248713516
ff,0.0,13,override-2,0.34062767028808594,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6068522956758676
sa,40.655818939208984,13,override-3,11.24832534790039,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.09163936227560043,13,override-3,8.56656265258789,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.38461563982438185
sa,-7.271735739777796e-06,13,override-3,5.83641242980957,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3526277055347174
ff,-2.741788193816319e-06,13,override-3,-0.3766613006591797,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7197654482855976
sa,1.0609570381348021e-05,13,override-3,-5.757808685302734,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6824099612662896
ff,0.0,13,override-3,0.4139366149902344,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.4473856640074268
sa,40.65837478637695,13,override-4,11.235818862915039,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.08908281475305557,13,override-4,8.556785583496094,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.38489362235315894
sa,-6.19885986452573e-06,13,override-4,5.861799240112305,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.36015368798463593
ff,-2.3841671463742387e-06,13,override-4,-0.38774776458740234,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7182677063695804
sa,9.179073458653875e-06,13,override-4,-5.786154747009277,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6747761896500829
ff,0.0,13,override-4,0.3697032928466797,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.487282928800097
sa,40.64741897583008,13,override-5,11.143665313720703,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.10003923624753952,13,override-5,8.597049713134766,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.38222073198760564
sa,-4.768367034557741e-07,13,override-5,5.444476127624512,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.49876678938702096
ff,2.3841835172788706e-07,13,override-5,-0.5764217376708984,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6085072206826279
sa,9.536738616588991e-07,13,override-5,-2.9836511611938477,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6441780553200375
ff,0.0,13,override-5,0.42818641662597656,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6941439148085291
sa,40.65618896484375,13,override-6,11.248359680175781,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.09126979857683182,13,override-6,8.571924209594727,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.38461628204440546
sa,-4.4107309804530814e-06,13,override-6,5.636946678161621,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3660530711082978
ff,-1.3112949091009796e-06,13,override-6,-0.3929462432861328,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7118829441230162
sa,6.318072337307967e-06,13,override-6,-5.481173515319824,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6691433950123403
ff,0.0,13,override-6,0.3836708068847656,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5498288211541985
sa,40.65346145629883,13,override-7,11.247406005859375,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.09399863332509995,13,override-7,8.595037460327148,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.38398413766481454
sa,-2.0026947822771035e-05,13,override-7,6.137600898742676,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3257607500279304
ff,-9.894118193187751e-06,13,override-7,-0.3423032760620117,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7410292300827401
sa,3.0517112463712692e-05,13,override-7,-6.742820739746094,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6806039142574517
ff,0.0,13,override-7,0.41249656677246094,3,2,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.14819087825613395
sa,40.65937042236328,13,override-8,11.23385238647461,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.08808921277523041,13,override-8,8.550409317016602,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3849925800984782
sa,-7.3909441198338754e-06,13,override-8,5.865640640258789,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3540022049179441
ff,-2.6225798137602396e-06,13,override-8,-0.3711080551147461,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7204990219847609
sa,1.0609570381348021e-05,13,override-8,-5.8392534255981445,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6831247334100059
ff,0.0,13,override-8,0.4096412658691406,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.4783400885716411
sa,40.650325775146484,13,override-9,11.285423278808594,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.09713271260261536,13,override-9,8.615806579589844,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3845283072266261
sa,-2.6225993678963277e-06,13,override-9,5.546063423156738,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.389217631169265
ff,-4.768355665873969e-07,13,override-9,-0.44305896759033203,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6913035868475098
sa,3.6954811548639555e-06,13,override-9,-4.761623382568359,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6686479784181028
ff,0.0,13,override-9,0.41063499450683594,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6067164960443464
sa,40.657867431640625,13,override-10,11.24290657043457,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.0895904153585434,13,override-10,8.56144905090332,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3848452987808101
sa,-5.245191459835041e-06,13,override-10,5.735624313354492,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.36593373894927267
ff,-1.5497107597184367e-06,13,override-10,-0.38640403747558594,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7124378994797367
sa,7.390948667307384e-06,13,override-10,-5.467159271240234,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6745798263961725
ff,0.0,13,override-10,0.40828514099121094,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5645552122003287
sa,40.659732818603516,13,override-11,11.228803634643555,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.08772772550582886,13,override-11,8.545906066894531,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.384892688245073
sa,-5.722025889554061e-06,13,override-11,5.779942512512207,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.36255601649187674
ff,-1.9073349903919734e-06,13,override-11,-0.3838939666748047,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7153286328852565
sa,8.22540732769994e-06,13,override-11,-5.647835731506348,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6767655644489048
ff,0.0,13,override-11,0.39385414123535156,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5012129393203643
sa,40.65144729614258,13,override-12,11.196090698242188,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.0960109606385231,13,override-12,8.587478637695312,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3830099179606808
sa,-4.053104930790141e-06,13,override-12,5.6518754959106445,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.36971687953905336
ff,-1.43050374390441e-06,13,override-12,-0.40329837799072266,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7136522219389018
sa,6.079655122448457e-06,13,override-12,-5.414897918701172,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6728449929011338
ff,0.0,13,override-12,0.3845634460449219,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5424739928745386
sa,40.6563606262207,13,override-13,11.232959747314453,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.09109830111265182,13,override-13,8.563274383544922,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.384420886060439
sa,-4.529939815256512e-06,13,override-13,5.834961891174316,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3756065663138138
ff,-1.430503289157059e-06,13,override-13,-0.42389583587646484,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7117862941435357
sa,6.556489552167477e-06,13,override-13,-5.510709762573242,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6756254932051754
ff,0.0,13,override-13,0.3632831573486328,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5049173368535876
sa,40.64969253540039,13,override-14,11.258216857910156,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.09776663035154343,13,override-14,8.617523193359375,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.38392223932436176
sa,-1.0132732313650195e-05,13,override-14,6.043431282043457,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.34876317765416465
ff,-4.64910135633545e-06,13,override-14,-0.39803218841552734,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7289294222029667
sa,1.537788011773955e-05,13,override-14,-6.283750534057617,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6792920521242498
ff,0.0,13,override-14,0.3575782775878906,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.310130962686281
sa,40.653018951416016,13,override-15,11.186103820800781,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.0944414958357811,13,override-15,8.572734832763672,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.383160947409665
sa,-7.3909441198338754e-06,13,override-15,5.900760650634766,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3536532974936991
ff,-2.9802040444337763e-06,13,override-15,-0.38387012481689453,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7232269894750912
sa,1.0967194612021558e-05,13,override-15,-5.948504447937012,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.678604044383768
ff,0.0,13,override-15,0.37390708923339844,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.4355238282745696
sa,40.651580810546875,13,override-16,11.261774063110352,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.0958796963095665,13,override-16,8.595766067504883,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3842289131220829
sa,-2.7418084300734336e-06,13,override-16,5.592642784118652,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3915506237369831
ff,-5.960441740171518e-07,13,override-16,-0.43524837493896484,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6954798711160365
sa,3.933898824470816e-06,13,override-16,-4.894767761230469,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6656000748558114
ff,0.0,13,override-16,0.413116455078125,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6318829274312243
sa,40.65846633911133,13,override-17,11.210142135620117,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.08899208158254623,13,override-17,8.54759407043457,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3846365414318907
sa,-5.722025889554061e-06,13,override-17,5.817751884460449,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3631136042104329
ff,-2.026543370448053e-06,13,override-17,-0.38836193084716797,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7156126710123473
sa,8.34461570775602e-06,13,override-17,-5.650115966796875,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6728760076576241
ff,0.0,13,override-17,0.38342857360839844,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5103644172405518
sa,40.64773178100586,13,override-18,11.272920608520508,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.0997287780046463,13,override-18,8.595163345336914,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3847657912039926
sa,-5.125983079778962e-06,13,override-18,5.816319465637207,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.36759466207116154
ff,-1.5497107597184367e-06,13,override-18,-0.4131593704223633,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7086347938438192
sa,7.271740287251305e-06,13,override-18,-5.421001434326172,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6762723366232439
ff,0.0,13,override-18,0.3928375244140625,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5430326095926546
sa,40.6537971496582,13,override-19,11.238201141357422,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.09366261959075928,13,override-19,8.5439453125,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.38480424519305145
sa,-9.894316463032737e-06,13,override-19,5.946556091308594,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3443407676459175
ff,-4.172272383584641e-06,13,override-19,-0.363861083984375,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7283452193436357
sa,1.4662635294371285e-05,13,override-19,-6.159435272216797,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.677748581754835
ff,0.0,13,override-19,0.3825950622558594,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.4429083999157931
sa,40.658721923828125,13,override-20,11.226280212402344,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.08873554319143295,13,override-20,8.541339874267578,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3850135913893793
sa,-4.4107309804530814e-06,13,override-20,5.970276832580566,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.38559724828615344
ff,-1.3112949091009796e-06,13,override-20,-0.4314918518066406,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.7087961042991611
sa,6.318072337307967e-06,13,override-20,-5.426321983337402,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6722915441395564
ff,0.0,13,override-20,0.33983802795410156,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.5167190335772539
sa,40.650508880615234,13,override-21,11.286039352416992,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
ff,0.09695117920637131,13,override-21,8.600973129272461,3,0,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.3849080094051271
sa,-1.3113005934428656e-06,13,override-21,5.437529563903809,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.4396524311371435
ff,1.1920906217710581e-07,13,override-21,-0.5109548568725586,3,1,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6614446399300637
sa,1.7881377516459906e-06,13,override-21,-3.947399139404297,3,2,tiny-w48-l3-h3,opposing_candidate,paper05-tiny-w48-l3-h3-seed11,11,-0.6527270899586279
ff,0.0,13,override-21,0.4230937957763672,3,2,tiny-w48-l3-h3,aligned_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.6704550371716289
sa,40.6511344909668,13,override-22,11.197761535644531,3,0,tiny-w48-l3-h3,orthogonal_candidate,paper05-tiny-w48-l3-h3-seed11,11,0.0
