coefficient,model_r2,n_units,predictor
-0.05935405798630742,0.07297848490168901,768,intercept
0.2752404526588259,0.07297848490168901,768,frequency_proxy
0.6526584561280108,0.07297848490168901,768,continuation_entropy
0.7320535989964178,0.07297848490168901,768,context_introduced
-0.09497744514651801,0.07297848490168901,768,ff_component
