between_pattern_js_bits,control_type,layer,location,mean_entropy_bits,mean_js_to_pattern_centroid,mean_target_probability,model_setting,n_realizations,noise_level,pattern_snr_js_ratio,prefix_evidence,prefix_length,relation_id,residual_covariance_effective_rank,residual_total_variance,seed,stratum,target_control,target_logit_variance,target_margin_variance,target_probability_variance,training_stage
0.7999052083558125,answer_changing,0,post_block,0.0012899122176716097,0.0,6.662915358335297e-11,tiny-w32-l2-h2,24,0,799905208355.8125,pattern,2,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
0.799927664397823,answer_changing,0,post_sa,0.0010384011388996856,0.0,3.534577838748554e-11,tiny-w32-l2-h2,24,0,799927664397.823,pattern,2,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
0.7999871444568735,answer_changing,0,pre_sa,0.00018477206357734306,0.0,4.663356940187713e-12,tiny-w32-l2-h2,24,0,799987144456.8735,pattern,2,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
0.799758561855363,answer_changing,1,post_block,0.00682464992466085,0.0,4.734120317984036e-10,tiny-w32-l2-h2,24,0,799758561855.363,pattern,2,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
0.7999261445974113,answer_changing,1,post_sa,0.004597121029338839,0.0,4.6295581257460583e-10,tiny-w32-l2-h2,24,0,799926144597.4113,pattern,2,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
0.7999052083558125,answer_changing,1,pre_sa,0.0012899122176716097,0.0,6.662915358335297e-11,tiny-w32-l2-h2,24,0,799905208355.8125,pattern,2,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
0.7999998149724286,answer_changing,0,post_block,0.0001289386672147304,1.1219155728836996e-07,1.8613750715633815e-14,tiny-w32-l2-h2,24,2,7130659.688733623,pattern,2,1-2-to-3,2.2857149295739267,0.33976420434129884,11,familiar_low_entropy,shuffled_continuation,0.11298911639077508,0.15865192915725856,6.723788147059322e-29,random
0.7999999723459137,answer_changing,0,post_sa,0.00010494375622505244,9.38436217830585e-08,1.472993845754999e-14,tiny-w32-l2-h2,24,2,8524819.877426522,pattern,2,1-2-to-3,2.3424182884405544,0.3339433769527211,11,familiar_low_entropy,shuffled_continuation,0.11556092011001483,0.1627261234891879,4.7035580446196053e-29,random
0.7999999338619124,answer_changing,0,pre_sa,0.00012986136442111145,0.0,4.43671707310361e-15,tiny-w32-l2-h2,24,2,799999933861.9124,pattern,2,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
0.7999993643472421,answer_changing,1,post_block,0.0007196485553652861,1.0990038457197688e-06,7.120262250287566e-14,tiny-w32-l2-h2,24,2,727931.3602613462,pattern,2,1-2-to-3,2.226994491980865,0.7104250413871909,11,familiar_low_entropy,shuffled_continuation,0.25722368538042434,0.7121986109094628,5.211356893905867e-27,random
0.7999994983237569,answer_changing,1,post_sa,0.00047627317621900324,6.841483510474688e-07,1.1861059718649712e-13,tiny-w32-l2-h2,24,2,1169336.2954086107,pattern,2,1-2-to-3,2.243550909606374,0.7047540137007966,11,familiar_low_entropy,shuffled_continuation,0.2996297187335757,0.8455554133150184,1.7436254720901794e-26,random
0.7999998149724286,answer_changing,1,pre_sa,0.0001289386672147304,1.1219155728836996e-07,1.8613750715633815e-14,tiny-w32-l2-h2,24,2,7130659.688733623,pattern,2,1-2-to-3,2.2857149295739267,0.33976420434129884,11,familiar_low_entropy,shuffled_continuation,0.11298911639077508,0.15865192915725856,6.723788147059322e-29,random
0.7984821713093748,answer_changing,0,post_block,0.014665221617597791,9.357162897468496e-06,2.5720220976170144e-10,tiny-w32-l2-h2,24,4,85333.78974575698,pattern,2,1-2-to-3,2.8630910643380645,0.3422237228598133,11,familiar_low_entropy,shuffled_continuation,0.08966460666773975,0.1733856486025352,1.3175043475637429e-20,random
0.7990884211682305,answer_changing,0,post_sa,0.008604603759847567,6.269678759043926e-06,3.9360091227957916e-10,tiny-w32-l2-h2,24,4,127452.84916161874,pattern,2,1-2-to-3,2.7244783030137394,0.34582615878527295,11,familiar_low_entropy,shuffled_continuation,0.09680374476638073,0.20578821378490908,3.65654945085324e-20,random
0.7991263799296584,answer_changing,0,pre_sa,0.008366445322454084,0.0,7.954120695430333e-10,tiny-w32-l2-h2,24,4,799126379929.6584,pattern,2,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
