loss,step
16.260631561279297,1
0.8329170346260071,50
0.6900160908699036,100
0.47354215383529663,150
0.12179543077945709,200
0.11421222239732742,250
0.05982213467359543,300
0.11422974616289139,350
0.058500878512859344,400
