axis,cell_id,dependency_span,example_index,family_id,generator_family,head_count,layer,location,margin_increment,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,target_margin,target_rank,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,0,embedding,,8,37,32,0,77632,1,12,4,-26.42669677734375,155,0,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,1,post_sa,18.80469799041748,8,37,32,0,77632,1,12,4,-7.6219987869262695,10,0,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,1,post_ff,3.858795166015625,8,37,32,0,77632,1,12,4,-3.7632036209106445,4,0,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,2,post_sa,1.5304784774780273,8,37,32,0,77632,1,12,4,-2.232725143432617,3,0,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,2,post_ff,0.6904678344726562,8,37,32,0,77632,1,12,4,-1.542257308959961,2,0,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,3,post_sa,2.356722831726074,8,37,32,0,77632,1,12,4,0.8144655227661133,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,3,post_ff,-0.5331277847290039,8,37,32,0,77632,1,12,4,0.2813377380371094,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,4,post_sa,0.40644264221191406,8,37,32,0,77632,1,12,4,0.6877803802490234,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,4,post_ff,-0.12148571014404297,8,37,32,0,77632,1,12,4,0.5662946701049805,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,5,post_sa,-0.18614673614501953,8,37,32,0,77632,1,12,4,0.38014793395996094,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,5,post_ff,-0.1557941436767578,8,37,32,0,77632,1,12,4,0.22435379028320312,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,6,post_sa,-0.05879783630371094,8,37,32,0,77632,1,12,4,0.1655559539794922,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,6,post_ff,-0.059029579162597656,8,37,32,0,77632,1,12,4,0.10652637481689453,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,7,post_sa,0.0050220489501953125,8,37,32,0,77632,1,12,4,0.11154842376708984,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,7,post_ff,-0.17799854278564453,8,37,32,0,77632,1,12,4,-0.06645011901855469,2,0,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,8,post_sa,-0.023406982421875,8,37,32,0,77632,1,12,4,-0.08985710144042969,2,0,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,8,post_ff,-0.09411239624023438,8,37,32,0,77632,1,12,4,-0.18396949768066406,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,0,embedding,,8,37,32,0,77632,1,12,4,-14.333113670349121,14,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,1,post_sa,14.061641693115234,8,37,32,0,77632,1,12,4,-0.2714719772338867,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,1,post_ff,0.36295413970947266,8,37,32,0,77632,1,12,4,0.09148216247558594,1,1,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,2,post_sa,-1.2640552520751953,8,37,32,0,77632,1,12,4,-1.1725730895996094,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,2,post_ff,-0.14394569396972656,8,37,32,0,77632,1,12,4,-1.316518783569336,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,3,post_sa,0.3866462707519531,8,37,32,0,77632,1,12,4,-0.9298725128173828,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,3,post_ff,0.3631172180175781,8,37,32,0,77632,1,12,4,-0.5667552947998047,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,4,post_sa,-0.39998435974121094,8,37,32,0,77632,1,12,4,-0.9667396545410156,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,4,post_ff,-0.13916587829589844,8,37,32,0,77632,1,12,4,-1.105905532836914,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,5,post_sa,0.23909759521484375,8,37,32,0,77632,1,12,4,-0.8668079376220703,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,5,post_ff,0.0350799560546875,8,37,32,0,77632,1,12,4,-0.8317279815673828,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,6,post_sa,0.03743267059326172,8,37,32,0,77632,1,12,4,-0.7942953109741211,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,6,post_ff,-0.01839733123779297,8,37,32,0,77632,1,12,4,-0.8126926422119141,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,7,post_sa,0.2274789810180664,8,37,32,0,77632,1,12,4,-0.5852136611938477,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,7,post_ff,-0.06511688232421875,8,37,32,0,77632,1,12,4,-0.6503305435180664,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,8,post_sa,-0.13772010803222656,8,37,32,0,77632,1,12,4,-0.788050651550293,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,8,post_ff,0.03692340850830078,8,37,32,0,77632,1,12,4,-0.7511272430419922,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,0,embedding,,8,37,32,0,77632,1,12,4,-14.333113670349121,14,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,1,post_sa,14.061641693115234,8,37,32,0,77632,1,12,4,-0.2714719772338867,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,1,post_ff,0.36295413970947266,8,37,32,0,77632,1,12,4,0.09148216247558594,1,1,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,2,post_sa,-1.2640552520751953,8,37,32,0,77632,1,12,4,-1.1725730895996094,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,2,post_ff,-0.14394569396972656,8,37,32,0,77632,1,12,4,-1.316518783569336,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,3,post_sa,0.3866462707519531,8,37,32,0,77632,1,12,4,-0.9298725128173828,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,3,post_ff,0.3631172180175781,8,37,32,0,77632,1,12,4,-0.5667552947998047,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,4,post_sa,-0.39998435974121094,8,37,32,0,77632,1,12,4,-0.9667396545410156,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,4,post_ff,-0.13916587829589844,8,37,32,0,77632,1,12,4,-1.105905532836914,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,5,post_sa,0.23909759521484375,8,37,32,0,77632,1,12,4,-0.8668079376220703,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,5,post_ff,0.0350799560546875,8,37,32,0,77632,1,12,4,-0.8317279815673828,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,6,post_sa,0.03743267059326172,8,37,32,0,77632,1,12,4,-0.7942953109741211,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,6,post_ff,-0.01839733123779297,8,37,32,0,77632,1,12,4,-0.8126926422119141,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,7,post_sa,0.2274789810180664,8,37,32,0,77632,1,12,4,-0.5852136611938477,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,7,post_ff,-0.06511688232421875,8,37,32,0,77632,1,12,4,-0.6503305435180664,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,8,post_sa,-0.13772010803222656,8,37,32,0,77632,1,12,4,-0.788050651550293,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,8,post_ff,0.03692340850830078,8,37,32,0,77632,1,12,4,-0.7511272430419922,2,0,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,0,embedding,,8,37,32,0,77632,1,12,4,-15.132558822631836,19,0,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,1,post_sa,11.748397827148438,8,37,32,0,77632,1,12,4,-3.3841609954833984,3,0,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,1,post_ff,3.33273983001709,8,37,32,0,77632,1,12,4,-0.051421165466308594,2,0,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,2,post_sa,2.026576042175293,8,37,32,0,77632,1,12,4,1.9751548767089844,1,1,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,2,post_ff,-0.000576019287109375,8,37,32,0,77632,1,12,4,1.974578857421875,1,1,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,3,post_sa,-0.34796905517578125,8,37,32,0,77632,1,12,4,1.6266098022460938,1,1,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,3,post_ff,-0.5519733428955078,8,37,32,0,77632,1,12,4,1.074636459350586,1,1,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,4,post_sa,0.33242034912109375,8,37,32,0,77632,1,12,4,1.4070568084716797,1,1,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,4,post_ff,0.03732872009277344,8,37,32,0,77632,1,12,4,1.4443855285644531,1,1,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,5,post_sa,-0.2612457275390625,8,37,32,0,77632,1,12,4,1.1831398010253906,1,1,2,800
