cell_id,episodes,family,heads,layers,loss,mappings,mlp_ratio,pairs,regime,seed,step,vocabulary,width
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,43.63279724121094,fresh-random,2,3,C2,23,1,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,1.6537525653839111,fresh-random,2,3,C2,23,51,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,1.1565985679626465,fresh-random,2,3,C2,23,101,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,1.3392260074615479,fresh-random,2,3,C2,23,151,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.9821577072143555,fresh-random,2,3,C2,23,201,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.5476802587509155,fresh-random,2,3,C2,23,251,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.6458864212036133,fresh-random,2,3,C2,23,301,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.278727650642395,fresh-random,2,3,C2,23,351,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.12298998236656189,fresh-random,2,3,C2,23,401,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.13149115443229675,fresh-random,2,3,C2,23,451,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.014172796159982681,fresh-random,2,3,C2,23,501,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.08410949259996414,fresh-random,2,3,C2,23,551,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.007719771936535835,fresh-random,2,3,C2,23,601,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.012497402727603912,fresh-random,2,3,C2,23,651,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.03615418076515198,fresh-random,2,3,C2,23,701,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.14272329211235046,fresh-random,2,3,C2,23,751,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.04239926487207413,fresh-random,2,3,C2,23,801,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.0003222889790777117,fresh-random,2,3,C2,23,851,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.0021319331135600805,fresh-random,2,3,C2,23,901,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.002779478905722499,fresh-random,2,3,C2,23,951,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.0001426910312147811,fresh-random,2,3,C2,23,1001,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.0001544072147225961,fresh-random,2,3,C2,23,1051,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,0.0001286006736336276,fresh-random,2,3,C2,23,1101,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,2.5401139282621443e-05,fresh-random,2,3,C2,23,1151,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,3.5365927033126354e-05,fresh-random,2,3,C2,23,1201,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,8.939972030930221e-05,fresh-random,2,3,C2,23,1251,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,9.547689842293039e-06,fresh-random,2,3,C2,23,1301,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,2.993368252646178e-05,fresh-random,2,3,C2,23,1351,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,2.4869270419003442e-05,fresh-random,2,3,C2,23,1401,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,2.1820054826093838e-05,fresh-random,2,3,C2,23,1451,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,2.201932147727348e-05,fresh-random,2,3,C2,23,1501,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,9.346498700324446e-06,fresh-random,2,3,C2,23,1551,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,1.9522785805747844e-05,fresh-random,2,3,C2,23,1601,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,1.1719514077412896e-05,fresh-random,2,3,C2,23,1651,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,1.2501757737481967e-05,fresh-random,2,3,C2,23,1701,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,7.43183682061499e-06,fresh-random,2,3,C2,23,1751,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,1.0065216883958783e-05,fresh-random,2,3,C2,23,1801,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,2.0223886167514138e-05,fresh-random,2,3,C2,23,1851,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,2.4952041712822393e-05,fresh-random,2,3,C2,23,1901,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,1.014001463772729e-05,fresh-random,2,3,C2,23,1951,4,64
C2_sa_ff_L2_W64_H2_S23,1024,sa_ff,2,2,1.2285738193895668e-05,fresh-random,2,3,C2,23,2000,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,41.67148971557617,fresh-random,2,3,C2,37,1,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.4885163307189941,fresh-random,2,3,C2,37,51,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.142406940460205,fresh-random,2,3,C2,37,101,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.3407936096191406,fresh-random,2,3,C2,37,151,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.1075818538665771,fresh-random,2,3,C2,37,201,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9339857697486877,fresh-random,2,3,C2,37,251,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.2874655723571777,fresh-random,2,3,C2,37,301,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.3245582580566406,fresh-random,2,3,C2,37,351,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.0768485069274902,fresh-random,2,3,C2,37,401,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.1792869567871094,fresh-random,2,3,C2,37,451,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8441976308822632,fresh-random,2,3,C2,37,501,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9905049800872803,fresh-random,2,3,C2,37,551,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7684210538864136,fresh-random,2,3,C2,37,601,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.247517466545105,fresh-random,2,3,C2,37,651,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8590438365936279,fresh-random,2,3,C2,37,701,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7343276143074036,fresh-random,2,3,C2,37,751,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8855342268943787,fresh-random,2,3,C2,37,801,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6753455996513367,fresh-random,2,3,C2,37,851,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9262169003486633,fresh-random,2,3,C2,37,901,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9774729609489441,fresh-random,2,3,C2,37,951,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.0573599338531494,fresh-random,2,3,C2,37,1001,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9185923337936401,fresh-random,2,3,C2,37,1051,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.5974960327148438,fresh-random,2,3,C2,37,1101,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7943026423454285,fresh-random,2,3,C2,37,1151,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6863464117050171,fresh-random,2,3,C2,37,1201,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9003984928131104,fresh-random,2,3,C2,37,1251,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8268735408782959,fresh-random,2,3,C2,37,1301,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.594125509262085,fresh-random,2,3,C2,37,1351,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7079039812088013,fresh-random,2,3,C2,37,1401,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7675216197967529,fresh-random,2,3,C2,37,1451,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6643177270889282,fresh-random,2,3,C2,37,1501,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.4615638852119446,fresh-random,2,3,C2,37,1551,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7678389549255371,fresh-random,2,3,C2,37,1601,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.41205358505249023,fresh-random,2,3,C2,37,1651,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.37025755643844604,fresh-random,2,3,C2,37,1701,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.3506866693496704,fresh-random,2,3,C2,37,1751,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.5219475030899048,fresh-random,2,3,C2,37,1801,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.4029308259487152,fresh-random,2,3,C2,37,1851,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.18477074801921844,fresh-random,2,3,C2,37,1901,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.28875303268432617,fresh-random,2,3,C2,37,1951,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6211578845977783,fresh-random,2,3,C2,37,2000,4,64
