architecture,candidate_chain_first,example_id,heads,layers,model_seed,position_mode,positive,required_path,split,target_margin,template_id,top1_correct,total_depth,tree_seed,width
L8_W64_H4,0,validation:d1:t0:paligned:tree101:i10000,4,8,11,aligned,0,1,validation,-0.025970458984375,0,0,3,101,64
L8_W64_H4,0,validation:d1:t0:paligned:tree101:i10001,4,8,11,aligned,1,1,validation,-0.11830520629882812,0,0,3,101,64
L8_W64_H4,1,validation:d1:t0:paligned:tree101:i10002,4,8,11,aligned,0,1,validation,-0.00830841064453125,0,0,3,101,64
L8_W64_H4,1,validation:d1:t0:paligned:tree101:i10003,4,8,11,aligned,1,1,validation,0.0419158935546875,0,1,3,101,64
L8_W64_H4,0,validation:d1:t0:paligned:tree101:i10004,4,8,11,aligned,0,1,validation,0.06938743591308594,0,1,3,101,64
L8_W64_H4,0,validation:d1:t0:paligned:tree101:i10005,4,8,11,aligned,1,1,validation,0.0208587646484375,0,1,3,101,64
L8_W64_H4,1,validation:d1:t0:paligned:tree101:i10006,4,8,11,aligned,0,1,validation,-0.007671356201171875,0,0,3,101,64
L8_W64_H4,1,validation:d1:t0:paligned:tree101:i10007,4,8,11,aligned,1,1,validation,-0.1188812255859375,0,0,3,101,64
L8_W64_H4,0,validation:d1:t0:paligned:tree101:i10008,4,8,11,aligned,0,1,validation,0.015649795532226562,0,1,3,101,64
L8_W64_H4,0,validation:d1:t0:paligned:tree101:i10009,4,8,11,aligned,1,1,validation,-0.014074325561523438,0,0,3,101,64
L8_W64_H4,1,validation:d1:t0:paligned:tree101:i10010,4,8,11,aligned,0,1,validation,-0.034847259521484375,0,0,3,101,64
L8_W64_H4,1,validation:d1:t0:paligned:tree101:i10011,4,8,11,aligned,1,1,validation,0.01821136474609375,0,1,3,101,64
L8_W64_H4,0,validation:d1:t0:paligned:tree101:i10012,4,8,11,aligned,0,1,validation,0.07933998107910156,0,1,3,101,64
L8_W64_H4,0,validation:d1:t0:paligned:tree101:i10013,4,8,11,aligned,1,1,validation,-0.022876739501953125,0,0,3,101,64
L8_W64_H4,1,validation:d1:t0:paligned:tree101:i10014,4,8,11,aligned,0,1,validation,0.05784416198730469,0,1,3,101,64
L8_W64_H4,1,validation:d1:t0:paligned:tree101:i10015,4,8,11,aligned,1,1,validation,-0.04921150207519531,0,0,3,101,64
L8_W64_H4,0,validation:d1:t0:paligned:tree211:i10000,4,8,11,aligned,0,1,validation,-0.014192581176757812,0,0,3,211,64
L8_W64_H4,0,validation:d1:t0:paligned:tree211:i10001,4,8,11,aligned,1,1,validation,0.024377822875976562,0,1,3,211,64
L8_W64_H4,1,validation:d1:t0:paligned:tree211:i10002,4,8,11,aligned,0,1,validation,0.10664176940917969,0,1,3,211,64
L8_W64_H4,1,validation:d1:t0:paligned:tree211:i10003,4,8,11,aligned,1,1,validation,-0.010822296142578125,0,0,3,211,64
L8_W64_H4,0,validation:d1:t0:paligned:tree211:i10004,4,8,11,aligned,0,1,validation,-0.00952911376953125,0,0,3,211,64
