base_length,block_update_cosine,extension_length,family_id,ff_update_cosine,layer,long_target_alignment,model_seed,nonequivalent_update_cosine,normalized_retention,position_mode,relation_type,sa_update_cosine,short_target_alignment,target_preserved,trained
2,0.9869899749755859,4,supportive_extension:n2:k4:f8,0.9995229840278625,0,-0.23414215445518494,37,0.986997127532959,-0.0005500751346367242,aligned,supportive_extension,0.9742496609687805,-0.23414215445518494,1,0
2,0.983424961566925,4,supportive_extension:n2:k4:f8,0.998770534992218,1,-0.20716127753257751,37,0.9848042130470276,-0.09076538079966738,aligned,supportive_extension,0.968130886554718,-0.20716127753257751,1,0
2,0.9825098514556885,4,supportive_extension:n2:k4:f8,0.9984312653541565,2,0.0416281595826149,37,0.9813578128814697,0.061797390246997215,aligned,supportive_extension,0.982131838798523,0.0416281595826149,1,0
2,0.9891353845596313,4,supportive_extension:n2:k4:f8,0.9966867566108704,3,-0.21909984946250916,37,0.9887667894363403,0.03281297794510077,aligned,supportive_extension,0.9807337522506714,-0.21909984946250916,1,0
2,0.988397479057312,4,supportive_extension:n2:k4:f8,0.9971821308135986,4,0.001635981141589582,37,0.9879757761955261,0.035071105925180715,aligned,supportive_extension,0.980642557144165,0.001635981141589582,1,0
2,0.9939630627632141,4,supportive_extension:n2:k4:f8,0.9967665076255798,5,0.2307332158088684,37,0.992919385433197,0.14739923671471522,aligned,supportive_extension,0.9925453662872314,0.2307332158088684,1,0
2,0.9851894974708557,4,supportive_extension:n2:k4:f9,0.99945068359375,0,-0.25272059440612793,37,0.9851457476615906,0.002945271517081948,aligned,supportive_extension,0.9722068905830383,-0.25272059440612793,1,0
2,0.9866666793823242,4,supportive_extension:n2:k4:f9,0.9988015294075012,1,-0.202183336019516,37,0.986924946308136,-0.019752645927552017,aligned,supportive_extension,0.9743219614028931,-0.202183336019516,1,0
2,0.9807988405227661,4,supportive_extension:n2:k4:f9,0.9986396431922913,2,0.050840117037296295,37,0.9800872206687927,0.0357368404681359,aligned,supportive_extension,0.979767918586731,0.050840117037296295,1,0
2,0.9876511096954346,4,supportive_extension:n2:k4:f9,0.9964358806610107,3,-0.21732889115810394,37,0.9871208071708679,0.04117513344407731,aligned,supportive_extension,0.9809509515762329,-0.21732889115810394,1,0
2,0.9879835844039917,4,supportive_extension:n2:k4:f9,0.9969068169593811,4,-0.0009220292558893561,37,0.9872751832008362,0.05567083272517022,aligned,supportive_extension,0.9800753593444824,-0.0009220292558893561,1,0
2,0.9935479760169983,4,supportive_extension:n2:k4:f9,0.9964482188224792,5,0.2334190011024475,37,0.9930801391601562,0.06760783201599364,aligned,supportive_extension,0.9929190874099731,0.2334190011024475,1,0
2,0.9869899749755859,4,supportive_extension:n2:k4:f10,0.9995229840278625,0,-0.23414215445518494,37,0.986997127532959,-0.0005500751346367242,aligned,supportive_extension,0.9742496609687805,-0.23414215445518494,1,0
2,0.983424961566925,4,supportive_extension:n2:k4:f10,0.998770534992218,1,-0.20716127753257751,37,0.9848042130470276,-0.09076538079966738,aligned,supportive_extension,0.968130886554718,-0.20716127753257751,1,0
2,0.9825098514556885,4,supportive_extension:n2:k4:f10,0.9984312653541565,2,0.0416281595826149,37,0.9813578128814697,0.061797390246997215,aligned,supportive_extension,0.982131838798523,0.0416281595826149,1,0
2,0.9891353845596313,4,supportive_extension:n2:k4:f10,0.9966867566108704,3,-0.21909984946250916,37,0.9887667894363403,0.03281297794510077,aligned,supportive_extension,0.9807337522506714,-0.21909984946250916,1,0
2,0.988397479057312,4,supportive_extension:n2:k4:f10,0.9971821308135986,4,0.001635981141589582,37,0.9879757761955261,0.035071105925180715,aligned,supportive_extension,0.980642557144165,0.001635981141589582,1,0
2,0.9939630627632141,4,supportive_extension:n2:k4:f10,0.9967665076255798,5,0.2307332158088684,37,0.992919385433197,0.14739923671471522,aligned,supportive_extension,0.9925453662872314,0.2307332158088684,1,0
2,0.9840244650840759,4,supportive_extension:n2:k4:f11,0.9991966485977173,0,0.007942738011479378,37,0.984656810760498,-0.041213441699634784,aligned,supportive_extension,0.9699469208717346,0.007942738011479378,1,0
2,0.9557743072509766,4,supportive_extension:n2:k4:f11,0.998335599899292,1,-0.04518745467066765,37,0.9543774127960205,0.03061848329845979,aligned,supportive_extension,0.8962570428848267,-0.04518745467066765,1,0
2,0.9883193969726562,4,supportive_extension:n2:k4:f11,0.9978570938110352,2,0.22556018829345703,37,0.9869528412818909,0.10473970736087762,aligned,supportive_extension,0.9850126504898071,0.22556018829345703,1,0
2,0.9838327169418335,4,supportive_extension:n2:k4:f11,0.9947721362113953,3,-0.09896089136600494,37,0.9817619323730469,0.11354187831743942,aligned,supportive_extension,0.9866187572479248,-0.09896089136600494,1,0
2,0.9954824447631836,4,supportive_extension:n2:k4:f11,0.9962968230247498,4,0.00038283164030872285,37,0.9951022267341614,0.07763077846894477,aligned,supportive_extension,0.9935768842697144,0.00038283164030872285,1,0
2,0.9859837889671326,4,supportive_extension:n2:k4:f11,0.9954491853713989,5,0.17578531801700592,37,0.9826457500457764,0.19234704685100787,aligned,supportive_extension,0.9819076657295227,0.17578531801700592,1,0
2,0.9788987636566162,4,supportive_extension:n2:k4:f12,0.9991108775138855,0,-0.15664689242839813,37,0.9801204204559326,-0.06145284587913413,aligned,supportive_extension,0.9645364880561829,-0.15664689242839813,1,0
2,0.9749773740768433,4,supportive_extension:n2:k4:f12,0.9979997873306274,1,0.08096767216920853,37,0.9688043594360352,0.19788067599605857,aligned,supportive_extension,0.9352292418479919,0.08096767216920853,1,0
2,0.9772617816925049,4,supportive_extension:n2:k4:f12,0.9972665309906006,2,-0.2030409425497055,37,0.9798080921173096,-0.12610548312188152,aligned,supportive_extension,0.9785520434379578,-0.2030409425497055,1,0
2,0.9822527170181274,4,supportive_extension:n2:k4:f12,0.9933227896690369,3,0.2936277687549591,37,0.9802185297012329,0.10283296354307656,aligned,supportive_extension,0.9747656583786011,0.2936277687549591,1,0
2,0.992881715297699,4,supportive_extension:n2:k4:f12,0.9965791702270508,4,-0.13077642023563385,37,0.9915724396705627,0.15535640453460295,aligned,supportive_extension,0.9881759881973267,-0.13077642023563385,1,0
2,0.9776118993759155,4,supportive_extension:n2:k4:f12,0.9950144290924072,5,-0.12278293073177338,37,0.978305995464325,-0.03199483319334489,aligned,supportive_extension,0.9620742201805115,-0.12278293073177338,1,0
2,0.9856777787208557,4,supportive_extension:n2:k4:f13,0.9995540976524353,0,-0.257051944732666,37,0.983830988407135,0.11421787837159883,aligned,supportive_extension,0.9777921438217163,-0.257051944732666,1,0
2,0.9806403517723083,4,supportive_extension:n2:k4:f13,0.99851393699646,1,-0.2083294540643692,37,0.9684590101242065,0.3862066888155545,aligned,supportive_extension,0.9595515727996826,-0.2083294540643692,1,0
2,0.9806514978408813,4,supportive_extension:n2:k4:f13,0.9982352256774902,2,0.06318957358598709,37,0.9798252582550049,0.04095415720140648,aligned,supportive_extension,0.9810730814933777,0.06318957358598709,1,0
2,0.9867228269577026,4,supportive_extension:n2:k4:f13,0.9962355494499207,3,-0.21375098824501038,37,0.9853556156158447,0.09336078681302572,aligned,supportive_extension,0.9782578945159912,-0.21375098824501038,1,0
2,0.987747311592102,4,supportive_extension:n2:k4:f13,0.9964202046394348,4,0.010989745147526264,37,0.9853788018226624,0.16199148515197068,aligned,supportive_extension,0.9807943105697632,0.010989745147526264,1,0
2,0.9933223128318787,4,supportive_extension:n2:k4:f13,0.996496319770813,5,0.23107115924358368,37,0.9903247356414795,0.30981860231454617,aligned,supportive_extension,0.9932866096496582,0.23107115924358368,1,0
2,0.9875339269638062,4,supportive_extension:n2:k4:f14,0.9995424151420593,0,-0.2496660202741623,37,0.9856789112091064,0.1295303487224323,aligned,supportive_extension,0.9765456914901733,-0.2496660202741623,1,0
2,0.9838734269142151,4,supportive_extension:n2:k4:f14,0.9987825155258179,1,-0.21120180189609528,37,0.9721901416778564,0.4201130649753358,aligned,supportive_extension,0.9662301540374756,-0.21120180189609528,1,0
2,0.9817781448364258,4,supportive_extension:n2:k4:f14,0.9984288215637207,2,0.05882873013615608,37,0.981635332107544,0.007776493533215912,aligned,supportive_extension,0.9821869730949402,0.05882873013615608,1,0
2,0.9895751476287842,4,supportive_extension:n2:k4:f14,0.9967485070228577,3,-0.22626972198486328,37,0.9878761768341064,0.1401348923763871,aligned,supportive_extension,0.9824457764625549,-0.22626972198486328,1,0
2,0.9888980388641357,4,supportive_extension:n2:k4:f14,0.9970234036445618,4,0.0025870760437101126,37,0.9864993095397949,0.17767455329316764,aligned,supportive_extension,0.9820616245269775,0.0025870760437101126,1,0
2,0.9936618208885193,4,supportive_extension:n2:k4:f14,0.9967342019081116,5,0.2343798577785492,37,0.990752100944519,0.3146357472014135,aligned,supportive_extension,0.9922757744789124,0.2343798577785492,1,0
2,0.9824922680854797,4,supportive_extension:n2:k4:f15,0.9991684556007385,0,0.0059054093435406685,37,0.9854344129562378,-0.20199286578189657,aligned,supportive_extension,0.9715287089347839,0.0059054093435406685,1,0
2,0.9593440294265747,4,supportive_extension:n2:k4:f15,0.9982284903526306,1,-0.017147665843367577,37,0.9549608826637268,0.09731866263727107,aligned,supportive_extension,0.9005289077758789,-0.017147665843367577,1,0
2,0.9869541525840759,4,supportive_extension:n2:k4:f15,0.9978687167167664,2,0.23257826268672943,37,0.9880496263504028,-0.09166857094006098,aligned,supportive_extension,0.9855825901031494,0.23257826268672943,1,0
2,0.9869134426116943,4,supportive_extension:n2:k4:f15,0.9947983026504517,3,-0.10602854192256927,37,0.9874588251113892,-0.04348734955468639,aligned,supportive_extension,0.9883716106414795,-0.10602854192256927,1,0
2,0.995187520980835,4,supportive_extension:n2:k4:f15,0.9959012866020203,4,-0.015796372666954994,37,0.9945957660675049,0.1094983694679733,aligned,supportive_extension,0.9928009510040283,-0.015796372666954994,1,0
2,0.985417366027832,4,supportive_extension:n2:k4:f15,0.9957304000854492,5,0.18675029277801514,37,0.9869075417518616,-0.11381938990884574,aligned,supportive_extension,0.9817602038383484,0.18675029277801514,1,0
2,0.9833720922470093,4,supportive_extension:n2:k4:f0,0.999332845211029,0,-0.026789512485265732,37,0.981222927570343,0.11445684998343858,randomized,supportive_extension,0.9691356420516968,-0.026789512485265732,1,0
2,0.9781385064125061,4,supportive_extension:n2:k4:f0,0.9983657002449036,1,-0.16644251346588135,37,0.9816616773605347,-0.19212066584136725,randomized,supportive_extension,0.956913948059082,-0.16644251346588135,1,0
2,0.9690361022949219,4,supportive_extension:n2:k4:f0,0.9979970455169678,2,-0.11361561715602875,37,0.9750816822052002,-0.2426158827191813,randomized,supportive_extension,0.9559575319290161,-0.11361561715602875,1,0
2,0.9875547885894775,4,supportive_extension:n2:k4:f0,0.997151255607605,3,-0.20103468000888824,37,0.9876891374588013,-0.010913033750567321,randomized,supportive_extension,0.9888046383857727,-0.20103468000888824,1,0
2,0.9950623512268066,4,supportive_extension:n2:k4:f0,0.9979202151298523,4,-0.0725371241569519,37,0.9933015704154968,0.2628646798823866,randomized,supportive_extension,0.9905677437782288,-0.0725371241569519,1,0
2,0.984649658203125,4,supportive_extension:n2:k4:f0,0.996177077293396,5,-0.014062276110053062,37,0.9823518395423889,0.13020158877485274,randomized,supportive_extension,0.9762011170387268,-0.014062276110053062,1,0
2,0.987445592880249,4,supportive_extension:n2:k4:f1,0.9996364116668701,0,-0.017266837880015373,37,0.9845613241195679,0.18682098103476996,randomized,supportive_extension,0.9729800820350647,-0.017266837880015373,1,0
2,0.9866894483566284,4,supportive_extension:n2:k4:f1,0.9986193180084229,1,-0.1588916778564453,37,0.9812066555023193,0.2917411833345866,randomized,supportive_extension,0.9733916521072388,-0.1588916778564453,1,0
2,0.9773872494697571,4,supportive_extension:n2:k4:f1,0.997725784778595,2,-0.08977712690830231,37,0.9649900197982788,0.3541055792074744,randomized,supportive_extension,0.9733513593673706,-0.08977712690830231,1,0
2,0.9872292876243591,4,supportive_extension:n2:k4:f1,0.9968911409378052,3,-0.21735019981861115,37,0.9812762141227722,0.3179417465399135,randomized,supportive_extension,0.9866832494735718,-0.21735019981861115,1,0
2,0.9949034452438354,4,supportive_extension:n2:k4:f1,0.9985570311546326,4,-0.07127781212329865,37,0.9920842051506042,0.35615371427831943,randomized,supportive_extension,0.9905122518539429,-0.07127781212329865,1,0
2,0.9864996075630188,4,supportive_extension:n2:k4:f1,0.9959301948547363,5,-0.02705565094947815,37,0.9812184572219849,0.28118829865390627,randomized,supportive_extension,0.9825171232223511,-0.02705565094947815,1,0
2,0.97852623462677,4,supportive_extension:n2:k4:f2,0.9992926716804504,0,-0.24351952970027924,37,0.9774808287620544,0.046422925925937567,randomized,supportive_extension,0.9579704403877258,-0.24351952970027924,1,0
2,0.9774008393287659,4,supportive_extension:n2:k4:f2,0.998332679271698,1,-0.2336909919977188,37,0.9579238295555115,0.4628988119546616,randomized,supportive_extension,0.9521716833114624,-0.2336909919977188,1,0
2,0.9768447279930115,4,supportive_extension:n2:k4:f2,0.9971387982368469,2,0.05060479789972305,37,0.959534764289856,0.42777369195065557,randomized,supportive_extension,0.9716082811355591,0.05060479789972305,1,0
2,0.9940809011459351,4,supportive_extension:n2:k4:f2,0.997129499912262,3,-0.24477778375148773,37,0.9615319967269897,0.8461292711715259,randomized,supportive_extension,0.990443229675293,-0.24477778375148773,1,0
2,0.9837722182273865,4,supportive_extension:n2:k4:f2,0.9976963996887207,4,0.013111788779497147,37,0.9550683498382568,0.6388340434185826,randomized,supportive_extension,0.9776315093040466,0.013111788779497147,1,0
2,0.9935574531555176,4,supportive_extension:n2:k4:f2,0.9963764548301697,5,0.23395875096321106,37,0.963799774646759,0.8220301778884974,randomized,supportive_extension,0.9909932613372803,0.23395875096321106,1,0
2,0.9817672967910767,4,supportive_extension:n2:k4:f3,0.9992808103561401,0,-0.030725669115781784,37,0.9796679019927979,0.10325519256694302,randomized,supportive_extension,0.9677882194519043,-0.030725669115781784,1,0
2,0.9756274223327637,4,supportive_extension:n2:k4:f3,0.9974535703659058,1,-0.17303569614887238,37,0.9746071100234985,0.040181021932844584,randomized,supportive_extension,0.9456570744514465,-0.17303569614887238,1,0
2,0.9817798137664795,4,supportive_extension:n2:k4:f3,0.9971963763237,2,-0.08975312113761902,37,0.980169951915741,0.0811829483577236,randomized,supportive_extension,0.9755187630653381,-0.08975312113761902,1,0
2,0.990719199180603,4,supportive_extension:n2:k4:f3,0.9967232942581177,3,-0.1848416030406952,37,0.986733078956604,0.3004555397974343,randomized,supportive_extension,0.990507960319519,-0.1848416030406952,1,0
2,0.9954654574394226,4,supportive_extension:n2:k4:f3,0.9980309009552002,4,-0.08566460758447647,37,0.9918292760848999,0.445025550646403,randomized,supportive_extension,0.9918252229690552,-0.08566460758447647,1,0
