L2_distance,alpha_depth,base_length,centered_residual_cosine,context_component_norm,context_component_target_alignment,extension_length,family_id,layer,linear_CKA,long_target_margin,model_seed,nonequivalent_cosine,position_mode,raw_residual_cosine,relation_type,same_target_unrelated_cosine,short_target_margin_on_long,target_preserved,top1_correct,trained
0.0,1.0,2,1.0000001192092896,0.0,0.0,1,irrelevant_extension:n2:k1:f0,0,3.739454926265928e-11,-25.212146759033203,11,1.0000001192092896,aligned,1.0000001192092896,irrelevant_extension,1.0000001192092896,-25.212146759033203,1,0,1
34.63126754760742,0.7347628474235535,2,-0.08261464536190033,34.099063873291016,0.0026494364719837904,1,irrelevant_extension:n2:k1:f0,1,0.22803960740566254,-4.459225654602051,11,0.4146248996257782,aligned,0.44098660349845886,irrelevant_extension,0.3812742233276367,-4.459225654602051,1,0,1
45.38886260986328,0.833225429058075,2,-0.003912065178155899,44.98542785644531,0.019806597381830215,1,irrelevant_extension:n2:k1:f0,2,0.6277404427528381,-2.5161423683166504,11,0.42244386672973633,aligned,0.5569677948951721,irrelevant_extension,0.40873828530311584,-2.5161423683166504,1,0,1
63.56607437133789,1.1925609111785889,2,-0.09870170801877975,63.01810073852539,-0.03402043133974075,1,irrelevant_extension:n2:k1:f0,3,0.3930356502532959,-1.8196334838867188,11,0.47431671619415283,aligned,0.6333824396133423,irrelevant_extension,0.6154741644859314,-1.8196334838867188,1,0,1
82.89579772949219,1.257764458656311,2,0.10401151329278946,81.94084930419922,-0.1252690553665161,1,irrelevant_extension:n2:k1:f0,4,0.3260754644870758,-0.9064550399780273,11,0.38960716128349304,aligned,0.5985254049301147,irrelevant_extension,0.6020804643630981,-0.9064550399780273,1,0,1
107.1441421508789,1.4121778011322021,2,0.3143530488014221,104.80145263671875,-0.12106495350599289,1,irrelevant_extension:n2:k1:f0,5,0.27488166093826294,-0.7724342346191406,11,0.5416927337646484,aligned,0.5888004302978516,irrelevant_extension,0.6335629820823669,-0.7724342346191406,1,0,1
124.3100357055664,1.7507001161575317,2,0.29118606448173523,116.56939697265625,-0.1676621437072754,1,irrelevant_extension:n2:k1:f0,6,0.27357184886932373,-0.8708696365356445,11,0.6262061595916748,aligned,0.6537215113639832,irrelevant_extension,0.647859513759613,-0.8708696365356445,1,0,1
0.0,1.0,2,1.0000001192092896,0.0,0.0,1,irrelevant_extension:n2:k1:f1,0,3.739454926265928e-11,-25.212146759033203,11,1.0000001192092896,aligned,1.0000001192092896,irrelevant_extension,1.0000001192092896,-25.212146759033203,1,0,1
37.13460922241211,0.5483929514884949,2,-0.10379891097545624,35.15573501586914,-0.05338392034173012,1,irrelevant_extension:n2:k1:f1,1,0.22803960740566254,-4.405655384063721,11,0.47798892855644226,aligned,0.38182657957077026,irrelevant_extension,0.3870736360549927,-4.405655384063721,1,0,1
50.100528717041016,0.6200093030929565,2,0.3720002770423889,48.1629753112793,-0.002718734322115779,1,irrelevant_extension:n2:k1:f1,2,0.6277404427528381,-2.4073705673217773,11,0.6087916493415833,aligned,0.4234677851200104,irrelevant_extension,0.4560127258300781,-2.4073705673217773,1,0,1
62.73435592651367,1.062779188156128,2,0.4387960433959961,62.66373062133789,-0.01123666949570179,1,irrelevant_extension:n2:k1:f1,3,0.3930356502532959,-1.6449928283691406,11,0.6936985850334167,aligned,0.6265736818313599,irrelevant_extension,0.6402190327644348,-1.6449928283691406,1,0,1
81.2660903930664,1.284603476524353,2,0.403960257768631,80.09605407714844,-0.0548849031329155,1,irrelevant_extension:n2:k1:f1,4,0.3260754644870758,-0.6114377975463867,11,0.6953769326210022,aligned,0.6122344732284546,irrelevant_extension,0.6608558893203735,-0.6114377975463867,1,0,1
103.84529876708984,1.6432000398635864,2,0.3887489140033722,98.74004364013672,-0.08034945279359818,1,irrelevant_extension:n2:k1:f1,5,0.27488166093826294,-0.8634700775146484,11,0.7556878328323364,aligned,0.639614462852478,irrelevant_extension,0.6523182392120361,-0.8634700775146484,1,0,1
125.55005645751953,1.957147479057312,2,0.4218302369117737,115.71232604980469,-0.09001825004816055,1,irrelevant_extension:n2:k1:f1,6,0.27357184886932373,-0.942784309387207,11,0.8144646883010864,aligned,0.6524350047111511,irrelevant_extension,0.6766911149024963,-0.942784309387207,1,0,1
0.0,1.0,2,1.0000001192092896,0.0,0.0,1,irrelevant_extension:n2:k1:f2,0,3.739454926265928e-11,-15.529949188232422,11,1.0000001192092896,aligned,1.0000001192092896,irrelevant_extension,1.0000001192092896,-15.529949188232422,1,0,1
35.24370193481445,0.6968421936035156,2,-0.12031308561563492,34.5714225769043,0.1431133896112442,1,irrelevant_extension:n2:k1:f2,1,0.22803960740566254,-0.5483760833740234,11,0.3604041635990143,aligned,0.4145301878452301,irrelevant_extension,0.4785289466381073,-0.5483760833740234,1,0,1
48.97019958496094,0.7184973359107971,2,0.6272633671760559,48.125057220458984,0.09931190311908722,1,irrelevant_extension:n2:k1:f2,2,0.6277404427528381,0.9146928787231445,11,0.3922653794288635,aligned,0.43305015563964844,irrelevant_extension,0.6050865650177002,0.9146928787231445,1,1,1
74.02515411376953,0.6630878448486328,2,0.5203835964202881,71.3519287109375,-0.05244942754507065,1,irrelevant_extension:n2:k1:f2,3,0.3930356502532959,-0.38675975799560547,11,0.5831765532493591,aligned,0.4777102768421173,irrelevant_extension,0.695645272731781,-0.38675975799560547,1,0,1
99.82293701171875,0.5587105751037598,2,0.6560993194580078,94.54037475585938,-0.02264297939836979,1,irrelevant_extension:n2:k1:f2,4,0.3260754644870758,-0.24936580657958984,11,0.615176796913147,aligned,0.3943428695201874,irrelevant_extension,0.6966404914855957,-0.24936580657958984,1,0,1
109.76986694335938,0.877197802066803,2,0.6233545541763306,109.31782531738281,-0.14986269176006317,1,irrelevant_extension:n2:k1:f2,5,0.27488166093826294,-0.49393749237060547,11,0.6740443706512451,aligned,0.5451522469520569,irrelevant_extension,0.7572851777076721,-0.49393749237060547,1,0,1
120.77103424072266,1.100954294204712,2,0.6438534259796143,120.439697265625,-0.21094265580177307,1,irrelevant_extension:n2:k1:f2,6,0.27357184886932373,-0.9559173583984375,11,0.7279529571533203,aligned,0.6291808485984802,irrelevant_extension,0.8156783580780029,-0.9559173583984375,1,0,1
0.0,1.0,2,1.0000001192092896,0.0,0.0,1,irrelevant_extension:n2:k1:f3,0,3.739454926265928e-11,-13.808782577514648,11,1.0000001192092896,aligned,1.0000001192092896,irrelevant_extension,1.0000001192092896,-13.808782577514648,1,0,1
37.011959075927734,0.5138635635375977,2,0.25892966985702515,34.75107955932617,0.14819501340389252,1,irrelevant_extension:n2:k1:f3,1,0.22803960740566254,-0.6683435440063477,11,0.3767354488372803,aligned,0.3612769544124603,irrelevant_extension,0.35673293471336365,-0.6683435440063477,1,0,1
50.896602630615234,0.5929045677185059,2,0.3137134611606598,49.23048782348633,0.07117558270692825,1,irrelevant_extension:n2:k1:f3,2,0.6277404427528381,-2.322263717651367,11,0.577590823173523,aligned,0.35693541169166565,irrelevant_extension,0.3814772963523865,-2.322263717651367,1,0,1
61.24812698364258,1.0478777885437012,2,0.43215420842170715,61.203453063964844,-0.08155546337366104,1,irrelevant_extension:n2:k1:f3,3,0.3930356502532959,-1.2140321731567383,11,0.7006402611732483,aligned,0.6415752172470093,irrelevant_extension,0.5862921476364136,-1.2140321731567383,1,0,1
76.43883514404297,1.2563546895980835,2,0.3555043637752533,75.19438171386719,-0.09306585043668747,1,irrelevant_extension:n2:k1:f3,4,0.3260754644870758,-0.43581390380859375,11,0.6397896409034729,aligned,0.6670312881469727,irrelevant_extension,0.62037593126297,-0.43581390380859375,1,0,1
96.37431335449219,1.6096235513687134,2,0.349427193403244,90.04393005371094,-0.11415109038352966,1,irrelevant_extension:n2:k1:f3,5,0.27488166093826294,0.2905902862548828,11,0.6586135029792786,aligned,0.7096807360649109,irrelevant_extension,0.67926424741745,0.2905902862548828,1,1,1
120.89015197753906,2.012173891067505,2,0.48061415553092957,108.41383361816406,-0.0877598449587822,1,irrelevant_extension:n2:k1:f3,6,0.27357184886932373,0.12872982025146484,11,0.6954048275947571,aligned,0.7002151608467102,irrelevant_extension,0.731997549533844,0.12872982025146484,1,1,1
