axis,cell_id,dependency_span,example_index,family_id,generator_family,head_count,layer,location,margin_increment,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,target_margin,target_rank,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,0,embedding,,8,37,32,0,77632,1,12,4,-27.55319595336914,153,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,1,post_sa,16.83365821838379,8,37,32,0,77632,1,12,4,-10.719537734985352,21,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,1,post_ff,5.0930938720703125,8,37,32,0,77632,1,12,4,-5.626443862915039,3,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,2,post_sa,1.8085966110229492,8,37,32,0,77632,1,12,4,-3.81784725189209,3,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,2,post_ff,1.4681568145751953,8,37,32,0,77632,1,12,4,-2.3496904373168945,2,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,3,post_sa,2.1630783081054688,8,37,32,0,77632,1,12,4,-0.18661212921142578,2,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,3,post_ff,0.12356090545654297,8,37,32,0,77632,1,12,4,-0.06305122375488281,2,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,4,post_sa,0.8558425903320312,8,37,32,0,77632,1,12,4,0.7927913665771484,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,4,post_ff,-0.013235092163085938,8,37,32,0,77632,1,12,4,0.7795562744140625,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,5,post_sa,-0.2782707214355469,8,37,32,0,77632,1,12,4,0.5012855529785156,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,5,post_ff,-0.1970205307006836,8,37,32,0,77632,1,12,4,0.30426502227783203,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,6,post_sa,-0.07129383087158203,8,37,32,0,77632,1,12,4,0.23297119140625,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,6,post_ff,-0.045502662658691406,8,37,32,0,77632,1,12,4,0.1874685287475586,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,7,post_sa,0.1687908172607422,8,37,32,0,77632,1,12,4,0.3562593460083008,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,7,post_ff,-0.18486499786376953,8,37,32,0,77632,1,12,4,0.17139434814453125,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,8,post_sa,0.07715702056884766,8,37,32,0,77632,1,12,4,0.2485513687133789,1,1,1,400
