architecture,loss,machine,seed,step
deep_full,40.19165802001953,M4,37,1
deep_full,4.6898908615112305,M4,37,50
deep_full,3.0710179805755615,M4,37,100
deep_full,2.4120538234710693,M4,37,150
deep_full,2.4100475311279297,M4,37,200
deep_full,1.721357822418213,M4,37,250
deep_full,0.735856831073761,M4,37,300
deep_full,0.029275430366396904,M4,37,350
deep_full,0.0005351191502995789,M4,37,400
deep_full,0.002048102207481861,M4,37,450
deep_full,0.002768751233816147,M4,37,500
deep_full,0.0003265277773607522,M4,37,550
deep_full,9.831229544943199e-05,M4,37,600
deep_full,0.0007386364159174263,M4,37,650
deep_full,7.797210128046572e-05,M4,37,700
deep_full,0.00011433540930738673,M4,37,750
deep_full,3.277172436355613e-05,M4,37,800
deep_full,5.511098788701929e-05,M4,37,850
deep_full,5.152049197931774e-05,M4,37,900
deep_full,1.8643824660102837e-05,M4,37,950
deep_full,3.9481150452047586e-05,M4,37,1000
deep_matched,26.907028198242188,M3,11,1
deep_matched,6.079737186431885,M3,11,50
deep_matched,3.9200611114501953,M3,11,100
deep_matched,3.668382406234741,M3,11,150
deep_matched,3.279266357421875,M3,11,200
deep_matched,2.155733346939087,M3,11,250
deep_matched,0.4380711019039154,M3,11,300
deep_matched,0.029784182086586952,M3,11,350
deep_matched,0.009128608740866184,M3,11,400
deep_matched,0.006763915065675974,M3,11,450
deep_matched,0.0019077254692092538,M3,11,500
deep_matched,0.0021565265487879515,M3,11,550
deep_matched,0.0003150037082377821,M3,11,600
deep_matched,0.0005232863477431238,M3,11,650
deep_matched,0.0004777278227265924,M3,11,700
deep_matched,0.0006383548607118428,M3,11,750
deep_matched,0.00046028438373468816,M3,11,800
deep_matched,0.00023107104061637074,M3,11,850
deep_matched,0.0004482081567402929,M3,11,900
