architecture,candidate_chain_first,example_id,heads,layers,model_seed,position_mode,positive,required_path,split,target_margin,template_id,top1_correct,total_depth,tree_seed,width
L8_W64_H4,0,validation:d1:t0:paligned:tree211:i10001,4,8,37,aligned,1,1,validation,-0.05806732177734375,0,0,3,211,64
L8_W64_H4,1,validation:d1:t0:paligned:tree211:i10002,4,8,37,aligned,0,1,validation,0.022890090942382812,0,1,3,211,64
L8_W64_H4,1,validation:d1:t0:paligned:tree211:i10003,4,8,37,aligned,1,1,validation,-0.039073944091796875,0,0,3,211,64
L8_W64_H4,0,validation:d1:t0:paligned:tree211:i10004,4,8,37,aligned,0,1,validation,0.033832550048828125,0,1,3,211,64
L8_W64_H4,0,validation:d1:t0:paligned:tree211:i10005,4,8,37,aligned,1,1,validation,0.008779525756835938,0,1,3,211,64
L8_W64_H4,1,validation:d1:t0:paligned:tree211:i10006,4,8,37,aligned,0,1,validation,-0.020793914794921875,0,0,3,211,64
L8_W64_H4,1,validation:d1:t0:paligned:tree211:i10007,4,8,37,aligned,1,1,validation,-0.0019435882568359375,0,0,3,211,64
L8_W64_H4,0,validation:d1:t0:paligned:tree211:i10008,4,8,37,aligned,0,1,validation,0.012523651123046875,0,1,3,211,64
L8_W64_H4,0,validation:d1:t0:paligned:tree211:i10009,4,8,37,aligned,1,1,validation,0.008436203002929688,0,1,3,211,64
L8_W64_H4,1,validation:d1:t0:paligned:tree211:i10010,4,8,37,aligned,0,1,validation,-0.016437530517578125,0,0,3,211,64
L8_W64_H4,1,validation:d1:t0:paligned:tree211:i10011,4,8,37,aligned,1,1,validation,-0.08751487731933594,0,0,3,211,64
L8_W64_H4,0,validation:d1:t0:paligned:tree211:i10012,4,8,37,aligned,0,1,validation,-0.021261215209960938,0,0,3,211,64
L8_W64_H4,0,validation:d1:t0:paligned:tree211:i10013,4,8,37,aligned,1,1,validation,-0.02024078369140625,0,0,3,211,64
L8_W64_H4,1,validation:d1:t0:paligned:tree211:i10014,4,8,37,aligned,0,1,validation,0.0008106231689453125,0,1,3,211,64
L8_W64_H4,1,validation:d1:t0:paligned:tree211:i10015,4,8,37,aligned,1,1,validation,-0.14821624755859375,0,0,3,211,64
L8_W64_H4,0,validation:d1:t0:paligned:tree307:i10000,4,8,37,aligned,0,1,validation,0.007579803466796875,0,1,3,307,64
L8_W64_H4,0,validation:d1:t0:paligned:tree307:i10001,4,8,37,aligned,1,1,validation,-0.04332542419433594,0,0,3,307,64
L8_W64_H4,1,validation:d1:t0:paligned:tree307:i10002,4,8,37,aligned,0,1,validation,0.010955810546875,0,1,3,307,64
L8_W64_H4,1,validation:d1:t0:paligned:tree307:i10003,4,8,37,aligned,1,1,validation,-0.08345603942871094,0,0,3,307,64
L8_W64_H4,0,validation:d1:t0:paligned:tree307:i10004,4,8,37,aligned,0,1,validation,-0.03810882568359375,0,0,3,307,64
L8_W64_H4,0,validation:d1:t0:paligned:tree307:i10005,4,8,37,aligned,1,1,validation,-0.023794174194335938,0,0,3,307,64
L8_W64_H4,1,validation:d1:t0:paligned:tree307:i10006,4,8,37,aligned,0,1,validation,-0.00199127197265625,0,0,3,307,64
L8_W64_H4,1,validation:d1:t0:paligned:tree307:i10007,4,8,37,aligned,1,1,validation,-0.08217048645019531,0,0,3,307,64
L8_W64_H4,0,validation:d1:t0:paligned:tree307:i10008,4,8,37,aligned,0,1,validation,0.06389617919921875,0,1,3,307,64
L8_W64_H4,0,validation:d1:t0:paligned:tree307:i10009,4,8,37,aligned,1,1,validation,0.026088714599609375,0,1,3,307,64
L8_W64_H4,1,validation:d1:t0:paligned:tree307:i10010,4,8,37,aligned,0,1,validation,-0.008039474487304688,0,0,3,307,64
L8_W64_H4,1,validation:d1:t0:paligned:tree307:i10011,4,8,37,aligned,1,1,validation,-0.06518745422363281,0,0,3,307,64
L8_W64_H4,0,validation:d1:t0:paligned:tree307:i10012,4,8,37,aligned,0,1,validation,-0.03542518615722656,0,0,3,307,64
L8_W64_H4,0,validation:d1:t0:paligned:tree307:i10013,4,8,37,aligned,1,1,validation,0.020137786865234375,0,1,3,307,64
L8_W64_H4,1,validation:d1:t0:paligned:tree307:i10014,4,8,37,aligned,0,1,validation,0.019931793212890625,0,1,3,307,64
L8_W64_H4,1,validation:d1:t0:paligned:tree307:i10015,4,8,37,aligned,1,1,validation,0.012060165405273438,0,1,3,307,64
L8_W64_H4,1,validation:d1:t0:prandomized:tree101:i10007,4,8,37,randomized,1,1,validation,-0.05577278137207031,0,0,3,101,64
L8_W64_H4,1,validation:d1:t0:prandomized:tree101:i10010,4,8,37,randomized,0,1,validation,-0.04187202453613281,0,0,3,101,64
L8_W64_H4,0,validation:d1:t0:prandomized:tree307:i10000,4,8,37,randomized,0,1,validation,0.007579803466796875,0,1,3,307,64
L8_W64_H4,1,validation:d1:t0:prandomized:tree307:i10011,4,8,37,randomized,1,1,validation,-0.065185546875,0,0,3,307,64
L8_W64_H4,0,validation:d1:t1:paligned:tree101:i10000,4,8,37,aligned,0,1,validation,-0.00213623046875,1,0,3,101,64
L8_W64_H4,0,validation:d1:t1:paligned:tree101:i10001,4,8,37,aligned,1,1,validation,0.04502677917480469,1,1,3,101,64
L8_W64_H4,1,validation:d1:t1:paligned:tree101:i10002,4,8,37,aligned,0,1,validation,0.14777565002441406,1,1,3,101,64
L8_W64_H4,1,validation:d1:t1:paligned:tree101:i10003,4,8,37,aligned,1,1,validation,-0.0040950775146484375,1,0,3,101,64
L8_W64_H4,0,validation:d1:t1:paligned:tree101:i10004,4,8,37,aligned,0,1,validation,-0.024822235107421875,1,0,3,101,64
L8_W64_H4,0,validation:d1:t1:paligned:tree101:i10005,4,8,37,aligned,1,1,validation,-0.06413650512695312,1,0,3,101,64
L8_W64_H4,1,validation:d1:t1:paligned:tree101:i10006,4,8,37,aligned,0,1,validation,-0.04621696472167969,1,0,3,101,64
L8_W64_H4,1,validation:d1:t1:paligned:tree101:i10007,4,8,37,aligned,1,1,validation,-0.05517387390136719,1,0,3,101,64
L8_W64_H4,0,validation:d1:t1:paligned:tree101:i10008,4,8,37,aligned,0,1,validation,-0.008182525634765625,1,0,3,101,64
L8_W64_H4,0,validation:d1:t1:paligned:tree101:i10009,4,8,37,aligned,1,1,validation,-0.04000282287597656,1,0,3,101,64
L8_W64_H4,1,validation:d1:t1:paligned:tree101:i10010,4,8,37,aligned,0,1,validation,-0.045291900634765625,1,0,3,101,64
L8_W64_H4,1,validation:d1:t1:paligned:tree101:i10011,4,8,37,aligned,1,1,validation,-0.03518867492675781,1,0,3,101,64
L8_W64_H4,0,validation:d1:t1:paligned:tree101:i10012,4,8,37,aligned,0,1,validation,0.04371070861816406,1,1,3,101,64
L8_W64_H4,0,validation:d1:t1:paligned:tree101:i10013,4,8,37,aligned,1,1,validation,-0.019262313842773438,1,0,3,101,64
L8_W64_H4,1,validation:d1:t1:paligned:tree101:i10014,4,8,37,aligned,0,1,validation,0.06306266784667969,1,1,3,101,64
L8_W64_H4,1,validation:d1:t1:paligned:tree101:i10015,4,8,37,aligned,1,1,validation,-0.03188514709472656,1,0,3,101,64
L8_W64_H4,0,validation:d1:t1:paligned:tree211:i10000,4,8,37,aligned,0,1,validation,-0.030008316040039062,1,0,3,211,64
L8_W64_H4,0,validation:d1:t1:paligned:tree211:i10001,4,8,37,aligned,1,1,validation,-0.057796478271484375,1,0,3,211,64
L8_W64_H4,1,validation:d1:t1:paligned:tree211:i10002,4,8,37,aligned,0,1,validation,0.01725006103515625,1,1,3,211,64
L8_W64_H4,1,validation:d1:t1:paligned:tree211:i10003,4,8,37,aligned,1,1,validation,-0.040416717529296875,1,0,3,211,64
L8_W64_H4,0,validation:d1:t1:paligned:tree211:i10004,4,8,37,aligned,0,1,validation,0.027833938598632812,1,1,3,211,64
L8_W64_H4,0,validation:d1:t1:paligned:tree211:i10005,4,8,37,aligned,1,1,validation,0.004108428955078125,1,1,3,211,64
L8_W64_H4,1,validation:d1:t1:paligned:tree211:i10006,4,8,37,aligned,0,1,validation,-0.01576995849609375,1,0,3,211,64
L8_W64_H4,1,validation:d1:t1:paligned:tree211:i10007,4,8,37,aligned,1,1,validation,0.0005817413330078125,1,1,3,211,64
L8_W64_H4,0,validation:d1:t1:paligned:tree211:i10008,4,8,37,aligned,0,1,validation,0.01142120361328125,1,1,3,211,64
L8_W64_H4,0,validation:d1:t1:paligned:tree211:i10009,4,8,37,aligned,1,1,validation,0.011568069458007812,1,1,3,211,64
L8_W64_H4,1,validation:d1:t1:paligned:tree211:i10010,4,8,37,aligned,0,1,validation,-0.0103302001953125,1,0,3,211,64
L8_W64_H4,1,validation:d1:t1:paligned:tree211:i10011,4,8,37,aligned,1,1,validation,-0.08533287048339844,1,0,3,211,64
L8_W64_H4,0,validation:d1:t1:paligned:tree211:i10012,4,8,37,aligned,0,1,validation,-0.024461746215820312,1,0,3,211,64
L8_W64_H4,0,validation:d1:t1:paligned:tree211:i10013,4,8,37,aligned,1,1,validation,-0.015977859497070312,1,0,3,211,64
L8_W64_H4,1,validation:d1:t1:paligned:tree211:i10014,4,8,37,aligned,0,1,validation,-0.004886627197265625,1,0,3,211,64
L8_W64_H4,1,validation:d1:t1:paligned:tree211:i10015,4,8,37,aligned,1,1,validation,-0.14867210388183594,1,0,3,211,64
L8_W64_H4,0,validation:d1:t1:paligned:tree307:i10000,4,8,37,aligned,0,1,validation,0.008543014526367188,1,1,3,307,64
L8_W64_H4,0,validation:d1:t1:paligned:tree307:i10001,4,8,37,aligned,1,1,validation,-0.03858375549316406,1,0,3,307,64
L8_W64_H4,1,validation:d1:t1:paligned:tree307:i10002,4,8,37,aligned,0,1,validation,0.002193450927734375,1,1,3,307,64
L8_W64_H4,1,validation:d1:t1:paligned:tree307:i10003,4,8,37,aligned,1,1,validation,-0.08137702941894531,1,0,3,307,64
L8_W64_H4,0,validation:d1:t1:paligned:tree307:i10004,4,8,37,aligned,0,1,validation,-0.03956031799316406,1,0,3,307,64
L8_W64_H4,0,validation:d1:t1:paligned:tree307:i10005,4,8,37,aligned,1,1,validation,-0.025299072265625,1,0,3,307,64
L8_W64_H4,1,validation:d1:t1:paligned:tree307:i10006,4,8,37,aligned,0,1,validation,-0.004314422607421875,1,0,3,307,64
L8_W64_H4,1,validation:d1:t1:paligned:tree307:i10007,4,8,37,aligned,1,1,validation,-0.08433723449707031,1,0,3,307,64
L8_W64_H4,0,validation:d1:t1:paligned:tree307:i10008,4,8,37,aligned,0,1,validation,0.06512832641601562,1,1,3,307,64
L8_W64_H4,0,validation:d1:t1:paligned:tree307:i10009,4,8,37,aligned,1,1,validation,0.032932281494140625,1,1,3,307,64
L8_W64_H4,1,validation:d1:t1:paligned:tree307:i10010,4,8,37,aligned,0,1,validation,-0.020843505859375,1,0,3,307,64
L8_W64_H4,1,validation:d1:t1:paligned:tree307:i10011,4,8,37,aligned,1,1,validation,-0.06301116943359375,1,0,3,307,64
L8_W64_H4,0,validation:d1:t1:paligned:tree307:i10012,4,8,37,aligned,0,1,validation,-0.039821624755859375,1,0,3,307,64
L8_W64_H4,0,validation:d1:t1:paligned:tree307:i10013,4,8,37,aligned,1,1,validation,0.026849746704101562,1,1,3,307,64
L8_W64_H4,1,validation:d1:t1:paligned:tree307:i10014,4,8,37,aligned,0,1,validation,0.016263961791992188,1,1,3,307,64
L8_W64_H4,1,validation:d1:t1:paligned:tree307:i10015,4,8,37,aligned,1,1,validation,0.01232147216796875,1,1,3,307,64
L8_W64_H4,1,validation:d1:t1:prandomized:tree101:i10007,4,8,37,randomized,1,1,validation,-0.05517387390136719,1,0,3,101,64
L8_W64_H4,1,validation:d1:t1:prandomized:tree101:i10010,4,8,37,randomized,0,1,validation,-0.045291900634765625,1,0,3,101,64
L8_W64_H4,0,validation:d1:t1:prandomized:tree307:i10000,4,8,37,randomized,0,1,validation,0.008543014526367188,1,1,3,307,64
L8_W64_H4,1,validation:d1:t1:prandomized:tree307:i10011,4,8,37,randomized,1,1,validation,-0.06301116943359375,1,0,3,307,64
L8_W64_H4,0,validation:d1:t2:paligned:tree101:i10000,4,8,37,aligned,0,1,validation,0.0028400421142578125,2,1,3,101,64
L8_W64_H4,0,validation:d1:t2:paligned:tree101:i10001,4,8,37,aligned,1,1,validation,0.029949188232421875,2,1,3,101,64
L8_W64_H4,1,validation:d1:t2:paligned:tree101:i10002,4,8,37,aligned,0,1,validation,0.1500263214111328,2,1,3,101,64
L8_W64_H4,1,validation:d1:t2:paligned:tree101:i10003,4,8,37,aligned,1,1,validation,-0.008825302124023438,2,0,3,101,64
L8_W64_H4,0,validation:d1:t2:paligned:tree101:i10004,4,8,37,aligned,0,1,validation,-0.020219802856445312,2,0,3,101,64
L8_W64_H4,0,validation:d1:t2:paligned:tree101:i10005,4,8,37,aligned,1,1,validation,-0.06667709350585938,2,0,3,101,64
L8_W64_H4,1,validation:d1:t2:paligned:tree101:i10006,4,8,37,aligned,0,1,validation,-0.042453765869140625,2,0,3,101,64
L8_W64_H4,1,validation:d1:t2:paligned:tree101:i10007,4,8,37,aligned,1,1,validation,-0.054836273193359375,2,0,3,101,64
L8_W64_H4,0,validation:d1:t2:paligned:tree101:i10008,4,8,37,aligned,0,1,validation,-0.001483917236328125,2,0,3,101,64
L8_W64_H4,0,validation:d1:t2:paligned:tree101:i10009,4,8,37,aligned,1,1,validation,-0.0524444580078125,2,0,3,101,64
L8_W64_H4,1,validation:d1:t2:paligned:tree101:i10010,4,8,37,aligned,0,1,validation,-0.037044525146484375,2,0,3,101,64
L8_W64_H4,1,validation:d1:t2:paligned:tree101:i10011,4,8,37,aligned,1,1,validation,-0.04815483093261719,2,0,3,101,64
L8_W64_H4,0,validation:d1:t2:paligned:tree101:i10012,4,8,37,aligned,0,1,validation,0.06228065490722656,2,1,3,101,64
L8_W64_H4,0,validation:d1:t2:paligned:tree101:i10013,4,8,37,aligned,1,1,validation,-0.03748512268066406,2,0,3,101,64
L8_W64_H4,1,validation:d1:t2:paligned:tree101:i10014,4,8,37,aligned,0,1,validation,0.08107566833496094,2,1,3,101,64
L8_W64_H4,1,validation:d1:t2:paligned:tree101:i10015,4,8,37,aligned,1,1,validation,-0.037792205810546875,2,0,3,101,64
L8_W64_H4,0,validation:d1:t2:paligned:tree211:i10000,4,8,37,aligned,0,1,validation,-0.023176193237304688,2,0,3,211,64
L8_W64_H4,0,validation:d1:t2:paligned:tree211:i10001,4,8,37,aligned,1,1,validation,-0.06557083129882812,2,0,3,211,64
L8_W64_H4,1,validation:d1:t2:paligned:tree211:i10002,4,8,37,aligned,0,1,validation,0.025838851928710938,2,1,3,211,64
L8_W64_H4,1,validation:d1:t2:paligned:tree211:i10003,4,8,37,aligned,1,1,validation,-0.04329109191894531,2,0,3,211,64
L8_W64_H4,0,validation:d1:t2:paligned:tree211:i10004,4,8,37,aligned,0,1,validation,0.03585052490234375,2,1,3,211,64
L8_W64_H4,0,validation:d1:t2:paligned:tree211:i10005,4,8,37,aligned,1,1,validation,-0.0057888031005859375,2,0,3,211,64
L8_W64_H4,1,validation:d1:t2:paligned:tree211:i10006,4,8,37,aligned,0,1,validation,-0.018804550170898438,2,0,3,211,64
L8_W64_H4,1,validation:d1:t2:paligned:tree211:i10007,4,8,37,aligned,1,1,validation,0.00101470947265625,2,1,3,211,64
L8_W64_H4,0,validation:d1:t2:paligned:tree211:i10008,4,8,37,aligned,0,1,validation,0.013746261596679688,2,1,3,211,64
L8_W64_H4,0,validation:d1:t2:paligned:tree211:i10009,4,8,37,aligned,1,1,validation,0.008165359497070312,2,1,3,211,64
L8_W64_H4,1,validation:d1:t2:paligned:tree211:i10010,4,8,37,aligned,0,1,validation,-7.2479248046875e-05,2,0,3,211,64
L8_W64_H4,1,validation:d1:t2:paligned:tree211:i10011,4,8,37,aligned,1,1,validation,-0.10665702819824219,2,0,3,211,64
L8_W64_H4,0,validation:d1:t2:paligned:tree211:i10012,4,8,37,aligned,0,1,validation,-0.02040863037109375,2,0,3,211,64
L8_W64_H4,0,validation:d1:t2:paligned:tree211:i10013,4,8,37,aligned,1,1,validation,-0.017068862915039062,2,0,3,211,64
L8_W64_H4,1,validation:d1:t2:paligned:tree211:i10014,4,8,37,aligned,0,1,validation,-0.0024700164794921875,2,0,3,211,64
L8_W64_H4,1,validation:d1:t2:paligned:tree211:i10015,4,8,37,aligned,1,1,validation,-0.1630077362060547,2,0,3,211,64
L8_W64_H4,0,validation:d1:t2:paligned:tree307:i10000,4,8,37,aligned,0,1,validation,0.025133132934570312,2,1,3,307,64
L8_W64_H4,0,validation:d1:t2:paligned:tree307:i10001,4,8,37,aligned,1,1,validation,-0.043552398681640625,2,0,3,307,64
L8_W64_H4,1,validation:d1:t2:paligned:tree307:i10002,4,8,37,aligned,0,1,validation,0.022552490234375,2,1,3,307,64
L8_W64_H4,1,validation:d1:t2:paligned:tree307:i10003,4,8,37,aligned,1,1,validation,-0.07930946350097656,2,0,3,307,64
L8_W64_H4,0,validation:d1:t2:paligned:tree307:i10004,4,8,37,aligned,0,1,validation,-0.03569984436035156,2,0,3,307,64
L8_W64_H4,0,validation:d1:t2:paligned:tree307:i10005,4,8,37,aligned,1,1,validation,-0.037883758544921875,2,0,3,307,64
L8_W64_H4,1,validation:d1:t2:paligned:tree307:i10006,4,8,37,aligned,0,1,validation,0.00843048095703125,2,1,3,307,64
L8_W64_H4,1,validation:d1:t2:paligned:tree307:i10007,4,8,37,aligned,1,1,validation,-0.08988761901855469,2,0,3,307,64
L8_W64_H4,0,validation:d1:t2:paligned:tree307:i10008,4,8,37,aligned,0,1,validation,0.08025360107421875,2,1,3,307,64
L8_W64_H4,0,validation:d1:t2:paligned:tree307:i10009,4,8,37,aligned,1,1,validation,0.029062271118164062,2,1,3,307,64
L8_W64_H4,1,validation:d1:t2:paligned:tree307:i10010,4,8,37,aligned,0,1,validation,-0.0073261260986328125,2,0,3,307,64
L8_W64_H4,1,validation:d1:t2:paligned:tree307:i10011,4,8,37,aligned,1,1,validation,-0.06271553039550781,2,0,3,307,64
L8_W64_H4,0,validation:d1:t2:paligned:tree307:i10012,4,8,37,aligned,0,1,validation,-0.031764984130859375,2,0,3,307,64
L8_W64_H4,0,validation:d1:t2:paligned:tree307:i10013,4,8,37,aligned,1,1,validation,0.011556625366210938,2,1,3,307,64
L8_W64_H4,1,validation:d1:t2:paligned:tree307:i10014,4,8,37,aligned,0,1,validation,0.03471565246582031,2,1,3,307,64
L8_W64_H4,1,validation:d1:t2:paligned:tree307:i10015,4,8,37,aligned,1,1,validation,-0.0013942718505859375,2,0,3,307,64
L8_W64_H4,0,validation:d1:t2:prandomized:tree101:i10000,4,8,37,randomized,0,1,validation,0.0028400421142578125,2,1,3,101,64
L8_W64_H4,0,validation:d1:t2:prandomized:tree211:i10001,4,8,37,randomized,1,1,validation,-0.06557083129882812,2,0,3,211,64
L8_W64_H4,0,validation:d1:t2:prandomized:tree307:i10001,4,8,37,randomized,1,1,validation,-0.043552398681640625,2,0,3,307,64
L8_W64_H4,1,validation:d1:t2:prandomized:tree307:i10003,4,8,37,randomized,1,1,validation,-0.07930946350097656,2,0,3,307,64
L8_W64_H4,1,validation:d1:t2:prandomized:tree307:i10011,4,8,37,randomized,1,1,validation,-0.06271553039550781,2,0,3,307,64
L8_W64_H4,0,validation:d1:t3:paligned:tree101:i10000,4,8,37,aligned,0,1,validation,0.002323150634765625,3,1,3,101,64
L8_W64_H4,0,validation:d1:t3:paligned:tree101:i10001,4,8,37,aligned,1,1,validation,0.03482246398925781,3,1,3,101,64
L8_W64_H4,1,validation:d1:t3:paligned:tree101:i10002,4,8,37,aligned,0,1,validation,0.15366744995117188,3,1,3,101,64
L8_W64_H4,1,validation:d1:t3:paligned:tree101:i10003,4,8,37,aligned,1,1,validation,-0.01029205322265625,3,0,3,101,64
L8_W64_H4,0,validation:d1:t3:paligned:tree101:i10004,4,8,37,aligned,0,1,validation,-0.018062591552734375,3,0,3,101,64
L8_W64_H4,0,validation:d1:t3:paligned:tree101:i10005,4,8,37,aligned,1,1,validation,-0.07058906555175781,3,0,3,101,64
L8_W64_H4,1,validation:d1:t3:paligned:tree101:i10006,4,8,37,aligned,0,1,validation,-0.04033851623535156,3,0,3,101,64
L8_W64_H4,1,validation:d1:t3:paligned:tree101:i10007,4,8,37,aligned,1,1,validation,-0.058879852294921875,3,0,3,101,64
L8_W64_H4,0,validation:d1:t3:paligned:tree101:i10008,4,8,37,aligned,0,1,validation,-0.0014781951904296875,3,0,3,101,64
L8_W64_H4,0,validation:d1:t3:paligned:tree101:i10009,4,8,37,aligned,1,1,validation,-0.04688835144042969,3,0,3,101,64
L8_W64_H4,1,validation:d1:t3:paligned:tree101:i10010,4,8,37,aligned,0,1,validation,-0.03818702697753906,3,0,3,101,64
L8_W64_H4,1,validation:d1:t3:paligned:tree101:i10011,4,8,37,aligned,1,1,validation,-0.03338432312011719,3,0,3,101,64
L8_W64_H4,0,validation:d1:t3:paligned:tree101:i10012,4,8,37,aligned,0,1,validation,0.05316734313964844,3,1,3,101,64
L8_W64_H4,0,validation:d1:t3:paligned:tree101:i10013,4,8,37,aligned,1,1,validation,-0.024845123291015625,3,0,3,101,64
L8_W64_H4,1,validation:d1:t3:paligned:tree101:i10014,4,8,37,aligned,0,1,validation,0.07809066772460938,3,1,3,101,64
L8_W64_H4,1,validation:d1:t3:paligned:tree101:i10015,4,8,37,aligned,1,1,validation,-0.03698539733886719,3,0,3,101,64
L8_W64_H4,0,validation:d1:t3:paligned:tree211:i10000,4,8,37,aligned,0,1,validation,-0.022890090942382812,3,0,3,211,64
L8_W64_H4,0,validation:d1:t3:paligned:tree211:i10001,4,8,37,aligned,1,1,validation,-0.06193733215332031,3,0,3,211,64
L8_W64_H4,1,validation:d1:t3:paligned:tree211:i10002,4,8,37,aligned,0,1,validation,0.02399444580078125,3,1,3,211,64
L8_W64_H4,1,validation:d1:t3:paligned:tree211:i10003,4,8,37,aligned,1,1,validation,-0.043926239013671875,3,0,3,211,64
L8_W64_H4,0,validation:d1:t3:paligned:tree211:i10004,4,8,37,aligned,0,1,validation,0.03485107421875,3,1,3,211,64
L8_W64_H4,0,validation:d1:t3:paligned:tree211:i10005,4,8,37,aligned,1,1,validation,-4.57763671875e-05,3,0,3,211,64
L8_W64_H4,1,validation:d1:t3:paligned:tree211:i10006,4,8,37,aligned,0,1,validation,-0.01258087158203125,3,0,3,211,64
L8_W64_H4,1,validation:d1:t3:paligned:tree211:i10007,4,8,37,aligned,1,1,validation,-0.005584716796875,3,0,3,211,64
L8_W64_H4,0,validation:d1:t3:paligned:tree211:i10008,4,8,37,aligned,0,1,validation,0.017210006713867188,3,1,3,211,64
L8_W64_H4,0,validation:d1:t3:paligned:tree211:i10009,4,8,37,aligned,1,1,validation,0.0071048736572265625,3,1,3,211,64
L8_W64_H4,1,validation:d1:t3:paligned:tree211:i10010,4,8,37,aligned,0,1,validation,-0.01334381103515625,3,0,3,211,64
L8_W64_H4,1,validation:d1:t3:paligned:tree211:i10011,4,8,37,aligned,1,1,validation,-0.09246063232421875,3,0,3,211,64
L8_W64_H4,0,validation:d1:t3:paligned:tree211:i10012,4,8,37,aligned,0,1,validation,-0.017669677734375,3,0,3,211,64
L8_W64_H4,0,validation:d1:t3:paligned:tree211:i10013,4,8,37,aligned,1,1,validation,-0.023851394653320312,3,0,3,211,64
L8_W64_H4,1,validation:d1:t3:paligned:tree211:i10014,4,8,37,aligned,0,1,validation,0.002899169921875,3,1,3,211,64
L8_W64_H4,1,validation:d1:t3:paligned:tree211:i10015,4,8,37,aligned,1,1,validation,-0.1580371856689453,3,0,3,211,64
L8_W64_H4,0,validation:d1:t3:paligned:tree307:i10000,4,8,37,aligned,0,1,validation,0.016979217529296875,3,1,3,307,64
L8_W64_H4,0,validation:d1:t3:paligned:tree307:i10001,4,8,37,aligned,1,1,validation,-0.04458808898925781,3,0,3,307,64
L8_W64_H4,1,validation:d1:t3:paligned:tree307:i10002,4,8,37,aligned,0,1,validation,0.013631820678710938,3,1,3,307,64
L8_W64_H4,1,validation:d1:t3:paligned:tree307:i10003,4,8,37,aligned,1,1,validation,-0.08805274963378906,3,0,3,307,64
L8_W64_H4,0,validation:d1:t3:paligned:tree307:i10004,4,8,37,aligned,0,1,validation,-0.031734466552734375,3,0,3,307,64
L8_W64_H4,0,validation:d1:t3:paligned:tree307:i10005,4,8,37,aligned,1,1,validation,-0.030855178833007812,3,0,3,307,64
L8_W64_H4,1,validation:d1:t3:paligned:tree307:i10006,4,8,37,aligned,0,1,validation,0.0029087066650390625,3,1,3,307,64
L8_W64_H4,1,validation:d1:t3:paligned:tree307:i10007,4,8,37,aligned,1,1,validation,-0.09325408935546875,3,0,3,307,64
L8_W64_H4,0,validation:d1:t3:paligned:tree307:i10008,4,8,37,aligned,0,1,validation,0.07134628295898438,3,1,3,307,64
L8_W64_H4,0,validation:d1:t3:paligned:tree307:i10009,4,8,37,aligned,1,1,validation,0.0273284912109375,3,1,3,307,64
L8_W64_H4,1,validation:d1:t3:paligned:tree307:i10010,4,8,37,aligned,0,1,validation,-0.01474761962890625,3,0,3,307,64
L8_W64_H4,1,validation:d1:t3:paligned:tree307:i10011,4,8,37,aligned,1,1,validation,-0.06869888305664062,3,0,3,307,64
