cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,16,sa_ff,2,2,fresh-random,-11.57492446899414,2,3,9.39875371841481e-06,2,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,17,sa_ff,2,2,fresh-random,13.436500549316406,2,3,0.9999973773956299,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,17,sa_ff,2,2,fresh-random,-18.33721160888672,2,3,1.087006840094773e-08,5,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,17,sa_ff,2,2,fresh-random,-9.599929809570312,2,3,6.772886263206601e-05,2,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,17,sa_ff,2,2,fresh-random,11.654349327087402,2,3,0.9999901056289673,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,17,sa_ff,2,2,fresh-random,-16.002033233642578,2,3,1.1230437735321175e-07,3,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,18,sa_ff,2,2,fresh-random,18.815406799316406,2,3,1.0,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,18,sa_ff,2,2,fresh-random,-19.262346267700195,2,3,2.9502800202863e-09,4,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,18,sa_ff,2,2,fresh-random,-15.725650787353516,2,3,1.480509581597289e-07,3,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,18,sa_ff,2,2,fresh-random,24.16475486755371,2,3,1.0,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,18,sa_ff,2,2,fresh-random,-21.442779541015625,2,3,4.869892822334521e-10,4,C2,11,5,0,4,64
