bridge_selected,bridge_strength,budget_chunks,budget_violation,condition,evidence_recall,example_id,hop_count,lexical_overlap,materialized_tokens,path_complete,quality,qwen_equivalent_kv_bytes,seed,selector_time_ns
0.0,0.4,3,0,base_topk,0.3333333333333333,bridge-23-0143,3,high,96,0.0,0.16666666666666666,393216,23,16400
0.0,0.4,3,0,budget_tuned_topk,0.3333333333333333,bridge-23-0143,3,high,96,0.0,0.16666666666666666,393216,23,15700
0.0,0.4,3,0,power_sharpen,0.3333333333333333,bridge-23-0143,3,high,96,0.0,0.16666666666666666,393216,23,39700
0.0,0.4,3,0,entropy_adaptive_sharpen,0.3333333333333333,bridge-23-0143,3,high,96,0.0,0.16666666666666666,393216,23,87500
0.0,0.4,3,0,persistence,0.3333333333333333,bridge-23-0143,3,high,96,0.0,0.16666666666666666,393216,23,19600
0.0,0.4,3,0,agreement,0.3333333333333333,bridge-23-0143,3,high,96,0.0,0.16666666666666666,393216,23,18000
0.0,0.4,3,0,community,0.3333333333333333,bridge-23-0143,3,high,96,0.0,0.16666666666666666,393216,23,17700
1.0,0.4,3,0,bridge_preserving,0.3333333333333333,bridge-23-0143,3,high,96,0.0,0.16666666666666666,393216,23,43900
1.0,0.4,3,0,combined_structural,1.0,bridge-23-0143,3,high,96,1.0,1.0,393216,23,42200
1.0,0.4,3,0,oracle_evidence,1.0,bridge-23-0143,3,high,96,1.0,1.0,393216,23,23500
0.0,0.4,4,0,base_topk,0.6666666666666666,bridge-23-0143,3,high,128,0.0,0.3333333333333333,524288,23,16600
0.0,0.4,4,0,budget_tuned_topk,0.6666666666666666,bridge-23-0143,3,high,128,0.0,0.3333333333333333,524288,23,20200
0.0,0.4,4,0,power_sharpen,0.6666666666666666,bridge-23-0143,3,high,128,0.0,0.3333333333333333,524288,23,40000
0.0,0.4,4,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-23-0143,3,high,128,0.0,0.3333333333333333,524288,23,86900
0.0,0.4,4,0,persistence,0.6666666666666666,bridge-23-0143,3,high,128,0.0,0.3333333333333333,524288,23,19900
0.0,0.4,4,0,agreement,0.6666666666666666,bridge-23-0143,3,high,128,0.0,0.3333333333333333,524288,23,18800
0.0,0.4,4,0,community,0.6666666666666666,bridge-23-0143,3,high,128,0.0,0.3333333333333333,524288,23,18200
1.0,0.4,4,0,bridge_preserving,0.6666666666666666,bridge-23-0143,3,high,128,0.0,0.3333333333333333,524288,23,38700
1.0,0.4,4,0,combined_structural,1.0,bridge-23-0143,3,high,128,1.0,1.0,524288,23,41800
1.0,0.4,4,0,oracle_evidence,1.0,bridge-23-0143,3,high,128,1.0,1.0,524288,23,23900
0.0,0.4,6,0,base_topk,0.6666666666666666,bridge-23-0143,3,high,192,0.0,0.3333333333333333,786432,23,24800
0.0,0.4,6,0,budget_tuned_topk,0.6666666666666666,bridge-23-0143,3,high,192,0.0,0.3333333333333333,786432,23,16800
0.0,0.4,6,0,power_sharpen,0.6666666666666666,bridge-23-0143,3,high,192,0.0,0.3333333333333333,786432,23,41000
0.0,0.4,6,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-23-0143,3,high,192,0.0,0.3333333333333333,786432,23,86900
1.0,0.4,6,0,persistence,1.0,bridge-23-0143,3,high,192,1.0,1.0,786432,23,20200
0.0,0.4,6,0,agreement,0.6666666666666666,bridge-23-0143,3,high,192,0.0,0.3333333333333333,786432,23,18800
0.0,0.4,6,0,community,0.6666666666666666,bridge-23-0143,3,high,192,0.0,0.3333333333333333,786432,23,18300
1.0,0.4,6,0,bridge_preserving,1.0,bridge-23-0143,3,high,192,1.0,1.0,786432,23,44100
1.0,0.4,6,0,combined_structural,1.0,bridge-23-0143,3,high,192,1.0,1.0,786432,23,42900
1.0,0.4,6,0,oracle_evidence,1.0,bridge-23-0143,3,high,192,1.0,1.0,786432,23,24400
0.0,0.4,8,0,base_topk,0.6666666666666666,bridge-23-0143,3,high,256,0.0,0.3333333333333333,1048576,23,18700
0.0,0.4,8,0,budget_tuned_topk,0.6666666666666666,bridge-23-0143,3,high,256,0.0,0.3333333333333333,1048576,23,17300
0.0,0.4,8,0,power_sharpen,0.6666666666666666,bridge-23-0143,3,high,256,0.0,0.3333333333333333,1048576,23,46200
0.0,0.4,8,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-23-0143,3,high,256,0.0,0.3333333333333333,1048576,23,96200
1.0,0.4,8,0,persistence,1.0,bridge-23-0143,3,high,256,1.0,1.0,1048576,23,29200
0.0,0.4,8,0,agreement,0.6666666666666666,bridge-23-0143,3,high,256,0.0,0.3333333333333333,1048576,23,21300
0.0,0.4,8,0,community,0.6666666666666666,bridge-23-0143,3,high,256,0.0,0.3333333333333333,1048576,23,20300
1.0,0.4,8,0,bridge_preserving,1.0,bridge-23-0143,3,high,256,1.0,1.0,1048576,23,41900
1.0,0.4,8,0,combined_structural,1.0,bridge-23-0143,3,high,256,1.0,1.0,1048576,23,46200
1.0,0.4,8,0,oracle_evidence,1.0,bridge-23-0143,3,high,256,1.0,1.0,1048576,23,26100
0.0,0.16,2,0,base_topk,0.5,bridge-23-0144,2,low,64,0.0,0.25,262144,23,19400
0.0,0.16,2,0,budget_tuned_topk,0.5,bridge-23-0144,2,low,64,0.0,0.25,262144,23,17000
0.0,0.16,2,0,power_sharpen,0.5,bridge-23-0144,2,low,64,0.0,0.25,262144,23,41600
0.0,0.16,2,0,entropy_adaptive_sharpen,0.5,bridge-23-0144,2,low,64,0.0,0.25,262144,23,91400
0.0,0.16,2,0,persistence,0.5,bridge-23-0144,2,low,64,0.0,0.25,262144,23,19900
0.0,0.16,2,0,agreement,0.5,bridge-23-0144,2,low,64,0.0,0.25,262144,23,18300
0.0,0.16,2,0,community,0.5,bridge-23-0144,2,low,64,0.0,0.25,262144,23,28400
1.0,0.16,2,0,bridge_preserving,0.5,bridge-23-0144,2,low,64,0.0,0.25,262144,23,40200
1.0,0.16,2,0,combined_structural,1.0,bridge-23-0144,2,low,64,1.0,1.0,262144,23,44600
1.0,0.16,2,0,oracle_evidence,1.0,bridge-23-0144,2,low,64,1.0,1.0,262144,23,24000
0.0,0.16,3,0,base_topk,0.5,bridge-23-0144,2,low,96,0.0,0.25,393216,23,17100
0.0,0.16,3,0,budget_tuned_topk,0.5,bridge-23-0144,2,low,96,0.0,0.25,393216,23,16400
0.0,0.16,3,0,power_sharpen,0.5,bridge-23-0144,2,low,96,0.0,0.25,393216,23,42100
0.0,0.16,3,0,entropy_adaptive_sharpen,0.5,bridge-23-0144,2,low,96,0.0,0.25,393216,23,89800
0.0,0.16,3,0,persistence,0.5,bridge-23-0144,2,low,96,0.0,0.25,393216,23,20400
0.0,0.16,3,0,agreement,0.5,bridge-23-0144,2,low,96,0.0,0.25,393216,23,18700
0.0,0.16,3,0,community,0.5,bridge-23-0144,2,low,96,0.0,0.25,393216,23,18500
1.0,0.16,3,0,bridge_preserving,1.0,bridge-23-0144,2,low,96,1.0,1.0,393216,23,39900
1.0,0.16,3,0,combined_structural,1.0,bridge-23-0144,2,low,96,1.0,1.0,393216,23,43000
1.0,0.16,3,0,oracle_evidence,1.0,bridge-23-0144,2,low,96,1.0,1.0,393216,23,24200
0.0,0.16,4,0,base_topk,0.5,bridge-23-0144,2,low,128,0.0,0.25,524288,23,22000
0.0,0.16,4,0,budget_tuned_topk,0.5,bridge-23-0144,2,low,128,0.0,0.25,524288,23,16600
0.0,0.16,4,0,power_sharpen,0.5,bridge-23-0144,2,low,128,0.0,0.25,524288,23,43000
0.0,0.16,4,0,entropy_adaptive_sharpen,0.5,bridge-23-0144,2,low,128,0.0,0.25,524288,23,90500
0.0,0.16,4,0,persistence,0.5,bridge-23-0144,2,low,128,0.0,0.25,524288,23,20500
0.0,0.16,4,0,agreement,0.5,bridge-23-0144,2,low,128,0.0,0.25,524288,23,18500
0.0,0.16,4,0,community,0.5,bridge-23-0144,2,low,128,0.0,0.25,524288,23,19000
1.0,0.16,4,0,bridge_preserving,1.0,bridge-23-0144,2,low,128,1.0,1.0,524288,23,46300
1.0,0.16,4,0,combined_structural,1.0,bridge-23-0144,2,low,128,1.0,1.0,524288,23,45000
1.0,0.16,4,0,oracle_evidence,1.0,bridge-23-0144,2,low,128,1.0,1.0,524288,23,24800
0.0,0.16,6,0,base_topk,0.5,bridge-23-0144,2,low,192,0.0,0.25,786432,23,17600
0.0,0.16,6,0,budget_tuned_topk,0.5,bridge-23-0144,2,low,192,0.0,0.25,786432,23,17200
0.0,0.16,6,0,power_sharpen,0.5,bridge-23-0144,2,low,192,0.0,0.25,786432,23,48100
0.0,0.16,6,0,entropy_adaptive_sharpen,0.5,bridge-23-0144,2,low,192,0.0,0.25,786432,23,96600
0.0,0.16,6,0,persistence,0.5,bridge-23-0144,2,low,192,0.0,0.25,786432,23,21700
0.0,0.16,6,0,agreement,0.5,bridge-23-0144,2,low,192,0.0,0.25,786432,23,19600
0.0,0.16,6,0,community,0.5,bridge-23-0144,2,low,192,0.0,0.25,786432,23,19000
1.0,0.16,6,0,bridge_preserving,1.0,bridge-23-0144,2,low,192,1.0,1.0,786432,23,42200
1.0,0.16,6,0,combined_structural,1.0,bridge-23-0144,2,low,192,1.0,1.0,786432,23,44300
1.0,0.16,6,0,oracle_evidence,1.0,bridge-23-0144,2,low,192,1.0,1.0,786432,23,25100
0.0,0.16,8,0,base_topk,0.5,bridge-23-0144,2,low,256,0.0,0.25,1048576,23,18300
0.0,0.16,8,0,budget_tuned_topk,0.5,bridge-23-0144,2,low,256,0.0,0.25,1048576,23,17600
0.0,0.16,8,0,power_sharpen,0.5,bridge-23-0144,2,low,256,0.0,0.25,1048576,23,41800
0.0,0.16,8,0,entropy_adaptive_sharpen,0.5,bridge-23-0144,2,low,256,0.0,0.25,1048576,23,878800
1.0,0.16,8,0,persistence,1.0,bridge-23-0144,2,low,256,1.0,1.0,1048576,23,32100
0.0,0.16,8,0,agreement,0.5,bridge-23-0144,2,low,256,0.0,0.25,1048576,23,38400
0.0,0.16,8,0,community,0.5,bridge-23-0144,2,low,256,0.0,0.25,1048576,23,53800
1.0,0.16,8,0,bridge_preserving,1.0,bridge-23-0144,2,low,256,1.0,1.0,1048576,23,133000
1.0,0.16,8,0,combined_structural,1.0,bridge-23-0144,2,low,256,1.0,1.0,1048576,23,105200
1.0,0.16,8,0,oracle_evidence,1.0,bridge-23-0144,2,low,256,1.0,1.0,1048576,23,35500
0.0,0.28,2,0,base_topk,0.3333333333333333,bridge-23-0145,3,high,64,0.0,0.16666666666666666,262144,23,22700
0.0,0.28,2,0,budget_tuned_topk,0.3333333333333333,bridge-23-0145,3,high,64,0.0,0.16666666666666666,262144,23,25400
0.0,0.28,2,0,power_sharpen,0.3333333333333333,bridge-23-0145,3,high,64,0.0,0.16666666666666666,262144,23,52200
0.0,0.28,2,0,entropy_adaptive_sharpen,0.3333333333333333,bridge-23-0145,3,high,64,0.0,0.16666666666666666,262144,23,107100
0.0,0.28,2,0,persistence,0.3333333333333333,bridge-23-0145,3,high,64,0.0,0.16666666666666666,262144,23,34500
0.0,0.28,2,0,agreement,0.3333333333333333,bridge-23-0145,3,high,64,0.0,0.16666666666666666,262144,23,18100
0.0,0.28,2,0,community,0.3333333333333333,bridge-23-0145,3,high,64,0.0,0.16666666666666666,262144,23,17600
1.0,0.28,2,0,bridge_preserving,0.6666666666666666,bridge-23-0145,3,high,64,0.0,0.3333333333333333,262144,23,41000
1.0,0.28,2,0,combined_structural,0.6666666666666666,bridge-23-0145,3,high,64,0.0,0.3333333333333333,262144,23,55000
0.0,0.28,2,0,oracle_evidence,0.6666666666666666,bridge-23-0145,3,high,64,0.0,0.3333333333333333,262144,23,28700
0.0,0.28,3,0,base_topk,0.6666666666666666,bridge-23-0145,3,high,96,0.0,0.3333333333333333,393216,23,16300
0.0,0.28,3,0,budget_tuned_topk,0.6666666666666666,bridge-23-0145,3,high,96,0.0,0.3333333333333333,393216,23,15800
0.0,0.28,3,0,power_sharpen,0.6666666666666666,bridge-23-0145,3,high,96,0.0,0.3333333333333333,393216,23,44600
0.0,0.28,3,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-23-0145,3,high,96,0.0,0.3333333333333333,393216,23,93700
0.0,0.28,3,0,persistence,0.6666666666666666,bridge-23-0145,3,high,96,0.0,0.3333333333333333,393216,23,20100
0.0,0.28,3,0,agreement,0.6666666666666666,bridge-23-0145,3,high,96,0.0,0.3333333333333333,393216,23,18500
0.0,0.28,3,0,community,0.6666666666666666,bridge-23-0145,3,high,96,0.0,0.3333333333333333,393216,23,17700
1.0,0.28,3,0,bridge_preserving,0.6666666666666666,bridge-23-0145,3,high,96,0.0,0.3333333333333333,393216,23,45000
1.0,0.28,3,0,combined_structural,1.0,bridge-23-0145,3,high,96,1.0,1.0,393216,23,46500
1.0,0.28,3,0,oracle_evidence,1.0,bridge-23-0145,3,high,96,1.0,1.0,393216,23,24500
0.0,0.28,4,0,base_topk,0.6666666666666666,bridge-23-0145,3,high,128,0.0,0.3333333333333333,524288,23,17100
0.0,0.28,4,0,budget_tuned_topk,0.6666666666666666,bridge-23-0145,3,high,128,0.0,0.3333333333333333,524288,23,16200
0.0,0.28,4,0,power_sharpen,0.6666666666666666,bridge-23-0145,3,high,128,0.0,0.3333333333333333,524288,23,40800
0.0,0.28,4,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-23-0145,3,high,128,0.0,0.3333333333333333,524288,23,94200
1.0,0.28,4,0,persistence,1.0,bridge-23-0145,3,high,128,1.0,1.0,524288,23,20300
0.0,0.28,4,0,agreement,0.6666666666666666,bridge-23-0145,3,high,128,0.0,0.3333333333333333,524288,23,18400
0.0,0.28,4,0,community,0.6666666666666666,bridge-23-0145,3,high,128,0.0,0.3333333333333333,524288,23,18400
1.0,0.28,4,0,bridge_preserving,1.0,bridge-23-0145,3,high,128,1.0,1.0,524288,23,38700
1.0,0.28,4,0,combined_structural,1.0,bridge-23-0145,3,high,128,1.0,1.0,524288,23,48500
1.0,0.28,4,0,oracle_evidence,1.0,bridge-23-0145,3,high,128,1.0,1.0,524288,23,23800
0.0,0.28,6,0,base_topk,0.6666666666666666,bridge-23-0145,3,high,192,0.0,0.3333333333333333,786432,23,17000
0.0,0.28,6,0,budget_tuned_topk,0.6666666666666666,bridge-23-0145,3,high,192,0.0,0.3333333333333333,786432,23,16700
0.0,0.28,6,0,power_sharpen,0.6666666666666666,bridge-23-0145,3,high,192,0.0,0.3333333333333333,786432,23,40300
0.0,0.28,6,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-23-0145,3,high,192,0.0,0.3333333333333333,786432,23,131200
1.0,0.28,6,0,persistence,1.0,bridge-23-0145,3,high,192,1.0,1.0,786432,23,20700
1.0,0.28,6,0,agreement,1.0,bridge-23-0145,3,high,192,1.0,1.0,786432,23,19800
0.0,0.28,6,0,community,0.6666666666666666,bridge-23-0145,3,high,192,0.0,0.3333333333333333,786432,23,22700
1.0,0.28,6,0,bridge_preserving,1.0,bridge-23-0145,3,high,192,1.0,1.0,786432,23,40500
1.0,0.28,6,0,combined_structural,1.0,bridge-23-0145,3,high,192,1.0,1.0,786432,23,44400
1.0,0.28,6,0,oracle_evidence,1.0,bridge-23-0145,3,high,192,1.0,1.0,786432,23,24900
0.0,0.28,8,0,base_topk,0.6666666666666666,bridge-23-0145,3,high,256,0.0,0.3333333333333333,1048576,23,18000
0.0,0.28,8,0,budget_tuned_topk,0.6666666666666666,bridge-23-0145,3,high,256,0.0,0.3333333333333333,1048576,23,17200
0.0,0.28,8,0,power_sharpen,0.6666666666666666,bridge-23-0145,3,high,256,0.0,0.3333333333333333,1048576,23,41000
0.0,0.28,8,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-23-0145,3,high,256,0.0,0.3333333333333333,1048576,23,94300
1.0,0.28,8,0,persistence,1.0,bridge-23-0145,3,high,256,1.0,1.0,1048576,23,429100
1.0,0.28,8,0,agreement,1.0,bridge-23-0145,3,high,256,1.0,1.0,1048576,23,81400
0.0,0.28,8,0,community,0.6666666666666666,bridge-23-0145,3,high,256,0.0,0.3333333333333333,1048576,23,43500
1.0,0.28,8,0,bridge_preserving,1.0,bridge-23-0145,3,high,256,1.0,1.0,1048576,23,917600
1.0,0.28,8,0,combined_structural,1.0,bridge-23-0145,3,high,256,1.0,1.0,1048576,23,601600
1.0,0.28,8,0,oracle_evidence,1.0,bridge-23-0145,3,high,256,1.0,1.0,1048576,23,79800
0.0,0.4,2,0,base_topk,0.5,bridge-23-0146,2,high,64,0.0,0.25,262144,23,55300
0.0,0.4,2,0,budget_tuned_topk,0.5,bridge-23-0146,2,high,64,0.0,0.25,262144,23,35000
0.0,0.4,2,0,power_sharpen,0.5,bridge-23-0146,2,high,64,0.0,0.25,262144,23,299200
0.0,0.4,2,0,entropy_adaptive_sharpen,0.5,bridge-23-0146,2,high,64,0.0,0.25,262144,23,487300
0.0,0.4,2,0,persistence,0.5,bridge-23-0146,2,high,64,0.0,0.25,262144,23,30400
0.0,0.4,2,0,agreement,0.5,bridge-23-0146,2,high,64,0.0,0.25,262144,23,42400
0.0,0.4,2,0,community,0.5,bridge-23-0146,2,high,64,0.0,0.25,262144,23,27100
0.0,0.4,2,0,bridge_preserving,0.5,bridge-23-0146,2,high,64,0.0,0.25,262144,23,54900
1.0,0.4,2,0,combined_structural,1.0,bridge-23-0146,2,high,64,1.0,1.0,262144,23,75300
1.0,0.4,2,0,oracle_evidence,1.0,bridge-23-0146,2,high,64,1.0,1.0,262144,23,26700
0.0,0.4,3,0,base_topk,0.5,bridge-23-0146,2,high,96,0.0,0.25,393216,23,16900
0.0,0.4,3,0,budget_tuned_topk,0.5,bridge-23-0146,2,high,96,0.0,0.25,393216,23,29700
0.0,0.4,3,0,power_sharpen,0.5,bridge-23-0146,2,high,96,0.0,0.25,393216,23,61000
0.0,0.4,3,0,entropy_adaptive_sharpen,0.5,bridge-23-0146,2,high,96,0.0,0.25,393216,23,105600
0.0,0.4,3,0,persistence,0.5,bridge-23-0146,2,high,96,0.0,0.25,393216,23,20200
0.0,0.4,3,0,agreement,0.5,bridge-23-0146,2,high,96,0.0,0.25,393216,23,18200
0.0,0.4,3,0,community,0.5,bridge-23-0146,2,high,96,0.0,0.25,393216,23,17800
0.0,0.4,3,0,bridge_preserving,0.5,bridge-23-0146,2,high,96,0.0,0.25,393216,23,57500
1.0,0.4,3,0,combined_structural,1.0,bridge-23-0146,2,high,96,1.0,1.0,393216,23,63400
1.0,0.4,3,0,oracle_evidence,1.0,bridge-23-0146,2,high,96,1.0,1.0,393216,23,27600
0.0,0.4,4,0,base_topk,0.5,bridge-23-0146,2,high,128,0.0,0.25,524288,23,17900
0.0,0.4,4,0,budget_tuned_topk,0.5,bridge-23-0146,2,high,128,0.0,0.25,524288,23,17900
0.0,0.4,4,0,power_sharpen,0.5,bridge-23-0146,2,high,128,0.0,0.25,524288,23,43100
0.0,0.4,4,0,entropy_adaptive_sharpen,0.5,bridge-23-0146,2,high,128,0.0,0.25,524288,23,100400
0.0,0.4,4,0,persistence,0.5,bridge-23-0146,2,high,128,0.0,0.25,524288,23,19500
0.0,0.4,4,0,agreement,0.5,bridge-23-0146,2,high,128,0.0,0.25,524288,23,17600
0.0,0.4,4,0,community,0.5,bridge-23-0146,2,high,128,0.0,0.25,524288,23,38300
0.0,0.4,4,0,bridge_preserving,0.5,bridge-23-0146,2,high,128,0.0,0.25,524288,23,49800
1.0,0.4,4,0,combined_structural,1.0,bridge-23-0146,2,high,128,1.0,1.0,524288,23,170900
1.0,0.4,4,0,oracle_evidence,1.0,bridge-23-0146,2,high,128,1.0,1.0,524288,23,45000
0.0,0.4,6,0,base_topk,0.5,bridge-23-0146,2,high,192,0.0,0.25,786432,23,29600
0.0,0.4,6,0,budget_tuned_topk,0.5,bridge-23-0146,2,high,192,0.0,0.25,786432,23,31100
0.0,0.4,6,0,power_sharpen,0.5,bridge-23-0146,2,high,192,0.0,0.25,786432,23,73900
0.0,0.4,6,0,entropy_adaptive_sharpen,0.5,bridge-23-0146,2,high,192,0.0,0.25,786432,23,152500
0.0,0.4,6,0,persistence,0.5,bridge-23-0146,2,high,192,0.0,0.25,786432,23,133900
0.0,0.4,6,0,agreement,0.5,bridge-23-0146,2,high,192,0.0,0.25,786432,23,228700
0.0,0.4,6,0,community,0.5,bridge-23-0146,2,high,192,0.0,0.25,786432,23,270500
1.0,0.4,6,0,bridge_preserving,1.0,bridge-23-0146,2,high,192,1.0,1.0,786432,23,94000
1.0,0.4,6,0,combined_structural,1.0,bridge-23-0146,2,high,192,1.0,1.0,786432,23,122600
1.0,0.4,6,0,oracle_evidence,1.0,bridge-23-0146,2,high,192,1.0,1.0,786432,23,273500
0.0,0.4,8,0,base_topk,0.5,bridge-23-0146,2,high,256,0.0,0.25,1048576,23,38600
0.0,0.4,8,0,budget_tuned_topk,0.5,bridge-23-0146,2,high,256,0.0,0.25,1048576,23,84100
0.0,0.4,8,0,power_sharpen,0.5,bridge-23-0146,2,high,256,0.0,0.25,1048576,23,157000
0.0,0.4,8,0,entropy_adaptive_sharpen,0.5,bridge-23-0146,2,high,256,0.0,0.25,1048576,23,648100
0.0,0.4,8,0,persistence,0.5,bridge-23-0146,2,high,256,0.0,0.25,1048576,23,91200
0.0,0.4,8,0,agreement,0.5,bridge-23-0146,2,high,256,0.0,0.25,1048576,23,92600
0.0,0.4,8,0,community,0.5,bridge-23-0146,2,high,256,0.0,0.25,1048576,23,35500
1.0,0.4,8,0,bridge_preserving,1.0,bridge-23-0146,2,high,256,1.0,1.0,1048576,23,74800
1.0,0.4,8,0,combined_structural,1.0,bridge-23-0146,2,high,256,1.0,1.0,1048576,23,1063100
1.0,0.4,8,0,oracle_evidence,1.0,bridge-23-0146,2,high,256,1.0,1.0,1048576,23,73400
0.0,0.16,2,0,base_topk,0.6666666666666666,bridge-23-0147,3,low,64,0.0,0.3333333333333333,262144,23,26700
0.0,0.16,2,0,budget_tuned_topk,0.6666666666666666,bridge-23-0147,3,low,64,0.0,0.3333333333333333,262144,23,19800
0.0,0.16,2,0,power_sharpen,0.6666666666666666,bridge-23-0147,3,low,64,0.0,0.3333333333333333,262144,23,65700
0.0,0.16,2,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-23-0147,3,low,64,0.0,0.3333333333333333,262144,23,156400
0.0,0.16,2,0,persistence,0.6666666666666666,bridge-23-0147,3,low,64,0.0,0.3333333333333333,262144,23,25000
0.0,0.16,2,0,agreement,0.6666666666666666,bridge-23-0147,3,low,64,0.0,0.3333333333333333,262144,23,22000
0.0,0.16,2,0,community,0.6666666666666666,bridge-23-0147,3,low,64,0.0,0.3333333333333333,262144,23,21100
1.0,0.16,2,0,bridge_preserving,0.6666666666666666,bridge-23-0147,3,low,64,0.0,0.3333333333333333,262144,23,50300
1.0,0.16,2,0,combined_structural,0.6666666666666666,bridge-23-0147,3,low,64,0.0,0.3333333333333333,262144,23,71200
0.0,0.16,2,0,oracle_evidence,0.6666666666666666,bridge-23-0147,3,low,64,0.0,0.3333333333333333,262144,23,29400
0.0,0.16,3,0,base_topk,0.6666666666666666,bridge-23-0147,3,low,96,0.0,0.3333333333333333,393216,23,19700
0.0,0.16,3,0,budget_tuned_topk,0.6666666666666666,bridge-23-0147,3,low,96,0.0,0.3333333333333333,393216,23,18500
0.0,0.16,3,0,power_sharpen,0.6666666666666666,bridge-23-0147,3,low,96,0.0,0.3333333333333333,393216,23,50200
0.0,0.16,3,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-23-0147,3,low,96,0.0,0.3333333333333333,393216,23,115300
0.0,0.16,3,0,persistence,0.6666666666666666,bridge-23-0147,3,low,96,0.0,0.3333333333333333,393216,23,26700
0.0,0.16,3,0,agreement,0.6666666666666666,bridge-23-0147,3,low,96,0.0,0.3333333333333333,393216,23,23000
0.0,0.16,3,0,community,0.6666666666666666,bridge-23-0147,3,low,96,0.0,0.3333333333333333,393216,23,21500
1.0,0.16,3,0,bridge_preserving,1.0,bridge-23-0147,3,low,96,1.0,1.0,393216,23,50300
1.0,0.16,3,0,combined_structural,1.0,bridge-23-0147,3,low,96,1.0,1.0,393216,23,59400
1.0,0.16,3,0,oracle_evidence,1.0,bridge-23-0147,3,low,96,1.0,1.0,393216,23,29500
0.0,0.16,4,0,base_topk,0.6666666666666666,bridge-23-0147,3,low,128,0.0,0.3333333333333333,524288,23,20300
0.0,0.16,4,0,budget_tuned_topk,0.6666666666666666,bridge-23-0147,3,low,128,0.0,0.3333333333333333,524288,23,18800
0.0,0.16,4,0,power_sharpen,0.6666666666666666,bridge-23-0147,3,low,128,0.0,0.3333333333333333,524288,23,48600
0.0,0.16,4,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-23-0147,3,low,128,0.0,0.3333333333333333,524288,23,103200
1.0,0.16,4,0,persistence,1.0,bridge-23-0147,3,low,128,1.0,1.0,524288,23,25400
0.0,0.16,4,0,agreement,0.6666666666666666,bridge-23-0147,3,low,128,0.0,0.3333333333333333,524288,23,21500
0.0,0.16,4,0,community,0.6666666666666666,bridge-23-0147,3,low,128,0.0,0.3333333333333333,524288,23,20900
1.0,0.16,4,0,bridge_preserving,1.0,bridge-23-0147,3,low,128,1.0,1.0,524288,23,46000
1.0,0.16,4,0,combined_structural,1.0,bridge-23-0147,3,low,128,1.0,1.0,524288,23,54200
1.0,0.16,4,0,oracle_evidence,1.0,bridge-23-0147,3,low,128,1.0,1.0,524288,23,27900
1.0,0.16,6,0,base_topk,1.0,bridge-23-0147,3,low,192,1.0,1.0,786432,23,20100
1.0,0.16,6,0,budget_tuned_topk,1.0,bridge-23-0147,3,low,192,1.0,1.0,786432,23,19000
1.0,0.16,6,0,power_sharpen,1.0,bridge-23-0147,3,low,192,1.0,1.0,786432,23,59900
1.0,0.16,6,0,entropy_adaptive_sharpen,1.0,bridge-23-0147,3,low,192,1.0,1.0,786432,23,105500
1.0,0.16,6,0,persistence,1.0,bridge-23-0147,3,low,192,1.0,1.0,786432,23,23600
1.0,0.16,6,0,agreement,1.0,bridge-23-0147,3,low,192,1.0,1.0,786432,23,22000
1.0,0.16,6,0,community,1.0,bridge-23-0147,3,low,192,1.0,1.0,786432,23,21300
1.0,0.16,6,0,bridge_preserving,1.0,bridge-23-0147,3,low,192,1.0,1.0,786432,23,72500
1.0,0.16,6,0,combined_structural,1.0,bridge-23-0147,3,low,192,1.0,1.0,786432,23,53300
1.0,0.16,6,0,oracle_evidence,1.0,bridge-23-0147,3,low,192,1.0,1.0,786432,23,29300
1.0,0.16,8,0,base_topk,1.0,bridge-23-0147,3,low,256,1.0,1.0,1048576,23,20300
1.0,0.16,8,0,budget_tuned_topk,1.0,bridge-23-0147,3,low,256,1.0,1.0,1048576,23,21300
1.0,0.16,8,0,power_sharpen,1.0,bridge-23-0147,3,low,256,1.0,1.0,1048576,23,52100
1.0,0.16,8,0,entropy_adaptive_sharpen,1.0,bridge-23-0147,3,low,256,1.0,1.0,1048576,23,109600
1.0,0.16,8,0,persistence,1.0,bridge-23-0147,3,low,256,1.0,1.0,1048576,23,24500
1.0,0.16,8,0,agreement,1.0,bridge-23-0147,3,low,256,1.0,1.0,1048576,23,22400
1.0,0.16,8,0,community,1.0,bridge-23-0147,3,low,256,1.0,1.0,1048576,23,21900
1.0,0.16,8,0,bridge_preserving,1.0,bridge-23-0147,3,low,256,1.0,1.0,1048576,23,47000
1.0,0.16,8,0,combined_structural,1.0,bridge-23-0147,3,low,256,1.0,1.0,1048576,23,73900
1.0,0.16,8,0,oracle_evidence,1.0,bridge-23-0147,3,low,256,1.0,1.0,1048576,23,30000
0.0,0.28,2,0,base_topk,0.5,bridge-23-0148,2,high,64,0.0,0.25,262144,23,20900
