axis,cell_id,dependency_span,example_index,family_id,generator_family,head_count,layer,location,margin_increment,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,target_margin,target_rank,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-26.227703094482422,7,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,1,post_sa,31.532764434814453,2,23,64,0,85504,1,12,4,5.305061340332031,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,1,post_ff,-3.1215267181396484,2,23,64,0,85504,1,12,4,2.183534622192383,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,2,post_sa,-1.2218856811523438,2,23,64,0,85504,1,12,4,0.9616489410400391,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,2,post_ff,-0.1300201416015625,2,23,64,0,85504,1,12,4,0.8316287994384766,1,1,1,400
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-37.468170166015625,72,0,1,400
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,1,post_sa,32.39859199523926,2,23,64,0,85504,1,12,4,-5.069578170776367,3,0,1,400
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,1,post_ff,3.2810611724853516,2,23,64,0,85504,1,12,4,-1.7885169982910156,2,0,1,400
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,2,post_sa,1.0263347625732422,2,23,64,0,85504,1,12,4,-0.7621822357177734,2,0,1,400
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,2,post_ff,0.09628486633300781,2,23,64,0,85504,1,12,4,-0.6658973693847656,2,0,1,400
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-37.468170166015625,72,0,1,400
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,1,post_sa,32.39859199523926,2,23,64,0,85504,1,12,4,-5.069578170776367,3,0,1,400
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,1,post_ff,3.2810611724853516,2,23,64,0,85504,1,12,4,-1.7885169982910156,2,0,1,400
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,2,post_sa,1.0263347625732422,2,23,64,0,85504,1,12,4,-0.7621822357177734,2,0,1,400
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,2,post_ff,0.09628486633300781,2,23,64,0,85504,1,12,4,-0.6658973693847656,2,0,1,400
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,0,embedding,,2,23,64,0,85504,1,12,4,-50.767608642578125,184,0,1,400
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,1,post_sa,38.79625225067139,2,23,64,0,85504,1,12,4,-11.971356391906738,9,0,1,400
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,1,post_ff,8.20740032196045,2,23,64,0,85504,1,12,4,-3.763956069946289,4,0,1,400
