loss,step
38.83634948730469,1
1.4738706350326538,50
1.4606075286865234,100
1.666414737701416,150
1.429137945175171,200
1.4543085098266602,250
1.5615158081054688,300
1.5537075996398926,350
1.4715588092803955,400
