category_id,entity_id,example_id,label_mode,model_seed,ontology_family,output_entropy,parent_id,position_mode,query_level,root_id,target_margin,target_probability,target_rank,template_id,top1_correct
cat-244,test-leaf-100,test:b2-d2-i8:natural:parent:t0:paligned:0,natural,11,b2-d2-i8,5.722849891753867e-05,parent-244,aligned,parent,root-260,12.94668960571289,0.9999960660934448,1,0,1
cat-246,test-leaf-101,test:b2-d2-i8:natural:parent:t0:paligned:1,natural,11,b2-d2-i8,0.00010024367657024413,parent-246,aligned,parent,root-261,11.908796310424805,0.9999926090240479,1,0,1
cat-245,test-leaf-102,test:b2-d2-i8:natural:parent:t0:paligned:2,natural,11,b2-d2-i8,0.0006691248854622245,parent-245,aligned,parent,root-260,10.199914932250977,0.999944806098938,1,0,1
cat-247,test-leaf-103,test:b2-d2-i8:natural:parent:t0:paligned:3,natural,11,b2-d2-i8,2.320945350220427e-05,parent-247,aligned,parent,root-261,13.896627426147461,0.9999985694885254,1,0,1
cat-244,test-leaf-104,test:b2-d2-i8:natural:parent:t0:paligned:4,natural,11,b2-d2-i8,4.961596641805954e-05,parent-244,aligned,parent,root-260,12.62664794921875,0.999996542930603,1,0,1
cat-246,test-leaf-105,test:b2-d2-i8:natural:parent:t0:paligned:5,natural,11,b2-d2-i8,5.4629440455755685e-06,parent-246,aligned,parent,root-261,15.789514541625977,0.9999996423721313,1,0,1
cat-245,test-leaf-106,test:b2-d2-i8:natural:parent:t0:paligned:6,natural,11,b2-d2-i8,4.001626621175092e-06,parent-245,aligned,parent,root-260,15.535455703735352,0.9999997615814209,1,0,1
cat-247,test-leaf-107,test:b2-d2-i8:natural:parent:t0:paligned:7,natural,11,b2-d2-i8,0.001883072080090642,parent-247,aligned,parent,root-261,9.698150634765625,0.9998350143432617,1,0,1
cat-244,test-leaf-108,test:b2-d2-i8:natural:parent:t0:paligned:8,natural,11,b2-d2-i8,5.546662123379065e-06,parent-244,aligned,parent,root-260,15.352649688720703,0.9999997615814209,1,0,1
cat-246,test-leaf-109,test:b2-d2-i8:natural:parent:t0:paligned:9,natural,11,b2-d2-i8,1.652964965614956e-05,parent-246,aligned,parent,root-261,14.136478424072266,0.999998927116394,1,0,1
cat-245,test-leaf-110,test:b2-d2-i8:natural:parent:t0:paligned:10,natural,11,b2-d2-i8,2.6042316676466726e-06,parent-245,aligned,parent,root-260,16.03406524658203,0.9999998807907104,1,0,1
cat-247,test-leaf-111,test:b2-d2-i8:natural:parent:t0:paligned:11,natural,11,b2-d2-i8,0.007124442607164383,parent-247,aligned,parent,root-261,7.855424880981445,0.9992660880088806,1,0,1
cat-244,test-leaf-112,test:b2-d2-i8:natural:parent:t0:paligned:12,natural,11,b2-d2-i8,2.67957839241717e-05,parent-244,aligned,parent,root-260,14.07217788696289,0.9999982118606567,1,0,1
cat-246,test-leaf-113,test:b2-d2-i8:natural:parent:t0:paligned:13,natural,11,b2-d2-i8,4.234775587974582e-06,parent-246,aligned,parent,root-261,15.60167121887207,0.9999997615814209,1,0,1
cat-245,test-leaf-114,test:b2-d2-i8:natural:parent:t0:paligned:14,natural,11,b2-d2-i8,2.360931375733344e-06,parent-245,aligned,parent,root-260,17.27210235595703,0.9999998807907104,1,0,1
cat-247,test-leaf-115,test:b2-d2-i8:natural:parent:t0:paligned:15,natural,11,b2-d2-i8,0.0009894839022308588,parent-247,aligned,parent,root-261,10.08854866027832,0.9999186992645264,1,0,1
cat-244,test-leaf-116,test:b2-d2-i8:natural:parent:t0:paligned:16,natural,11,b2-d2-i8,0.0001678346743574366,parent-244,aligned,parent,root-260,11.234809875488281,0.9999864101409912,1,0,1
cat-246,test-leaf-117,test:b2-d2-i8:natural:parent:t0:paligned:17,natural,11,b2-d2-i8,3.070681486860849e-06,parent-246,aligned,parent,root-261,16.108877182006836,0.9999998807907104,1,0,1
cat-245,test-leaf-118,test:b2-d2-i8:natural:parent:t0:paligned:18,natural,11,b2-d2-i8,9.215728641720489e-05,parent-245,aligned,parent,root-260,12.333795547485352,0.9999934434890747,1,0,1
cat-247,test-leaf-119,test:b2-d2-i8:natural:parent:t0:paligned:19,natural,11,b2-d2-i8,0.0007898659096099436,parent-247,aligned,parent,root-261,10.081579208374023,0.9999339580535889,1,0,1
cat-244,test-leaf-120,test:b2-d2-i8:natural:parent:t0:paligned:20,natural,11,b2-d2-i8,0.00010396409197710454,parent-244,aligned,parent,root-260,11.75960922241211,0.9999920129776001,1,0,1
cat-246,test-leaf-121,test:b2-d2-i8:natural:parent:t0:paligned:21,natural,11,b2-d2-i8,9.160605259239674e-06,parent-246,aligned,parent,root-261,15.891341209411621,0.9999995231628418,1,0,1
cat-245,test-leaf-122,test:b2-d2-i8:natural:parent:t0:paligned:22,natural,11,b2-d2-i8,1.2328449884080328e-05,parent-245,aligned,parent,root-260,14.647647857666016,0.9999991655349731,1,0,1
cat-247,test-leaf-123,test:b2-d2-i8:natural:parent:t0:paligned:23,natural,11,b2-d2-i8,0.004476858302950859,parent-247,aligned,parent,root-261,8.731283187866211,0.9995670914649963,1,0,1
cat-244,test-leaf-124,test:b2-d2-i8:natural:parent:t0:paligned:24,natural,11,b2-d2-i8,1.9785076801781543e-05,parent-244,aligned,parent,root-260,14.495878219604492,0.9999988079071045,1,0,1
cat-246,test-leaf-125,test:b2-d2-i8:natural:parent:t0:paligned:25,natural,11,b2-d2-i8,7.194797217380255e-05,parent-246,aligned,parent,root-261,12.791057586669922,0.9999948740005493,1,0,1
cat-245,test-leaf-126,test:b2-d2-i8:natural:parent:t0:paligned:26,natural,11,b2-d2-i8,8.038679879973643e-06,parent-245,aligned,parent,root-260,14.847694396972656,0.9999995231628418,1,0,1
cat-247,test-leaf-127,test:b2-d2-i8:natural:parent:t0:paligned:27,natural,11,b2-d2-i8,0.0033388135489076376,parent-247,aligned,parent,root-261,8.949481964111328,0.9996925592422485,1,0,1
cat-244,test-leaf-128,test:b2-d2-i8:natural:parent:t0:paligned:28,natural,11,b2-d2-i8,1.9034332581213675e-05,parent-244,aligned,parent,root-260,14.260892868041992,0.9999988079071045,1,0,1
cat-246,test-leaf-129,test:b2-d2-i8:natural:parent:t0:paligned:29,natural,11,b2-d2-i8,0.00011772788275266066,parent-246,aligned,parent,root-261,11.91888427734375,0.9999912977218628,1,0,1
cat-245,test-leaf-130,test:b2-d2-i8:natural:parent:t0:paligned:30,natural,11,b2-d2-i8,1.3435873142952914e-06,parent-245,aligned,parent,root-260,16.904157638549805,1.0,1,0,1
cat-247,test-leaf-131,test:b2-d2-i8:natural:parent:t0:paligned:31,natural,11,b2-d2-i8,0.00020640228467527777,parent-247,aligned,parent,root-261,11.816364288330078,0.9999850988388062,1,0,1
cat-244,test-leaf-100,test:b2-d2-i8:natural:parent:t0:prandomized:0,natural,11,b2-d2-i8,0.2738562524318695,parent-244,randomized,parent,root-260,-6.076414108276367,0.0021308783907443285,3,0,0
cat-246,test-leaf-101,test:b2-d2-i8:natural:parent:t0:prandomized:1,natural,11,b2-d2-i8,1.8628859834279865e-05,parent-246,randomized,parent,root-261,14.626930236816406,0.999998927116394,1,0,1
cat-245,test-leaf-102,test:b2-d2-i8:natural:parent:t0:prandomized:2,natural,11,b2-d2-i8,0.0022511298302561045,parent-245,randomized,parent,root-260,9.479436874389648,0.9998013377189636,1,0,1
cat-247,test-leaf-103,test:b2-d2-i8:natural:parent:t0:prandomized:3,natural,11,b2-d2-i8,0.06155168265104294,parent-247,randomized,parent,root-261,5.420492172241211,0.9918187856674194,1,0,1
cat-244,test-leaf-104,test:b2-d2-i8:natural:parent:t0:prandomized:4,natural,11,b2-d2-i8,0.0007408879464492202,parent-244,randomized,parent,root-260,10.336669921875,0.9999364614486694,1,0,1
cat-246,test-leaf-105,test:b2-d2-i8:natural:parent:t0:prandomized:5,natural,11,b2-d2-i8,3.51826602127403e-05,parent-246,randomized,parent,root-261,13.54692268371582,0.9999977350234985,1,0,1
cat-245,test-leaf-106,test:b2-d2-i8:natural:parent:t0:prandomized:6,natural,11,b2-d2-i8,3.0166125725372694e-05,parent-245,randomized,parent,root-260,13.596363067626953,0.9999979734420776,1,0,1
cat-247,test-leaf-107,test:b2-d2-i8:natural:parent:t0:prandomized:7,natural,11,b2-d2-i8,0.00099938886705786,parent-247,randomized,parent,root-261,10.245292663574219,0.9999185800552368,1,0,1
cat-244,test-leaf-108,test:b2-d2-i8:natural:parent:t0:prandomized:8,natural,11,b2-d2-i8,0.0002661934995558113,parent-244,randomized,parent,root-260,11.248355865478516,0.9999793767929077,1,0,1
cat-246,test-leaf-109,test:b2-d2-i8:natural:parent:t0:prandomized:9,natural,11,b2-d2-i8,0.004461570642888546,parent-246,randomized,parent,root-261,8.136585235595703,0.9995421171188354,1,0,1
cat-245,test-leaf-110,test:b2-d2-i8:natural:parent:t0:prandomized:10,natural,11,b2-d2-i8,0.0003673058236017823,parent-245,randomized,parent,root-260,10.371648788452148,0.9999680519104004,1,0,1
cat-247,test-leaf-111,test:b2-d2-i8:natural:parent:t0:prandomized:11,natural,11,b2-d2-i8,0.007894056849181652,parent-247,randomized,parent,root-261,7.897951126098633,0.9991834759712219,1,0,1
cat-244,test-leaf-112,test:b2-d2-i8:natural:parent:t0:prandomized:12,natural,11,b2-d2-i8,0.003084821393713355,parent-244,randomized,parent,root-260,8.45749282836914,0.999687671661377,1,0,1
cat-246,test-leaf-113,test:b2-d2-i8:natural:parent:t0:prandomized:13,natural,11,b2-d2-i8,0.00010784099868033081,parent-246,randomized,parent,root-261,13.116382598876953,0.9999929666519165,1,0,1
cat-245,test-leaf-114,test:b2-d2-i8:natural:parent:t0:prandomized:14,natural,11,b2-d2-i8,0.00021111340902280062,parent-245,randomized,parent,root-260,11.276985168457031,0.9999836683273315,1,0,1
cat-247,test-leaf-115,test:b2-d2-i8:natural:parent:t0:prandomized:15,natural,11,b2-d2-i8,0.00039379388908855617,parent-247,randomized,parent,root-261,12.083685874938965,0.9999709129333496,1,0,1
cat-244,test-leaf-116,test:b2-d2-i8:natural:parent:t0:prandomized:16,natural,11,b2-d2-i8,0.001226451713591814,parent-244,randomized,parent,root-260,9.604534149169922,0.9998884201049805,1,0,1
cat-246,test-leaf-117,test:b2-d2-i8:natural:parent:t0:prandomized:17,natural,11,b2-d2-i8,2.337096884730272e-05,parent-246,randomized,parent,root-261,13.480810165405273,0.9999984502792358,1,0,1
cat-245,test-leaf-118,test:b2-d2-i8:natural:parent:t0:prandomized:18,natural,11,b2-d2-i8,0.0016395744169130921,parent-245,randomized,parent,root-260,8.726860046386719,0.9998335838317871,1,0,1
cat-247,test-leaf-119,test:b2-d2-i8:natural:parent:t0:prandomized:19,natural,11,b2-d2-i8,0.000211651626159437,parent-247,randomized,parent,root-261,11.744094848632812,0.9999841451644897,1,0,1
cat-244,test-leaf-120,test:b2-d2-i8:natural:parent:t0:prandomized:20,natural,11,b2-d2-i8,0.00022974575404077768,parent-244,randomized,parent,root-260,11.132112503051758,0.9999817609786987,1,0,1
cat-246,test-leaf-121,test:b2-d2-i8:natural:parent:t0:prandomized:21,natural,11,b2-d2-i8,1.7166443285532296e-05,parent-246,randomized,parent,root-261,14.769168853759766,0.9999990463256836,1,0,1
cat-245,test-leaf-122,test:b2-d2-i8:natural:parent:t0:prandomized:22,natural,11,b2-d2-i8,0.00012476564734242857,parent-245,randomized,parent,root-260,11.555753707885742,0.9999902248382568,1,0,1
cat-247,test-leaf-123,test:b2-d2-i8:natural:parent:t0:prandomized:23,natural,11,b2-d2-i8,0.00016349254292435944,parent-247,randomized,parent,root-261,13.104578971862793,0.9999890327453613,1,0,1
cat-244,test-leaf-124,test:b2-d2-i8:natural:parent:t0:prandomized:24,natural,11,b2-d2-i8,0.0002571159857325256,parent-244,randomized,parent,root-260,10.960296630859375,0.9999794960021973,1,0,1
cat-246,test-leaf-125,test:b2-d2-i8:natural:parent:t0:prandomized:25,natural,11,b2-d2-i8,0.05577351897954941,parent-246,randomized,parent,root-261,5.131999969482422,0.9915902018547058,1,0,1
cat-245,test-leaf-126,test:b2-d2-i8:natural:parent:t0:prandomized:26,natural,11,b2-d2-i8,0.0002528282057028264,parent-245,randomized,parent,root-260,10.974859237670898,0.9999794960021973,1,0,1
cat-247,test-leaf-127,test:b2-d2-i8:natural:parent:t0:prandomized:27,natural,11,b2-d2-i8,0.0020737932063639164,parent-247,randomized,parent,root-261,9.324043273925781,0.9998165965080261,1,0,1
cat-244,test-leaf-128,test:b2-d2-i8:natural:parent:t0:prandomized:28,natural,11,b2-d2-i8,9.741630492499098e-06,parent-244,randomized,parent,root-260,14.852689743041992,0.9999994039535522,1,0,1
cat-246,test-leaf-129,test:b2-d2-i8:natural:parent:t0:prandomized:29,natural,11,b2-d2-i8,0.014058754779398441,parent-246,randomized,parent,root-261,6.527523040771484,0.9982584118843079,1,0,1
cat-245,test-leaf-130,test:b2-d2-i8:natural:parent:t0:prandomized:30,natural,11,b2-d2-i8,2.0879075236734934e-05,parent-245,randomized,parent,root-260,13.887489318847656,0.9999986886978149,1,0,1
cat-247,test-leaf-131,test:b2-d2-i8:natural:parent:t0:prandomized:31,natural,11,b2-d2-i8,0.000733268796466291,parent-247,randomized,parent,root-261,10.337776184082031,0.9999396800994873,1,0,1
cat-244,test-leaf-100,test:b2-d2-i8:natural:parent:t1:paligned:0,natural,11,b2-d2-i8,0.00017544814909342676,parent-244,aligned,parent,root-260,11.88743782043457,0.9999866485595703,1,1,1
cat-246,test-leaf-101,test:b2-d2-i8:natural:parent:t1:paligned:1,natural,11,b2-d2-i8,0.00020684459013864398,parent-246,aligned,parent,root-261,11.279695510864258,0.9999841451644897,1,1,1
cat-245,test-leaf-102,test:b2-d2-i8:natural:parent:t1:paligned:2,natural,11,b2-d2-i8,0.0005001580575481057,parent-245,aligned,parent,root-260,10.531059265136719,0.9999599456787109,1,1,1
cat-247,test-leaf-103,test:b2-d2-i8:natural:parent:t1:paligned:3,natural,11,b2-d2-i8,1.5054374671308324e-05,parent-247,aligned,parent,root-261,14.721508026123047,0.9999991655349731,1,1,1
cat-244,test-leaf-104,test:b2-d2-i8:natural:parent:t1:paligned:4,natural,11,b2-d2-i8,0.00024290542933158576,parent-244,aligned,parent,root-260,10.94384765625,0.9999802112579346,1,1,1
cat-246,test-leaf-105,test:b2-d2-i8:natural:parent:t1:paligned:5,natural,11,b2-d2-i8,1.275867543881759e-05,parent-246,aligned,parent,root-261,14.894271850585938,0.9999992847442627,1,1,1
cat-245,test-leaf-106,test:b2-d2-i8:natural:parent:t1:paligned:6,natural,11,b2-d2-i8,3.8410929846577346e-05,parent-245,aligned,parent,root-260,13.824005126953125,0.9999974966049194,1,1,1
cat-247,test-leaf-107,test:b2-d2-i8:natural:parent:t1:paligned:7,natural,11,b2-d2-i8,0.00014453080075327307,parent-247,aligned,parent,root-261,11.997695922851562,0.9999897480010986,1,1,1
cat-244,test-leaf-108,test:b2-d2-i8:natural:parent:t1:paligned:8,natural,11,b2-d2-i8,0.00011699564493028447,parent-244,aligned,parent,root-260,11.745115280151367,0.9999911785125732,1,1,1
cat-246,test-leaf-109,test:b2-d2-i8:natural:parent:t1:paligned:9,natural,11,b2-d2-i8,4.1668939957162365e-05,parent-246,aligned,parent,root-261,13.790133476257324,0.9999973773956299,1,1,1
cat-245,test-leaf-110,test:b2-d2-i8:natural:parent:t1:paligned:10,natural,11,b2-d2-i8,6.89311491441913e-05,parent-245,aligned,parent,root-260,12.279611587524414,0.9999948740005493,1,1,1
cat-247,test-leaf-111,test:b2-d2-i8:natural:parent:t1:paligned:11,natural,11,b2-d2-i8,0.00034941951162181795,parent-247,aligned,parent,root-261,11.271322250366211,0.9999736547470093,1,1,1
cat-244,test-leaf-112,test:b2-d2-i8:natural:parent:t1:paligned:12,natural,11,b2-d2-i8,0.0003831542271655053,parent-244,aligned,parent,root-260,10.428813934326172,0.9999674558639526,1,1,1
cat-246,test-leaf-113,test:b2-d2-i8:natural:parent:t1:paligned:13,natural,11,b2-d2-i8,1.2399666047713254e-05,parent-246,aligned,parent,root-261,14.984593391418457,0.9999992847442627,1,1,1
cat-245,test-leaf-114,test:b2-d2-i8:natural:parent:t1:paligned:14,natural,11,b2-d2-i8,5.093177969683893e-05,parent-245,aligned,parent,root-260,13.105484008789062,0.9999966621398926,1,1,1
cat-247,test-leaf-115,test:b2-d2-i8:natural:parent:t1:paligned:15,natural,11,b2-d2-i8,9.744333510752767e-05,parent-247,aligned,parent,root-261,13.10665512084961,0.9999934434890747,1,1,1
cat-244,test-leaf-116,test:b2-d2-i8:natural:parent:t1:paligned:16,natural,11,b2-d2-i8,0.00096223468426615,parent-244,aligned,parent,root-260,9.314071655273438,0.9999078512191772,1,1,1
cat-246,test-leaf-117,test:b2-d2-i8:natural:parent:t1:paligned:17,natural,11,b2-d2-i8,7.2372918111796025e-06,parent-246,aligned,parent,root-261,15.8349027633667,0.9999996423721313,1,1,1
cat-245,test-leaf-118,test:b2-d2-i8:natural:parent:t1:paligned:18,natural,11,b2-d2-i8,0.0019919343758374453,parent-245,aligned,parent,root-260,8.521017074584961,0.9997941851615906,1,1,1
cat-247,test-leaf-119,test:b2-d2-i8:natural:parent:t1:paligned:19,natural,11,b2-d2-i8,4.341613384895027e-05,parent-247,aligned,parent,root-261,13.426748275756836,0.9999972581863403,1,1,1
cat-244,test-leaf-120,test:b2-d2-i8:natural:parent:t1:paligned:20,natural,11,b2-d2-i8,0.000355266296537593,parent-244,aligned,parent,root-260,10.416589736938477,0.9999693632125854,1,1,1
cat-246,test-leaf-121,test:b2-d2-i8:natural:parent:t1:paligned:21,natural,11,b2-d2-i8,2.277227395097725e-05,parent-246,aligned,parent,root-261,14.18979263305664,0.9999985694885254,1,1,1
cat-245,test-leaf-122,test:b2-d2-i8:natural:parent:t1:paligned:22,natural,11,b2-d2-i8,0.00023453598259948194,parent-245,aligned,parent,root-260,10.908760070800781,0.9999805688858032,1,1,1
cat-247,test-leaf-123,test:b2-d2-i8:natural:parent:t1:paligned:23,natural,11,b2-d2-i8,0.0002679245371837169,parent-247,aligned,parent,root-261,11.734127044677734,0.9999802112579346,1,1,1
cat-244,test-leaf-124,test:b2-d2-i8:natural:parent:t1:paligned:24,natural,11,b2-d2-i8,8.239004091592506e-05,parent-244,aligned,parent,root-260,12.664621353149414,0.9999942779541016,1,1,1
cat-246,test-leaf-125,test:b2-d2-i8:natural:parent:t1:paligned:25,natural,11,b2-d2-i8,0.00010237397509627044,parent-246,aligned,parent,root-261,12.418039321899414,0.9999924898147583,1,1,1
cat-245,test-leaf-126,test:b2-d2-i8:natural:parent:t1:paligned:26,natural,11,b2-d2-i8,0.0005471586482599378,parent-245,aligned,parent,root-260,10.012516021728516,0.9999516010284424,1,1,1
cat-247,test-leaf-127,test:b2-d2-i8:natural:parent:t1:paligned:27,natural,11,b2-d2-i8,0.00039432081393897533,parent-247,aligned,parent,root-261,11.913331985473633,0.999970555305481,1,1,1
cat-244,test-leaf-128,test:b2-d2-i8:natural:parent:t1:paligned:28,natural,11,b2-d2-i8,0.0002759289927780628,parent-244,aligned,parent,root-260,10.807241439819336,0.9999773502349854,1,1,1
cat-246,test-leaf-129,test:b2-d2-i8:natural:parent:t1:paligned:29,natural,11,b2-d2-i8,0.0002906183071900159,parent-246,aligned,parent,root-261,11.30908203125,0.9999778270721436,1,1,1
cat-245,test-leaf-130,test:b2-d2-i8:natural:parent:t1:paligned:30,natural,11,b2-d2-i8,4.6100918552838266e-05,parent-245,aligned,parent,root-260,12.666391372680664,0.9999967813491821,1,1,1
cat-247,test-leaf-131,test:b2-d2-i8:natural:parent:t1:paligned:31,natural,11,b2-d2-i8,4.368142981547862e-05,parent-247,aligned,parent,root-261,13.324583053588867,0.9999971389770508,1,1,1
cat-244,test-leaf-100,test:b2-d2-i8:natural:parent:t1:prandomized:0,natural,11,b2-d2-i8,4.446950333658606e-05,parent-244,randomized,parent,root-260,12.89107894897461,0.9999969005584717,1,1,1
cat-246,test-leaf-101,test:b2-d2-i8:natural:parent:t1:prandomized:1,natural,11,b2-d2-i8,0.004232966806739569,parent-246,randomized,parent,root-261,8.078365325927734,0.9995660185813904,1,1,1
cat-245,test-leaf-102,test:b2-d2-i8:natural:parent:t1:prandomized:2,natural,11,b2-d2-i8,0.0005905186990275979,parent-245,randomized,parent,root-260,10.25615119934082,0.9999510049819946,1,1,1
cat-247,test-leaf-103,test:b2-d2-i8:natural:parent:t1:prandomized:3,natural,11,b2-d2-i8,0.0004516162443906069,parent-247,randomized,parent,root-261,10.678579330444336,0.999963641166687,1,1,1
cat-244,test-leaf-104,test:b2-d2-i8:natural:parent:t1:prandomized:4,natural,11,b2-d2-i8,0.0002281690394738689,parent-244,randomized,parent,root-260,10.928291320800781,0.9999812841415405,1,1,1
cat-246,test-leaf-105,test:b2-d2-i8:natural:parent:t1:prandomized:5,natural,11,b2-d2-i8,8.263472409453243e-06,parent-246,randomized,parent,root-261,14.7550048828125,0.9999995231628418,1,1,1
cat-245,test-leaf-106,test:b2-d2-i8:natural:parent:t1:prandomized:6,natural,11,b2-d2-i8,3.729583477252163e-05,parent-245,randomized,parent,root-260,13.07333755493164,0.9999974966049194,1,1,1
cat-247,test-leaf-107,test:b2-d2-i8:natural:parent:t1:prandomized:7,natural,11,b2-d2-i8,0.002191891660913825,parent-247,randomized,parent,root-261,8.891786575317383,0.9997922778129578,1,1,1
cat-244,test-leaf-108,test:b2-d2-i8:natural:parent:t1:prandomized:8,natural,11,b2-d2-i8,6.962924817344174e-05,parent-244,randomized,parent,root-260,12.205495834350586,0.9999948740005493,1,1,1
cat-246,test-leaf-109,test:b2-d2-i8:natural:parent:t1:prandomized:9,natural,11,b2-d2-i8,6.259225483518094e-05,parent-246,randomized,parent,root-261,12.491464614868164,0.9999955892562866,1,1,1
cat-245,test-leaf-110,test:b2-d2-i8:natural:parent:t1:prandomized:10,natural,11,b2-d2-i8,3.071768560403143e-06,parent-245,randomized,parent,root-260,16.30472183227539,0.9999997615814209,1,1,1
cat-247,test-leaf-111,test:b2-d2-i8:natural:parent:t1:prandomized:11,natural,11,b2-d2-i8,0.0013700693380087614,parent-247,randomized,parent,root-261,9.08433723449707,0.9998705387115479,1,1,1
cat-244,test-leaf-112,test:b2-d2-i8:natural:parent:t1:prandomized:12,natural,11,b2-d2-i8,0.011818701401352882,parent-244,randomized,parent,root-260,6.651336669921875,0.9985389709472656,1,1,1
cat-246,test-leaf-113,test:b2-d2-i8:natural:parent:t1:prandomized:13,natural,11,b2-d2-i8,8.494603207509499e-06,parent-246,randomized,parent,root-261,16.139875411987305,0.9999995231628418,1,1,1
cat-245,test-leaf-114,test:b2-d2-i8:natural:parent:t1:prandomized:14,natural,11,b2-d2-i8,4.4607531890505925e-05,parent-245,randomized,parent,root-260,12.927091598510742,0.9999970197677612,1,1,1
cat-247,test-leaf-115,test:b2-d2-i8:natural:parent:t1:prandomized:15,natural,11,b2-d2-i8,0.001832327339798212,parent-247,randomized,parent,root-261,9.400848388671875,0.9998316764831543,1,1,1
cat-244,test-leaf-116,test:b2-d2-i8:natural:parent:t1:prandomized:16,natural,11,b2-d2-i8,2.2711035853717476e-05,parent-244,randomized,parent,root-260,14.322103500366211,0.9999986886978149,1,1,1
cat-246,test-leaf-117,test:b2-d2-i8:natural:parent:t1:prandomized:17,natural,11,b2-d2-i8,1.8658778571989387e-05,parent-246,randomized,parent,root-261,15.30454158782959,0.999998927116394,1,1,1
cat-245,test-leaf-118,test:b2-d2-i8:natural:parent:t1:prandomized:18,natural,11,b2-d2-i8,4.2696181481005624e-05,parent-245,randomized,parent,root-260,13.00460433959961,0.9999971389770508,1,1,1
cat-247,test-leaf-119,test:b2-d2-i8:natural:parent:t1:prandomized:19,natural,11,b2-d2-i8,0.0036149658262729645,parent-247,randomized,parent,root-261,8.008575439453125,0.9996179342269897,1,1,1
cat-244,test-leaf-120,test:b2-d2-i8:natural:parent:t1:prandomized:20,natural,11,b2-d2-i8,0.0003845487372018397,parent-244,randomized,parent,root-260,10.650663375854492,0.9999690055847168,1,1,1
cat-246,test-leaf-121,test:b2-d2-i8:natural:parent:t1:prandomized:21,natural,11,b2-d2-i8,0.0008390420116484165,parent-246,randomized,parent,root-261,10.512876510620117,0.9999333620071411,1,1,1
cat-245,test-leaf-122,test:b2-d2-i8:natural:parent:t1:prandomized:22,natural,11,b2-d2-i8,6.700732774334028e-05,parent-245,randomized,parent,root-260,12.866172790527344,0.9999953508377075,1,1,1
cat-247,test-leaf-123,test:b2-d2-i8:natural:parent:t1:prandomized:23,natural,11,b2-d2-i8,0.0034609173890203238,parent-247,randomized,parent,root-261,8.583271026611328,0.9996603727340698,1,1,1
cat-244,test-leaf-124,test:b2-d2-i8:natural:parent:t1:prandomized:24,natural,11,b2-d2-i8,0.0003476673737168312,parent-244,randomized,parent,root-260,10.923505783081055,0.9999728202819824,1,1,1
cat-246,test-leaf-125,test:b2-d2-i8:natural:parent:t1:prandomized:25,natural,11,b2-d2-i8,0.010243506170809269,parent-246,randomized,parent,root-261,6.949886322021484,0.9988143444061279,1,1,1
cat-245,test-leaf-126,test:b2-d2-i8:natural:parent:t1:prandomized:26,natural,11,b2-d2-i8,0.0011659308802336454,parent-245,randomized,parent,root-260,9.315719604492188,0.9998916387557983,1,1,1
cat-247,test-leaf-127,test:b2-d2-i8:natural:parent:t1:prandomized:27,natural,11,b2-d2-i8,0.07776644080877304,parent-247,randomized,parent,root-261,4.756322860717773,0.9878174662590027,1,1,1
cat-244,test-leaf-128,test:b2-d2-i8:natural:parent:t1:prandomized:28,natural,11,b2-d2-i8,4.336664278525859e-05,parent-244,randomized,parent,root-260,13.620790481567383,0.9999972581863403,1,1,1
cat-246,test-leaf-129,test:b2-d2-i8:natural:parent:t1:prandomized:29,natural,11,b2-d2-i8,0.0006831899518147111,parent-246,randomized,parent,root-261,10.440560340881348,0.9999440908432007,1,1,1
cat-245,test-leaf-130,test:b2-d2-i8:natural:parent:t1:prandomized:30,natural,11,b2-d2-i8,9.13848361960845e-06,parent-245,randomized,parent,root-260,14.628057479858398,0.9999994039535522,1,1,1
cat-247,test-leaf-131,test:b2-d2-i8:natural:parent:t1:prandomized:31,natural,11,b2-d2-i8,0.004834549967199564,parent-247,randomized,parent,root-261,7.841699600219727,0.9994931221008301,1,1,1
cat-244,test-leaf-100,test:b2-d2-i8:natural:parent:t2:paligned:0,natural,11,b2-d2-i8,5.469573807204142e-05,parent-244,aligned,parent,root-260,13.057458877563477,0.9999963045120239,1,2,1
cat-246,test-leaf-101,test:b2-d2-i8:natural:parent:t2:paligned:1,natural,11,b2-d2-i8,3.834561357507482e-05,parent-246,aligned,parent,root-261,13.066734313964844,0.9999973773956299,1,2,1
cat-245,test-leaf-102,test:b2-d2-i8:natural:parent:t2:paligned:2,natural,11,b2-d2-i8,0.0006184016237966716,parent-245,aligned,parent,root-260,10.305667877197266,0.99994957447052,1,2,1
cat-247,test-leaf-103,test:b2-d2-i8:natural:parent:t2:paligned:3,natural,11,b2-d2-i8,1.2978100130567327e-05,parent-247,aligned,parent,root-261,14.676790237426758,0.9999992847442627,1,2,1
cat-244,test-leaf-104,test:b2-d2-i8:natural:parent:t2:paligned:4,natural,11,b2-d2-i8,4.604179412126541e-05,parent-244,aligned,parent,root-260,12.695175170898438,0.9999967813491821,1,2,1
cat-246,test-leaf-105,test:b2-d2-i8:natural:parent:t2:paligned:5,natural,11,b2-d2-i8,7.643857315997593e-06,parent-246,aligned,parent,root-261,15.21208381652832,0.9999995231628418,1,2,1
cat-245,test-leaf-106,test:b2-d2-i8:natural:parent:t2:paligned:6,natural,11,b2-d2-i8,3.8058740301494254e-06,parent-245,aligned,parent,root-260,15.562370300292969,0.9999997615814209,1,2,1
