activation,examples,layer,neuron,target_contribution
0.8453793750765423,48,0,0,1.11674041103106
-0.04753338567873774,48,0,1,0.0385144275684676
0.5031927788065028,48,0,2,0.20436754111475844
0.541142972263818,48,0,3,0.15943700583496442
0.9480940431852408,48,0,4,0.5972642400010955
0.8913657728116959,48,0,5,0.5753505588315116
1.0442969877816115,48,0,6,0.9784812521781229
1.0394122453484063,48,0,7,0.7441010140658667
1.6027319347970963,48,0,8,0.23920796889190873
0.7008984480829289,48,0,9,0.7025376025897762
0.9513788941161087,48,0,10,1.5851151441068698
0.9233822560781846,48,0,11,-0.2112988844770977
0.46075090564166504,48,0,12,0.2854552105224381
1.25142337831979,48,0,13,1.3422682614376147
0.5721628257839863,48,0,14,1.1621351166929041
0.8106492265748481,48,0,15,0.2582743333186954
0.8841753253169978,48,0,16,-0.0984463730128482
0.08958014845848083,48,0,17,0.02689800908653221
0.46495274155555916,48,0,18,0.2665468172247832
0.10638820434299608,48,0,19,0.18781939979332188
0.7037955991218041,48,0,20,0.746047652932854
0.8687595121979635,48,0,21,0.8136349064686025
0.20005409484535144,48,0,22,0.19839009577632774
0.8017101841978729,48,0,23,0.18187031895892383
0.6014400868055721,48,0,24,0.3305714810267091
-0.057659021247066754,48,0,25,0.1343390618058038
0.5851617237009729,48,0,26,-0.4440006547568676
0.6761083720096698,48,0,27,0.48897967584586394
-0.07976461849951495,48,0,28,-0.08678302129070896
-0.14099784032441676,48,0,29,-0.01659844912743817
0.295043944225957,48,0,30,0.08935811324045062
1.0577995649073273,48,0,31,0.6857664833466212
1.1153462560566065,48,0,32,0.550918845551981
1.0888023571751546,48,0,33,0.46442222405069816
0.20584652819282687,48,0,34,0.24786227384659773
0.8181257025959591,48,0,35,1.2111564827306818
0.3958067796969165,48,0,36,0.3834235817582036
0.6009338094542424,48,0,37,1.3770410342452426
-0.01913762327247544,48,0,38,0.026714616927468644
0.7511017489790296,48,0,39,0.5900304642564151
0.17188944799515107,48,0,40,0.17855125506563732
0.5264708812658986,48,0,41,0.20351704029599205
0.48929221695289016,48,0,42,0.4875164534508561
0.9134605821454898,48,0,43,2.0669811867022267
0.009930699858453332,48,0,44,-0.018680364613754108
0.23631452879635617,48,0,45,0.1688484551559668
0.48873985961351235,48,0,46,0.3349750787698819
0.8643786767497659,48,0,47,0.2559808814354862
0.6101661680343872,48,0,48,0.6458664567035157
0.5540351974389827,48,0,49,0.9807734266699603
0.683074951346498,48,0,50,1.1914003137499094
0.07541185012087226,48,0,51,0.06314518108653526
0.5595283001118029,48,0,52,0.39621915185125545
0.6185750332272922,48,0,53,0.05518231927029168
0.7238664184696972,48,0,54,0.3145017100323457
-0.08740338318360348,48,0,55,0.06364325208899875
0.8500514247377092,48,0,56,1.3025995073840022
-0.050024951066006906,48,0,57,0.02096129117186744
1.1170382141135633,48,0,58,0.41493824898498133
-0.03205451454656819,48,0,59,-0.02582723010952274
0.8266566394401403,48,0,60,0.5874950726623259
0.4812697345235695,48,0,61,0.17656759624514962
1.4999594570448,48,0,62,1.122349467749397
-0.0633827085818049,48,0,63,0.026604506661782306
0.8347826469689608,48,0,64,0.9046596750073755
1.2407809301900368,48,0,65,0.35902990272734314
0.4394961326712898,48,0,66,0.6465097321973493
-0.06348829570924863,48,0,67,-0.08642023976426572
-0.04247855779249221,48,0,68,-0.00669136179688697
0.3672648110271742,48,0,69,-0.014643688356348624
0.5043025642322997,48,0,70,0.7082806944769496
0.12851348255450526,48,0,71,0.007642093386190633
0.19911482526610294,48,0,72,0.4851228625824054
0.6523402152815834,48,0,73,0.3599231486405188
0.6798085421323776,48,0,74,0.3690699173603207
0.15999841418427727,48,0,75,0.030306028076059494
-0.027487039992896218,48,0,76,0.02964796779754882
-0.04518081143820988,48,0,77,0.02076382470935793
0.34305475108946365,48,0,78,0.42257816936277476
1.6638513983537753,48,0,79,1.214052355911311
0.09533501777332276,48,0,80,0.07521477525976177
0.33029581723773543,48,0,81,0.11296060349013715
1.2845943738745216,48,0,82,0.8866454162440883
0.6767610668515166,48,0,83,0.3286575540356959
1.4426081428149093,48,0,84,1.4406114414499218
0.6207575043081306,48,0,85,0.5644236390362494
0.8629414096940309,48,0,86,1.342536846951892
-0.09643773703525464,48,0,87,0.029533177032135427
0.6259743207289526,48,0,88,0.39190075377943384
1.1262449230998755,48,0,89,0.8031851226114668
-0.024886773440054338,48,0,90,0.03143094200030797
-0.03225465363357216,48,0,91,-0.016230803021850686
0.7279637680233767,48,0,92,1.5519556811389823
0.5026209918626895,48,0,93,0.05025799178595965
0.6110711491201073,48,0,94,0.8561943927003691
0.37076555530954164,48,0,95,0.128299078324441
0.47223139754714794,48,0,96,0.695730935340786
0.6662877328732671,48,0,97,0.40924006269779056
0.714272046694532,48,0,98,-0.18295919965021312
0.8542982479557395,48,0,99,0.03047653567045927
1.8648320259526372,48,0,100,1.696765207122856
1.1738516194357846,48,0,101,0.45503597984982963
0.9447680684000564,48,0,102,0.0022271047928370535
0.884905609379833,48,0,103,1.1777763081093628
0.4362329028857251,48,0,104,0.5300869457035636
0.969845407322282,48,0,105,0.6981146155982666
0.7540595365571789,48,0,106,0.9690714415992261
0.39268110087141395,48,0,107,0.34436868482346955
0.8698948162103383,48,0,108,0.5309368798043579
0.33342239966926474,48,0,109,0.3570461682441722
0.9248783320266133,48,0,110,0.22261466094763213
0.8828231822699308,48,0,111,0.5245339940302074
0.08041662016573052,48,0,112,0.16418993167947823
0.41174487185344333,48,0,113,0.45826561944280303
0.6737442806673547,48,0,114,0.8751351636213561
0.14052856238203196,48,0,115,-0.10007486355099655
0.9090093293925747,48,0,116,0.6313405793625861
1.4695077673532069,48,0,117,-0.0393825332284905
0.5569499528501183,48,0,118,0.9086737027876856
0.7738367565907538,48,0,119,0.03288003989776674
0.43461458501406014,48,0,120,0.3967256153312822
0.6264391439811637,48,0,121,0.07210550102657483
0.008126028910434494,48,0,122,0.0662764163474397
1.666906282150497,48,0,123,0.7520948381473621
0.8358640005656829,48,0,124,0.1753905796261582
1.2886694103168945,48,0,125,-0.1188458981923759
0.8220938702385562,48,0,126,0.38771079996028374
0.6474695853927793,48,0,127,0.8945482076087501
0.7833831156701004,48,1,0,0.12828501575859264
-0.1445702581355969,48,1,1,0.05726642305186639
-0.10255788976792246,48,1,2,0.010060444881673902
1.3429228220678244,48,1,3,0.7377234812205037
-0.03964850004566264,48,1,4,0.024040629466109447
-0.08996671710823041,48,1,5,0.05969867315676917
1.585176506593901,48,1,6,0.4127595333393401
-0.10576594560795154,48,1,7,0.055542154683886714
1.122483025925855,48,1,8,0.714283416668574
2.165010737876097,48,1,9,2.1225281159083047
-0.07180858293334798,48,1,10,-0.032287896533186235
-0.042556178387409695,48,1,11,-0.03468960593939604
0.3969116119357447,48,1,12,0.07379586885993679
0.1398298917890012,48,1,13,-0.030851702718791785
-0.017836132319644094,48,1,14,-0.043136482573269554
0.6010336766679151,48,1,15,0.2569617065601051
-0.07222246467911948,48,1,16,0.030677565996181027
-0.03063570869077618,48,1,17,-0.08496894514731441
0.02547563115270653,48,1,18,0.046331338252760666
1.8299590398867924,48,1,19,0.877938952219362
-0.02851824358610126,48,1,20,-0.03567967222503891
0.11234600594616495,48,1,21,0.020437190144245203
-0.04693061083526118,48,1,22,0.02576699261487647
0.874615482830753,48,1,23,0.2915890981288006
-0.0949847108963695,48,1,24,0.0014224134500580021
-0.07394408031056325,48,1,25,-0.0036941085709258914
-0.09951911292349298,48,1,26,0.026364961930084974
0.5910493311239406,48,1,27,0.2124573408315579
0.10203609523261292,48,1,28,-0.08234536997537312
1.1709814976202324,48,1,29,0.47891407723363955
0.8306183992438795,48,1,30,0.15200978430220857
0.37362651834700955,48,1,31,-0.1923409141212081
0.9808093980536796,48,1,32,0.6018116128010055
-0.06659016315825284,48,1,33,0.000779202770596991
0.5342170183527438,48,1,34,0.21786260138105717
0.009208656866879513,48,1,35,-0.004892409235859911
-0.14222607032085458,48,1,36,0.07354887916396062
-0.05157634455645166,48,1,37,-0.03617093614472348
0.0812979678909566,48,1,38,-0.025933583034657204
0.9337970217845092,48,1,39,0.6687617004693797
0.9923651840072125,48,1,40,-0.030129551150215168
-0.0033860068069770932,48,1,41,-0.07280647457325055
0.44536704213048023,48,1,42,0.016483988845720887
0.34140405179156613,48,1,43,0.025103099081813223
0.015172240338870324,48,1,44,0.013316645373076122
0.730878557699422,48,1,45,0.12059672161315878
2.1034675190846124,48,1,46,1.2267256615062554
1.240714949555695,48,1,47,0.39868766504029435
0.1808047000085935,48,1,48,-0.11466202002338832
-0.0790617900856887,48,1,49,0.07454727198880089
-0.0033165187730143466,48,1,50,-0.05866094378870912
0.20103155685743937,48,1,51,0.009431716510637974
-0.09891487356314126,48,1,52,0.06635292891102533
1.7973567011455696,48,1,53,1.3802735755840938
0.7454926158291831,48,1,54,0.14578496254883552
-0.1195932786213234,48,1,55,0.04480130679439753
-0.0721442880652224,48,1,56,0.015996521258784924
0.0010135925604117801,48,1,57,0.07047954966060388
-0.05793161657250797,48,1,58,0.0387492099738059
-0.04728588465513894,48,1,59,0.0574792769451354
-0.10398471898709734,48,1,60,0.07790856805513613
0.2286117027979344,48,1,61,-0.27077081685032073
1.9115845722456772,48,1,62,0.9178843122596542
-0.0855608351121191,48,1,63,0.003520316017481188
-0.06798419052211102,48,1,64,0.009434818552108482
-0.0803128260934803,48,1,65,0.03492400774606116
-0.07184686832867253,48,1,66,0.04616164070709298
-0.09218900479997198,48,1,67,0.00841585869784467
2.149070408195257,48,1,68,0.9757804448405901
2.4117118126402297,48,1,69,0.9458369625111421
0.17410375457742097,48,1,70,0.05306304690990752
-0.13794766230663905,48,1,71,0.033291228603047784
-0.07167076408707847,48,1,72,0.04383014871079164
0.20307417622340532,48,1,73,-0.07697702856967226
0.22912534419447184,48,1,74,-0.10291695462850232
1.327254215022549,48,1,75,0.907064713149642
0.02918595999168853,48,1,76,0.04068451456259936
0.31941993068903685,48,1,77,0.07231067463969036
-0.051830667429991685,48,1,78,0.016202400278416462
-0.05391451428295113,48,1,79,0.030512248413288034
1.5536963079745572,48,1,80,0.41243556906313944
0.10115280256529029,48,1,81,-0.03803348143507416
-0.035526494196043736,48,1,82,-0.004776846554553534
0.9578394250323375,48,1,83,0.47974312231720734
-0.040423566242679954,48,1,84,-0.04589852455925817
0.5760474404863393,48,1,85,0.05980529164662585
1.4891050358613331,48,1,86,0.026127221683661144
-0.12702852860093117,48,1,87,0.03186022200316074
0.4592197968934973,48,1,88,0.1268946132719672
1.952499979486068,48,1,89,0.595333199792852
0.3302110354949643,48,1,90,0.06124979871674441
-0.06654650981363375,48,1,91,0.05830932601444753
0.5420449006099565,48,1,92,0.3347961826172347
-0.07534568450258423,48,1,93,0.019848282526557643
0.2748571580353503,48,1,94,-0.05246422679071353
-0.11044837728453179,48,1,95,0.046655225907064356
0.0509269007986101,48,1,96,-0.006431372991452615
1.101646097842604,48,1,97,0.39301736932247877
-0.03970607847440988,48,1,98,0.007593444257508963
0.798142184925382,48,1,99,0.4187014857986166
1.1754272502536576,48,1,100,0.32628781318392913
0.32684317432964843,48,1,101,-0.24082150830266377
-0.05601867096265778,48,1,102,-0.0162590555416197
-0.10032063092027481,48,1,103,0.009886980110119717
0.7050611507923653,48,1,104,0.15222358455260596
0.2065321202389896,48,1,105,-0.18841200764290988
0.5210656057461165,48,1,106,0.1649771971666875
-0.011581935900418708,48,1,107,-0.0492875364094895
0.19068634672294138,48,1,108,-0.05328439547884045
-0.03581578622106463,48,1,109,-0.04962735373798447
0.8482788878512414,48,1,110,0.2845929685427109
0.7563697982889911,48,1,111,0.07582451302247743
-0.07265975749275337,48,1,112,0.0018649624398676679
-0.08044477794707443,48,1,113,-0.04595129958276326
0.11402404061906661,48,1,114,-0.14515867078929054
-0.08286079147364944,48,1,115,0.00983986752301765
-0.00442516395317701,48,1,116,-0.03561448475132541
0.39199721304855,48,1,117,0.13299036165699363
1.1939775530869763,48,1,118,0.6042437910412749
-0.05699810473015532,48,1,119,0.027492685170727782
0.4380601058558871,48,1,120,-0.10343411399662727
-0.10130990568238,48,1,121,0.05431594036053866
-0.02525582048110664,48,1,122,-0.013290710504710054
0.39030967008632916,48,1,123,0.032185151469699726
-0.089023699828734,48,1,124,0.0695911916748931
0.12122916205165286,48,1,125,0.023992962708386283
0.7887787310658799,48,1,126,-0.026225165522191674
0.7246819558713469,48,1,127,0.03258356855318804
