cell_id,episodes,family,heads,layers,loss,mappings,mlp_ratio,pairs,regime,seed,step,vocabulary,width
C2_sa_only_L1_W8_H1_S11,256,sa_only,1,1,5.3564276695251465,fresh-random,2,3,C2,11,1,4,8
C2_sa_only_L1_W8_H1_S11,256,sa_only,1,1,3.604430913925171,fresh-random,2,3,C2,11,30,4,8
