examples,intervention,js,layer,margin,margin_damage,probability,rank,rank_damage,top1,top1_flip
48,key_mask_demo_key,0.0005738190934501689,0,13.398050685723623,0.2549771269162496,0.9831552294393381,1.0,0.0,1.0,0.0
48,value_mask_demo_value,0.010238521873278018,0,12.490841229756674,1.162186582883199,0.9663255633786321,1.0208333333333333,0.020833333333333332,0.9791666666666666,0.020833333333333332
48,key_mask_demo_key,1.3453371544087025e-06,1,13.948977867762247,-0.2959500551223755,0.9847541923324267,1.0,0.0,1.0,0.0
48,value_mask_demo_value,0.39894576393181563,1,-1.5892912447452545,15.242319057385126,0.3517901172050415,1.8958333333333333,0.8958333333333334,0.375,0.625
