examples,intervention,js,layer,margin,margin_damage,probability,rank,rank_damage,top1,top1_flip
48,head_0_zero,0.2943384336942404,0,1.4502127766609192,12.202815035978952,0.5422659611251713,1.8125,0.8125,0.5416666666666666,0.4583333333333333
48,head_1_zero,0.059453171994122624,0,10.701164841651917,2.9518629709879556,0.8897442608792971,1.125,0.125,0.8958333333333334,0.10416666666666667
48,head_0_zero,0.11378101577956289,1,7.572331806023915,6.080696006615956,0.78847082106707,1.1666666666666667,0.16666666666666666,0.8333333333333334,0.16666666666666666
48,head_1_zero,0.12347352687912506,1,6.766666899124782,6.886360913515091,0.7792850330458047,1.3541666666666667,0.3541666666666667,0.7708333333333334,0.22916666666666666
