boundary,class_id,example_id,model_seed,position_mode,predictive_order,residual,stage,target_margin,template_id,top1_correct
2,level1-1,test:l1:t0:paligned:c35:i20,11,aligned,1,6.46542:6.08655:-5.93849:-0.0752197:-0.676749:-5.17101:5.28603:5.59497:1.0542:-6.2116:-3.97712:-1.14106:0.576091:-6.64375:-9.12772:-1.53031:2.53123:2.19486:2.25456:10.8102:9.28251:3.6017:-0.719554:-1.68721:1.53221:-0.144758:5.44989:0.414841:-2.31038:-1.10344:-4.51541:-0.780382:-1.39953:0.339257:4.10098:1.59466:3.7323:-3.7796:-0.366876:-1.42277:-6.39554:-1.21671:-0.164184:6.61807:0.323965:7.86822:-4.32685:-3.03175:-6.85625:5.16131:-0.338905:3.1946:-0.720684:-3.35865:-2.21622:-1.915:5.91916:-1.4283:-5.92517:8.2404:-6.00877:0.372897:-1.46294:1.98197,s3,-3.800539016723633,0,0
2,level1-0,test:l1:t0:paligned:c40:i21,11,aligned,1,8.76366:7.04285:-4.02196:-0.0420755:-3.91603:-7.28185:7.5437:2.80347:1.43291:-5.61318:-4.18197:-1.61153:0.610083:-9.2534:-10.8408:-0.331073:4.10032:1.28025:1.44173:12.5492:12.0787:-0.313217:-3.76046:-1.0866:1.08628:-1.29213:5.95908:-3.0613:-1.73167:-2.75915:-5.04448:-1.36031:-2.35974:-1.88917:0.589912:-0.51071:3.97558:-3.43262:-1.74017:-4.22542:-7.75419:0.992844:-0.015642:6.21788:0.514685:9.80585:-3.42744:0.37147:-7.28303:4.7712:-5.59249:4.01702:-1.30124:-6.46271:-1.91546:0.22684:7.96166:1.21822:-7.37223:7.28592:-4.22617:-0.961403:-3.86739:3.50212,s3,5.807722091674805,0,1
2,level1-1,test:l1:t0:paligned:c45:i22,11,aligned,1,7.3283:7.05679:-5.26325:1.28317:-2.46981:-7.03666:6.97349:4.61178:0.30717:-4.5521:-4.2756:-0.142525:-0.114456:-7.5091:-11.3733:-0.480957:3.09598:2.92613:3.48033:11.6858:10.6393:1.75152:-1.09271:-1.73285:1.98831:-1.7437:5.19636:-1.99632:-2.09085:-3.40061:-5.6656:-2.30501:-2.73977:0.599416:1.71386:0.150921:3.06158:-2.11448:-1.937:-2.99281:-6.78397:-1.11391:-2.43716:4.23274:-0.546306:9.68285:-3.59049:-0.0384357:-6.36238:3.4825:-3.60081:4.02844:-1.94424:-5.69079:-2.5098:-1.19753:7.754:0.482917:-7.33745:6.59834:-4.99548:1.01609:-2.66877:3.04547,s3,-7.771142959594727,0,0
2,level1-0,test:l1:t0:paligned:c50:i23,11,aligned,1,7.00087:7.00675:-5.44299:1.64088:-4.69934:-4.6871:7.03422:2.0995:1.24061:-5.82785:-5.54764:-1.05019:2.45577:-7.88924:-10.5001:-0.282599:3.95987:3.73026:3.40457:11.0522:12.0447:0.564164:-4.83933:1.70648:1.0893:-1.61526:6.93805:-1.12556:-3.52977:-2.51726:-5.59622:-4.47329:-1.60143:0.441205:-0.518809:-0.720709:2.08176:-5.04154:-1.0382:-3.06621:-5.08485:-0.123708:-0.717471:5.53972:-0.776376:8.10969:-0.955616:-1.08294:-7.30805:3.37236:-4.63516:5.12177:-2.07279:-6.57852:-1.38953:-0.196629:4.82989:0.942979:-7.55167:7.43061:-4.56285:1.97425:-3.0832:2.62215,s3,6.645814895629883,0,1
2,level1-1,test:l1:t0:paligned:c55:i24,11,aligned,1,6.9564:8.68841:-5.30148:0.804093:-2.9104:-6.73645:6.70686:3.98189:2.92615:-3.88179:-4.98617:-2.53538:1.72658:-9.36466:-10.4369:-0.604009:2.1826:4.59998:1.54068:10.1008:11.4297:1.57339:-2.48444:-0.0010761:0.406013:-0.65679:6.44059:-2.80663:-2.05617:-4.38218:-4.48854:-2.64077:-3.30489:-1.38713:3.44932:-0.723029:1.1555:-1.10017:-2.25558:-3.28004:-8.36693:-1.75648:-0.721031:5.1548:0.136307:9.23396:-2.22334:-0.46365:-9.05147:3.30289:-3.60768:4.49588:-1.18438:-4.14565:-3.68311:-0.847636:7.36538:0.539921:-9.00195:8.31542:-5.42454:1.5999:-2.36035:2.27531,s3,-7.376604080200195,0,0
2,level1-0,test:l1:t0:paligned:c60:i25,11,aligned,1,8.25047:8.7269:-5.67146:1.79824:-1.5959:-3.86134:4.68568:3.44966:0.864474:-4.67017:-5.27705:3.07861:-0.0577226:-7.45503:-9.4138:-2.11356:2.00628:1.49135:2.27318:11.7832:11.6419:2.00067:-2.5926:-2.38482:0.681754:-0.304746:4.29993:-1.49294:-1.07942:-2.28934:-4.18024:-0.655693:-2.43677:-0.439502:5.55439:0.125513:4.24783:-2.38174:-2.37791:-4.75245:-6.04203:-0.93214:-1.24569:3.60881:0.518072:9.04248:-2.66144:-2.83825:-7.16269:3.53196:-2.54723:5.05185:1.35044:-3.03905:-3.54245:-0.422719:6.19814:0.289794:-7.49181:6.26949:-2.00081:-1.83273:-3.62021:1.5517,s3,4.976163864135742,0,1
2,level1-0,test:l1:t0:paligned:c0:i26,11,aligned,1,7.17724:8.60544:-6.21526:-0.94368:-1.71957:-2.89972:7.10343:3.05071:1.2635:-5.6292:-4.95933:-0.101674:-0.186017:-8.87312:-11.7486:-2.21217:2.89899:1.33647:1.48874:11.2367:12.2412:2.51758:-1.55956:-2.89222:-0.618061:-1.22968:5.67774:-1.72033:-1.32808:-1.26991:-4.83665:-1.15724:-1.06524:-0.212404:1.13898:0.909501:3.92646:-1.893:-1.87403:-6.55467:-7.01421:-2.69772:-1.86588:5.66035:-1.78815:7.62268:-1.44169:-3.48661:-7.22066:2.95018:-2.96089:4.00051:-0.595027:-4.84304:-2.06765:-1.03274:4.58382:0.045385:-6.30698:6.94729:-5.48561:1.24232:-3.04034:1.58739,s3,7.83513069152832,0,1
2,level1-1,test:l1:t0:paligned:c5:i27,11,aligned,1,5.5251:8.13405:-5.42012:2.20475:-1.316:-3.64987:6.76959:4.84144:1.22001:-6.99855:-5.00518:0.421212:-1.96049:-8.08235:-12.9774:-0.0127972:2.5928:2.2954:1.61679:11.8395:12.6806:1.63466:-0.969933:-2.17298:0.231961:0.385983:5.00059:-0.786431:-2.84866:-2.06645:-5.87566:-1.45467:-2.1183:-0.159751:4.36876:-0.55139:2.30112:-2.70775:-2.13519:-4.67184:-7.02626:-3.45528:-2.45274:5.40425:-1.63363:8.15832:-1.92357:-1.4352:-8.19258:2.47819:-5.3926:3.4533:0.0437397:-5.79261:-2.22932:-1.86317:5.7174:-0.0511473:-8.5065:5.46688:-3.79102:0.397905:-2.39815:2.63571,s3,-7.822851181030273,0,0
2,level1-0,test:l1:t0:paligned:c10:i28,11,aligned,1,6.53678:7.15018:-4.45678:2.69868:-5.65545:-5.69175:8.79227:3.23812:2.09751:-6.70405:-5.48209:0.245449:0.559329:-8.76634:-8.20412:-1.71962:3.5917:1.37523:2.69771:10.6321:12.352:1.458:-3.04021:-0.760679:2.80405:-1.85971:5.30268:-2.10403:-3.92648:-3.54549:-2.72353:-0.225274:-3.33815:0.187286:2.71589:0.262672:2.4856:-2.70994:-2.55143:-4.96249:-7.87432:-2.63274:-2.86169:4.38823:0.766925:9.39196:-3.89702:-2.53457:-7.74286:4.90083:-3.27944:3.87715:-0.567709:-4.68781:-2.09743:-1.96918:6.61653:0.698014:-7.16257:5.74406:-5.03937:0.343083:-2.73962:2.30678,s3,4.796781539916992,0,1
2,level1-1,test:l1:t0:paligned:c15:i29,11,aligned,1,6.28397:7.97843:-6.10946:1.39904:-2.00819:-5.25621:7.85147:3.31592:-0.491097:-5.72635:-5.05227:-0.957746:-1.08845:-9.30945:-10.4345:0.771164:3.71025:3.13753:2.67774:12.4132:12.6833:1.5018:-0.777417:-1.50819:-0.914765:-1.01643:5.67299:-0.0751451:-2.82894:-3.29351:-5.44592:-2.67325:-1.13599:-1.55379:3.46733:0.524261:3.3737:-3.5951:-1.51446:-3.80367:-6.64905:-0.622739:-1.09639:6.74623:-1.49135:9.33586:-2.40966:-2.51011:-8.69147:3.27781:-4.21018:4.46024:-0.249635:-4.86537:-1.93141:-2.74199:4.72005:-2.09582:-9.46363:7.89988:-6.51855:-0.563581:-1.45308:2.32524,s3,-8.93094253540039,0,0
2,level1-0,test:l1:t0:paligned:c20:i30,11,aligned,1,7.66772:7.94147:-6.37707:2.94492:-3.17194:-6.72728:6.759:3.44981:1.65307:-3.70175:-2.39347:-1.0348:0.733014:-8.10232:-10.6053:0.90262:4.08759:2.66039:2.35336:8.75937:11.2397:3.87715:0.166017:-3.77601:2.75:-1.25582:5.11134:-0.243295:-0.972661:-1.7202:-4.61499:1.08822:-1.95262:-2.5498:4.18585:0.339014:3.62371:-1.47015:-1.70526:-5.11803:-6.8614:-0.985471:-3.27776:5.4999:-0.324342:9.94215:-3.25872:-2.69393:-8.08954:4.57265:-3.75829:3.91605:-0.550225:-3.76441:-3.77002:-2.4348:5.12137:0.858118:-7.84189:6.08011:-4.36967:-0.338105:-2.53517:1.40577,s3,5.435935974121094,0,1
2,level1-1,test:l1:t0:paligned:c25:i31,11,aligned,1,7.23529:9.94195:-5.78662:-0.0194917:-1.48007:-6.56097:5.53302:3.98759:2.02709:-6.60284:-3.99172:-2.68174:0.751335:-7.71836:-9.05141:-0.363907:2.77287:5.28815:2.20717:10.0669:11.8688:2.69881:-0.913552:-1.55372:-0.0652945:-0.70688:6.91146:-0.372466:-3.94576:-0.148092:-4.14036:0.976343:-3.05497:-3.39239:2.81426:-1.17031:2.99497:-3.09781:-1.86632:-1.92785:-5.02854:-1.46837:-0.392154:7.04412:0.0593076:6.13216:-2.47459:-1.45491:-8.5994:3.98953:-4.31703:4.53869:-0.316705:-5.46985:-2.01047:-0.891465:5.87419:0.520855:-8.08041:8.73899:-4.44211:-0.0877618:-1.44399:2.48313,s3,-3.8135318756103516,0,0
2,level1-0,test:l1:t0:prandomized:c0:i0,11,randomized,1,6.0281:8.70482:-4.03686:2.28238:-2.94422:-5.45575:8.15665:1.90721:2.97205:-7.78123:-3.28561:-1.31648:0.374944:-9.47635:-8.89681:-1.88425:2.80042:1.57115:1.32884:9.23621:10.366:2.82707:-2.30775:-2.14953:2.26901:-1.06641:6.8237:-1.69292:-0.46613:-2.37323:-3.70627:-2.47206:-1.30001:-0.692295:2.90537:-0.632339:3.37555:-3.64805:-4.35062:-3.77981:-9.00435:-2.94486:-0.192972:3.8865:0.190014:7.86747:-4.42841:-1.29417:-8.21057:3.61866:-3.87917:5.12126:-1.38397:-4.02796:-2.37321:-1.29714:5.6206:0.723569:-8.21318:7.7614:-5.50218:1.46175:-0.13903:3.0705,s3,6.295814514160156,0,1
2,level1-1,test:l1:t0:prandomized:c5:i1,11,randomized,1,6.23681:8.20453:-4.78285:3.57099:-4.67922:-6.32348:7.13248:2.00082:2.52893:-6.43838:-2.09865:-2.45049:0.808532:-6.9946:-12.1315:0.647276:3.78567:2.41962:0.708257:11.2954:11.2215:0.35256:-2.5791:-0.95412:0.631647:-1.19664:4.26448:-1.04681:-2.73672:-2.06274:-6.73124:-2.31058:-0.621684:-0.380376:0.31463:-1.04244:2.14398:-0.592646:-1.42478:-2.32749:-5.53705:-0.793332:-0.203833:5.21047:0.457945:9.14772:-3.66694:-2.34207:-8.96452:2.64743:-5.87497:4.63606:-2.53253:-5.85045:-0.648334:0.366496:8.32516:0.920629:-8.07303:7.85606:-6.23383:2.01917:-4.7341:2.60047,s3,-8.051763534545898,0,0
2,level1-0,test:l1:t0:prandomized:c10:i2,11,randomized,1,7.73674:8.16898:-5.20948:0.302249:-2.03763:-6.32818:6.42174:2.59041:0.398941:-5.52092:-4.64712:1.12362:1.06971:-9.3906:-11.0842:0.151188:4.32036:3.1076:1.1268:11.6531:12.0165:0.831018:-1.89059:-1.53606:2.59348:0.155951:4.45355:-1.8842:-1.53274:-1.31319:-5.97875:-0.375787:-3.26883:-0.850932:2.65861:1.02272:1.96972:-2.9426:-2.91166:-4.46041:-5.30646:-1.21434:-2.54444:4.67764:-0.668666:7.76976:-2.61141:-1.65845:-7.80117:5.87421:-4.57761:5.73512:0.250812:-5.44118:-1.74907:0.545085:7.02981:-1.10747:-6.63219:5.66171:-5.51072:-0.796222:-2.35528:3.01239,s3,5.37397575378418,0,1
2,level1-1,test:l1:t0:prandomized:c15:i3,11,randomized,1,7.20544:9.03033:-2.61308:1.09473:-1.69747:-6.65896:5.2319:4.44234:0.454096:-5.23828:-2.47825:-0.622799:0.0212945:-8.65039:-10.7261:-0.222267:1.99396:1.8417:2.34986:8.43566:10.6321:2.31036:-0.304384:-1.60094:2.12617:-1.52628:5.34624:-3.64632:-2.75924:-1.72281:-3.82358:0.188864:-1.74238:-1.37574:3.88931:-0.392659:2.66466:-1.82186:-3.03047:-2.6596:-5.87186:-3.19086:-3.9935:4.78612:-0.122458:7.95403:-2.94019:-2.90072:-7.65743:4.84199:-1.44717:4.42487:-0.82626:-4.51843:-5.20124:-3.47218:5.63537:-0.82351:-7.21645:8.5335:-5.67344:-0.584739:-1.87161:1.94625,s3,-2.060871124267578,0,0
2,level1-0,test:l1:t0:prandomized:c20:i4,11,randomized,1,6.80231:8.93595:-2.30634:-0.606843:-2.10887:-7.15225:5.03536:2.80807:0.103798:-6.19834:-3.34752:-1.96923:0.280085:-9.36644:-11.5335:-0.679459:4.73567:3.1882:1.19317:10.238:12.653:2.90996:-2.31903:-0.795439:0.0927866:-1.99962:6.08839:-2.8204:-0.536123:-3.15264:-5.21797:0.308631:-2.82514:-1.05205:3.49325:0.38126:3.58223:-2.63715:-1.78583:-2.75023:-7.06464:-1.08155:-0.49011:5.79774:-0.524249:10.0004:-2.70951:-1.66176:-10.2613:2.08267:-3.70211:4.44392:-1.20311:-5.0647:-3.23405:-0.796009:6.72984:0.0470148:-6.38312:8.3436:-3.71045:0.800459:-3.73577:2.05871,s3,3.523406982421875,0,1
2,level1-1,test:l1:t0:prandomized:c25:i5,11,randomized,1,7.37614:9.49646:-6.22472:2.65616:-4.68305:-5.64099:6.39103:2.6869:2.89482:-7.78116:-3.88673:-2.37174:1.11409:-7.54907:-10.2282:-0.193405:4.66856:4.29327:0.6835:11.3251:11.4117:0.331428:-3.78233:-0.208763:1.41052:-1.04294:6.14451:-1.97182:-2.94208:-4.17409:-5.09983:-3.84544:-0.942587:-3.21361:-0.610027:-0.208054:2.26765:-3.89918:-1.67175:-3.03797:-7.31052:1.12047:0.930632:6.41704:-0.825599:7.83123:-2.5911:-0.012669:-9.91131:5.05512:-5.70364:2.45452:-1.92115:-6.01639:-3.28368:-0.310207:4.26813:3.03389:-8.60514:8.8451:-3.25942:2.55402:-2.78146:3.76393,s3,-4.952310562133789,0,0
2,level1-0,test:l1:t0:prandomized:c30:i6,11,randomized,1,6.95118:8.50933:-5.62855:2.1281:-2.98393:-4.88867:6.04471:3.81169:1.60266:-5.365:-5.20714:-1.74759:0.69606:-8.46239:-11.3189:0.55967:4.31411:2.90163:0.361018:10.0022:13.5708:2.71462:-1.7068:-1.43074:1.20685:-0.997237:7.06433:0.234418:-3.03587:-3.36445:-2.0444:-1.49977:0.545236:-1.71045:3.60074:0.526767:1.74714:-2.30188:-1.20872:-3.81443:-7.68623:-0.080566:-2.18695:4.69882:-0.356614:9.83767:-2.14129:-0.767607:-8.37227:3.33255:-2.94198:5.41998:-0.00524598:-4.43824:-1.29529:-0.790125:5.34279:1.30119:-7.52099:7.60188:-3.90302:-1.5498:-3.58226:1.71873,s3,6.488727569580078,0,1
2,level1-1,test:l1:t0:prandomized:c35:i7,11,randomized,1,8.61636:6.79451:-5.25167:1.68928:-2.87233:-6.09532:4.82921:1.9571:0.311763:-6.41278:-1.64591:-0.888626:1.46458:-9.09273:-10.3528:-0.800264:5.11551:4.20679:4.2324:10.7626:12.2439:2.97506:-1.46899:-1.93106:2.14535:-0.711525:6.40656:-1.72901:-2.24817:-3.76414:-5.08334:-2.38786:-0.432681:-1.99076:1.72967:-1.65064:2.01389:-2.43757:-1.48523:-3.64941:-7.20533:-1.7831:-0.182707:6.00661:1.53496:7.30972:-2.03058:-1.03888:-10.0543:5.54746:-5.05604:4.95553:0.27885:-4.95241:-2.52312:-1.82613:7.37722:0.421082:-8.55747:6.62737:-4.6866:0.0614787:-1.49856:0.556667,s3,-7.249458312988281,0,0
2,level1-0,test:l1:t0:prandomized:c40:i8,11,randomized,1,9.54813:9.33828:-5.36002:1.25003:-1.77545:-7.54907:6.4202:5.64004:1.43317:-4.54434:-3.628:-1.19333:-1.29633:-9.77455:-10.6307:-2.18715:3.9156:3.83098:1.61546:10.6524:11.5387:3.43356:-1.08231:-0.903486:-0.30461:-1.58649:5.32711:-1.22416:-0.966213:-2.80268:-4.81105:-1.83758:-1.85319:-1.67163:3.90195:0.163521:3.45253:-1.2796:-3.15061:-4.09593:-6.60282:-2.60104:-1.74306:5.07075:1.00915:10.5458:-4.13196:-2.78065:-9.90447:4.35317:-3.16999:3.27792:-1.30645:-1.86238:-1.57099:-1.14918:5.60312:-0.479325:-8.11329:7.56539:-4.79582:0.0793629:-1.51526:0.0426336,s3,6.63591194152832,0,1
2,level1-1,test:l1:t0:prandomized:c45:i9,11,randomized,1,5.95318:9.68315:-3.40511:0.787184:-6.45492:-6.87035:7.17638:2.28649:1.92654:-6.76181:-4.37498:-4.80185:-0.00932193:-7.54045:-8.77257:0.580717:4.4375:4.28029:-0.651824:11.2132:12.4636:0.739681:-5.46083:1.15946:-0.476977:-0.523393:6.51105:-0.496233:-3.52861:-2.38824:-7.88431:-3.63158:-0.980124:-0.635355:0.210449:-2.04303:4.08097:-3.63492:-1.08483:-2.79511:-6.97363:1.81346:1.3004:6.57282:-2.25103:9.2251:-1.51148:0.722352:-7.42486:4.46636:-4.68926:2.95974:-2.7811:-5.28611:-1.72509:-0.098862:5.4649:0.415:-9.32498:8.19874:-4.29936:2.45454:-4.22573:2.11179,s3,-4.884405136108398,0,0
2,level1-0,test:l1:t0:prandomized:c50:i10,11,randomized,1,5.0699:7.1446:-4.82453:0.896589:-2.60129:-4.66412:5.20873:4.14573:1.02116:-6.23519:-4.39496:-2.63949:-0.097734:-7.22905:-10.7521:-0.37798:2.92611:3.84231:1.09624:11.0399:10.7936:2.10061:-0.663053:-0.732676:1.37353:-0.93204:7.32845:-0.661614:-3.37305:-1.52547:-6.08801:-1.75034:-2.27638:-0.606922:1.80417:0.150174:3.01023:-3.74496:0.453495:-3.01499:-4.1707:-1.16498:-1.35894:5.9898:-1.77223:9.6097:-2.24726:-2.09798:-6.79698:3.83226:-3.84127:3.10153:-2.11125:-4.03204:-2.89523:0.147073:7.1285:1.48118:-6.17289:6.1538:-3.86433:1.49557:-0.960007:2.41558,s3,5.055639266967773,0,1
2,level1-1,test:l1:t0:prandomized:c55:i11,11,randomized,1,5.68996:9.24343:-4.85152:0.750989:-3.58084:-5.93327:6.78924:3.92054:1.38913:-5.78405:-4.77839:-2.43693:1.15255:-8.54068:-11.021:-0.59902:3.88631:5.93374:-0.592077:10.4084:11.1903:1.28906:-1.10421:-2.76213:0.767221:0.85787:5.88163:-1.00333:-3.14579:-3.19869:-6.45447:-3.46963:-2.60411:-1.92764:0.238917:1.00868:2.51378:-3.79004:-1.51337:-2.11668:-6.9242:0.0931008:-0.289178:5.61974:-0.156196:7.51515:-1.86336:-0.655844:-9.51371:4.23405:-8.40448:3.83362:-2.16463:-4.9634:-1.62292:-0.648062:9.45897:-0.0660481:-8.06727:9.9922:-4.59019:1.72043:-2.7512:1.56262,s3,-7.653959274291992,0,0
2,level1-0,test:l1:t0:prandomized:c60:i12,11,randomized,1,7.39497:6.22408:-5.85229:2.64965:-4.02788:-4.86771:4.83611:3.63308:1.52825:-3.50841:-5.03176:0.159386:-0.445765:-8.00976:-9.19345:0.239561:4.16626:3.1028:2.12758:12.3918:11.2707:1.13458:-1.98174:-1.83079:-1.47491:-0.919895:7.17835:-0.792828:-3.74364:-2.35604:-3.74847:-2.27266:-1.78716:-0.64838:4.05554:-0.962068:3.29699:-3.8432:-2.62726:-3.1693:-8.01616:-0.0733787:-2.40271:5.28453:0.598282:8.16584:-3.33114:-3.31498:-6.91064:2.89547:-4.28261:4.2995:-0.598015:-4.42951:-2.61412:-1.13948:6.07189:-0.0221841:-8.1072:8.27886:-3.87467:-0.238386:-1.94102:0.993543,s3,6.038114547729492,0,1
2,level1-0,test:l1:t0:prandomized:c0:i13,11,randomized,1,6.93081:6.96927:-5.65783:0.761102:-2.71721:-5.72744:7.34847:1.98809:0.713656:-5.37624:-3.8491:-0.976767:0.222904:-8.22299:-11.8463:0.568395:3.85596:3.98705:2.86769:9.93991:12.9447:2.54074:-1.89973:-1.41389:1.59628:-0.858183:4.21839:-1.24252:-1.42358:-3.33993:-3.87976:-1.48888:-1.082:-1.64849:4.45647:1.01508:2.14761:-2.72405:-1.46396:-4.19726:-7.0538:-1.8463:-1.17324:5.44581:-0.551396:7.83973:-2.22357:-0.808914:-7.38352:3.15409:-5.39549:5.83096:-1.13591:-5.51642:-1.72951:-1.56838:3.77962:-0.493011:-8.16545:6.03366:-3.66311:1.26613:-1.6844:1.98999,s3,8.570487976074219,0,1
2,level1-1,test:l1:t0:prandomized:c5:i14,11,randomized,1,7.5266:8.13921:-6.02796:0.216047:-4.18157:-4.91307:5.99992:3.33411:1.36936:-7.95745:-3.66587:-0.577203:0.148233:-5.57528:-9.96417:-0.122536:5.02669:3.4458:0.0600172:10.8844:12.0205:1.67234:-3.40131:-0.763679:0.713443:-1.96792:7.21615:-1.14555:-2.57542:-2.81579:-6.35965:-1.75968:-0.572768:-2.18367:1.8324:0.199588:2.98328:-4.84644:-1.83339:-3.55215:-7.11907:-1.00545:0.0293856:6.31297:-0.69584:6.69095:-2.26597:-1.76003:-8.02433:3.59805:-3.66386:3.27759:-2.7451:-5.73607:-3.83067:-0.250755:5.734:-1.69787:-9.59496:7.60816:-4.06848:0.203446:-2.81582:2.39531,s3,-3.6081180572509766,0,0
2,level1-0,test:l1:t0:prandomized:c10:i15,11,randomized,1,8.7483:6.99171:-5.25718:1.80575:-4.02604:-6.05249:6.28077:3.26287:0.79362:-4.81085:-3.28357:-0.353262:1.67962:-7.93482:-9.24233:-1.74095:5.03851:2.9798:0.734144:10.5595:10.6329:1.99068:-2.30619:-3.38448:0.369592:-1.96561:5.79217:-0.487363:-4.01082:-4.6986:-4.18269:-0.431682:-1.65935:-0.783318:3.58699:-1.20321:5.10498:-2.32231:-1.12281:-1.53595:-6.72777:-2.61326:-2.29864:6.94245:-0.994513:8.84907:-3.42063:-0.423431:-8.66409:3.04918:-3.44334:2.72576:-0.531868:-6.09319:-1.84552:-0.781899:6.79061:-1.1103:-6.46761:8.99596:-5.19749:0.200059:-1.88096:1.55816,s3,3.3380661010742188,0,1
2,level1-1,test:l1:t0:prandomized:c15:i16,11,randomized,1,7.71172:8.3061:-6.77829:2.42997:-3.26051:-6.49828:6.27722:1.38491:0.97773:-5.79412:-4.74386:-1.45024:-0.0884942:-8.61617:-10.6401:-1.7652:2.51959:1.75474:1.72219:8.58543:9.51539:0.847131:-1.86348:-2.71859:-0.613665:-2.31259:7.00244:-1.62847:-1.30199:-2.60837:-6.03028:-1.43267:-1.07036:-0.527974:2.7571:0.429864:3.44504:-2.89095:-0.843667:-2.2999:-7.05667:-1.86505:-1.88688:4.17673:-1.15317:8.51592:-1.78327:-1.66248:-6.69734:6.41688:-3.85673:1.72862:-0.91978:-3.29875:-3.51357:0.290597:4.55124:-0.571207:-6.27205:6.17439:-4.30032:1.47137:-3.17714:2.03049,s3,-8.101451873779297,0,0
2,level1-0,test:l1:t0:prandomized:c20:i17,11,randomized,1,7.10911:6.65797:-4.89166:1.22765:-1.88389:-6.56971:4.02952:4.1616:0.90539:-8.10921:-5.55537:-1.99213:-0.289794:-7.65872:-9.17997:-0.710247:4.1458:1.90638:1.95558:11.0492:11.9814:1.10882:-3.18548:-1.37905:1.65864:-1.38953:5.39314:-0.260917:-2.69759:-3.13939:-6.61641:-1.49095:-1.31177:-0.387485:2.23914:-0.900716:1.65836:-1.88755:-2.64011:-3.25279:-8.03846:-0.79641:-1.40766:6.01232:-0.301052:8.37007:-2.03431:-0.314755:-9.51927:3.03909:-5.12599:4.41611:-0.854127:-5.3001:-1.81985:0.0384895:6.44055:1.65362:-8.54228:7.59634:-4.82564:-0.444808:-3.26501:0.461522,s3,6.93255615234375,0,1
2,level1-1,test:l1:t0:prandomized:c25:i18,11,randomized,1,8.64515:9.14026:-7.23492:0.730392:-4.15155:-5.5292:8.04657:1.65198:3.73461:-7.77772:-5.93435:-3.12708:-0.206124:-7.56825:-8.58265:-1.98452:3.17707:3.73498:1.23105:10.7466:11.3455:2.1554:-6.51895:0.430409:2.09645:-1.12745:6.45169:-1.2365:-1.21587:-1.73731:-5.96342:-3.26732:-1.67372:-1.39203:0.959504:-1.50353:3.35625:-2.64095:-3.28513:-3.38879:-5.57343:-1.53597:0.991573:5.28798:-0.782128:8.81527:-2.071:-0.86991:-7.62679:3.77132:-4.64231:3.36051:-1.72936:-6.25166:-0.825085:-1.57767:2.90147:0.22921:-8.76643:8.77071:-4.57485:3.24333:-3.00092:2.1274,s3,-4.903179168701172,0,0
2,level1-0,test:l1:t0:prandomized:c30:i19,11,randomized,1,5.83528:8.44365:-4.74403:1.1872:-3.40285:-6.74355:6.72066:3.71222:1.26455:-6.12574:-5.62146:-3.60937:0.867738:-7.24786:-10.133:-0.670993:4.17981:0.997675:1.48291:10.3225:11.769:3.01992:-1.08453:-0.222763:2.63064:-0.90382:4.97391:-0.241539:-1.3583:-2.33028:-6.39723:-1.07547:-2.39838:-0.114111:2.90356:-1.39111:4.63318:-2.03883:-1.18963:-3.20038:-6.12897:-0.452405:-2.41016:5.63082:0.386763:7.7027:-2.92133:-1.98998:-7.48634:4.37111:-4.53936:4.00735:0.0417302:-6.45199:-3.12867:-0.369906:6.42122:0.053669:-7.07461:9.67457:-4.01132:0.00372434:-2.09479:1.77008,s3,5.0080413818359375,0,1
2,level1-1,test:l1:t0:prandomized:c35:i20,11,randomized,1,6.30432:6.82826:-5.88143:0.307839:-1.3471:-5.28648:5.24332:5.29314:1.34331:-6.21338:-3.93795:-1.79054:0.793623:-6.2663:-8.4306:-1.67852:3.00469:2.80139:1.86469:10.4363:9.17636:3.22875:-0.874201:-1.23127:0.885971:-0.976628:5.79994:0.682821:-2.44291:-1.3595:-4.15863:-0.917952:-1.12846:0.182505:3.56541:1.32655:4.07119:-3.65704:-0.425564:-1.6775:-6.39209:-1.15815:0.190188:6.58969:0.163296:7.6106:-4.4922:-2.86668:-6.82941:4.57436:-0.0845858:3.05937:-1.14545:-3.63378:-2.2754:-2.03452:5.74813:-1.72998:-6.41884:8.30999:-5.96311:0.638971:-1.28277:2.03361,s3,-3.524362564086914,0,0
2,level1-0,test:l1:t0:prandomized:c40:i21,11,randomized,1,8.60193:7.67569:-3.97976:0.266879:-4.50079:-7.32688:7.46919:2.56211:1.69633:-5.63764:-4.13111:-2.13729:0.808702:-8.88034:-10.1825:-0.430572:4.41295:1.8058:1.15231:12.2461:11.9744:-0.552865:-3.88536:-0.784379:0.473676:-2.05737:6.2273:-2.7612:-1.7791:-3.062:-4.71745:-1.4708:-2.12664:-2.00498:0.182454:-0.679157:4.27433:-3.32308:-1.81171:-4.43348:-7.78824:0.99098:0.270749:6.1668:0.345986:9.60805:-3.6343:0.527191:-7.27141:4.29669:-5.2693:3.89403:-1.59259:-6.64198:-1.94261:0.133576:7.74827:0.936081:-7.74624:7.27997:-4.18481:-0.761756:-3.75273:3.55105,s3,5.529420852661133,0,1
