class_id,entity_id,example_id,feature_bits,label_mode,model_seed,output_entropy,position_mode,predictive_order,stage,target_margin,target_probability,template_id,top1_correct
level2-1,test-entity-117,test:l2:t0:prandomized:c20:i17,001010,arbitrary,11,3.719737151186564e-06,randomized,2,s3,15.327560424804688,0.9999997615814209,0,1
level2-1,test-entity-118,test:l2:t0:prandomized:c25:i18,100110,arbitrary,11,8.405319022131152e-06,randomized,2,s3,14.611425399780273,0.9999994039535522,0,1
level2-1,test-entity-119,test:l2:t0:prandomized:c30:i19,011110,arbitrary,11,2.6069937320016834e-08,randomized,2,s3,22.124591827392578,1.0,0,1
level2-1,test-entity-120,test:l2:t0:prandomized:c35:i20,110001,arbitrary,11,0.00018793399794958532,randomized,2,s3,11.082408905029297,0.9999845027923584,0,1
level2-0,test-entity-121,test:l2:t0:prandomized:c40:i21,000101,arbitrary,11,2.2286080820776988e-06,randomized,2,s3,16.166154861450195,0.9999998807907104,0,1
level2-0,test-entity-122,test:l2:t0:prandomized:c45:i22,101101,arbitrary,11,1.4713890550410724e-06,randomized,2,s3,16.340232849121094,0.9999998807907104,0,1
level2-0,test-entity-123,test:l2:t0:prandomized:c50:i23,010011,arbitrary,11,3.52706166495409e-07,randomized,2,s3,18.631776809692383,1.0,0,1
level2-0,test-entity-124,test:l2:t0:prandomized:c55:i24,111011,arbitrary,11,2.933369387392304e-07,randomized,2,s3,18.024110794067383,1.0,0,1
level2-1,test-entity-125,test:l2:t0:prandomized:c60:i25,001111,arbitrary,11,0.0004150227759964764,randomized,2,s3,10.313470840454102,0.9999641180038452,0,1
level2-0,test-entity-126,test:l2:t0:prandomized:c0:i26,000000,arbitrary,11,4.4529686419991776e-05,randomized,2,s3,12.631143569946289,0.9999967813491821,0,1
level2-0,test-entity-127,test:l2:t0:prandomized:c5:i27,101000,arbitrary,11,0.0007164846756495535,randomized,2,s3,9.603736877441406,0.9999325275421143,0,1
level2-0,test-entity-128,test:l2:t0:prandomized:c10:i28,010100,arbitrary,11,0.0015425201272591949,randomized,2,s3,8.865276336669922,0.9998466968536377,0,1
level2-0,test-entity-129,test:l2:t0:prandomized:c15:i29,111100,arbitrary,11,0.0004381461476441473,randomized,2,s3,10.151744842529297,0.9999608993530273,0,1
level2-1,test-entity-130,test:l2:t0:prandomized:c20:i30,001010,arbitrary,11,1.0217612725682557e-05,randomized,2,s3,14.245777130126953,0.9999994039535522,0,1
level2-1,test-entity-131,test:l2:t0:prandomized:c25:i31,100110,arbitrary,11,5.893413117519231e-07,randomized,2,s3,17.492523193359375,1.0,0,1
level2-0,test-entity-100,test:l2:t1:paligned:c0:i0,000000,arbitrary,11,4.120322410017252e-05,aligned,2,s3,12.840179443359375,0.9999971389770508,1,1
level2-0,test-entity-101,test:l2:t1:paligned:c5:i1,101000,arbitrary,11,0.00020762512576766312,aligned,2,s3,10.964523315429688,0.9999827146530151,1,1
level2-0,test-entity-102,test:l2:t1:paligned:c10:i2,010100,arbitrary,11,0.0010688509792089462,aligned,2,s3,9.486648559570312,0.9999009370803833,1,1
level2-0,test-entity-103,test:l2:t1:paligned:c15:i3,111100,arbitrary,11,2.176463749492541e-05,aligned,2,s3,13.40585708618164,0.9999984502792358,1,1
level2-1,test-entity-104,test:l2:t1:paligned:c20:i4,001010,arbitrary,11,3.049080632422374e-08,aligned,2,s3,21.357295989990234,1.0,1,1
level2-1,test-entity-105,test:l2:t1:paligned:c25:i5,100110,arbitrary,11,1.3212803651185823e-06,aligned,2,s3,17.054349899291992,1.0,1,1
level2-1,test-entity-106,test:l2:t1:paligned:c30:i6,011110,arbitrary,11,2.4099264919641428e-05,aligned,2,s3,13.297428131103516,0.9999983310699463,1,1
level2-1,test-entity-107,test:l2:t1:paligned:c35:i7,110001,arbitrary,11,4.8633970436640084e-05,aligned,2,s3,12.668439865112305,0.999996542930603,1,1
level2-0,test-entity-108,test:l2:t1:paligned:c40:i8,000101,arbitrary,11,4.574549166136421e-07,aligned,2,s3,17.998323440551758,1.0,1,1
level2-0,test-entity-109,test:l2:t1:paligned:c45:i9,101101,arbitrary,11,3.5928431316278875e-05,aligned,2,s3,12.92612075805664,0.9999974966049194,1,1
level2-0,test-entity-110,test:l2:t1:paligned:c50:i10,010011,arbitrary,11,4.296094266464934e-05,aligned,2,s3,12.678279876708984,0.9999969005584717,1,1
level2-0,test-entity-111,test:l2:t1:paligned:c55:i11,111011,arbitrary,11,2.764179726000293e-06,aligned,2,s3,15.617179870605469,0.9999998807907104,1,1
level2-1,test-entity-112,test:l2:t1:paligned:c60:i12,001111,arbitrary,11,0.00024401045811828226,aligned,2,s3,10.836395263671875,0.9999797344207764,1,1
level2-0,test-entity-113,test:l2:t1:paligned:c0:i13,000000,arbitrary,11,0.00017377141921315342,aligned,2,s3,11.450040817260742,0.9999862909317017,1,1
level2-0,test-entity-114,test:l2:t1:paligned:c5:i14,101000,arbitrary,11,0.0003312714979983866,aligned,2,s3,10.452497482299805,0.9999711513519287,1,1
level2-0,test-entity-115,test:l2:t1:paligned:c10:i15,010100,arbitrary,11,0.0012284140102565289,aligned,2,s3,9.549568176269531,0.999886155128479,1,1
level2-0,test-entity-116,test:l2:t1:paligned:c15:i16,111100,arbitrary,11,1.6475672737215064e-06,aligned,2,s3,16.18062973022461,0.9999998807907104,1,1
level2-1,test-entity-117,test:l2:t1:paligned:c20:i17,001010,arbitrary,11,5.43107262274134e-06,aligned,2,s3,14.910627365112305,0.9999996423721313,1,1
level2-1,test-entity-118,test:l2:t1:paligned:c25:i18,100110,arbitrary,11,5.183682105780463e-08,aligned,2,s3,20.756786346435547,1.0,1,1
level2-1,test-entity-119,test:l2:t1:paligned:c30:i19,011110,arbitrary,11,8.570077980607493e-09,aligned,2,s3,22.85463523864746,1.0,1,1
level2-1,test-entity-120,test:l2:t1:paligned:c35:i20,110001,arbitrary,11,6.620711792493239e-05,aligned,2,s3,12.219282150268555,0.9999949932098389,1,1
level2-0,test-entity-121,test:l2:t1:paligned:c40:i21,000101,arbitrary,11,8.205706762964837e-07,aligned,2,s3,17.070512771606445,1.0,1,1
level2-0,test-entity-122,test:l2:t1:paligned:c45:i22,101101,arbitrary,11,4.281721430743346e-06,aligned,2,s3,15.159446716308594,0.9999997615814209,1,1
level2-0,test-entity-123,test:l2:t1:paligned:c50:i23,010011,arbitrary,11,4.472177010939049e-07,aligned,2,s3,18.322158813476562,1.0,1,1
level2-0,test-entity-124,test:l2:t1:paligned:c55:i24,111011,arbitrary,11,3.862419816869078e-06,aligned,2,s3,15.280176162719727,0.9999997615814209,1,1
level2-1,test-entity-125,test:l2:t1:paligned:c60:i25,001111,arbitrary,11,0.0005820084479637444,aligned,2,s3,9.89927864074707,0.9999474287033081,1,1
level2-0,test-entity-126,test:l2:t1:paligned:c0:i26,000000,arbitrary,11,2.14693554880796e-05,aligned,2,s3,13.418872833251953,0.9999985694885254,1,1
level2-0,test-entity-127,test:l2:t1:paligned:c5:i27,101000,arbitrary,11,0.000435780209954828,aligned,2,s3,10.150665283203125,0.9999608993530273,1,1
level2-0,test-entity-128,test:l2:t1:paligned:c10:i28,010100,arbitrary,11,0.0008617563871666789,aligned,2,s3,9.697349548339844,0.9999215602874756,1,1
level2-0,test-entity-129,test:l2:t1:paligned:c15:i29,111100,arbitrary,11,0.00012621587666217238,aligned,2,s3,11.506013870239258,0.9999899864196777,1,1
level2-1,test-entity-130,test:l2:t1:paligned:c20:i30,001010,arbitrary,11,1.0564381369704279e-07,aligned,2,s3,19.391437530517578,1.0,1,1
level2-1,test-entity-131,test:l2:t1:paligned:c25:i31,100110,arbitrary,11,2.0642465869968873e-07,aligned,2,s3,18.508956909179688,1.0,1,1
level2-0,test-entity-100,test:l2:t1:prandomized:c0:i0,000000,arbitrary,11,1.701463042991236e-05,randomized,2,s3,13.674091339111328,0.9999988079071045,1,1
level2-0,test-entity-101,test:l2:t1:prandomized:c5:i1,101000,arbitrary,11,0.00032222134177573025,randomized,2,s3,10.743751525878906,0.9999732971191406,1,1
level2-0,test-entity-102,test:l2:t1:prandomized:c10:i2,010100,arbitrary,11,0.0001546670391689986,randomized,2,s3,11.284812927246094,0.9999874830245972,1,1
level2-0,test-entity-103,test:l2:t1:prandomized:c15:i3,111100,arbitrary,11,0.00019529470591805875,randomized,2,s3,11.104272842407227,0.9999841451644897,1,1
level2-1,test-entity-104,test:l2:t1:prandomized:c20:i4,001010,arbitrary,11,3.28395302062745e-08,randomized,2,s3,21.125560760498047,1.0,1,1
level2-1,test-entity-105,test:l2:t1:prandomized:c25:i5,100110,arbitrary,11,4.357853867986705e-06,randomized,2,s3,15.791229248046875,0.9999997615814209,1,1
level2-1,test-entity-106,test:l2:t1:prandomized:c30:i6,011110,arbitrary,11,3.5425312034931267e-06,randomized,2,s3,15.366718292236328,0.9999997615814209,1,1
level2-1,test-entity-107,test:l2:t1:prandomized:c35:i7,110001,arbitrary,11,0.00011538273975020275,randomized,2,s3,11.631885528564453,0.9999909400939941,1,1
level2-0,test-entity-108,test:l2:t1:prandomized:c40:i8,000101,arbitrary,11,8.92728280632582e-07,randomized,2,s3,17.23139190673828,1.0,1,1
level2-0,test-entity-109,test:l2:t1:prandomized:c45:i9,101101,arbitrary,11,3.579232361516915e-05,randomized,2,s3,13.106908798217773,0.9999974966049194,1,1
level2-0,test-entity-110,test:l2:t1:prandomized:c50:i10,010011,arbitrary,11,1.477462660659512e-06,randomized,2,s3,16.406959533691406,0.9999998807907104,1,1
level2-0,test-entity-111,test:l2:t1:prandomized:c55:i11,111011,arbitrary,11,1.4325834854389541e-05,randomized,2,s3,13.87265396118164,0.9999990463256836,1,1
level2-1,test-entity-112,test:l2:t1:prandomized:c60:i12,001111,arbitrary,11,0.00039145612390711904,randomized,2,s3,10.335660934448242,0.9999659061431885,1,1
level2-0,test-entity-113,test:l2:t1:prandomized:c0:i13,000000,arbitrary,11,4.238041947246529e-05,randomized,2,s3,12.685731887817383,0.9999969005584717,1,1
level2-0,test-entity-114,test:l2:t1:prandomized:c5:i14,101000,arbitrary,11,0.0008527692407369614,randomized,2,s3,9.415874481201172,0.9999183416366577,1,1
level2-0,test-entity-115,test:l2:t1:prandomized:c10:i15,010100,arbitrary,11,0.023107942193746567,randomized,2,s3,5.995367050170898,0.9968354105949402,1,1
level2-0,test-entity-116,test:l2:t1:prandomized:c15:i16,111100,arbitrary,11,1.3464218682202045e-05,randomized,2,s3,13.924985885620117,0.9999990463256836,1,1
level2-1,test-entity-117,test:l2:t1:prandomized:c20:i17,001010,arbitrary,11,2.5918086521414807e-06,randomized,2,s3,15.771106719970703,0.9999998807907104,1,1
level2-1,test-entity-118,test:l2:t1:prandomized:c25:i18,100110,arbitrary,11,1.7177981703753176e-08,randomized,2,s3,21.554550170898438,1.0,1,1
level2-1,test-entity-119,test:l2:t1:prandomized:c30:i19,011110,arbitrary,11,7.571244253767873e-08,randomized,2,s3,20.117389678955078,1.0,1,1
level2-1,test-entity-120,test:l2:t1:prandomized:c35:i20,110001,arbitrary,11,0.00017889107402879745,randomized,2,s3,11.134845733642578,0.9999853372573853,1,1
level2-0,test-entity-121,test:l2:t1:prandomized:c40:i21,000101,arbitrary,11,5.108875029691262e-07,randomized,2,s3,18.149749755859375,1.0,1,1
level2-0,test-entity-122,test:l2:t1:prandomized:c45:i22,101101,arbitrary,11,5.980856258247513e-06,randomized,2,s3,14.799720764160156,0.9999996423721313,1,1
level2-0,test-entity-123,test:l2:t1:prandomized:c50:i23,010011,arbitrary,11,2.384678623457148e-07,randomized,2,s3,19.034008026123047,1.0,1,1
level2-0,test-entity-124,test:l2:t1:prandomized:c55:i24,111011,arbitrary,11,4.480123152461601e-06,randomized,2,s3,15.189018249511719,0.9999997615814209,1,1
level2-1,test-entity-125,test:l2:t1:prandomized:c60:i25,001111,arbitrary,11,0.0010514785535633564,randomized,2,s3,9.283645629882812,0.9998999834060669,1,1
level2-0,test-entity-126,test:l2:t1:prandomized:c0:i26,000000,arbitrary,11,5.159564898349345e-05,randomized,2,s3,12.474300384521484,0.9999961853027344,1,1
level2-0,test-entity-127,test:l2:t1:prandomized:c5:i27,101000,arbitrary,11,0.002562711713835597,randomized,2,s3,8.192571640014648,0.9997220635414124,1,1
level2-0,test-entity-128,test:l2:t1:prandomized:c10:i28,010100,arbitrary,11,0.004982713144272566,randomized,2,s3,7.603507995605469,0.9994369149208069,1,1
level2-0,test-entity-129,test:l2:t1:prandomized:c15:i29,111100,arbitrary,11,0.0012930798111483455,randomized,2,s3,8.989887237548828,0.9998719692230225,1,1
level2-1,test-entity-130,test:l2:t1:prandomized:c20:i30,001010,arbitrary,11,1.6843526395859953e-07,randomized,2,s3,19.46587371826172,1.0,1,1
level2-1,test-entity-131,test:l2:t1:prandomized:c25:i31,100110,arbitrary,11,1.936217586262501e-06,randomized,2,s3,16.24077606201172,0.9999998807907104,1,1
level2-0,test-entity-100,test:l2:t2:paligned:c0:i0,000000,arbitrary,11,2.5435489078518003e-05,aligned,2,s3,13.23619270324707,0.9999982118606567,2,1
level2-0,test-entity-101,test:l2:t2:paligned:c5:i1,101000,arbitrary,11,0.0022963418159633875,aligned,2,s3,8.33642578125,0.9997561573982239,2,1
level2-0,test-entity-102,test:l2:t2:paligned:c10:i2,010100,arbitrary,11,5.863250407855958e-05,aligned,2,s3,12.335472106933594,0.9999955892562866,2,1
level2-0,test-entity-103,test:l2:t2:paligned:c15:i3,111100,arbitrary,11,2.5035626094904728e-05,aligned,2,s3,13.254444122314453,0.9999982118606567,2,1
level2-1,test-entity-104,test:l2:t2:paligned:c20:i4,001010,arbitrary,11,7.359976279985858e-06,aligned,2,s3,14.628957748413086,0.9999995231628418,2,1
level2-1,test-entity-105,test:l2:t2:paligned:c25:i5,100110,arbitrary,11,2.887595087486261e-07,aligned,2,s3,18.50506591796875,1.0,2,1
level2-1,test-entity-106,test:l2:t2:paligned:c30:i6,011110,arbitrary,11,0.0003402712754905224,aligned,2,s3,10.422605514526367,0.9999701976776123,2,1
level2-1,test-entity-107,test:l2:t2:paligned:c35:i7,110001,arbitrary,11,0.00018448056653141975,aligned,2,s3,11.1083984375,0.999984860420227,2,1
level2-0,test-entity-108,test:l2:t2:paligned:c40:i8,000101,arbitrary,11,9.80077402346069e-06,aligned,2,s3,14.319940567016602,0.9999994039535522,2,1
level2-0,test-entity-109,test:l2:t2:paligned:c45:i9,101101,arbitrary,11,4.9332611524732783e-05,aligned,2,s3,12.663963317871094,0.9999964237213135,2,1
level2-0,test-entity-110,test:l2:t2:paligned:c50:i10,010011,arbitrary,11,0.0005363532691262662,aligned,2,s3,9.926740646362305,0.9999510049819946,2,1
level2-0,test-entity-111,test:l2:t2:paligned:c55:i11,111011,arbitrary,11,6.4721361923147924e-06,aligned,2,s3,14.732904434204102,0.9999996423721313,2,1
level2-1,test-entity-112,test:l2:t2:paligned:c60:i12,001111,arbitrary,11,0.00019378331489861012,aligned,2,s3,11.140800476074219,0.9999843835830688,2,1
level2-0,test-entity-113,test:l2:t2:paligned:c0:i13,000000,arbitrary,11,3.612890577642247e-05,aligned,2,s3,12.858253479003906,0.9999973773956299,2,1
level2-0,test-entity-114,test:l2:t2:paligned:c5:i14,101000,arbitrary,11,0.0018533612601459026,aligned,2,s3,8.548614501953125,0.9998061060905457,2,1
level2-0,test-entity-115,test:l2:t2:paligned:c10:i15,010100,arbitrary,11,0.0010742441518232226,aligned,2,s3,9.196027755737305,0.9998956918716431,2,1
level2-0,test-entity-116,test:l2:t2:paligned:c15:i16,111100,arbitrary,11,3.0937750125303864e-05,aligned,2,s3,13.025094985961914,0.9999978542327881,2,1
level2-1,test-entity-117,test:l2:t2:paligned:c20:i17,001010,arbitrary,11,5.181950837140903e-05,aligned,2,s3,12.471141815185547,0.9999961853027344,2,1
level2-1,test-entity-118,test:l2:t2:paligned:c25:i18,100110,arbitrary,11,1.540002631372772e-05,aligned,2,s3,13.867477416992188,0.999998927116394,2,1
level2-1,test-entity-119,test:l2:t2:paligned:c30:i19,011110,arbitrary,11,1.4587397956233872e-08,aligned,2,s3,22.18712615966797,1.0,2,1
level2-1,test-entity-120,test:l2:t2:paligned:c35:i20,110001,arbitrary,11,0.00021493626991286874,aligned,2,s3,10.933122634887695,0.9999821186065674,2,1
level2-0,test-entity-121,test:l2:t2:paligned:c40:i21,000101,arbitrary,11,1.0213291261607083e-06,aligned,2,s3,16.891338348388672,1.0,2,1
level2-0,test-entity-122,test:l2:t2:paligned:c45:i22,101101,arbitrary,11,1.9485025859466987e-06,aligned,2,s3,16.03299331665039,0.9999998807907104,2,1
level2-0,test-entity-123,test:l2:t2:paligned:c50:i23,010011,arbitrary,11,4.289285016056965e-07,aligned,2,s3,18.312110900878906,1.0,2,1
level2-0,test-entity-124,test:l2:t2:paligned:c55:i24,111011,arbitrary,11,2.146576889572316e-06,aligned,2,s3,15.919235229492188,0.9999998807907104,2,1
level2-1,test-entity-125,test:l2:t2:paligned:c60:i25,001111,arbitrary,11,0.00034046676591970026,aligned,2,s3,10.525691986083984,0.9999711513519287,2,1
level2-0,test-entity-126,test:l2:t2:paligned:c0:i26,000000,arbitrary,11,0.000103259168099612,aligned,2,s3,11.721847534179688,0.9999918937683105,2,1
level2-0,test-entity-127,test:l2:t2:paligned:c5:i27,101000,arbitrary,11,1.3085148566460703e-05,aligned,2,s3,13.94590950012207,0.9999991655349731,2,1
level2-0,test-entity-128,test:l2:t2:paligned:c10:i28,010100,arbitrary,11,0.0006165325175970793,aligned,2,s3,9.800605773925781,0.9999433755874634,2,1
level2-0,test-entity-129,test:l2:t2:paligned:c15:i29,111100,arbitrary,11,0.003968032076954842,aligned,2,s3,7.701244354248047,0.9995455145835876,2,1
level2-1,test-entity-130,test:l2:t2:paligned:c20:i30,001010,arbitrary,11,0.00012772326590493321,aligned,2,s3,11.493852615356445,0.9999897480010986,2,1
level2-1,test-entity-131,test:l2:t2:paligned:c25:i31,100110,arbitrary,11,2.1009675776895165e-08,aligned,2,s3,22.07999038696289,1.0,2,1
level2-0,test-entity-100,test:l2:t2:prandomized:c0:i0,000000,arbitrary,11,0.00010433595161885023,randomized,2,s3,11.71129035949707,0.999991774559021,2,1
level2-0,test-entity-101,test:l2:t2:prandomized:c5:i1,101000,arbitrary,11,0.001056863460689783,randomized,2,s3,9.174972534179688,0.9998962879180908,2,1
level2-0,test-entity-102,test:l2:t2:prandomized:c10:i2,010100,arbitrary,11,7.152825855882838e-05,randomized,2,s3,12.124954223632812,0.9999945163726807,2,1
level2-0,test-entity-103,test:l2:t2:prandomized:c15:i3,111100,arbitrary,11,9.081779717234895e-05,randomized,2,s3,11.861274719238281,0.9999929666519165,2,1
level2-1,test-entity-104,test:l2:t2:prandomized:c20:i4,001010,arbitrary,11,2.4817056853976283e-08,randomized,2,s3,21.472700119018555,1.0,2,1
level2-1,test-entity-105,test:l2:t2:prandomized:c25:i5,100110,arbitrary,11,0.0001011032290989533,randomized,2,s3,11.78512954711914,0.9999921321868896,2,1
level2-1,test-entity-106,test:l2:t2:prandomized:c30:i6,011110,arbitrary,11,6.881634817546001e-06,randomized,2,s3,14.653240203857422,0.9999995231628418,2,1
level2-1,test-entity-107,test:l2:t2:prandomized:c35:i7,110001,arbitrary,11,0.0009981809416785836,randomized,2,s3,9.243635177612305,0.9999028444290161,2,1
level2-0,test-entity-108,test:l2:t2:prandomized:c40:i8,000101,arbitrary,11,5.587525038208696e-07,randomized,2,s3,18.038421630859375,1.0,2,1
level2-0,test-entity-109,test:l2:t2:prandomized:c45:i9,101101,arbitrary,11,5.852035974385217e-05,randomized,2,s3,12.391490936279297,0.9999957084655762,2,1
level2-0,test-entity-110,test:l2:t2:prandomized:c50:i10,010011,arbitrary,11,0.00013890923582948744,randomized,2,s3,11.427459716796875,0.9999889135360718,2,1
level2-0,test-entity-111,test:l2:t2:prandomized:c55:i11,111011,arbitrary,11,1.6798444448795635e-06,randomized,2,s3,16.18683433532715,0.9999998807907104,2,1
level2-1,test-entity-112,test:l2:t2:prandomized:c60:i12,001111,arbitrary,11,0.00014663070032838732,randomized,2,s3,11.364278793334961,0.9999881982803345,2,1
level2-0,test-entity-113,test:l2:t2:prandomized:c0:i13,000000,arbitrary,11,0.00017266624490730464,randomized,2,s3,11.164623260498047,0.9999858140945435,2,1
level2-0,test-entity-114,test:l2:t2:prandomized:c5:i14,101000,arbitrary,11,0.0010083358502015471,randomized,2,s3,9.225387573242188,0.999901533126831,2,1
level2-0,test-entity-115,test:l2:t2:prandomized:c10:i15,010100,arbitrary,11,0.06727322936058044,randomized,2,s3,4.466268539428711,0.9880411624908447,2,1
level2-0,test-entity-116,test:l2:t2:prandomized:c15:i16,111100,arbitrary,11,4.3075256144220475e-06,randomized,2,s3,15.131183624267578,0.9999997615814209,2,1
level2-1,test-entity-117,test:l2:t2:prandomized:c20:i17,001010,arbitrary,11,4.68602638648008e-06,randomized,2,s3,15.050926208496094,0.9999997615814209,2,1
level2-1,test-entity-118,test:l2:t2:prandomized:c25:i18,100110,arbitrary,11,2.011028982451535e-06,randomized,2,s3,16.172964096069336,0.9999998807907104,2,1
level2-1,test-entity-119,test:l2:t2:prandomized:c30:i19,011110,arbitrary,11,1.7045728384346148e-08,randomized,2,s3,22.47710418701172,1.0,2,1
level2-1,test-entity-120,test:l2:t2:prandomized:c35:i20,110001,arbitrary,11,0.0001926961849676445,randomized,2,s3,11.050832748413086,0.9999840259552002,2,1
level2-0,test-entity-121,test:l2:t2:prandomized:c40:i21,000101,arbitrary,11,3.379407189640915e-06,randomized,2,s3,15.679672241210938,0.9999998807907104,2,1
level2-0,test-entity-122,test:l2:t2:prandomized:c45:i22,101101,arbitrary,11,2.059386133623775e-06,randomized,2,s3,15.957199096679688,0.9999998807907104,2,1
level2-0,test-entity-123,test:l2:t2:prandomized:c50:i23,010011,arbitrary,11,3.778171162593935e-07,randomized,2,s3,18.562400817871094,1.0,2,1
level2-0,test-entity-124,test:l2:t2:prandomized:c55:i24,111011,arbitrary,11,3.427429930979997e-07,randomized,2,s3,17.84059715270996,1.0,2,1
level2-1,test-entity-125,test:l2:t2:prandomized:c60:i25,001111,arbitrary,11,2.0257337382645346e-05,randomized,2,s3,13.581110000610352,0.9999986886978149,2,1
level2-0,test-entity-126,test:l2:t2:prandomized:c0:i26,000000,arbitrary,11,7.436938903992996e-05,randomized,2,s3,12.078424453735352,0.9999942779541016,2,1
level2-0,test-entity-127,test:l2:t2:prandomized:c5:i27,101000,arbitrary,11,4.725118924397975e-05,randomized,2,s3,12.568130493164062,0.999996542930603,2,1
level2-0,test-entity-128,test:l2:t2:prandomized:c10:i28,010100,arbitrary,11,0.0016720739658921957,randomized,2,s3,8.718441009521484,0.9998301267623901,2,1
level2-0,test-entity-129,test:l2:t2:prandomized:c15:i29,111100,arbitrary,11,0.0025736894458532333,randomized,2,s3,8.184684753417969,0.9997203946113586,2,1
level2-1,test-entity-130,test:l2:t2:prandomized:c20:i30,001010,arbitrary,11,5.31472714726533e-08,randomized,2,s3,21.09928321838379,1.0,2,1
level2-1,test-entity-131,test:l2:t2:prandomized:c25:i31,100110,arbitrary,11,1.2576030030686525e-06,randomized,2,s3,17.191884994506836,1.0,2,1
level2-0,test-entity-100,test:l2:t3:paligned:c0:i0,000000,arbitrary,11,2.5991490474552847e-05,aligned,2,s3,13.211225509643555,0.9999982118606567,3,1
level2-0,test-entity-101,test:l2:t3:paligned:c5:i1,101000,arbitrary,11,0.0006908142240718007,aligned,2,s3,9.731088638305664,0.9999366998672485,3,1
level2-0,test-entity-102,test:l2:t3:paligned:c10:i2,010100,arbitrary,11,4.9819311243481934e-05,aligned,2,s3,12.512449264526367,0.9999963045120239,3,1
level2-0,test-entity-103,test:l2:t3:paligned:c15:i3,111100,arbitrary,11,4.0319555409951136e-06,aligned,2,s3,15.204679489135742,0.9999997615814209,3,1
level2-1,test-entity-104,test:l2:t3:paligned:c20:i4,001010,arbitrary,11,8.151830144242922e-08,aligned,2,s3,20.388797760009766,1.0,3,1
level2-1,test-entity-105,test:l2:t3:paligned:c25:i5,100110,arbitrary,11,1.8227656255476177e-06,aligned,2,s3,16.64789581298828,1.0,3,1
level2-1,test-entity-106,test:l2:t3:paligned:c30:i6,011110,arbitrary,11,7.614392234245315e-05,aligned,2,s3,12.058103561401367,0.999994158744812,3,1
level2-1,test-entity-107,test:l2:t3:paligned:c35:i7,110001,arbitrary,11,0.0003381327260285616,aligned,2,s3,10.43332290649414,0.999970555305481,3,1
level2-0,test-entity-108,test:l2:t3:paligned:c40:i8,000101,arbitrary,11,5.3462244977708906e-05,aligned,2,s3,12.472417831420898,0.9999960660934448,3,1
level2-0,test-entity-109,test:l2:t3:paligned:c45:i9,101101,arbitrary,11,4.984703264199197e-05,aligned,2,s3,12.664005279541016,0.9999964237213135,3,1
level2-0,test-entity-110,test:l2:t3:paligned:c50:i10,010011,arbitrary,11,5.1612889365060255e-05,aligned,2,s3,12.488363265991211,0.9999961853027344,3,1
level2-0,test-entity-111,test:l2:t3:paligned:c55:i11,111011,arbitrary,11,7.753439604130108e-06,aligned,2,s3,14.529155731201172,0.9999995231628418,3,1
level2-1,test-entity-112,test:l2:t3:paligned:c60:i12,001111,arbitrary,11,9.465426410315558e-05,aligned,2,s3,11.894325256347656,0.999992847442627,3,1
level2-0,test-entity-113,test:l2:t3:paligned:c0:i13,000000,arbitrary,11,5.673257328453474e-05,aligned,2,s3,12.372934341430664,0.9999957084655762,3,1
level2-0,test-entity-114,test:l2:t3:paligned:c5:i14,101000,arbitrary,11,0.00022957491455599666,aligned,2,s3,10.852306365966797,0.9999806880950928,3,1
level2-0,test-entity-115,test:l2:t3:paligned:c10:i15,010100,arbitrary,11,0.018463820219039917,aligned,2,s3,6.099113464355469,0.9974835515022278,3,1
level2-0,test-entity-116,test:l2:t3:paligned:c15:i16,111100,arbitrary,11,2.040167964878492e-05,aligned,2,s3,13.474641799926758,0.9999985694885254,3,1
level2-1,test-entity-117,test:l2:t3:paligned:c20:i17,001010,arbitrary,11,9.976160981750581e-06,aligned,2,s3,14.249639511108398,0.9999994039535522,3,1
level2-1,test-entity-118,test:l2:t3:paligned:c25:i18,100110,arbitrary,11,9.757745829119813e-07,aligned,2,s3,17.438955307006836,1.0,3,1
level2-1,test-entity-119,test:l2:t3:paligned:c30:i19,011110,arbitrary,11,1.7499527160680373e-08,aligned,2,s3,21.78896713256836,1.0,3,1
level2-1,test-entity-120,test:l2:t3:paligned:c35:i20,110001,arbitrary,11,0.00020295724971219897,aligned,2,s3,10.992103576660156,0.9999830722808838,3,1
level2-0,test-entity-121,test:l2:t3:paligned:c40:i21,000101,arbitrary,11,1.5268713013938395e-06,aligned,2,s3,16.474809646606445,0.9999998807907104,3,1
level2-0,test-entity-122,test:l2:t3:paligned:c45:i22,101101,arbitrary,11,1.3595347354566911e-06,aligned,2,s3,16.450899124145508,0.9999998807907104,3,1
level2-0,test-entity-123,test:l2:t3:paligned:c50:i23,010011,arbitrary,11,5.973689667371218e-07,aligned,2,s3,17.66728401184082,1.0,3,1
level2-0,test-entity-124,test:l2:t3:paligned:c55:i24,111011,arbitrary,11,1.8748131651591393e-06,aligned,2,s3,16.058547973632812,0.9999998807907104,3,1
level2-1,test-entity-125,test:l2:t3:paligned:c60:i25,001111,arbitrary,11,0.0002480965049471706,aligned,2,s3,10.829265594482422,0.9999793767929077,3,1
level2-0,test-entity-126,test:l2:t3:paligned:c0:i26,000000,arbitrary,11,0.0001258418633369729,aligned,2,s3,11.507219314575195,0.9999899864196777,3,1
level2-0,test-entity-127,test:l2:t3:paligned:c5:i27,101000,arbitrary,11,5.5305858950305264e-06,aligned,2,s3,14.872594833374023,0.9999996423721313,3,1
