cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W128_H2_S11,correct,256,0,sa_ff,2,2,fresh-random,-0.028669357299804688,2,3,0.3415995240211487,2,C2,11,3,0,4,128
C2_sa_ff_L2_W128_H2_S11,none,256,0,sa_ff,2,2,fresh-random,-13.14219856262207,2,3,1.9606745809142012e-06,4,C2,11,3,0,4,128
C2_sa_ff_L2_W128_H2_S11,shuffled_pairings,256,0,sa_ff,2,2,fresh-random,-0.39454078674316406,2,3,0.32337984442710876,2,C2,11,3,0,4,128
C2_sa_ff_L2_W128_H2_S11,shuffled_order,256,0,sa_ff,2,2,fresh-random,-0.5742673873901367,2,3,0.2542056143283844,3,C2,11,3,0,4,128
C2_sa_ff_L2_W128_H2_S11,wrong_query,256,0,sa_ff,2,2,fresh-random,-4.093898773193359,2,3,0.009079613722860813,4,C2,11,3,0,4,128
C2_sa_ff_L2_W128_H2_S11,correct,256,1,sa_ff,2,2,fresh-random,-1.1410341262817383,2,3,0.14684486389160156,3,C2,11,4,0,4,128
C2_sa_ff_L2_W128_H2_S11,none,256,1,sa_ff,2,2,fresh-random,3.4467830657958984,2,3,0.9514317512512207,1,C2,11,4,1,4,128
C2_sa_ff_L2_W128_H2_S11,shuffled_pairings,256,1,sa_ff,2,2,fresh-random,0.7590045928955078,2,3,0.5197153687477112,1,C2,11,4,1,4,128
C2_sa_ff_L2_W128_H2_S11,shuffled_order,256,1,sa_ff,2,2,fresh-random,0.7069225311279297,2,3,0.5184711217880249,1,C2,11,4,1,4,128
C2_sa_ff_L2_W128_H2_S11,wrong_query,256,1,sa_ff,2,2,fresh-random,-3.8832168579101562,2,3,0.008485601283609867,4,C2,11,4,0,4,128
C2_sa_ff_L2_W128_H2_S11,correct,256,2,sa_ff,2,2,fresh-random,-0.5888919830322266,2,3,0.29088926315307617,2,C2,11,4,0,4,128
C2_sa_ff_L2_W128_H2_S11,none,256,2,sa_ff,2,2,fresh-random,10.955613136291504,2,3,0.9999765157699585,1,C2,11,4,1,4,128
C2_sa_ff_L2_W128_H2_S11,shuffled_pairings,256,2,sa_ff,2,2,fresh-random,-0.6389274597167969,2,3,0.2913624048233032,2,C2,11,4,0,4,128
C2_sa_ff_L2_W128_H2_S11,shuffled_order,256,2,sa_ff,2,2,fresh-random,-0.7257556915283203,2,3,0.26333969831466675,2,C2,11,4,0,4,128
C2_sa_ff_L2_W128_H2_S11,wrong_query,256,2,sa_ff,2,2,fresh-random,-3.7621936798095703,2,3,0.01431150734424591,4,C2,11,4,0,4,128
C2_sa_ff_L2_W128_H2_S11,correct,256,3,sa_ff,2,2,fresh-random,-0.6555538177490234,2,3,0.2421562522649765,3,C2,11,3,0,4,128
C2_sa_ff_L2_W128_H2_S11,none,256,3,sa_ff,2,2,fresh-random,-2.950052261352539,2,3,0.0486985519528389,2,C2,11,3,0,4,128
C2_sa_ff_L2_W128_H2_S11,shuffled_pairings,256,3,sa_ff,2,2,fresh-random,-0.44939136505126953,2,3,0.2630111575126648,3,C2,11,3,0,4,128
C2_sa_ff_L2_W128_H2_S11,shuffled_order,256,3,sa_ff,2,2,fresh-random,-0.44939136505126953,2,3,0.26301121711730957,3,C2,11,3,0,4,128
C2_sa_ff_L2_W128_H2_S11,wrong_query,256,3,sa_ff,2,2,fresh-random,-1.7585620880126953,2,3,0.0860922709107399,4,C2,11,3,0,4,128
C2_sa_ff_L2_W128_H2_S11,correct,256,4,sa_ff,2,2,fresh-random,-1.2981319427490234,2,3,0.20576080679893494,2,C2,11,3,0,4,128
