loss,step
24.033294677734375,1
0.9001931548118591,50
0.6810172200202942,100
0.41073355078697205,150
0.20214203000068665,200
0.047465015202760696,250
0.002753270324319601,300
0.04664987325668335,350
0.0019261047709733248,400
