axis,cell_id,dependency_span,example_index,family_id,final_margin,final_rank,first_top1_layer,first_top1_location,first_top1_stage,generator_family,head_count,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,stable_top1_layer,stable_top1_location,stable_top1_stage,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",10.128887176513672,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",6.160665512084961,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",6.160665512084961,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",2.8775997161865234,1,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_ff,2,1,2,800
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",10.128887176513672,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,2,800
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",8.675060272216797,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",6.160665512084961,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",10.128887176513672,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,2,800
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",10.128887176513672,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,2,800
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",10.128887176513672,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,2,800
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",2.8775997161865234,1,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_ff,2,1,2,800
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",8.675060272216797,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",8.675060272216797,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",8.675060272216797,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",8.675060272216797,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",2.8775997161865234,1,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_ff,2,1,2,800
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",6.160665512084961,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",10.128887176513672,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,2,800
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",2.8775997161865234,1,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_ff,2,1,2,800
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",8.675060272216797,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",8.675060272216797,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",10.128887176513672,1,1,post_sa,1,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_sa,1,1,2,800
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",6.160665512084961,1,2,post_sa,3,necessary_pattern,4,2,37,64,0,85504,1,12,4,2,post_sa,3,1,2,800
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",2.8775997161865234,1,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_ff,2,1,2,800
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",2.8775997161865234,1,1,post_ff,2,necessary_pattern,4,2,37,64,0,85504,1,12,4,1,post_ff,2,1,2,800
