axis,cell_id,dependency_span,example_index,family_id,generator_family,head_count,layer,location,margin_increment,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,target_margin,target_rank,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,0,embedding,,2,37,64,0,85504,1,12,4,-23.50434684753418,29,0,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,1,post_sa,25.95392608642578,2,37,64,0,85504,1,12,4,2.4495792388916016,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,1,post_ff,1.2145805358886719,2,37,64,0,85504,1,12,4,3.6641597747802734,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,2,post_sa,3.89532470703125,2,37,64,0,85504,1,12,4,7.559484481811523,1,1,2,800
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,2,post_ff,2.5694026947021484,2,37,64,0,85504,1,12,4,10.128887176513672,1,1,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,0,embedding,,2,37,64,0,85504,1,12,4,-22.565696716308594,24,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,1,post_sa,21.560237884521484,2,37,64,0,85504,1,12,4,-1.0054588317871094,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,1,post_ff,-0.37694549560546875,2,37,64,0,85504,1,12,4,-1.3824043273925781,2,0,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,2,post_sa,7.552061080932617,2,37,64,0,85504,1,12,4,6.169656753540039,1,1,2,800
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",necessary_pattern,4,2,post_ff,-0.008989334106445312,2,37,64,0,85504,1,12,4,6.160667419433594,1,1,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,0,embedding,,2,37,64,0,85504,1,12,4,-22.565696716308594,24,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,1,post_sa,21.560237884521484,2,37,64,0,85504,1,12,4,-1.0054588317871094,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,1,post_ff,-0.37694549560546875,2,37,64,0,85504,1,12,4,-1.3824043273925781,2,0,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,2,post_sa,7.552061080932617,2,37,64,0,85504,1,12,4,6.169656753540039,1,1,2,800
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",necessary_pattern,4,2,post_ff,-0.008989334106445312,2,37,64,0,85504,1,12,4,6.160667419433594,1,1,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,0,embedding,,2,37,64,0,85504,1,12,4,-27.757871627807617,69,0,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,1,post_sa,23.298851013183594,2,37,64,0,85504,1,12,4,-4.459020614624023,6,0,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,1,post_ff,4.633396148681641,2,37,64,0,85504,1,12,4,0.1743755340576172,1,1,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,2,post_sa,2.622987747192383,2,37,64,0,85504,1,12,4,2.79736328125,1,1,2,800
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",necessary_pattern,4,2,post_ff,0.08023643493652344,2,37,64,0,85504,1,12,4,2.8775997161865234,1,1,2,800
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",necessary_pattern,4,0,embedding,,2,37,64,0,85504,1,12,4,-23.50434684753418,29,0,2,800
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",necessary_pattern,4,1,post_sa,25.95392608642578,2,37,64,0,85504,1,12,4,2.4495792388916016,1,1,2,800
