loss,step
43.78887176513672,1
0.7190312743186951,50
0.72097247838974,100
0.7181791663169861,150
0.7155112624168396,200
0.7133737802505493,250
0.7073442935943604,300
0.6824734807014465,350
0.6980718374252319,400
0.692609965801239,450
0.6887296438217163,500
0.6817070245742798,550
0.7008182406425476,600
0.6902372241020203,650
0.6979307532310486,700
0.6984186172485352,750
0.6897330284118652,800
0.6896821856498718,850
0.6891064643859863,900
0.7014939785003662,950
0.6966803073883057,1000
0.6938704252243042,1050
0.6911476850509644,1100
0.6972395777702332,1150
0.6903647780418396,1200
