architecture,branching,budget_multiplier,diagnostic_tier,distractors,evaluation_axis,example_id,heads,label_mode,model_depth,model_seed,output_entropy,position_mode,predicate,required_path,sequence_length,target_margin,target_probability,target_rank,template_id,top1_correct,total_depth,tree_seed,width
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t0:paligned:tree101:i0,4,arbitrary,8,37,3.440620183944702,aligned,parent,1,15,-0.5334057807922363,0.09783357381820679,3,0,0,2,101,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t1:paligned:tree101:i1,4,arbitrary,8,37,2.3522768020629883,aligned,parent,1,15,-1.4649152755737305,0.0917050838470459,3,1,0,2,101,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t2:paligned:tree101:i2,4,arbitrary,8,37,0.46094459295272827,aligned,parent,1,15,-7.083720684051514,0.0007864079670980573,20,2,0,2,101,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t3:paligned:tree101:i3,4,arbitrary,8,37,1.418205976486206,aligned,parent,1,15,-2.5902280807495117,0.051502346992492676,3,3,0,2,101,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t0:paligned:tree211:i0,4,arbitrary,8,37,2.3779687881469727,aligned,parent,1,15,0.6902074813842773,0.3583383560180664,1,0,1,2,211,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t1:paligned:tree211:i1,4,arbitrary,8,37,3.0288383960723877,aligned,parent,1,15,1.2225303649902344,0.31062963604927063,1,1,1,2,211,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t2:paligned:tree211:i2,4,arbitrary,8,37,1.878089427947998,aligned,parent,1,15,-1.3956375122070312,0.127500981092453,3,2,0,2,211,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t3:paligned:tree211:i3,4,arbitrary,8,37,2.7068281173706055,aligned,parent,1,15,-6.828140735626221,0.00035967325675301254,68,3,0,2,211,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t0:paligned:tree307:i0,4,arbitrary,8,37,1.5142561197280884,aligned,parent,1,15,0.19282817840576172,0.4667026102542877,1,0,1,2,307,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t1:paligned:tree307:i1,4,arbitrary,8,37,0.16140422224998474,aligned,parent,1,15,6.067420959472656,0.9810954928398132,1,1,1,2,307,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t2:paligned:tree307:i2,4,arbitrary,8,37,1.1028988361358643,aligned,parent,1,15,1.1967859268188477,0.69922935962677,1,2,1,2,307,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t3:paligned:tree307:i3,4,arbitrary,8,37,1.5698187351226807,aligned,parent,1,15,1.718907356262207,0.6535321474075317,1,3,1,2,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t0:paligned:tree101:i0,4,arbitrary,8,37,3.3898563385009766,aligned,grandparent,2,15,-0.5006570816040039,0.10631930083036423,3,0,0,2,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t1:paligned:tree101:i1,4,arbitrary,8,37,1.3774583339691162,aligned,grandparent,2,15,2.3280200958251953,0.7508907318115234,1,1,1,2,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t2:paligned:tree101:i2,4,arbitrary,8,37,0.4997275471687317,aligned,grandparent,2,15,4.86063289642334,0.9316007494926453,1,2,1,2,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t3:paligned:tree101:i3,4,arbitrary,8,37,2.1272764205932617,aligned,grandparent,2,15,1.0426750183105469,0.46896204352378845,1,3,1,2,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t0:paligned:tree211:i0,4,arbitrary,8,37,2.8004298210144043,aligned,grandparent,2,15,0.7826271057128906,0.31096598505973816,1,0,1,2,211,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t1:paligned:tree211:i1,4,arbitrary,8,37,3.321333646774292,aligned,grandparent,2,15,0.11664581298828125,0.1598058044910431,1,1,1,2,211,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t2:paligned:tree211:i2,4,arbitrary,8,37,1.613519310951233,aligned,grandparent,2,15,2.121295928955078,0.6729100346565247,1,2,1,2,211,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t3:paligned:tree211:i3,4,arbitrary,8,37,3.2311208248138428,aligned,grandparent,2,15,-0.15153121948242188,0.1543673574924469,2,3,0,2,211,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t0:paligned:tree307:i0,4,arbitrary,8,37,1.6651806831359863,aligned,grandparent,2,15,0.24341201782226562,0.45086613297462463,1,0,1,2,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t1:paligned:tree307:i1,4,arbitrary,8,37,0.5459989309310913,aligned,grandparent,2,15,-4.822991847991943,0.0074506900273263454,2,1,0,2,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t2:paligned:tree307:i2,4,arbitrary,8,37,0.9926722049713135,aligned,grandparent,2,15,1.8988933563232422,0.7900630235671997,1,2,1,2,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t3:paligned:tree307:i3,4,arbitrary,8,37,2.303150177001953,aligned,grandparent,2,15,-1.821756362915039,0.07816711068153381,2,3,0,2,307,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t0:paligned:tree101:i0,4,arbitrary,8,37,3.4646031856536865,aligned,root,2,15,-0.4374408721923828,0.11452475190162659,3,0,0,2,101,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t1:paligned:tree101:i1,4,arbitrary,8,37,1.451486587524414,aligned,root,2,15,2.2600440979003906,0.7344661355018616,1,1,1,2,101,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t2:paligned:tree101:i2,4,arbitrary,8,37,0.5729366540908813,aligned,root,2,15,4.48354434967041,0.9196774363517761,1,2,1,2,101,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t3:paligned:tree101:i3,4,arbitrary,8,37,1.9815409183502197,aligned,root,2,15,1.1573944091796875,0.49623990058898926,1,3,1,2,101,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t0:paligned:tree211:i0,4,arbitrary,8,37,2.8903403282165527,aligned,root,2,15,-0.2152109146118164,0.20385952293872833,2,0,0,2,211,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t1:paligned:tree211:i1,4,arbitrary,8,37,3.254304885864258,aligned,root,2,15,0.1944122314453125,0.19056491553783417,1,1,1,2,211,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t2:paligned:tree211:i2,4,arbitrary,8,37,1.6917335987091064,aligned,root,2,15,2.5222082138061523,0.6588426828384399,1,2,1,2,211,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t3:paligned:tree211:i3,4,arbitrary,8,37,2.8908534049987793,aligned,root,2,15,1.0349740982055664,0.33834898471832275,1,3,1,2,211,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t0:paligned:tree307:i0,4,arbitrary,8,37,1.6960902214050293,aligned,root,2,15,0.5121364593505859,0.5017273426055908,1,0,1,2,307,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t1:paligned:tree307:i1,4,arbitrary,8,37,0.942861795425415,aligned,root,2,15,-4.068195819854736,0.014753743074834347,2,1,0,2,307,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t2:paligned:tree307:i2,4,arbitrary,8,37,0.6628236770629883,aligned,root,2,15,3.024350166320801,0.8917596340179443,1,2,1,2,307,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t3:paligned:tree307:i3,4,arbitrary,8,37,2.0112767219543457,aligned,root,2,15,-2.159097671508789,0.05611610785126686,4,3,0,2,307,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t0:prandomized:tree101:i4,4,arbitrary,8,37,2.1399779319763184,randomized,parent,1,16,1.5494575500488281,0.5145927667617798,1,0,1,2,101,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,37,1.9964691400527954,randomized,parent,1,16,2.017314910888672,0.608279824256897,1,2,1,2,211,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,37,1.1961984634399414,randomized,parent,1,16,-0.052422523498535156,0.44547393918037415,2,0,0,2,307,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t0:paligned:tree101:i0,4,arbitrary,8,37,2.9781665802001953,aligned,parent,1,16,-2.038954734802246,0.048518091440200806,5,0,0,3,101,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t1:paligned:tree101:i1,4,arbitrary,8,37,0.3556205630302429,aligned,parent,1,16,-6.793861389160156,0.0010684042936190963,12,1,0,3,101,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t2:paligned:tree101:i2,4,arbitrary,8,37,2.7816343307495117,aligned,parent,1,16,-2.4313621520996094,0.028298426419496536,6,2,0,3,101,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t3:paligned:tree101:i3,4,arbitrary,8,37,1.012188196182251,aligned,parent,1,16,-3.1147661209106445,0.036838553845882416,2,3,0,3,101,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,37,0.7637498378753662,randomized,parent,1,16,-2.2258100509643555,0.09133894741535187,2,3,0,3,101,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t0:paligned:tree211:i0,4,arbitrary,8,37,0.3915446102619171,aligned,parent,1,16,4.125572204589844,0.9447479844093323,1,0,1,3,211,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t1:paligned:tree211:i1,4,arbitrary,8,37,2.6919870376586914,aligned,parent,1,16,-1.9947643280029297,0.054982442408800125,3,1,0,3,211,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t2:paligned:tree211:i2,4,arbitrary,8,37,2.897601366043091,aligned,parent,1,16,-0.6540927886962891,0.17416812479496002,2,2,0,3,211,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t3:paligned:tree211:i3,4,arbitrary,8,37,1.8372811079025269,aligned,parent,1,16,-2.262509346008301,0.06661403179168701,2,3,0,3,211,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t0:paligned:tree307:i0,4,arbitrary,8,37,2.888115406036377,aligned,parent,1,16,-1.4995098114013672,0.06937340646982193,3,0,0,3,307,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t1:paligned:tree307:i1,4,arbitrary,8,37,2.687601327896118,aligned,parent,1,16,-3.0904464721679688,0.0170789435505867,11,1,0,3,307,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t2:paligned:tree307:i2,4,arbitrary,8,37,2.4182214736938477,aligned,parent,1,16,-2.0062551498413086,0.05618535354733467,4,2,0,3,307,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t3:paligned:tree307:i3,4,arbitrary,8,37,2.906416654586792,aligned,parent,1,16,-6.604181289672852,0.000556996907107532,90,3,0,3,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t0:prandomized:tree101:i4,4,arbitrary,8,37,2.066504955291748,randomized,grandparent,2,16,-2.153426170349121,0.06585544347763062,3,0,0,2,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,37,2.642620325088501,randomized,grandparent,2,16,0.07510757446289062,0.30410856008529663,1,2,1,2,211,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,37,1.3256125450134277,randomized,grandparent,2,16,0.5420913696289062,0.5556565523147583,1,0,1,2,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t0:paligned:tree101:i0,4,arbitrary,8,37,2.6142189502716064,aligned,grandparent,2,16,1.9495763778686523,0.47692814469337463,1,0,1,3,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t1:paligned:tree101:i1,4,arbitrary,8,37,0.2721533477306366,aligned,grandparent,2,16,-6.614655017852783,0.0012945247581228614,7,1,0,3,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t2:paligned:tree101:i2,4,arbitrary,8,37,2.694129228591919,aligned,grandparent,2,16,-0.9325885772705078,0.14654217660427094,2,2,0,3,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t3:paligned:tree101:i3,4,arbitrary,8,37,0.49627524614334106,aligned,grandparent,2,16,-6.701817512512207,0.0011425537522882223,15,3,0,3,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t3:prandomized:tree101:i7,4,arbitrary,8,37,0.7214149832725525,randomized,grandparent,2,16,-7.629446029663086,0.0004162101249676198,29,3,0,3,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t0:paligned:tree211:i0,4,arbitrary,8,37,1.6153101921081543,aligned,grandparent,2,16,-4.454167366027832,0.008142204023897648,8,0,0,3,211,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t1:paligned:tree211:i1,4,arbitrary,8,37,3.136836290359497,aligned,grandparent,2,16,0.7561006546020508,0.26240479946136475,1,1,1,3,211,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t2:paligned:tree211:i2,4,arbitrary,8,37,2.6086831092834473,aligned,grandparent,2,16,-4.33018684387207,0.0058305454440414906,23,2,0,3,211,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t3:paligned:tree211:i3,4,arbitrary,8,37,2.704056739807129,aligned,grandparent,2,16,-0.5385780334472656,0.19707851111888885,2,3,0,3,211,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t0:paligned:tree307:i0,4,arbitrary,8,37,3.2180850505828857,aligned,grandparent,2,16,0.10442924499511719,0.2371169626712799,1,0,1,3,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t1:paligned:tree307:i1,4,arbitrary,8,37,2.7713332176208496,aligned,grandparent,2,16,1.2648487091064453,0.3726160526275635,1,1,1,3,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t2:paligned:tree307:i2,4,arbitrary,8,37,0.9651021957397461,aligned,grandparent,2,16,-3.331418037414551,0.03020315058529377,2,2,0,3,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t3:paligned:tree307:i3,4,arbitrary,8,37,1.8009748458862305,aligned,grandparent,2,16,-3.177091598510742,0.02728726714849472,4,3,0,3,307,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t0:paligned:tree101:i0,4,arbitrary,8,37,3.3315489292144775,aligned,ancestor_k,1,16,-0.09441184997558594,0.16967639327049255,2,0,0,2,101,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t1:paligned:tree101:i1,4,arbitrary,8,37,2.224888563156128,aligned,ancestor_k,1,16,-1.6450881958007812,0.0760853961110115,3,1,0,2,101,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t2:paligned:tree101:i2,4,arbitrary,8,37,0.50850909948349,aligned,ancestor_k,1,16,-6.225478172302246,0.0018410104094073176,13,2,0,2,101,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t3:paligned:tree101:i3,4,arbitrary,8,37,1.4797775745391846,aligned,ancestor_k,1,16,-2.4634761810302734,0.05687933415174484,3,3,0,2,101,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t0:paligned:tree211:i0,4,arbitrary,8,37,2.7528743743896484,aligned,ancestor_k,1,16,-0.5633134841918945,0.16088856756687164,2,0,0,2,211,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t1:paligned:tree211:i1,4,arbitrary,8,37,3.1696150302886963,aligned,ancestor_k,1,16,0.8645420074462891,0.25189971923828125,1,1,1,2,211,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t2:paligned:tree211:i2,4,arbitrary,8,37,1.6240499019622803,aligned,ancestor_k,1,16,-2.2365598678588867,0.06670385599136353,3,2,0,2,211,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t3:paligned:tree211:i3,4,arbitrary,8,37,2.819906234741211,aligned,ancestor_k,1,16,-6.327342987060547,0.000589860777836293,63,3,0,2,211,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t0:paligned:tree307:i0,4,arbitrary,8,37,1.4484190940856934,aligned,ancestor_k,1,16,-0.32416725158691406,0.36239808797836304,2,0,0,2,307,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t1:paligned:tree307:i1,4,arbitrary,8,37,0.35127121210098267,aligned,ancestor_k,1,16,5.304988861083984,0.9553160071372986,1,1,1,2,307,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t2:paligned:tree307:i2,4,arbitrary,8,37,1.3133248090744019,aligned,ancestor_k,1,16,0.48146724700927734,0.5517213344573975,1,2,1,2,307,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t3:paligned:tree307:i3,4,arbitrary,8,37,1.8734946250915527,aligned,ancestor_k,1,16,1.7870807647705078,0.5709580779075623,1,3,1,2,307,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t0:paligned:tree101:i0,4,arbitrary,8,37,0.0003919759765267372,aligned,isAncestor,1,16,11.071858406066895,0.9999701976776123,1,0,1,2,101,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t1:paligned:tree101:i1,4,arbitrary,8,37,0.0008861109963618219,aligned,isAncestor,1,16,10.152612686157227,0.9999223947525024,1,1,1,2,101,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t2:paligned:tree101:i2,4,arbitrary,8,37,0.00030167592922225595,aligned,isAncestor,1,16,11.189262390136719,0.9999780654907227,1,2,1,2,101,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t3:paligned:tree101:i3,4,arbitrary,8,37,0.000927138258703053,aligned,isAncestor,1,16,9.546236991882324,0.999916672706604,1,3,1,2,101,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t0:paligned:tree211:i0,4,arbitrary,8,37,0.015407932922244072,aligned,isAncestor,1,16,6.643337249755859,0.9981308579444885,1,0,1,2,211,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t1:paligned:tree211:i1,4,arbitrary,8,37,0.00021348831069190055,aligned,isAncestor,1,16,11.996622085571289,0.9999843835830688,1,1,1,2,211,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t2:paligned:tree211:i2,4,arbitrary,8,37,0.008109329268336296,aligned,isAncestor,1,16,8.034396171569824,0.9991788268089294,1,2,1,2,211,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t3:paligned:tree211:i3,4,arbitrary,8,37,0.0032589128240942955,aligned,isAncestor,1,16,7.990346908569336,0.9996460676193237,1,3,1,2,211,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t0:paligned:tree307:i0,4,arbitrary,8,37,0.0002461823751218617,aligned,isAncestor,1,16,11.613499641418457,0.9999825954437256,1,0,1,2,307,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t1:paligned:tree307:i1,4,arbitrary,8,37,0.0021016187965869904,aligned,isAncestor,1,16,8.523298263549805,0.9997861981391907,1,1,1,2,307,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t2:paligned:tree307:i2,4,arbitrary,8,37,0.0007385165081359446,aligned,isAncestor,1,16,10.527091979980469,0.9999417066574097,1,2,1,2,307,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d1:b2:N4:t3:paligned:tree307:i3,4,arbitrary,8,37,0.00012110934767406434,aligned,isAncestor,1,16,12.466443061828613,0.9999912977218628,1,3,1,2,307,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t0:paligned:tree101:i0,4,arbitrary,8,37,0.0003919759765267372,aligned,isAncestor,2,16,11.071858406066895,0.9999701976776123,1,0,1,2,101,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t1:paligned:tree101:i1,4,arbitrary,8,37,0.0016776412958279252,aligned,isAncestor,2,16,9.388925552368164,0.9998430013656616,1,1,1,2,101,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t2:paligned:tree101:i2,4,arbitrary,8,37,0.00030167592922225595,aligned,isAncestor,2,16,11.189262390136719,0.9999780654907227,1,2,1,2,101,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t3:paligned:tree101:i3,4,arbitrary,8,37,0.0016517754411324859,aligned,isAncestor,2,16,9.07870101928711,0.9998481273651123,1,3,1,2,101,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t0:paligned:tree211:i0,4,arbitrary,8,37,0.015407932922244072,aligned,isAncestor,2,16,6.643337249755859,0.9981308579444885,1,0,1,2,211,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t1:paligned:tree211:i1,4,arbitrary,8,37,0.00021892193763051182,aligned,isAncestor,2,16,12.099907875061035,0.9999843835830688,1,1,1,2,211,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t2:paligned:tree211:i2,4,arbitrary,8,37,0.008109329268336296,aligned,isAncestor,2,16,8.034396171569824,0.9991788268089294,1,2,1,2,211,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t3:paligned:tree211:i3,4,arbitrary,8,37,0.006563795730471611,aligned,isAncestor,2,16,7.203939437866211,0.9992209672927856,1,3,1,2,211,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t0:paligned:tree307:i0,4,arbitrary,8,37,0.0002461823751218617,aligned,isAncestor,2,16,11.613499641418457,0.9999825954437256,1,0,1,2,307,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t1:paligned:tree307:i1,4,arbitrary,8,37,0.00012786226579919457,aligned,isAncestor,2,16,12.279314041137695,0.9999909400939941,1,1,1,2,307,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t2:paligned:tree307:i2,4,arbitrary,8,37,0.0007385165081359446,aligned,isAncestor,2,16,10.527091979980469,0.9999417066574097,1,2,1,2,307,64
depth8,2,2,easy,4,depth_path,test:isAncestor:D2:d2:b2:N4:t3:paligned:tree307:i3,4,arbitrary,8,37,6.401831342373043e-05,aligned,isAncestor,2,16,13.475105285644531,0.9999958276748657,1,3,1,2,307,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t0:prandomized:tree101:i4,4,arbitrary,8,37,2.0309929847717285,randomized,root,2,16,-2.420419692993164,0.05206421762704849,3,0,0,2,101,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,37,2.487267017364502,randomized,root,2,16,-0.6690177917480469,0.211127370595932,2,2,0,2,211,64
depth8,2,2,easy,4,depth_path,test:root:D2:d2:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,37,1.4955178499221802,randomized,root,2,16,0.601165771484375,0.539179265499115,1,0,1,2,307,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t2:prandomized:tree101:i6,4,arbitrary,8,37,1.7186946868896484,randomized,parent,1,17,2.753310203552246,0.7015329003334045,1,2,1,2,101,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,8,37,0.29211339354515076,randomized,parent,1,17,3.999314308166504,0.9562798142433167,1,2,1,2,307,64
depth8,2,2,easy,4,depth_path,test:parent:D2:d1:b2:N4:t3:prandomized:tree307:i7,4,arbitrary,8,37,1.2490403652191162,randomized,parent,1,17,-2.2604360580444336,0.07970923185348511,2,3,0,2,307,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,37,1.9414126873016357,randomized,parent,1,17,-1.551426887512207,0.10641170293092728,2,0,0,3,211,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,37,2.6317543983459473,randomized,parent,1,17,0.6678895950317383,0.38031262159347534,1,0,1,3,307,64
depth8,2,2,easy,4,depth_path,test:parent:D3:d1:b2:N4:t3:prandomized:tree307:i7,4,arbitrary,8,37,2.3123319149017334,randomized,parent,1,17,2.1463165283203125,0.5652642846107483,1,3,1,3,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t2:prandomized:tree101:i6,4,arbitrary,8,37,1.916011095046997,randomized,grandparent,2,17,-3.7221813201904297,0.015581266023218632,6,2,0,2,101,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,8,37,0.6355023980140686,randomized,grandparent,2,17,-4.733386039733887,0.007890244014561176,5,2,0,2,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D2:d2:b2:N4:t3:prandomized:tree307:i7,4,arbitrary,8,37,1.292952299118042,randomized,grandparent,2,17,2.1672849655151367,0.7542262673377991,1,3,1,2,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,8,37,2.1772546768188477,randomized,grandparent,2,17,-0.7001476287841797,0.19411759078502655,2,0,0,3,211,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,8,37,2.336205005645752,randomized,grandparent,2,17,-1.5995426177978516,0.10083436220884323,2,0,0,3,307,64
depth8,2,2,easy,4,depth_path,test:grandparent:D3:d2:b2:N4:t3:prandomized:tree307:i7,4,arbitrary,8,37,3.9961376190185547,randomized,grandparent,2,17,-3.1260738372802734,0.0041859569028019905,51,3,0,3,307,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t0:prandomized:tree101:i4,4,arbitrary,8,37,2.0470831394195557,randomized,ancestor_k,1,17,1.550619125366211,0.544441819190979,1,0,1,2,101,64
depth8,2,2,easy,4,depth_path,test:ancestor_k:D2:d1:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,8,37,2.6130142211914062,randomized,ancestor_k,1,17,0.2969236373901367,0.3363257944583893,1,2,1,2,211,64
