architecture,branching,budget_multiplier,diagnostic_tier,distractors,evaluation_axis,example_id,heads,label_mode,model_depth,model_seed,output_entropy,position_mode,predicate,required_path,sequence_length,target_margin,target_probability,target_rank,template_id,top1_correct,total_depth,tree_seed,width
baseline,2,2,medium,4,depth_path,test:ancestor_k:D6:d1:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,4,11,3.863215208053589,randomized,ancestor_k,1,27,0.9147768020629883,0.16503015160560608,1,2,1,6,211,64
baseline,2,2,medium,4,depth_path,test:ancestor_k:D6:d1:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,4,11,3.941765785217285,randomized,ancestor_k,1,27,-0.8945012092590332,0.04346377030014992,6,0,0,6,307,64
baseline,2,2,medium,4,depth_path,test:ancestor_k:D6:d3:b2:N4:t1:prandomized:tree307:i5,4,arbitrary,4,11,3.7327160835266113,randomized,ancestor_k,3,27,0.31679868698120117,0.11396002024412155,1,1,1,6,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d1:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,4,11,3.6192290782928467,randomized,ancestor_k,1,27,-1.6417303085327148,0.02449009008705616,12,2,0,12,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t0:paligned:tree101:i0,4,arbitrary,4,11,3.435953140258789,aligned,ancestor_k,2,27,-3.267366409301758,0.011865487322211266,15,0,0,12,101,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t1:paligned:tree101:i1,4,arbitrary,4,11,3.417659282684326,aligned,ancestor_k,2,27,-2.6866626739501953,0.016286887228488922,16,1,0,12,101,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t2:paligned:tree101:i2,4,arbitrary,4,11,3.675875663757324,aligned,ancestor_k,2,27,-3.696887731552124,0.0048874178901314735,39,2,0,12,101,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t3:paligned:tree101:i3,4,arbitrary,4,11,3.813079833984375,aligned,ancestor_k,2,27,-2.264728546142578,0.010325231589376926,26,3,0,12,101,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t2:prandomized:tree101:i6,4,arbitrary,4,11,2.1218783855438232,randomized,ancestor_k,2,27,-4.500776290893555,0.006494267378002405,16,2,0,12,101,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t0:paligned:tree211:i0,4,arbitrary,4,11,3.108461618423462,aligned,ancestor_k,2,27,-0.09478187561035156,0.13055865466594696,2,0,0,12,211,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t1:paligned:tree211:i1,4,arbitrary,4,11,3.418617010116577,aligned,ancestor_k,2,27,-2.7612738609313965,0.011343063786625862,19,1,0,12,211,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t2:paligned:tree211:i2,4,arbitrary,4,11,3.621877670288086,aligned,ancestor_k,2,27,0.12750625610351562,0.11849159747362137,1,2,1,12,211,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t3:paligned:tree211:i3,4,arbitrary,4,11,3.1193809509277344,aligned,ancestor_k,2,27,1.929107666015625,0.36603981256484985,1,3,1,12,211,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,4,11,3.4417624473571777,randomized,ancestor_k,2,27,-4.225524425506592,0.0025050281547009945,51,0,0,12,211,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t0:paligned:tree307:i0,4,arbitrary,4,11,2.1036734580993652,aligned,ancestor_k,2,27,0.5917158126831055,0.4167785942554474,1,0,1,12,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t1:paligned:tree307:i1,4,arbitrary,4,11,3.7035491466522217,aligned,ancestor_k,2,27,-3.6461973190307617,0.004694981966167688,39,1,0,12,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t2:paligned:tree307:i2,4,arbitrary,4,11,2.209026336669922,aligned,ancestor_k,2,27,-9.043976783752441,6.419615965569392e-05,125,2,0,12,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t3:paligned:tree307:i3,4,arbitrary,4,11,3.136618137359619,aligned,ancestor_k,2,27,-8.572608947753906,7.29306266293861e-05,139,3,0,12,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t3:prandomized:tree307:i7,4,arbitrary,4,11,3.566272735595703,randomized,ancestor_k,2,27,-6.533633232116699,0.00032987428130581975,121,3,0,12,307,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d1:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,4,11,0.0014863454271107912,randomized,isAncestor,1,27,9.598687171936035,0.9998699426651001,1,0,1,6,211,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d1:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,4,11,0.0059072705917060375,randomized,isAncestor,1,27,7.459568977355957,0.9993355870246887,1,2,1,6,211,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d1:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,4,11,0.00026538746897131205,randomized,isAncestor,1,27,10.85297966003418,0.9999786615371704,1,0,1,6,307,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d2:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,4,11,0.0014863454271107912,randomized,isAncestor,2,27,9.598687171936035,0.9998699426651001,1,0,1,6,211,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d2:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,4,11,0.0059072705917060375,randomized,isAncestor,2,27,7.459568977355957,0.9993355870246887,1,2,1,6,211,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d2:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,4,11,0.00026538746897131205,randomized,isAncestor,2,27,10.85297966003418,0.9999786615371704,1,0,1,6,307,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d3:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,4,11,0.0014863454271107912,randomized,isAncestor,3,27,9.598687171936035,0.9998699426651001,1,0,1,6,211,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d3:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,4,11,0.0059072705917060375,randomized,isAncestor,3,27,7.459568977355957,0.9993355870246887,1,2,1,6,211,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d3:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,4,11,0.00026538746897131205,randomized,isAncestor,3,27,10.85297966003418,0.9999786615371704,1,0,1,6,307,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d4:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,4,11,0.0014863454271107912,randomized,isAncestor,4,27,9.598687171936035,0.9998699426651001,1,0,1,6,211,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d4:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,4,11,0.0059072705917060375,randomized,isAncestor,4,27,7.459568977355957,0.9993355870246887,1,2,1,6,211,64
baseline,2,2,medium,4,depth_path,test:isAncestor:D6:d4:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,4,11,0.00026538746897131205,randomized,isAncestor,4,27,10.85297966003418,0.9999786615371704,1,0,1,6,307,64
baseline,2,2,hard,4,depth_path,test:isAncestor:D12:d1:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,4,11,0.018843183293938637,randomized,isAncestor,1,27,6.000144004821777,0.9974033236503601,1,2,1,12,307,64
baseline,2,2,hard,4,depth_path,test:isAncestor:D12:d2:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,4,11,0.018843183293938637,randomized,isAncestor,2,27,6.000144004821777,0.9974033236503601,1,2,1,12,307,64
baseline,2,2,hard,4,depth_path,test:isAncestor:D12:d3:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,4,11,0.018843183293938637,randomized,isAncestor,3,27,6.000144004821777,0.9974033236503601,1,2,1,12,307,64
baseline,2,2,hard,4,depth_path,test:isAncestor:D12:d4:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,4,11,0.018843183293938637,randomized,isAncestor,4,27,6.000144004821777,0.9974033236503601,1,2,1,12,307,64
baseline,2,2,hard,4,depth_path,test:isAncestor:D12:d5:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,4,11,0.018843183293938637,randomized,isAncestor,5,27,6.000144004821777,0.9974033236503601,1,2,1,12,307,64
baseline,2,2,hard,4,depth_path,test:isAncestor:D12:d6:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,4,11,0.018843183293938637,randomized,isAncestor,6,27,6.000144004821777,0.9974033236503601,1,2,1,12,307,64
baseline,2,2,hard,4,depth_path,test:isAncestor:D12:d8:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,4,11,0.018843183293938637,randomized,isAncestor,8,27,6.000144004821777,0.9974033236503601,1,2,1,12,307,64
baseline,2,2,hard,4,depth_path,test:isAncestor:D12:d12:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,4,11,0.018843183293938637,randomized,isAncestor,12,27,6.000144004821777,0.9974033236503601,1,2,1,12,307,64
baseline,2,2,easy,4,branching,test:parent:D8:d1:b2:N4:t2:prandomized:tree101:i10006,4,arbitrary,4,11,3.6852054595947266,randomized,parent,1,27,-3.1703248023986816,0.004927132278680801,36,2,0,8,101,64
baseline,2,2,easy,4,branching,test:parent:D8:d1:b2:N4:t3:prandomized:tree101:i10007,4,arbitrary,4,11,4.113451957702637,randomized,parent,1,27,-4.340847015380859,0.001150952884927392,106,3,0,8,101,64
baseline,2,2,easy,4,branching,test:parent:D8:d1:b2:N4:t3:prandomized:tree307:i10007,4,arbitrary,4,11,3.2270889282226562,randomized,parent,1,27,-2.1886000633239746,0.03596820682287216,5,3,0,8,307,64
baseline,4,2,medium,4,branching,test:parent:D8:d1:b4:N4:t3:prandomized:tree211:i10007,4,arbitrary,4,11,2.2804698944091797,randomized,parent,1,27,-0.3744993209838867,0.27287760376930237,2,3,0,8,211,64
baseline,4,2,medium,4,branching,test:parent:D8:d1:b4:N4:t1:prandomized:tree307:i10005,4,arbitrary,4,11,1.9530798196792603,randomized,parent,1,27,-11.222827911376953,8.443500519206282e-06,151,1,0,8,307,64
baseline,2,2,easy,4,branching,test:grandparent:D8:d2:b2:N4:t2:prandomized:tree101:i10006,4,arbitrary,4,11,3.6821417808532715,randomized,grandparent,2,27,-2.6076149940490723,0.008517536334693432,23,2,0,8,101,64
baseline,2,2,easy,4,branching,test:grandparent:D8:d2:b2:N4:t3:prandomized:tree101:i10007,4,arbitrary,4,11,4.114383220672607,randomized,grandparent,2,27,-1.497382640838623,0.019667599350214005,18,3,0,8,101,64
baseline,2,2,easy,4,branching,test:grandparent:D8:d2:b2:N4:t3:prandomized:tree307:i10007,4,arbitrary,4,11,3.2279982566833496,randomized,grandparent,2,27,-5.617287635803223,0.001165525522083044,74,3,0,8,307,64
baseline,4,2,medium,4,branching,test:grandparent:D8:d2:b4:N4:t3:prandomized:tree211:i10007,4,arbitrary,4,11,2.2800936698913574,randomized,grandparent,2,27,-7.154750823974609,0.0003100844332948327,77,3,0,8,211,64
baseline,4,2,medium,4,branching,test:grandparent:D8:d2:b4:N4:t1:prandomized:tree307:i10005,4,arbitrary,4,11,1.9521864652633667,randomized,grandparent,2,27,-6.502121925354004,0.0009481168235652149,51,1,0,8,307,64
baseline,2,2,easy,4,branching,test:ancestor_k:D8:d3:b2:N4:t1:prandomized:tree307:i10005,4,arbitrary,4,11,1.2741838693618774,randomized,ancestor_k,3,27,-6.261940002441406,0.0015231426805257797,29,1,0,8,307,64
baseline,2,2,easy,4,branching,test:ancestor_k:D8:d3:b2:N4:t2:prandomized:tree307:i10006,4,arbitrary,4,11,3.187302350997925,randomized,ancestor_k,3,27,-0.5849075317382812,0.14334194362163544,2,2,0,8,307,64
baseline,4,2,medium,4,branching,test:ancestor_k:D8:d3:b4:N4:t2:prandomized:tree307:i10006,4,arbitrary,4,11,2.3480873107910156,randomized,ancestor_k,3,27,-3.079542636871338,0.01804700307548046,6,2,0,8,307,64
baseline,4,2,medium,4,branching,test:ancestor_k:D8:d3:b4:N4:t3:prandomized:tree307:i10007,4,arbitrary,4,11,3.557309865951538,randomized,ancestor_k,3,27,-3.543865203857422,0.006487326696515083,33,3,0,8,307,64
baseline,8,2,hard,4,branching,test:ancestor_k:D8:d3:b8:N4:t1:prandomized:tree307:i10005,4,arbitrary,4,11,3.970127820968628,randomized,ancestor_k,3,27,-2.829195261001587,0.007098239380866289,38,1,0,8,307,64
baseline,2,2,easy,4,distractors,test:ancestor_k:D8:d3:b2:N4:t3:prandomized:tree307:i20007,4,arbitrary,4,11,1.33665132522583,randomized,ancestor_k,3,27,-0.969757080078125,0.24083541333675385,2,3,0,8,307,64
baseline,2,2,easy,4,branching,test:isAncestor:D8:d3:b2:N4:t1:prandomized:tree211:i10005,4,arbitrary,4,11,0.0033479214180260897,randomized,isAncestor,3,27,8.374162673950195,0.9996620416641235,1,1,1,8,211,64
baseline,2,2,easy,4,branching,test:isAncestor:D8:d3:b2:N4:t2:prandomized:tree211:i10006,4,arbitrary,4,11,0.004572433885186911,randomized,isAncestor,3,27,7.553127288818359,0.9994696974754333,1,2,1,8,211,64
baseline,4,2,medium,4,branching,test:isAncestor:D8:d3:b4:N4:t0:prandomized:tree101:i10004,4,arbitrary,4,11,0.0050264764577150345,randomized,isAncestor,3,27,7.687857627868652,0.999464213848114,1,0,1,8,101,64
baseline,4,2,medium,4,branching,test:isAncestor:D8:d3:b4:N4:t2:prandomized:tree101:i10006,4,arbitrary,4,11,0.00010662985005183145,randomized,isAncestor,3,27,11.871990203857422,0.9999921321868896,1,2,1,8,101,64
baseline,4,2,medium,4,branching,test:isAncestor:D8:d3:b4:N4:t3:prandomized:tree101:i10007,4,arbitrary,4,11,0.0005389387370087206,randomized,isAncestor,3,27,10.400476455688477,0.9999568462371826,1,3,1,8,101,64
baseline,8,2,hard,4,branching,test:isAncestor:D8:d3:b8:N4:t0:prandomized:tree101:i10004,4,arbitrary,4,11,0.00029491021996364,randomized,isAncestor,3,27,10.871210098266602,0.9999765157699585,1,0,1,8,101,64
baseline,8,2,hard,4,branching,test:isAncestor:D8:d3:b8:N4:t1:prandomized:tree211:i10005,4,arbitrary,4,11,0.03133038803935051,randomized,isAncestor,3,27,5.391620635986328,0.9952630996704102,1,1,1,8,211,64
baseline,8,2,hard,4,branching,test:isAncestor:D8:d3:b8:N4:t3:prandomized:tree211:i10007,4,arbitrary,4,11,0.004378697369247675,randomized,isAncestor,3,27,7.934094429016113,0.9995453953742981,1,3,1,8,211,64
baseline,2,2,easy,4,distractors,test:isAncestor:D8:d3:b2:N4:t0:prandomized:tree101:i20004,4,arbitrary,4,11,0.007702091243118048,randomized,isAncestor,3,27,7.639097213745117,0.9991779923439026,1,0,1,8,101,64
baseline,2,2,easy,4,distractors,test:isAncestor:D8:d3:b2:N4:t1:prandomized:tree211:i20005,4,arbitrary,4,11,0.002214860636740923,randomized,isAncestor,3,27,9.055727005004883,0.9997861981391907,1,1,1,8,211,64
baseline,2,2,easy,4,distractors,test:isAncestor:D8:d3:b2:N4:t0:prandomized:tree307:i20004,4,arbitrary,4,11,0.0013566846027970314,randomized,isAncestor,3,27,8.989999771118164,0.9998676776885986,1,0,1,8,307,64
baseline,2,2,easy,4,branching,test:root:D8:d8:b2:N4:t2:prandomized:tree101:i10006,4,arbitrary,4,11,3.693542957305908,randomized,root,8,27,-0.9181427955627441,0.04500995948910713,6,2,0,8,101,64
baseline,2,2,easy,4,branching,test:root:D8:d8:b2:N4:t3:prandomized:tree101:i10007,4,arbitrary,4,11,4.115431785583496,randomized,root,8,27,-2.7079155445098877,0.005887624341994524,37,3,0,8,101,64
baseline,2,2,easy,4,branching,test:root:D8:d8:b2:N4:t3:prandomized:tree307:i10007,4,arbitrary,4,11,3.307363748550415,randomized,root,8,27,-6.602321624755859,0.0004084566608071327,98,3,0,8,307,64
baseline,4,2,medium,4,branching,test:root:D8:d8:b4:N4:t3:prandomized:tree211:i10007,4,arbitrary,4,11,2.180896043777466,randomized,root,8,27,-3.5025711059570312,0.01247526053339243,10,3,0,8,211,64
baseline,4,2,medium,4,branching,test:root:D8:d8:b4:N4:t1:prandomized:tree307:i10005,4,arbitrary,4,11,1.9514942169189453,randomized,root,8,27,-6.349315643310547,0.0011046851286664605,45,1,0,8,307,64
baseline,2,2,hard,4,depth_path,test:parent:D12:d1:b2:N4:t0:prandomized:tree101:i4,4,arbitrary,4,11,3.630899429321289,randomized,parent,1,28,0.15152645111083984,0.12038454413414001,1,0,1,12,101,64
baseline,2,2,hard,4,depth_path,test:grandparent:D12:d2:b2:N4:t0:prandomized:tree101:i4,4,arbitrary,4,11,3.6307008266448975,randomized,grandparent,2,28,-4.714683532714844,0.0010790599044412374,79,0,0,12,101,64
baseline,2,2,medium,4,depth_path,test:ancestor_k:D6:d2:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,4,11,1.8735390901565552,randomized,ancestor_k,2,28,-0.14193248748779297,0.36179083585739136,2,0,0,6,211,64
baseline,2,2,medium,4,depth_path,test:ancestor_k:D6:d2:b2:N4:t2:prandomized:tree211:i6,4,arbitrary,4,11,3.9494171142578125,randomized,ancestor_k,2,28,-0.561762809753418,0.059192217886447906,4,2,0,6,211,64
baseline,2,2,medium,4,depth_path,test:ancestor_k:D6:d2:b2:N4:t0:prandomized:tree307:i4,4,arbitrary,4,11,3.922729730606079,randomized,ancestor_k,2,28,-3.9872069358825684,0.0019101911457255483,76,0,0,6,307,64
baseline,2,2,medium,4,depth_path,test:ancestor_k:D6:d4:b2:N4:t1:prandomized:tree307:i5,4,arbitrary,4,11,3.722796678543091,randomized,ancestor_k,4,28,-1.9957733154296875,0.012537125498056412,17,1,0,6,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d2:b2:N4:t2:prandomized:tree307:i6,4,arbitrary,4,11,3.6176939010620117,randomized,ancestor_k,2,28,-1.442021369934082,0.0307316891849041,9,2,0,12,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t0:paligned:tree101:i0,4,arbitrary,4,11,3.431847095489502,aligned,ancestor_k,3,28,-1.9334115982055664,0.043943777680397034,4,0,0,12,101,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t1:paligned:tree101:i1,4,arbitrary,4,11,3.3891427516937256,aligned,ancestor_k,3,28,-2.4684362411499023,0.02056276611983776,15,1,0,12,101,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t2:paligned:tree101:i2,4,arbitrary,4,11,3.6165223121643066,aligned,ancestor_k,3,28,-3.1010026931762695,0.00966965314000845,24,2,0,12,101,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t3:paligned:tree101:i3,4,arbitrary,4,11,2.9766693115234375,aligned,ancestor_k,3,28,-4.427260398864746,0.004846678581088781,33,3,0,12,101,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t2:prandomized:tree101:i6,4,arbitrary,4,11,2.235186815261841,randomized,ancestor_k,3,28,-5.869187355041504,0.0015736529603600502,39,2,0,12,101,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t0:paligned:tree211:i0,4,arbitrary,4,11,3.071742534637451,aligned,ancestor_k,3,28,-5.643070220947266,0.0006215398898348212,69,0,0,12,211,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t1:paligned:tree211:i1,4,arbitrary,4,11,3.3998911380767822,aligned,ancestor_k,3,28,-0.26219797134399414,0.1431490033864975,2,1,0,12,211,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t2:paligned:tree211:i2,4,arbitrary,4,11,3.6520962715148926,aligned,ancestor_k,3,28,-3.8899784088134766,0.0024856633972376585,57,2,0,12,211,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t3:paligned:tree211:i3,4,arbitrary,4,11,3.149733543395996,aligned,ancestor_k,3,28,-4.415116310119629,0.00430481880903244,34,3,0,12,211,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t0:prandomized:tree211:i4,4,arbitrary,4,11,3.4703621864318848,randomized,ancestor_k,3,28,-1.468240737915039,0.03936390206217766,7,0,0,12,211,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t0:paligned:tree307:i0,4,arbitrary,4,11,2.146040678024292,aligned,ancestor_k,3,28,-5.137293338775635,0.002163324737921357,29,0,0,12,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t1:paligned:tree307:i1,4,arbitrary,4,11,3.6572394371032715,aligned,ancestor_k,3,28,0.8026852607727051,0.19300015270709991,1,1,1,12,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t2:paligned:tree307:i2,4,arbitrary,4,11,2.413252115249634,aligned,ancestor_k,3,28,-4.085485458374023,0.008093382231891155,13,2,0,12,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t3:paligned:tree307:i3,4,arbitrary,4,11,3.0338754653930664,aligned,ancestor_k,3,28,-6.418638229370117,0.0006383853615261614,91,3,0,12,307,64
baseline,2,2,hard,4,depth_path,test:ancestor_k:D12:d3:b2:N4:t3:prandomized:tree307:i7,4,arbitrary,4,11,3.5544748306274414,randomized,ancestor_k,3,28,-5.075984954833984,0.001332586514763534,72,3,0,12,307,64
baseline,2,2,hard,4,depth_path,test:root:D12:d12:b2:N4:t0:prandomized:tree101:i4,4,arbitrary,4,11,3.629816770553589,randomized,root,12,28,-0.44907283782958984,0.07688549906015396,3,0,0,12,101,64
baseline,8,2,hard,4,branching,test:parent:D8:d1:b8:N4:t3:prandomized:tree307:i10007,4,arbitrary,4,11,3.248378276824951,randomized,parent,1,28,-0.21036767959594727,0.166578009724617,2,3,0,8,307,64
baseline,2,2,easy,4,distractors,test:parent:D8:d1:b2:N4:t2:prandomized:tree101:i20006,4,arbitrary,4,11,4.160598278045654,randomized,parent,1,28,-3.0016000270843506,0.0035613602958619595,61,2,0,8,101,64
baseline,8,2,hard,4,branching,test:grandparent:D8:d2:b8:N4:t3:prandomized:tree307:i10007,4,arbitrary,4,11,3.2513532638549805,randomized,grandparent,2,28,0.21075153350830078,0.2051994353532791,1,3,1,8,307,64
baseline,2,2,easy,4,distractors,test:grandparent:D8:d2:b2:N4:t2:prandomized:tree101:i20006,4,arbitrary,4,11,4.16018533706665,randomized,grandparent,2,28,-1.4459152221679688,0.01689443364739418,18,2,0,8,101,64
baseline,4,2,medium,4,branching,test:ancestor_k:D8:d3:b4:N4:t1:prandomized:tree101:i10005,4,arbitrary,4,11,3.6666440963745117,randomized,ancestor_k,3,28,0.2774953842163086,0.14147169888019562,1,1,1,8,101,64
baseline,2,2,easy,4,branching,test:isAncestor:D8:d3:b2:N4:t2:prandomized:tree101:i10006,4,arbitrary,4,11,0.0031930673867464066,randomized,isAncestor,3,28,8.248237609863281,0.9996811151504517,1,2,1,8,101,64
baseline,2,2,easy,4,branching,test:isAncestor:D8:d3:b2:N4:t3:prandomized:tree101:i10007,4,arbitrary,4,11,0.0003595269226934761,randomized,isAncestor,3,28,11.161654472351074,0.9999728202819824,1,3,1,8,101,64
baseline,2,2,easy,4,branching,test:isAncestor:D8:d3:b2:N4:t3:prandomized:tree307:i10007,4,arbitrary,4,11,0.004745560698211193,randomized,isAncestor,3,28,8.126123428344727,0.9995356798171997,1,3,1,8,307,64
baseline,4,2,medium,4,branching,test:isAncestor:D8:d3:b4:N4:t3:prandomized:tree211:i10007,4,arbitrary,4,11,0.007193432655185461,randomized,isAncestor,3,28,8.137611389160156,0.9993032217025757,1,3,1,8,211,64
baseline,4,2,medium,4,branching,test:isAncestor:D8:d3:b4:N4:t1:prandomized:tree307:i10005,4,arbitrary,4,11,0.002336593344807625,randomized,isAncestor,3,28,8.854681968688965,0.999779999256134,1,1,1,8,307,64
baseline,8,2,hard,4,branching,test:root:D8:d8:b8:N4:t3:prandomized:tree307:i10007,4,arbitrary,4,11,3.307291269302368,randomized,root,8,28,-3.0157361030578613,0.009536249563097954,20,3,0,8,307,64
baseline,2,2,easy,4,distractors,test:root:D8:d8:b2:N4:t2:prandomized:tree101:i20006,4,arbitrary,4,11,4.163348197937012,randomized,root,8,28,-4.728203296661377,0.000637371267657727,120,2,0,8,101,64
baseline,2,2,hard,4,depth_path,test:parent:D12:d1:b2:N4:t1:prandomized:tree101:i5,4,arbitrary,4,11,3.277684211730957,randomized,parent,1,29,-3.1585693359375,0.006526912096887827,20,1,0,12,101,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t0:paligned:tree101:i0,4,arbitrary,4,11,3.7877609729766846,aligned,parent,1,29,-0.5628328323364258,0.053772974759340286,5,0,0,16,101,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t1:paligned:tree101:i1,4,arbitrary,4,11,3.6335606575012207,aligned,parent,1,29,-5.529455184936523,0.000728586339391768,93,1,0,16,101,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t2:paligned:tree101:i2,4,arbitrary,4,11,3.5854833126068115,aligned,parent,1,29,0.6152448654174805,0.18150196969509125,1,2,1,16,101,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t3:paligned:tree101:i3,4,arbitrary,4,11,2.381357431411743,aligned,parent,1,29,-7.303664207458496,0.00030891879578121006,92,3,0,16,101,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t0:paligned:tree211:i0,4,arbitrary,4,11,2.985118865966797,aligned,parent,1,29,-4.324294090270996,0.002501182956621051,36,0,0,16,211,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t1:paligned:tree211:i1,4,arbitrary,4,11,3.4002089500427246,aligned,parent,1,29,-4.415090560913086,0.002618481172248721,51,1,0,16,211,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t2:paligned:tree211:i2,4,arbitrary,4,11,3.927838087081909,aligned,parent,1,29,-0.1629929542541504,0.06928527355194092,2,2,0,16,211,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t3:paligned:tree211:i3,4,arbitrary,4,11,3.896336317062378,aligned,parent,1,29,-6.02633810043335,0.0003170050331391394,124,3,0,16,211,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t0:paligned:tree307:i0,4,arbitrary,4,11,3.149906873703003,aligned,parent,1,29,-6.234652042388916,0.00042088350164704025,99,0,0,16,307,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t1:paligned:tree307:i1,4,arbitrary,4,11,4.250062465667725,aligned,parent,1,29,-4.3982648849487305,0.0006250760634429753,129,1,0,16,307,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t2:paligned:tree307:i2,4,arbitrary,4,11,3.040044069290161,aligned,parent,1,29,-4.976447105407715,0.0024594790302217007,45,2,0,16,307,64
baseline,2,2,hard,4,depth_path,test:parent:D16:d1:b2:N4:t3:paligned:tree307:i3,4,arbitrary,4,11,2.910048246383667,aligned,parent,1,29,-6.378826141357422,0.0004875205922871828,89,3,0,16,307,64
