architecture,depth,exact_trajectory_correct,example_id,final_correct,invalid_call,machine,model_forwards,nontermination,one_call_edge_coverage,per_transition_accuracy,post_tool_answer_correct,seed,selected_edge_valid,stop_emitted,termination_correct,tool_calls
narrow,4,0,63,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,0,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,1,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,2,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,6,0,3,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,4,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,5,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,6,0,6,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,7,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,8,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,9,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,10,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,6,0,11,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
narrow,6,0,12,0,0,M4,2,0,,0.16666666666666666,,37,,1,0,1
narrow,6,0,13,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,14,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,15,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,16,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,17,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
narrow,6,0,18,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,19,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,20,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,21,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,22,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,6,0,23,0,0,M4,2,0,,0.16666666666666666,,37,,1,0,1
narrow,6,0,24,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,25,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,26,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,27,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,6,0,28,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,29,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,30,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,31,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,32,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,33,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,34,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,35,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,36,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,6,0,37,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,38,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,39,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,40,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,41,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,42,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,43,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,44,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,6,0,45,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,46,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,47,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,48,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,49,0,1,M4,2,0,,0.16666666666666666,,37,,0,0,2
narrow,6,0,50,0,0,M4,2,0,,0.16666666666666666,,37,,1,0,1
narrow,6,0,51,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,52,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,53,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,54,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,55,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,56,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,57,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,58,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,59,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,6,0,60,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,61,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,62,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,6,0,63,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,0,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,1,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,2,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,3,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,8,0,4,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,5,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,6,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,7,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,8,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,9,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,10,0,1,M4,2,0,,0.125,,37,,0,0,2
narrow,8,0,11,0,1,M4,2,0,,0.125,,37,,0,0,2
narrow,8,0,12,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,13,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,14,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,15,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,8,0,16,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,17,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,18,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,19,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,20,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,21,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,22,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,23,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,24,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,25,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,26,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,27,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,28,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,29,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,30,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,31,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,32,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,33,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,34,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,35,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,36,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,37,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,38,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,39,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,40,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,41,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,42,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,43,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,44,0,1,M4,2,0,,0.125,,37,,0,0,2
narrow,8,0,45,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,46,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,47,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,48,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,49,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,50,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,51,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,52,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,53,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,54,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,55,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,56,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,57,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,58,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,59,0,0,M4,1,0,,0.0,,37,,1,0,0
narrow,8,0,60,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,61,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,62,0,1,M4,1,0,,0.0,,37,,0,0,1
narrow,8,0,63,0,1,M4,1,0,,0.0,,37,,0,0,1
wide,1,,0,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,1,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,2,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,3,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,4,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,5,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,6,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,7,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,8,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,9,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,10,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,11,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,12,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,13,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,14,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,15,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,16,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,17,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,18,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,19,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,20,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,21,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,22,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,23,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,24,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,25,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,26,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,27,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,28,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,29,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,30,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,31,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,32,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,33,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,34,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,35,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,36,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,37,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,38,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,39,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,40,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,41,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,42,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,43,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,44,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,45,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,46,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,47,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,48,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,49,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,50,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,51,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,52,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,53,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,54,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,55,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,56,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,57,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,58,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,59,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,60,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,61,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,62,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,1,,63,1,0,M3,2,0,1.0,,1,11,1,,,1
wide,2,,0,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,1,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,2,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,3,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,4,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,5,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,6,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,7,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,8,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,9,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,10,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,11,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,12,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,13,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,14,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,15,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,16,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,17,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,18,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,19,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,20,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,21,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,22,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,23,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,24,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,25,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,26,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,27,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,28,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,29,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,30,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,31,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,32,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,33,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,34,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,35,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,36,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,37,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,38,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,39,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,40,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,41,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,42,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,43,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,44,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,45,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,46,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,47,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,48,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,49,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,50,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,51,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,52,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,53,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,54,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,55,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,56,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,57,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,58,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,59,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,60,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,61,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,62,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,2,,63,1,0,M3,2,0,0.5,,1,11,1,,,1
wide,3,,0,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,1,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,2,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,3,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,4,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,5,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,6,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,7,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,8,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,9,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,10,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,11,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,12,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,13,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,14,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,15,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,16,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,17,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,18,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,19,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,20,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,21,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,22,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,23,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,24,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,25,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,26,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,27,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,28,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,29,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,30,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,31,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,32,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,33,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,34,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,35,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,36,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,37,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,38,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,39,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,40,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,41,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,42,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,43,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,44,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,45,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,46,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,47,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,48,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,49,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,50,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,51,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,52,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,53,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,54,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,55,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,56,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,57,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,58,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,59,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,60,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,61,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,62,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,3,,63,1,0,M3,2,0,0.3333333333333333,,1,11,1,,,1
wide,4,,0,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,1,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,2,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,3,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,4,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,5,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,6,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,7,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,8,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,9,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,10,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,11,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,12,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,13,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,14,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,15,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,16,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,17,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,18,1,0,M3,2,0,0.25,,1,11,1,,,1
wide,4,,19,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,20,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,21,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,22,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,23,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,24,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,25,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,26,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,27,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,28,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,29,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,30,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,31,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,32,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,33,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,34,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,35,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,36,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,37,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,38,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,39,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,40,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,41,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,42,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,43,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,44,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,45,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,46,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,47,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,48,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,49,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,50,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,51,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,52,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,53,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,54,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,55,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,56,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,57,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,58,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,59,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,60,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,61,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,4,,62,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,4,,63,0,0,M3,2,0,0.25,,0,11,1,,,1
wide,6,,0,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,6,,1,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,6,,2,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,6,,3,0,1,M3,2,0,0.0,,0,11,0,,,1
wide,6,,4,0,1,M3,2,0,0.0,,0,11,0,,,1
