cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,6,sa_ff,2,2,fresh-random,0.21660423278808594,2,3,0.541132390499115,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,6,sa_ff,2,2,fresh-random,14.990304946899414,2,3,0.9999996423721313,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,6,sa_ff,2,2,fresh-random,-21.779701232910156,2,3,3.476926524470514e-10,7,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,7,sa_ff,2,2,fresh-random,11.828782081604004,2,3,0.9999886751174927,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,7,sa_ff,2,2,fresh-random,-16.787782669067383,2,3,5.076610776200141e-08,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,7,sa_ff,2,2,fresh-random,-31.09813117980957,2,3,3.1207065469100737e-14,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,7,sa_ff,2,2,fresh-random,11.526395797729492,2,3,0.9999901056289673,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,7,sa_ff,2,2,fresh-random,-12.422223091125488,2,3,4.027928298455663e-06,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,8,sa_ff,2,2,fresh-random,15.518640518188477,2,3,0.9999997615814209,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,8,sa_ff,2,2,fresh-random,-16.89351463317871,2,3,4.5672550186282024e-08,4,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,8,sa_ff,2,2,fresh-random,-18.243587493896484,2,3,1.193742171778922e-08,3,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,8,sa_ff,2,2,fresh-random,12.196093559265137,2,3,0.9999938011169434,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,8,sa_ff,2,2,fresh-random,-27.10527229309082,2,3,1.6916451963180923e-12,6,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,9,sa_ff,2,2,fresh-random,9.957841873168945,2,3,0.9999508857727051,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,9,sa_ff,2,2,fresh-random,-24.928558349609375,2,3,1.4916434407097334e-11,2,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,9,sa_ff,2,2,fresh-random,5.115848541259766,2,3,0.9940288066864014,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,9,sa_ff,2,2,fresh-random,12.882190704345703,2,3,0.9999967813491821,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,9,sa_ff,2,2,fresh-random,-12.199193000793457,2,3,5.034329660702497e-06,3,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,10,sa_ff,2,2,fresh-random,20.81072235107422,2,3,1.0,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,10,sa_ff,2,2,fresh-random,-11.609109878540039,2,3,5.822042567160679e-06,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,10,sa_ff,2,2,fresh-random,-13.629995346069336,2,3,1.2038358363497537e-06,2,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,10,sa_ff,2,2,fresh-random,11.822906494140625,2,3,0.9999923706054688,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,10,sa_ff,2,2,fresh-random,-13.405672073364258,2,3,1.5065670595504344e-06,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,11,sa_ff,2,2,fresh-random,15.227029800415039,2,3,0.9999997615814209,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,11,sa_ff,2,2,fresh-random,-21.830106735229492,2,3,3.3060171267251803e-10,5,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,11,sa_ff,2,2,fresh-random,-23.675334930419922,2,3,5.223140323029618e-11,5,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,11,sa_ff,2,2,fresh-random,14.25963306427002,2,3,0.9999992847442627,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,11,sa_ff,2,2,fresh-random,-22.13831329345703,2,3,2.429133560966079e-10,6,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,12,sa_ff,2,2,fresh-random,0.3373737335205078,2,3,0.5834409594535828,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,12,sa_ff,2,2,fresh-random,-0.5796604156494141,2,3,0.3590083718299866,2,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,12,sa_ff,2,2,fresh-random,-9.558034896850586,2,3,7.062639633659273e-05,2,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,12,sa_ff,2,2,fresh-random,11.311013221740723,2,3,0.9999852180480957,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,12,sa_ff,2,2,fresh-random,-25.467161178588867,2,3,8.704662858571854e-12,4,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,13,sa_ff,2,2,fresh-random,10.241543769836426,2,3,0.9999549388885498,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,13,sa_ff,2,2,fresh-random,17.336509704589844,2,3,1.0,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,13,sa_ff,2,2,fresh-random,-20.440956115722656,2,3,1.326185272709779e-09,4,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,13,sa_ff,2,2,fresh-random,10.241543769836426,2,3,0.9999549388885498,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,13,sa_ff,2,2,fresh-random,-12.550080299377441,2,3,3.54460030393966e-06,2,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,14,sa_ff,2,2,fresh-random,13.32967472076416,2,3,0.9999972581863403,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,14,sa_ff,2,2,fresh-random,0.5796604156494141,2,3,0.6409850716590881,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,14,sa_ff,2,2,fresh-random,-17.385648727416992,2,3,2.815193589356113e-08,4,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,14,sa_ff,2,2,fresh-random,12.00720500946045,2,3,0.999992847442627,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,14,sa_ff,2,2,fresh-random,-26.213611602783203,2,3,4.126410151072957e-12,7,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,15,sa_ff,2,2,fresh-random,23.020160675048828,2,3,1.0,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,15,sa_ff,2,2,fresh-random,4.792890548706055,2,3,0.991779625415802,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,15,sa_ff,2,2,fresh-random,5.990168571472168,2,3,0.9974920749664307,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,15,sa_ff,2,2,fresh-random,21.75718879699707,2,3,1.0,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,15,sa_ff,2,2,fresh-random,-23.975051879882812,2,3,3.8705018357010346e-11,3,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,16,sa_ff,2,2,fresh-random,18.309921264648438,2,3,1.0,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,16,sa_ff,2,2,fresh-random,-26.043487548828125,2,3,4.8916647642227584e-12,3,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,16,sa_ff,2,2,fresh-random,-24.20966339111328,2,3,3.061092004874588e-11,3,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,16,sa_ff,2,2,fresh-random,18.309921264648438,2,3,1.0,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,16,sa_ff,2,2,fresh-random,-12.830013275146484,2,3,2.6791337859322084e-06,2,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,17,sa_ff,2,2,fresh-random,11.17799186706543,2,3,0.9999768733978271,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,17,sa_ff,2,2,fresh-random,-24.048460006713867,2,3,3.596549100204349e-11,6,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,17,sa_ff,2,2,fresh-random,-12.462576866149902,2,3,3.868739440804347e-06,2,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,17,sa_ff,2,2,fresh-random,13.234525680541992,2,3,0.9999974966049194,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,17,sa_ff,2,2,fresh-random,-15.823833465576172,2,3,1.3421349365216884e-07,2,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,18,sa_ff,2,2,fresh-random,24.956348419189453,2,3,1.0,1,C2,11,5,1,4,64
