loss,step
36.34589385986328,1
1.4997708797454834,50
1.6080739498138428,100
1.3686907291412354,150
1.3673683404922485,200
1.0867815017700195,250
0.5750975012779236,300
0.6183100938796997,350
0.3574468195438385,400
