answer_logprob,answer_token_accuracy,budget_chunks,budget_tokens,budget_violation,complete_evidence,condition,dataset,end_to_end_time_ns,evidence_recall,example_id,identity_id,materialization_time_ns,materialized_kv_bytes,materialized_tokens,peak_device_bytes,pid,selection_time_ns
-0.16414254903793335,0.9166666865348816,2,64,0,0.0,base_topk,hotpotqa,6382815727,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2365279792,7340032,64,3182764032,90313,26952
-0.16414254903793335,0.9166666865348816,2,64,0,0.0,budget_tuned_topk,hotpotqa,6382815727,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2365279792,7340032,64,3182764032,90313,101847
-0.16414254903793335,0.9166666865348816,2,64,0,0.0,power_sharpen,hotpotqa,6382815727,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2365279792,7340032,64,3182764032,90313,118422
-0.16414254903793335,0.9166666865348816,2,64,0,0.0,entropy_adaptive_sharpen,hotpotqa,6382815727,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2365279792,7340032,64,3182764032,90313,160754
-0.326236367225647,0.9166666865348816,2,64,0,0.0,persistence,hotpotqa,2763777461,0.0,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,575484013,7340032,64,3182772224,90313,26792
-0.45654141902923584,0.9166666865348816,2,64,0,0.0,agreement,hotpotqa,2655451477,0.0,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,476133541,7340032,64,3182772224,90313,61112
-0.377755343914032,0.9166666865348816,2,64,0,0.0,community,hotpotqa,2660898116,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,477467809,7340032,64,3182772224,90313,42417
-0.28837794065475464,0.9166666865348816,2,64,0,0.0,bridge_preserving,hotpotqa,2654032640,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,475863332,7340032,64,3182772224,90313,108103
-0.326236367225647,0.9166666865348816,2,64,0,0.0,combined_structural,hotpotqa,2763777461,0.0,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,575484013,7340032,64,3182772224,90313,99803
-0.28837794065475464,0.9166666865348816,2,64,0,0.0,oracle_evidence,hotpotqa,2654032640,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,475863332,7340032,64,3182772224,90313,27694
-0.36304908990859985,0.9166666865348816,4,128,0,0.0,base_topk,hotpotqa,5433871913,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2748469833,14680064,128,3182882816,90313,15750
-0.36304908990859985,0.9166666865348816,4,128,0,0.0,budget_tuned_topk,hotpotqa,5433871913,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2748469833,14680064,128,3182882816,90313,37213
-0.36304908990859985,0.9166666865348816,4,128,0,0.0,power_sharpen,hotpotqa,5433871913,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2748469833,14680064,128,3182882816,90313,36010
-0.36304908990859985,0.9166666865348816,4,128,0,0.0,entropy_adaptive_sharpen,hotpotqa,5433871913,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2748469833,14680064,128,3182882816,90313,66308
-0.23271410167217255,0.9166666865348816,4,128,0,0.0,persistence,hotpotqa,3246375609,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,946162751,14680064,128,3182882816,90313,12717
-0.3310215473175049,0.9166666865348816,4,128,0,0.0,agreement,hotpotqa,3270190913,0.0,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,965207628,14680064,128,3182882816,90313,50461
-0.36304908990859985,0.9166666865348816,4,128,0,0.0,community,hotpotqa,5433871913,0.16666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,2748469833,14680064,128,3182882816,90313,56829
-0.23271410167217255,0.9166666865348816,4,128,0,0.0,bridge_preserving,hotpotqa,3246375609,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,946162751,14680064,128,3182882816,90313,44547
-0.23271410167217255,0.9166666865348816,4,128,0,0.0,combined_structural,hotpotqa,3246375609,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,946162751,14680064,128,3182882816,90313,70060
-0.92711341381073,0.9166666865348816,4,128,0,0.0,oracle_evidence,hotpotqa,3261932290,0.6666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,957248926,14680064,128,3182882816,90313,29364
-0.502669095993042,0.9166666865348816,6,192,0,0.0,base_topk,hotpotqa,5929204985,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,3122104542,22020096,192,3182993408,90313,47221
-0.502669095993042,0.9166666865348816,6,192,0,0.0,budget_tuned_topk,hotpotqa,5929204985,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,3122104542,22020096,192,3182993408,90313,44702
-0.502669095993042,0.9166666865348816,6,192,0,0.0,power_sharpen,hotpotqa,5929204985,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,3122104542,22020096,192,3182993408,90313,46708
-0.502669095993042,0.9166666865348816,6,192,0,0.0,entropy_adaptive_sharpen,hotpotqa,5929204985,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,3122104542,22020096,192,3182993408,90313,86754
-0.6867743730545044,0.9166666865348816,6,192,0,0.0,persistence,hotpotqa,3471877124,0.6666666666666666,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1055153218,22020096,192,3182993408,90313,18243
-0.4259927272796631,0.9166666865348816,6,192,0,0.0,agreement,hotpotqa,3472240361,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1055795886,22020096,192,3182993408,90313,62559
-0.6528729796409607,0.9166666865348816,6,192,0,0.0,community,hotpotqa,3475730869,0.5,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1055880829,22020096,192,3182993408,90313,71082
-0.6528729796409607,0.9166666865348816,6,192,0,0.0,bridge_preserving,hotpotqa,3475730869,0.5,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1055880829,22020096,192,3182993408,90313,70315
-0.27423644065856934,0.9166666865348816,6,192,0,0.0,combined_structural,hotpotqa,3470644060,0.3333333333333333,hotpotqa-5a77309d55429972597f1487,5a77309d55429972597f1487,1056446387,22020096,192,3182993408,90313,64167
