accuracy,branching,distractors,evaluation_axis,mean_margin,mean_target_probability,model_depth,model_seed,n,predicate,required_path,total_depth
0.22916666666666666,2,4,depth_path,-2.470756580432256,0.11855413604492544,6,11,48,root,4,4
1.0,2,0,distractors,9.026161551475525,0.9995799213647842,6,11,48,isAncestor,3,8
0.3125,2,4,depth_path,-0.8621976176897684,0.21386370538675692,6,11,48,parent,1,5
0.14583333333333334,2,4,depth_path,-2.493364224831263,0.09701729369226086,6,11,48,grandparent,2,5
0.2708333333333333,2,4,depth_path,-1.8628737926483154,0.19329969926108484,6,11,48,ancestor_k,2,3
0.4166666666666667,2,4,depth_path,-0.8529691199461619,0.2599981789168548,6,11,48,ancestor_k,1,4
1.0,2,4,depth_path,8.836305757363638,0.9991553574800491,6,11,48,isAncestor,1,4
1.0,2,4,depth_path,8.94490764538447,0.9991972831388315,6,11,48,isAncestor,2,4
1.0,2,4,depth_path,8.658654808998108,0.9989250935614109,6,11,48,isAncestor,3,4
1.0,2,4,depth_path,8.72798595825831,0.9989723898470402,6,11,48,isAncestor,4,4
0.125,2,4,depth_path,-3.104613502820333,0.06351043474569451,6,11,48,root,5,5
0.22916666666666666,2,4,depth_path,-1.6468542714913685,0.14819879373688613,6,11,48,parent,1,6
0.14583333333333334,2,4,depth_path,-2.3032308419545493,0.08681594652928955,6,11,48,grandparent,2,6
0.125,2,4,depth_path,-2.3135267992814383,0.14110945553935986,6,11,48,ancestor_k,3,3
0.1875,2,4,depth_path,-1.8081810871760051,0.13607993822855255,6,11,48,ancestor_k,2,4
0.2916666666666667,2,4,depth_path,-0.9145217537879944,0.21398015073888624,6,11,48,ancestor_k,1,5
0.9791666666666666,2,4,depth_path,8.404819349447886,0.9762342565615351,6,11,48,isAncestor,1,5
1.0,2,4,depth_path,9.003845731417337,0.9995426721870899,6,11,48,isAncestor,2,5
1.0,2,4,depth_path,8.943217933177948,0.9994808671375116,6,11,48,isAncestor,3,5
1.0,2,4,depth_path,8.816356579462687,0.999314601222674,6,11,48,isAncestor,4,5
1.0,2,4,depth_path,8.924664556980133,0.9988288953900337,6,11,48,isAncestor,5,5
0.125,2,4,depth_path,-3.7807986040910087,0.05755040693652802,6,11,48,root,6,6
0.16666666666666666,2,0,distractors,-3.0909501810868583,0.06326432071318777,6,11,48,ancestor_k,3,8
0.16666666666666666,2,4,depth_path,-2.236254553000132,0.12894984825076486,6,11,48,ancestor_k,3,4
0.16666666666666666,2,4,depth_path,-2.605060557524363,0.09363770336706996,6,11,48,ancestor_k,2,5
0.2708333333333333,2,4,depth_path,-1.5812225937843323,0.15303012377444247,6,11,48,ancestor_k,1,6
1.0,2,4,depth_path,8.871532618999481,0.9911696600417296,6,11,48,isAncestor,1,6
1.0,2,4,depth_path,8.921761612097422,0.9978927969932556,6,11,48,isAncestor,2,6
1.0,2,4,depth_path,8.807662308216095,0.9935794919729233,6,11,48,isAncestor,3,6
1.0,2,4,depth_path,8.928048392136892,0.9902580777804056,6,11,48,isAncestor,4,6
0.9791666666666666,2,4,depth_path,8.636013567447662,0.9778824891279024,6,11,48,isAncestor,5,6
0.9791666666666666,2,4,depth_path,8.614278793334961,0.9793974747881293,6,11,48,isAncestor,6,6
0.25,2,4,depth_path,-1.6674386113882065,0.1270508266431231,6,11,48,parent,1,8
0.1875,2,4,depth_path,-2.216546376546224,0.10611156802504713,6,11,48,grandparent,2,8
0.16666666666666666,2,4,depth_path,-2.795376310745875,0.09623911471165532,6,11,48,ancestor_k,4,4
0.2916666666666667,2,4,depth_path,-2.2706814209620156,0.13650414766516406,6,11,48,ancestor_k,3,5
0.16666666666666666,2,4,depth_path,-2.2989233831564584,0.08861824373237444,6,11,48,ancestor_k,2,6
0.041666666666666664,2,4,depth_path,-4.732384194930394,0.027652108002560755,6,11,48,root,8,8
0.20833333333333334,1,4,branching,-1.6303254067897797,0.13627136700961273,6,11,48,parent,1,8
0.2708333333333333,2,4,branching,-1.3691753447055817,0.1521099301329135,6,11,48,parent,1,8
0.2708333333333333,4,4,branching,-1.605581780274709,0.12979261293548916,6,11,48,parent,1,8
0.20833333333333334,8,4,branching,-2.003706321120262,0.12980093906799084,6,11,48,parent,1,8
0.3333333333333333,2,4,distractors,-1.8372542758782704,0.14181948394192054,6,11,48,parent,1,8
0.125,1,4,branching,-2.9915951788425446,0.0649614801084984,6,11,48,grandparent,2,8
0.125,2,4,branching,-3.0151416063308716,0.06578366474256352,6,11,48,grandparent,2,8
0.0625,4,4,branching,-2.9442402025063834,0.05071218856013123,6,11,48,grandparent,2,8
0.08333333333333333,8,4,branching,-2.9571972638368607,0.05894076692614666,6,11,48,grandparent,2,8
0.125,2,4,distractors,-2.558278332153956,0.06949841262000216,6,11,48,grandparent,2,8
0.10416666666666667,1,4,branching,-3.60985458890597,0.05573683829447873,6,11,48,root,8,8
0.0625,2,4,branching,-3.442071164647738,0.03857869552272556,6,11,48,root,8,8
0.041666666666666664,4,4,branching,-3.3573418458302817,0.03730352004383045,6,11,48,root,8,8
0.10416666666666667,8,4,branching,-3.1323622316122055,0.06721621464506218,6,11,48,root,8,8
0.08333333333333333,2,4,distractors,-4.111640493075053,0.0370363575398945,6,11,48,root,8,8
0.0625,2,4,depth_path,-3.5220967829227448,0.07202863114290874,6,11,48,ancestor_k,4,5
0.16666666666666666,2,4,depth_path,-2.6166442930698395,0.08612703043820602,6,11,48,ancestor_k,3,6
0.25,2,4,depth_path,-1.70302019516627,0.12477490086530452,6,11,48,ancestor_k,1,8
1.0,2,4,depth_path,8.778911034266153,0.9825080633163452,6,11,48,isAncestor,1,8
1.0,2,4,depth_path,8.794468541940054,0.9869199022650719,6,11,48,isAncestor,2,8
1.0,2,4,depth_path,8.876980721950531,0.9869731639822324,6,11,48,isAncestor,3,8
0.9791666666666666,2,4,depth_path,8.462190906206766,0.9651724297339873,6,11,48,isAncestor,4,8
1.0,2,4,depth_path,8.821019490559896,0.9869050507744154,6,11,48,isAncestor,5,8
1.0,2,4,depth_path,8.818351646264395,0.9867318086326122,6,11,48,isAncestor,6,8
1.0,2,4,depth_path,8.623288343350092,0.9690025355666876,6,11,48,isAncestor,8,8
1.0,1,4,branching,8.655874252319336,0.9972916220625242,6,11,48,isAncestor,3,8
1.0,2,4,branching,8.827815473079681,0.9983517428239187,6,11,48,isAncestor,3,8
0.9791666666666666,4,4,branching,8.591086049874624,0.9778851661637115,6,11,48,isAncestor,3,8
1.0,8,4,branching,9.214066088199615,0.9920639271537463,6,11,48,isAncestor,3,8
1.0,2,4,distractors,8.929851611455282,0.9977445614834627,6,11,48,isAncestor,3,8
0.0625,2,4,depth_path,-3.2436366975307465,0.05926023568493596,6,11,48,ancestor_k,5,5
0.041666666666666664,2,4,depth_path,-3.4566263556480408,0.040981269286172996,6,11,48,ancestor_k,4,6
0.20833333333333334,2,4,depth_path,-2.1884821554025016,0.10894321033265442,6,11,48,ancestor_k,2,8
0.14583333333333334,2,4,depth_path,-3.0911614497502646,0.060935080144493746,6,11,48,ancestor_k,5,6
0.16666666666666666,2,4,depth_path,-2.482280065615972,0.0893358899775194,6,11,48,ancestor_k,3,8
0.10416666666666667,1,4,branching,-3.237207035223643,0.061660362177084004,6,11,48,ancestor_k,3,8
0.0625,2,4,branching,-3.31064980228742,0.05959151456378701,6,11,48,ancestor_k,3,8
0.14583333333333334,4,4,branching,-2.3667239795128503,0.08260162983964392,6,11,48,ancestor_k,3,8
0.08333333333333333,8,4,branching,-3.097902402281761,0.05834680327704215,6,11,48,ancestor_k,3,8
0.0625,2,4,distractors,-3.102721323569616,0.04842094674783463,6,11,48,ancestor_k,3,8
0.16666666666666666,2,4,depth_path,-2.243090490500132,0.09188268231143108,6,11,48,parent,1,12
0.08333333333333333,2,4,depth_path,-2.8134942650794983,0.046158455246768426,6,11,48,grandparent,2,12
0.125,2,4,depth_path,-3.709698478380839,0.05647272712934637,6,11,48,ancestor_k,6,6
0.125,2,4,depth_path,-3.30247571070989,0.07527111604016075,6,11,48,ancestor_k,4,8
0.041666666666666664,2,4,depth_path,-3.8843486358722052,0.03473527746759449,6,11,48,root,12,12
0.041666666666666664,2,4,depth_path,-3.9388421873251596,0.03029832922644952,6,11,48,ancestor_k,5,8
0.16666666666666666,2,4,depth_path,-2.3256820738315582,0.09069236675562327,6,11,48,ancestor_k,1,12
1.0,2,4,depth_path,9.17450495560964,0.9995112294952074,6,11,48,isAncestor,1,12
1.0,2,4,depth_path,9.236950357755026,0.9996606906255087,6,11,48,isAncestor,2,12
1.0,2,4,depth_path,9.009004851182302,0.999179445207119,6,11,48,isAncestor,3,12
1.0,2,4,depth_path,9.309984902540842,0.9996571391820908,6,11,48,isAncestor,4,12
1.0,2,4,depth_path,9.386350075403849,0.9996523583928744,6,11,48,isAncestor,5,12
1.0,2,4,depth_path,9.272741615772247,0.9996512420475483,6,11,48,isAncestor,6,12
1.0,2,4,depth_path,9.366299510002136,0.9996694934864839,6,11,48,isAncestor,8,12
1.0,2,4,depth_path,9.312853515148163,0.9977972780664762,6,11,48,isAncestor,12,12
0.020833333333333332,2,4,depth_path,-4.193086137374242,0.027967268020271756,6,11,48,ancestor_k,6,8
0.0625,2,4,depth_path,-2.803125813603401,0.047700563880122594,6,11,48,ancestor_k,2,12
0.08333333333333333,2,4,depth_path,-3.1497308810551963,0.04756400612056192,6,11,48,ancestor_k,3,12
0.20833333333333334,2,4,depth_path,-2.5068073074022927,0.09007113534001594,6,11,48,parent,1,16
0.0,2,4,depth_path,-3.258323753873507,0.02956946958329354,6,11,48,grandparent,2,16
0.020833333333333332,2,4,depth_path,-4.991793672243754,0.025005101270987023,6,11,48,ancestor_k,8,8
0.10416666666666667,2,4,depth_path,-3.4035609463850656,0.04383218527194307,6,11,48,ancestor_k,4,12
0.0,2,4,depth_path,-3.7908799995978675,0.0208407687265814,6,11,48,root,16,16
0.0,2,4,depth_path,-4.202218309044838,0.018751790109301208,6,11,48,ancestor_k,5,12
0.20833333333333334,2,4,depth_path,-2.4892455289761224,0.0905141266806216,6,11,48,ancestor_k,1,16
0.9791666666666666,2,4,depth_path,9.169055312871933,0.9743083924986422,6,11,48,isAncestor,1,16
0.9583333333333334,2,4,depth_path,8.920142104228338,0.9546852705534548,6,11,48,isAncestor,2,16
0.9791666666666666,2,4,depth_path,8.970697323481241,0.9532391256846798,6,11,48,isAncestor,3,16
0.9791666666666666,2,4,depth_path,9.242532392342886,0.9731127629444624,6,11,48,isAncestor,4,16
0.9583333333333334,2,4,depth_path,8.93551786740621,0.9545474972304268,6,11,48,isAncestor,5,16
1.0,2,4,depth_path,8.921233266592026,0.9636401024957498,6,11,48,isAncestor,6,16
0.9791666666666666,2,4,depth_path,9.090850373109182,0.9660650699030763,6,11,48,isAncestor,8,16
0.9375,2,4,depth_path,8.798924605051676,0.9328979214963814,6,11,48,isAncestor,12,16
0.020833333333333332,2,4,depth_path,-4.839842597643535,0.018409610391889448,6,11,48,ancestor_k,6,12
0.020833333333333332,2,4,depth_path,-3.315248196323713,0.026513861268995242,6,11,48,ancestor_k,2,16
0.041666666666666664,2,4,depth_path,-3.5166854560375214,0.032692203950621966,6,11,48,ancestor_k,3,16
0.0,2,4,depth_path,-4.695480902989705,0.01344978879781896,6,11,48,ancestor_k,8,12
0.020833333333333332,2,4,depth_path,-4.00681293507417,0.023465696894921468,6,11,48,ancestor_k,4,16
0.2916666666666667,2,16,distractors,-1.992315302292506,0.13326424940729945,6,11,48,parent,1,8
0.16666666666666666,2,16,distractors,-2.5996099511782327,0.0827840422528728,6,11,48,grandparent,2,8
0.020833333333333332,2,16,distractors,-4.539430995782216,0.02995609769550356,6,11,48,root,8,8
0.020833333333333332,2,4,depth_path,-4.428515354792277,0.01508846291487013,6,11,48,ancestor_k,5,16
0.9791666666666666,2,16,distractors,8.790300567944845,0.9803901347331703,6,11,48,isAncestor,3,8
0.0,2,4,depth_path,-4.218227724234263,0.015736754425385396,6,11,48,ancestor_k,6,16
0.10416666666666667,2,16,distractors,-2.8753546377023063,0.06646079543573553,6,11,48,ancestor_k,3,8
0.08333333333333333,2,4,depth_path,-3.101417059699694,0.04390811130269867,6,11,48,parent,1,24
0.10416666666666667,2,4,depth_path,-3.48092586795489,0.038664693310920484,6,11,48,grandparent,2,24
0.08333333333333333,2,4,depth_path,-4.004920616745949,0.03697904459458338,6,11,48,ancestor_k,12,12
0.041666666666666664,2,4,depth_path,-4.370070164402326,0.030091761073132755,6,11,48,ancestor_k,8,16
0.0,2,4,depth_path,-4.66413743297259,0.011766099840959518,6,11,48,root,24,24
0.0625,2,4,depth_path,-3.031928633650144,0.04640294397086109,6,11,48,ancestor_k,1,24
0.9791666666666666,2,4,depth_path,8.228602041800817,0.9591722524783108,6,11,48,isAncestor,1,24
0.9375,2,4,depth_path,7.788421442111333,0.915038012569615,6,11,48,isAncestor,2,24
0.9375,2,4,depth_path,7.77055162191391,0.927558226925612,6,11,48,isAncestor,3,24
0.9375,2,4,depth_path,7.727448741594951,0.9212497437862718,6,11,48,isAncestor,4,24
0.9583333333333334,2,4,depth_path,7.7039772768815356,0.9222396946667383,6,11,48,isAncestor,5,24
0.9375,2,4,depth_path,7.6951717138290405,0.9219914273999166,6,11,48,isAncestor,6,24
