condition,example_id,family,heads,icl_gain,layers,margin,model_seed,probability,rank,stage,target,top1,width
wrong_chain,8,1,1,,6,-12.924802780151367,11,2.3948346097313333e-06,95,D4,6,0,8
irrelevant,8,1,1,,6,-10.084249496459961,11,4.013381840195507e-05,29,D4,6,0,8
reversed,8,1,1,,6,6.144593715667725,11,0.9888222217559814,1,D4,6,1,8
none,9,1,1,,6,-14.152898788452148,11,6.242622134777775e-07,120,D4,6,0,8
correct,9,1,1,20.825690746307373,6,6.672791957855225,11,0.989803671836853,1,D4,6,1,8
shuffled,9,1,1,,6,-8.054944038391113,11,0.000316070654662326,6,D4,6,0,8
wrong_chain,9,1,1,,6,-12.924802780151367,11,2.3948346097313333e-06,95,D4,6,0,8
irrelevant,9,1,1,,6,-10.084249496459961,11,4.013381840195507e-05,29,D4,6,0,8
reversed,9,1,1,,6,6.144593715667725,11,0.9888222217559814,1,D4,6,1,8
none,10,1,1,,6,-14.152898788452148,11,6.242622134777775e-07,120,D4,6,0,8
correct,10,1,1,20.825690746307373,6,6.672791957855225,11,0.989803671836853,1,D4,6,1,8
shuffled,10,1,1,,6,-8.054944038391113,11,0.000316070654662326,6,D4,6,0,8
wrong_chain,10,1,1,,6,-12.924802780151367,11,2.3948346097313333e-06,95,D4,6,0,8
irrelevant,10,1,1,,6,-10.084249496459961,11,4.013381840195507e-05,29,D4,6,0,8
reversed,10,1,1,,6,6.144593715667725,11,0.9888222217559814,1,D4,6,1,8
none,11,1,1,,6,-14.152898788452148,11,6.242622134777775e-07,120,D4,6,0,8
correct,11,1,1,20.825690746307373,6,6.672791957855225,11,0.989803671836853,1,D4,6,1,8
shuffled,11,1,1,,6,-8.054944038391113,11,0.000316070654662326,6,D4,6,0,8
wrong_chain,11,1,1,,6,-12.924802780151367,11,2.3948346097313333e-06,95,D4,6,0,8
irrelevant,11,1,1,,6,-10.084249496459961,11,4.013381840195507e-05,29,D4,6,0,8
reversed,11,1,1,,6,6.144593715667725,11,0.9888222217559814,1,D4,6,1,8
none,12,1,1,,6,-14.152898788452148,11,6.242622134777775e-07,120,D4,6,0,8
correct,12,1,1,20.825690746307373,6,6.672791957855225,11,0.989803671836853,1,D4,6,1,8
shuffled,12,1,1,,6,-13.091331481933594,11,2.0368825062178075e-06,93,D4,6,0,8
wrong_chain,12,1,1,,6,-12.924802780151367,11,2.3948346097313333e-06,95,D4,6,0,8
irrelevant,12,1,1,,6,-10.084249496459961,11,4.013381840195507e-05,29,D4,6,0,8
reversed,12,1,1,,6,6.144593715667725,11,0.9888222217559814,1,D4,6,1,8
none,13,1,1,,6,-14.152898788452148,11,6.242622134777775e-07,120,D4,6,0,8
correct,13,1,1,20.825690746307373,6,6.672791957855225,11,0.989803671836853,1,D4,6,1,8
shuffled,13,1,1,,6,-13.091331481933594,11,2.0368825062178075e-06,93,D4,6,0,8
wrong_chain,13,1,1,,6,-12.924802780151367,11,2.3948346097313333e-06,95,D4,6,0,8
irrelevant,13,1,1,,6,-10.084249496459961,11,4.013381840195507e-05,29,D4,6,0,8
reversed,13,1,1,,6,6.144593715667725,11,0.9888222217559814,1,D4,6,1,8
none,14,1,1,,6,-14.152898788452148,11,6.242622134777775e-07,120,D4,6,0,8
correct,14,1,1,20.825690746307373,6,6.672791957855225,11,0.989803671836853,1,D4,6,1,8
shuffled,14,1,1,,6,-13.091331481933594,11,2.0368825062178075e-06,93,D4,6,0,8
wrong_chain,14,1,1,,6,-12.924802780151367,11,2.3948346097313333e-06,95,D4,6,0,8
irrelevant,14,1,1,,6,-10.084249496459961,11,4.013381840195507e-05,29,D4,6,0,8
reversed,14,1,1,,6,6.144593715667725,11,0.9888222217559814,1,D4,6,1,8
none,15,1,1,,6,-14.152898788452148,11,6.242622134777775e-07,120,D4,6,0,8
correct,15,1,1,20.825690746307373,6,6.672791957855225,11,0.989803671836853,1,D4,6,1,8
shuffled,15,1,1,,6,-8.054944038391113,11,0.000316070654662326,6,D4,6,0,8
wrong_chain,15,1,1,,6,-12.924802780151367,11,2.3948346097313333e-06,95,D4,6,0,8
irrelevant,15,1,1,,6,-10.084249496459961,11,4.013381840195507e-05,29,D4,6,0,8
reversed,15,1,1,,6,6.144593715667725,11,0.9888222217559814,1,D4,6,1,8
none,16,2,1,,6,-11.870450973510742,11,2.1017583549109986e-06,118,D4,6,0,8
correct,16,2,1,18.675131797790527,6,6.804680824279785,11,0.9898449182510376,1,D4,6,1,8
shuffled,16,2,1,,6,-13.735919952392578,11,1.069465952241444e-06,101,D4,6,0,8
wrong_chain,16,2,1,,6,-12.741737365722656,11,2.869696572815883e-06,93,D4,6,0,8
irrelevant,16,2,1,,6,-11.250771522521973,11,1.2738666555378586e-05,47,D4,6,0,8
reversed,16,2,1,,6,7.304793834686279,11,0.9903894066810608,1,D4,6,1,8
none,17,2,1,,6,-11.870450973510742,11,2.1017583549109986e-06,118,D4,6,0,8
correct,17,2,1,18.675131797790527,6,6.804680824279785,11,0.9898449182510376,1,D4,6,1,8
shuffled,17,2,1,,6,-7.951229572296143,11,0.0003506034554447979,5,D4,6,0,8
wrong_chain,17,2,1,,6,-12.741737365722656,11,2.869696572815883e-06,93,D4,6,0,8
irrelevant,17,2,1,,6,-11.250771522521973,11,1.2738666555378586e-05,47,D4,6,0,8
reversed,17,2,1,,6,7.304793834686279,11,0.9903894066810608,1,D4,6,1,8
none,18,2,1,,6,-11.870450973510742,11,2.1017583549109986e-06,118,D4,6,0,8
correct,18,2,1,18.675131797790527,6,6.804680824279785,11,0.9898449182510376,1,D4,6,1,8
shuffled,18,2,1,,6,-7.951229572296143,11,0.0003506034554447979,5,D4,6,0,8
wrong_chain,18,2,1,,6,-12.741737365722656,11,2.869696572815883e-06,93,D4,6,0,8
irrelevant,18,2,1,,6,-11.250771522521973,11,1.2738666555378586e-05,47,D4,6,0,8
reversed,18,2,1,,6,7.304793834686279,11,0.9903894066810608,1,D4,6,1,8
none,19,2,1,,6,-11.870450973510742,11,2.1017583549109986e-06,118,D4,6,0,8
correct,19,2,1,18.675131797790527,6,6.804680824279785,11,0.9898449182510376,1,D4,6,1,8
shuffled,19,2,1,,6,-13.735919952392578,11,1.069465952241444e-06,101,D4,6,0,8
wrong_chain,19,2,1,,6,-12.741737365722656,11,2.869696572815883e-06,93,D4,6,0,8
irrelevant,19,2,1,,6,-11.250771522521973,11,1.2738666555378586e-05,47,D4,6,0,8
reversed,19,2,1,,6,7.304793834686279,11,0.9903894066810608,1,D4,6,1,8
none,20,2,1,,6,-11.870450973510742,11,2.1017583549109986e-06,118,D4,6,0,8
correct,20,2,1,18.675131797790527,6,6.804680824279785,11,0.9898449182510376,1,D4,6,1,8
shuffled,20,2,1,,6,-7.951229572296143,11,0.0003506034554447979,5,D4,6,0,8
wrong_chain,20,2,1,,6,-12.741737365722656,11,2.869696572815883e-06,93,D4,6,0,8
irrelevant,20,2,1,,6,-11.250771522521973,11,1.2738666555378586e-05,47,D4,6,0,8
reversed,20,2,1,,6,7.304793834686279,11,0.9903894066810608,1,D4,6,1,8
none,21,2,1,,6,-11.870450973510742,11,2.1017583549109986e-06,118,D4,6,0,8
correct,21,2,1,18.675131797790527,6,6.804680824279785,11,0.9898449182510376,1,D4,6,1,8
shuffled,21,2,1,,6,-7.951229572296143,11,0.0003506034554447979,5,D4,6,0,8
wrong_chain,21,2,1,,6,-12.741737365722656,11,2.869696572815883e-06,93,D4,6,0,8
irrelevant,21,2,1,,6,-11.250771522521973,11,1.2738666555378586e-05,47,D4,6,0,8
reversed,21,2,1,,6,7.304793834686279,11,0.9903894066810608,1,D4,6,1,8
none,22,2,1,,6,-11.870450973510742,11,2.1017583549109986e-06,118,D4,6,0,8
correct,22,2,1,18.675131797790527,6,6.804680824279785,11,0.9898449182510376,1,D4,6,1,8
shuffled,22,2,1,,6,-7.951229572296143,11,0.0003506034554447979,5,D4,6,0,8
wrong_chain,22,2,1,,6,-12.741737365722656,11,2.869696572815883e-06,93,D4,6,0,8
irrelevant,22,2,1,,6,-11.250771522521973,11,1.2738666555378586e-05,47,D4,6,0,8
reversed,22,2,1,,6,7.304793834686279,11,0.9903894066810608,1,D4,6,1,8
none,23,2,1,,6,-11.870450973510742,11,2.1017583549109986e-06,118,D4,6,0,8
correct,23,2,1,18.675131797790527,6,6.804680824279785,11,0.9898449182510376,1,D4,6,1,8
shuffled,23,2,1,,6,-13.735919952392578,11,1.069465952241444e-06,101,D4,6,0,8
wrong_chain,23,2,1,,6,-12.741737365722656,11,2.869696572815883e-06,93,D4,6,0,8
irrelevant,23,2,1,,6,-11.250771522521973,11,1.2738666555378586e-05,47,D4,6,0,8
reversed,23,2,1,,6,7.304793834686279,11,0.9903894066810608,1,D4,6,1,8
none,24,3,1,,6,-14.68952465057373,11,4.027859290545166e-07,118,D4,6,0,8
correct,24,3,1,19.897657871246338,6,5.208133220672607,11,0.9839756488800049,1,D4,6,1,8
shuffled,24,3,1,,6,-12.624481201171875,11,3.2431998988613486e-06,86,D4,6,0,8
wrong_chain,24,3,1,,6,-11.845535278320312,11,7.005212864896748e-06,79,D4,6,0,8
irrelevant,24,3,1,,6,-6.380062103271484,11,0.0016474028816446662,4,D4,6,0,8
reversed,24,3,1,,6,6.2417216300964355,11,0.9885740280151367,1,D4,6,1,8
none,25,3,1,,6,-14.68952465057373,11,4.027859290545166e-07,118,D4,6,0,8
correct,25,3,1,19.897657871246338,6,5.208133220672607,11,0.9839756488800049,1,D4,6,1,8
shuffled,25,3,1,,6,-12.624481201171875,11,3.2431998988613486e-06,86,D4,6,0,8
wrong_chain,25,3,1,,6,-11.845535278320312,11,7.005212864896748e-06,79,D4,6,0,8
irrelevant,25,3,1,,6,-6.380062103271484,11,0.0016474028816446662,4,D4,6,0,8
reversed,25,3,1,,6,6.2417216300964355,11,0.9885740280151367,1,D4,6,1,8
none,26,3,1,,6,-14.68952465057373,11,4.027859290545166e-07,118,D4,6,0,8
correct,26,3,1,19.897657871246338,6,5.208133220672607,11,0.9839756488800049,1,D4,6,1,8
shuffled,26,3,1,,6,-7.206812858581543,11,0.000737827445846051,2,D4,6,0,8
wrong_chain,26,3,1,,6,-11.845535278320312,11,7.005212864896748e-06,79,D4,6,0,8
irrelevant,26,3,1,,6,-6.380062103271484,11,0.0016474028816446662,4,D4,6,0,8
reversed,26,3,1,,6,6.2417216300964355,11,0.9885740280151367,1,D4,6,1,8
none,27,3,1,,6,-14.68952465057373,11,4.027859290545166e-07,118,D4,6,0,8
correct,27,3,1,19.897657871246338,6,5.208133220672607,11,0.9839756488800049,1,D4,6,1,8
shuffled,27,3,1,,6,-12.624481201171875,11,3.2431998988613486e-06,86,D4,6,0,8
wrong_chain,27,3,1,,6,-11.845535278320312,11,7.005212864896748e-06,79,D4,6,0,8
irrelevant,27,3,1,,6,-6.380062103271484,11,0.0016474028816446662,4,D4,6,0,8
reversed,27,3,1,,6,6.2417216300964355,11,0.9885740280151367,1,D4,6,1,8
none,28,3,1,,6,-14.68952465057373,11,4.027859290545166e-07,118,D4,6,0,8
correct,28,3,1,19.897657871246338,6,5.208133220672607,11,0.9839756488800049,1,D4,6,1,8
shuffled,28,3,1,,6,-7.206812858581543,11,0.000737827445846051,2,D4,6,0,8
wrong_chain,28,3,1,,6,-11.845535278320312,11,7.005212864896748e-06,79,D4,6,0,8
irrelevant,28,3,1,,6,-6.380062103271484,11,0.0016474028816446662,4,D4,6,0,8
reversed,28,3,1,,6,6.2417216300964355,11,0.9885740280151367,1,D4,6,1,8
none,29,3,1,,6,-14.68952465057373,11,4.027859290545166e-07,118,D4,6,0,8
correct,29,3,1,19.897657871246338,6,5.208133220672607,11,0.9839756488800049,1,D4,6,1,8
shuffled,29,3,1,,6,-12.624481201171875,11,3.2431998988613486e-06,86,D4,6,0,8
wrong_chain,29,3,1,,6,-11.845535278320312,11,7.005212864896748e-06,79,D4,6,0,8
irrelevant,29,3,1,,6,-6.380062103271484,11,0.0016474028816446662,4,D4,6,0,8
reversed,29,3,1,,6,6.2417216300964355,11,0.9885740280151367,1,D4,6,1,8
none,30,3,1,,6,-14.68952465057373,11,4.027859290545166e-07,118,D4,6,0,8
correct,30,3,1,19.897657871246338,6,5.208133220672607,11,0.9839756488800049,1,D4,6,1,8
shuffled,30,3,1,,6,-12.624481201171875,11,3.2431998988613486e-06,86,D4,6,0,8
wrong_chain,30,3,1,,6,-11.845535278320312,11,7.005212864896748e-06,79,D4,6,0,8
irrelevant,30,3,1,,6,-6.380062103271484,11,0.0016474028816446662,4,D4,6,0,8
reversed,30,3,1,,6,6.2417216300964355,11,0.9885740280151367,1,D4,6,1,8
none,31,3,1,,6,-14.68952465057373,11,4.027859290545166e-07,118,D4,6,0,8
correct,31,3,1,19.897657871246338,6,5.208133220672607,11,0.9839756488800049,1,D4,6,1,8
shuffled,31,3,1,,6,-7.206812858581543,11,0.000737827445846051,2,D4,6,0,8
wrong_chain,31,3,1,,6,-11.845535278320312,11,7.005212864896748e-06,79,D4,6,0,8
irrelevant,31,3,1,,6,-6.380062103271484,11,0.0016474028816446662,4,D4,6,0,8
reversed,31,3,1,,6,6.2417216300964355,11,0.9885740280151367,1,D4,6,1,8
none,32,4,1,,6,-12.514181137084961,11,1.916110932143056e-06,117,D4,6,0,8
correct,32,4,1,19.391777515411377,6,6.877596378326416,11,0.9902042150497437,1,D4,6,1,8
shuffled,32,4,1,,6,-5.979142189025879,11,0.0025106219109147787,2,D4,6,0,8
wrong_chain,32,4,1,,6,-13.337244033813477,11,1.5854161574679893e-06,100,D4,6,0,8
irrelevant,32,4,1,,6,-9.296521186828613,11,8.941687701735646e-05,21,D4,6,0,8
reversed,32,4,1,,6,6.669590950012207,11,0.9896219968795776,1,D4,6,1,8
none,33,4,1,,6,-12.514181137084961,11,1.916110932143056e-06,117,D4,6,0,8
correct,33,4,1,19.391777515411377,6,6.877596378326416,11,0.9902042150497437,1,D4,6,1,8
shuffled,33,4,1,,6,-13.304017066955566,11,1.6466213992316625e-06,95,D4,6,0,8
wrong_chain,33,4,1,,6,-13.337244033813477,11,1.5854161574679893e-06,100,D4,6,0,8
irrelevant,33,4,1,,6,-9.296521186828613,11,8.941687701735646e-05,21,D4,6,0,8
reversed,33,4,1,,6,6.669590950012207,11,0.9896219968795776,1,D4,6,1,8
none,34,4,1,,6,-12.514181137084961,11,1.916110932143056e-06,117,D4,6,0,8
correct,34,4,1,19.391777515411377,6,6.877596378326416,11,0.9902042150497437,1,D4,6,1,8
shuffled,34,4,1,,6,-13.304017066955566,11,1.6466213992316625e-06,95,D4,6,0,8
wrong_chain,34,4,1,,6,-13.337244033813477,11,1.5854161574679893e-06,100,D4,6,0,8
irrelevant,34,4,1,,6,-9.296521186828613,11,8.941687701735646e-05,21,D4,6,0,8
reversed,34,4,1,,6,6.669590950012207,11,0.9896219968795776,1,D4,6,1,8
none,35,4,1,,6,-12.514181137084961,11,1.916110932143056e-06,117,D4,6,0,8
correct,35,4,1,19.391777515411377,6,6.877596378326416,11,0.9902042150497437,1,D4,6,1,8
shuffled,35,4,1,,6,-5.979142189025879,11,0.0025106219109147787,2,D4,6,0,8
wrong_chain,35,4,1,,6,-13.337244033813477,11,1.5854161574679893e-06,100,D4,6,0,8
irrelevant,35,4,1,,6,-9.296521186828613,11,8.941687701735646e-05,21,D4,6,0,8
reversed,35,4,1,,6,6.669590950012207,11,0.9896219968795776,1,D4,6,1,8
none,36,4,1,,6,-12.514181137084961,11,1.916110932143056e-06,117,D4,6,0,8
correct,36,4,1,19.391777515411377,6,6.877596378326416,11,0.9902042150497437,1,D4,6,1,8
shuffled,36,4,1,,6,-13.304017066955566,11,1.6466213992316625e-06,95,D4,6,0,8
wrong_chain,36,4,1,,6,-13.337244033813477,11,1.5854161574679893e-06,100,D4,6,0,8
irrelevant,36,4,1,,6,-9.296521186828613,11,8.941687701735646e-05,21,D4,6,0,8
reversed,36,4,1,,6,6.669590950012207,11,0.9896219968795776,1,D4,6,1,8
none,37,4,1,,6,-12.514181137084961,11,1.916110932143056e-06,117,D4,6,0,8
correct,37,4,1,19.391777515411377,6,6.877596378326416,11,0.9902042150497437,1,D4,6,1,8
shuffled,37,4,1,,6,-13.304017066955566,11,1.6466213992316625e-06,95,D4,6,0,8
wrong_chain,37,4,1,,6,-13.337244033813477,11,1.5854161574679893e-06,100,D4,6,0,8
irrelevant,37,4,1,,6,-9.296521186828613,11,8.941687701735646e-05,21,D4,6,0,8
reversed,37,4,1,,6,6.669590950012207,11,0.9896219968795776,1,D4,6,1,8
none,38,4,1,,6,-12.514181137084961,11,1.916110932143056e-06,117,D4,6,0,8
correct,38,4,1,19.391777515411377,6,6.877596378326416,11,0.9902042150497437,1,D4,6,1,8
shuffled,38,4,1,,6,-5.979142189025879,11,0.0025106219109147787,2,D4,6,0,8
wrong_chain,38,4,1,,6,-13.337244033813477,11,1.5854161574679893e-06,100,D4,6,0,8
irrelevant,38,4,1,,6,-9.296521186828613,11,8.941687701735646e-05,21,D4,6,0,8
reversed,38,4,1,,6,6.669590950012207,11,0.9896219968795776,1,D4,6,1,8
none,39,4,1,,6,-12.514181137084961,11,1.916110932143056e-06,117,D4,6,0,8
correct,39,4,1,19.391777515411377,6,6.877596378326416,11,0.9902042150497437,1,D4,6,1,8
shuffled,39,4,1,,6,-13.304017066955566,11,1.6466213992316625e-06,95,D4,6,0,8
wrong_chain,39,4,1,,6,-13.337244033813477,11,1.5854161574679893e-06,100,D4,6,0,8
irrelevant,39,4,1,,6,-9.296521186828613,11,8.941687701735646e-05,21,D4,6,0,8
reversed,39,4,1,,6,6.669590950012207,11,0.9896219968795776,1,D4,6,1,8
none,40,5,1,,6,-15.187653541564941,11,2.4341915150216664e-07,120,D4,6,0,8
correct,40,5,1,22.46923065185547,6,7.281577110290527,11,0.9901464581489563,1,D4,6,1,8
shuffled,40,5,1,,6,-8.227017402648926,11,0.0002659502497408539,9,D4,6,0,8
wrong_chain,40,5,1,,6,-13.075867652893066,11,2.0572970242938027e-06,96,D4,6,0,8
irrelevant,40,5,1,,6,-9.765390396118164,11,5.570392022491433e-05,26,D4,6,0,8
reversed,40,5,1,,6,7.305795192718506,11,0.9899364709854126,1,D4,6,1,8
none,41,5,1,,6,-15.187653541564941,11,2.4341915150216664e-07,120,D4,6,0,8
correct,41,5,1,22.46923065185547,6,7.281577110290527,11,0.9901464581489563,1,D4,6,1,8
shuffled,41,5,1,,6,-13.564087867736816,11,1.2710031569440616e-06,98,D4,6,0,8
wrong_chain,41,5,1,,6,-13.075867652893066,11,2.0572970242938027e-06,96,D4,6,0,8
irrelevant,41,5,1,,6,-9.765390396118164,11,5.570392022491433e-05,26,D4,6,0,8
reversed,41,5,1,,6,7.305795192718506,11,0.9899364709854126,1,D4,6,1,8
none,42,5,1,,6,-15.187653541564941,11,2.4341915150216664e-07,120,D4,6,0,8
correct,42,5,1,22.46923065185547,6,7.281577110290527,11,0.9901464581489563,1,D4,6,1,8
shuffled,42,5,1,,6,-8.227017402648926,11,0.0002659502497408539,9,D4,6,0,8
wrong_chain,42,5,1,,6,-13.075867652893066,11,2.0572970242938027e-06,96,D4,6,0,8
irrelevant,42,5,1,,6,-9.765390396118164,11,5.570392022491433e-05,26,D4,6,0,8
reversed,42,5,1,,6,7.305795192718506,11,0.9899364709854126,1,D4,6,1,8
none,43,5,1,,6,-15.187653541564941,11,2.4341915150216664e-07,120,D4,6,0,8
correct,43,5,1,22.46923065185547,6,7.281577110290527,11,0.9901464581489563,1,D4,6,1,8
shuffled,43,5,1,,6,-8.227017402648926,11,0.0002659502497408539,9,D4,6,0,8
wrong_chain,43,5,1,,6,-13.075867652893066,11,2.0572970242938027e-06,96,D4,6,0,8
irrelevant,43,5,1,,6,-9.765390396118164,11,5.570392022491433e-05,26,D4,6,0,8
reversed,43,5,1,,6,7.305795192718506,11,0.9899364709854126,1,D4,6,1,8
none,44,5,1,,6,-15.187653541564941,11,2.4341915150216664e-07,120,D4,6,0,8
correct,44,5,1,22.46923065185547,6,7.281577110290527,11,0.9901464581489563,1,D4,6,1,8
shuffled,44,5,1,,6,-8.227017402648926,11,0.0002659502497408539,9,D4,6,0,8
wrong_chain,44,5,1,,6,-13.075867652893066,11,2.0572970242938027e-06,96,D4,6,0,8
irrelevant,44,5,1,,6,-9.765390396118164,11,5.570392022491433e-05,26,D4,6,0,8
reversed,44,5,1,,6,7.305795192718506,11,0.9899364709854126,1,D4,6,1,8
none,45,5,1,,6,-15.187653541564941,11,2.4341915150216664e-07,120,D4,6,0,8
correct,45,5,1,22.46923065185547,6,7.281577110290527,11,0.9901464581489563,1,D4,6,1,8
shuffled,45,5,1,,6,-8.227017402648926,11,0.0002659502497408539,9,D4,6,0,8
wrong_chain,45,5,1,,6,-13.075867652893066,11,2.0572970242938027e-06,96,D4,6,0,8
irrelevant,45,5,1,,6,-9.765390396118164,11,5.570392022491433e-05,26,D4,6,0,8
reversed,45,5,1,,6,7.305795192718506,11,0.9899364709854126,1,D4,6,1,8
none,46,5,1,,6,-15.187653541564941,11,2.4341915150216664e-07,120,D4,6,0,8
correct,46,5,1,22.46923065185547,6,7.281577110290527,11,0.9901464581489563,1,D4,6,1,8
shuffled,46,5,1,,6,-8.227017402648926,11,0.0002659502497408539,9,D4,6,0,8
wrong_chain,46,5,1,,6,-13.075867652893066,11,2.0572970242938027e-06,96,D4,6,0,8
irrelevant,46,5,1,,6,-9.765390396118164,11,5.570392022491433e-05,26,D4,6,0,8
reversed,46,5,1,,6,7.305795192718506,11,0.9899364709854126,1,D4,6,1,8
none,47,5,1,,6,-15.187653541564941,11,2.4341915150216664e-07,120,D4,6,0,8
correct,47,5,1,22.46923065185547,6,7.281577110290527,11,0.9901464581489563,1,D4,6,1,8
shuffled,47,5,1,,6,-8.227017402648926,11,0.0002659502497408539,9,D4,6,0,8
wrong_chain,47,5,1,,6,-13.075867652893066,11,2.0572970242938027e-06,96,D4,6,0,8
irrelevant,47,5,1,,6,-9.765390396118164,11,5.570392022491433e-05,26,D4,6,0,8
reversed,47,5,1,,6,7.305795192718506,11,0.9899364709854126,1,D4,6,1,8
none,48,6,1,,6,-15.174169540405273,11,2.432618657621788e-07,121,D4,6,0,8
correct,48,6,1,21.64249563217163,6,6.468326091766357,11,0.9897832274436951,1,D4,6,1,8
shuffled,48,6,1,,6,-8.135258674621582,11,0.000291714008199051,6,D4,6,0,8
wrong_chain,48,6,1,,6,-12.909552574157715,11,2.436929889881867e-06,93,D4,6,0,8
irrelevant,48,6,1,,6,-10.217886924743652,11,3.233058305340819e-05,36,D4,6,0,8
reversed,48,6,1,,6,6.906601905822754,11,0.990568995475769,1,D4,6,1,8
none,49,6,1,,6,-15.174169540405273,11,2.432618657621788e-07,121,D4,6,0,8
correct,49,6,1,21.64249563217163,6,6.468326091766357,11,0.9897832274436951,1,D4,6,1,8
shuffled,49,6,1,,6,-13.480574607849121,11,1.3813903478876455e-06,96,D4,6,0,8
wrong_chain,49,6,1,,6,-12.909552574157715,11,2.436929889881867e-06,93,D4,6,0,8
