architecture,candidate_chain_first,example_id,heads,layers,model_seed,position_mode,positive,required_path,split,target_margin,template_id,top1_correct,total_depth,tree_seed,width
L2_W64_H4,0,validation:d1:t0:paligned:tree101:i10000,4,2,37,aligned,0,1,validation,0.022472381591796875,0,1,3,101,64
L2_W64_H4,0,validation:d1:t0:paligned:tree101:i10001,4,2,37,aligned,1,1,validation,-0.1713695526123047,0,0,3,101,64
L2_W64_H4,1,validation:d1:t0:paligned:tree101:i10002,4,2,37,aligned,0,1,validation,0.05011558532714844,0,1,3,101,64
L2_W64_H4,1,validation:d1:t0:paligned:tree101:i10003,4,2,37,aligned,1,1,validation,-0.014539718627929688,0,0,3,101,64
L2_W64_H4,0,validation:d1:t0:paligned:tree101:i10004,4,2,37,aligned,0,1,validation,0.07934951782226562,0,1,3,101,64
L2_W64_H4,0,validation:d1:t0:paligned:tree101:i10005,4,2,37,aligned,1,1,validation,-0.020740509033203125,0,0,3,101,64
L2_W64_H4,1,validation:d1:t0:paligned:tree101:i10006,4,2,37,aligned,0,1,validation,-0.00579071044921875,0,0,3,101,64
L2_W64_H4,1,validation:d1:t0:paligned:tree101:i10007,4,2,37,aligned,1,1,validation,-0.11140823364257812,0,0,3,101,64
L2_W64_H4,0,validation:d1:t0:paligned:tree101:i10008,4,2,37,aligned,0,1,validation,0.12416267395019531,0,1,3,101,64
L2_W64_H4,0,validation:d1:t0:paligned:tree101:i10009,4,2,37,aligned,1,1,validation,-0.04856300354003906,0,0,3,101,64
L2_W64_H4,1,validation:d1:t0:paligned:tree101:i10010,4,2,37,aligned,0,1,validation,0.17127037048339844,0,1,3,101,64
L2_W64_H4,1,validation:d1:t0:paligned:tree101:i10011,4,2,37,aligned,1,1,validation,-0.0234222412109375,0,0,3,101,64
L2_W64_H4,0,validation:d1:t0:paligned:tree101:i10012,4,2,37,aligned,0,1,validation,0.04702186584472656,0,1,3,101,64
L2_W64_H4,0,validation:d1:t0:paligned:tree101:i10013,4,2,37,aligned,1,1,validation,-0.11852073669433594,0,0,3,101,64
L2_W64_H4,1,validation:d1:t0:paligned:tree101:i10014,4,2,37,aligned,0,1,validation,0.07274627685546875,0,1,3,101,64
L2_W64_H4,1,validation:d1:t0:paligned:tree101:i10015,4,2,37,aligned,1,1,validation,-0.13091468811035156,0,0,3,101,64
L2_W64_H4,0,validation:d1:t0:paligned:tree211:i10000,4,2,37,aligned,0,1,validation,0.09908866882324219,0,1,3,211,64
L2_W64_H4,0,validation:d1:t0:paligned:tree211:i10001,4,2,37,aligned,1,1,validation,-0.08406448364257812,0,0,3,211,64
L2_W64_H4,1,validation:d1:t0:paligned:tree211:i10002,4,2,37,aligned,0,1,validation,0.16605186462402344,0,1,3,211,64
L2_W64_H4,1,validation:d1:t0:paligned:tree211:i10003,4,2,37,aligned,1,1,validation,-0.12508392333984375,0,0,3,211,64
L2_W64_H4,0,validation:d1:t0:paligned:tree211:i10004,4,2,37,aligned,0,1,validation,0.1186981201171875,0,1,3,211,64
L2_W64_H4,0,validation:d1:t0:paligned:tree211:i10005,4,2,37,aligned,1,1,validation,-0.06841659545898438,0,0,3,211,64
