cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,6,sa_ff,2,2,fresh-random,-3.0110578536987305,2,3,0.046540647745132446,2,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,6,sa_ff,2,2,fresh-random,4.998741626739502,2,3,0.9893652200698853,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,6,sa_ff,2,2,fresh-random,-4.236833572387695,2,3,0.013294012285768986,4,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,7,sa_ff,2,2,fresh-random,0.1567821502685547,2,3,0.5389572381973267,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,7,sa_ff,2,2,fresh-random,-0.15328025817871094,2,3,0.4617404043674469,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,7,sa_ff,2,2,fresh-random,-0.6722140312194824,2,3,0.332048237323761,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,7,sa_ff,2,2,fresh-random,1.112654209136963,2,3,0.7525245547294617,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,7,sa_ff,2,2,fresh-random,2.225841522216797,2,3,0.8562972545623779,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,8,sa_ff,2,2,fresh-random,-0.008129596710205078,2,3,0.46323317289352417,2,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,8,sa_ff,2,2,fresh-random,0.7834932804107666,2,3,0.5347143411636353,1,C2,37,5,1,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,8,sa_ff,2,2,fresh-random,-0.4147768020629883,2,3,0.38937482237815857,2,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,8,sa_ff,2,2,fresh-random,-0.28780031204223633,2,3,0.3819999098777771,2,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,8,sa_ff,2,2,fresh-random,-2.2077722549438477,2,3,0.0948990136384964,2,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,9,sa_ff,2,2,fresh-random,0.3837127685546875,2,3,0.5321228504180908,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,9,sa_ff,2,2,fresh-random,5.547051906585693,2,3,0.9954890608787537,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,9,sa_ff,2,2,fresh-random,3.230982780456543,2,3,0.9525454640388489,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,9,sa_ff,2,2,fresh-random,0.3936777114868164,2,3,0.568870484828949,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,9,sa_ff,2,2,fresh-random,-0.6701641082763672,2,3,0.3324390947818756,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,10,sa_ff,2,2,fresh-random,3.096679925918579,2,3,0.9450581073760986,1,C2,37,5,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,10,sa_ff,2,2,fresh-random,-13.465607643127441,2,3,7.637082148903573e-07,5,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,10,sa_ff,2,2,fresh-random,-3.5777578353881836,2,3,0.026044584810733795,3,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,10,sa_ff,2,2,fresh-random,2.76815128326416,2,3,0.927540123462677,1,C2,37,5,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,10,sa_ff,2,2,fresh-random,-9.619783401489258,2,3,5.8539564633974805e-05,4,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,11,sa_ff,2,2,fresh-random,-1.124582290649414,2,3,0.23193849623203278,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,11,sa_ff,2,2,fresh-random,-4.077642440795898,2,3,0.016656357795000076,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,11,sa_ff,2,2,fresh-random,-0.6149230003356934,2,3,0.30157455801963806,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,11,sa_ff,2,2,fresh-random,-1.124582290649414,2,3,0.23193849623203278,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,11,sa_ff,2,2,fresh-random,-0.41062498092651367,2,3,0.34551092982292175,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,12,sa_ff,2,2,fresh-random,2.244901180267334,2,3,0.8420084118843079,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,12,sa_ff,2,2,fresh-random,0.15328025817871094,2,3,0.538228452205658,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,12,sa_ff,2,2,fresh-random,-0.3070707321166992,2,3,0.4031704068183899,2,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,12,sa_ff,2,2,fresh-random,-0.16306591033935547,2,3,0.4591926634311676,2,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,12,sa_ff,2,2,fresh-random,-4.314641952514648,2,3,0.012601091526448727,4,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,13,sa_ff,2,2,fresh-random,0.1115565299987793,2,3,0.3810102343559265,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,13,sa_ff,2,2,fresh-random,4.077642440795898,2,3,0.9828281402587891,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,13,sa_ff,2,2,fresh-random,-7.6290283203125,2,3,0.00047655910020694137,4,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,13,sa_ff,2,2,fresh-random,3.7305212020874023,2,3,0.961137056350708,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,13,sa_ff,2,2,fresh-random,-5.337237358093262,2,3,0.004165946040302515,3,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,14,sa_ff,2,2,fresh-random,1.6848773956298828,2,3,0.7810118198394775,1,C2,37,6,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,14,sa_ff,2,2,fresh-random,-1.0617399215698242,2,3,0.18493284285068512,3,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,14,sa_ff,2,2,fresh-random,0.3349342346191406,2,3,0.5399618744850159,1,C2,37,6,1,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,14,sa_ff,2,2,fresh-random,-1.5064072608947754,2,3,0.13667196035385132,3,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,14,sa_ff,2,2,fresh-random,-5.02078914642334,2,3,0.004230195190757513,4,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,15,sa_ff,2,2,fresh-random,-0.44739723205566406,2,3,0.3697517514228821,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,15,sa_ff,2,2,fresh-random,-0.7834932804107666,2,3,0.2442615032196045,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,15,sa_ff,2,2,fresh-random,0.8457131385803223,2,3,0.618564248085022,1,C2,37,3,1,4,64
