cell_id,episodes,family,heads,layers,loss,mappings,mlp_ratio,pairs,regime,seed,step,vocabulary,width
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7669316530227661,fresh-random,2,3,C2,37,2101,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9473784565925598,fresh-random,2,3,C2,37,2151,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9533727765083313,fresh-random,2,3,C2,37,2201,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8155345320701599,fresh-random,2,3,C2,37,2251,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8961078524589539,fresh-random,2,3,C2,37,2301,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.0187056064605713,fresh-random,2,3,C2,37,2351,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8317005634307861,fresh-random,2,3,C2,37,2401,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.0117135047912598,fresh-random,2,3,C2,37,2451,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6638146638870239,fresh-random,2,3,C2,37,2501,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.856966495513916,fresh-random,2,3,C2,37,2551,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.912848174571991,fresh-random,2,3,C2,37,2601,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8849982619285583,fresh-random,2,3,C2,37,2651,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8017318248748779,fresh-random,2,3,C2,37,2701,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9200572371482849,fresh-random,2,3,C2,37,2751,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8338781595230103,fresh-random,2,3,C2,37,2801,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6995041370391846,fresh-random,2,3,C2,37,2851,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7233866453170776,fresh-random,2,3,C2,37,2901,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9362049102783203,fresh-random,2,3,C2,37,2951,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6315517425537109,fresh-random,2,3,C2,37,3001,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7825636863708496,fresh-random,2,3,C2,37,3051,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7331835627555847,fresh-random,2,3,C2,37,3101,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7871187925338745,fresh-random,2,3,C2,37,3151,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6809666156768799,fresh-random,2,3,C2,37,3201,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.828182578086853,fresh-random,2,3,C2,37,3251,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7893133759498596,fresh-random,2,3,C2,37,3301,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.5404567122459412,fresh-random,2,3,C2,37,3351,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7501330375671387,fresh-random,2,3,C2,37,3401,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7506397366523743,fresh-random,2,3,C2,37,3451,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.43642204999923706,fresh-random,2,3,C2,37,3501,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6455342769622803,fresh-random,2,3,C2,37,3551,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.503087043762207,fresh-random,2,3,C2,37,3601,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7693168520927429,fresh-random,2,3,C2,37,3651,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.5450156331062317,fresh-random,2,3,C2,37,3701,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6668407917022705,fresh-random,2,3,C2,37,3751,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7337989807128906,fresh-random,2,3,C2,37,3801,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7181791067123413,fresh-random,2,3,C2,37,3851,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8384716510772705,fresh-random,2,3,C2,37,3901,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7862421870231628,fresh-random,2,3,C2,37,3951,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.5790507793426514,fresh-random,2,3,C2,37,4000,4,64
