depth,family,mask,model_seed,nuisance_distance,nuisance_type,predictive_span,realization,target_margin,target_probability,top1_correct
6,1:1,signal,11,4,N1,16,3,4.660876274108887,0.9899232983589172,1
6,1:2,signal,11,4,N1,16,0,-4.660876274108887,0.009362864308059216,0
6,1:2,signal,11,4,N1,16,1,-6.595300674438477,0.0013643878046423197,0
6,1:2,signal,11,4,N1,16,2,-4.931089401245117,0.007161193527281284,0
6,1:2,signal,11,4,N1,16,3,-6.237797737121582,0.0019495971500873566,0
6,1:3,signal,11,4,N1,16,0,-11.861318588256836,6.987090273469221e-06,0
6,1:3,signal,11,4,N1,16,1,-13.65339469909668,1.173547275357123e-06,0
6,1:3,signal,11,4,N1,16,2,-12.432784080505371,3.94785411117482e-06,0
6,1:3,signal,11,4,N1,16,3,-13.750629425048828,1.0648805073287804e-06,0
6,2:0,signal,11,4,N1,16,0,3.3573951721191406,0.9649842381477356,1
6,2:0,signal,11,4,N1,16,1,6.608282089233398,0.9982801675796509,1
6,2:0,signal,11,4,N1,16,2,6.439984321594238,0.9979883432388306,1
6,2:0,signal,11,4,N1,16,3,5.850214958190918,0.9968066215515137,1
6,2:1,signal,11,4,N1,16,0,-5.884756088256836,0.0027721524238586426,0
6,2:1,signal,11,4,N1,16,1,-6.608282089233398,0.001346827601082623,0
6,2:1,signal,11,4,N1,16,2,-5.852360725402832,0.002863910049200058,0
6,2:1,signal,11,4,N1,16,3,-5.352506637573242,0.004709883127361536,0
6,2:2,signal,11,4,N1,16,0,-12.850266456604004,2.6176821847911924e-06,0
6,2:2,signal,11,4,N1,16,1,-8.884244918823242,9.363495337311178e-05,0
6,2:2,signal,11,4,N1,16,2,-12.436358451843262,3.939654561690986e-06,0
6,2:2,signal,11,4,N1,16,3,-12.762195587158203,2.848602889571339e-06,0
6,2:3,signal,11,4,N1,16,0,-16.389795303344727,7.333790108532412e-08,0
6,2:3,signal,11,4,N1,16,1,-16.143234252929688,9.09357495970653e-08,0
6,2:3,signal,11,4,N1,16,2,-16.392589569091797,7.324461392954618e-08,0
6,2:3,signal,11,4,N1,16,3,-17.43682861328125,2.6682529963295565e-08,0
6,3:0,signal,11,4,N1,16,0,-5.784271240234375,0.0030642917845398188,0
6,3:0,signal,11,4,N1,16,1,-3.3787479400634766,0.03293495625257492,0
6,3:0,signal,11,4,N1,16,2,-6.423586845397949,0.001619552611373365,0
6,3:0,signal,11,4,N1,16,3,-4.938934326171875,0.007104737684130669,0
6,3:1,signal,11,4,N1,16,0,-12.163771629333496,5.1714810069825035e-06,0
6,3:1,signal,11,4,N1,16,1,-13.34565544128418,1.5945756786095444e-06,0
6,3:1,signal,11,4,N1,16,2,-13.750629425048828,1.0648805073287804e-06,0
6,3:1,signal,11,4,N1,16,3,-12.163771629333496,5.1714810069825035e-06,0
6,3:2,signal,11,4,N1,16,0,-17.1600284576416,3.519434699228441e-08,0
6,3:2,signal,11,4,N1,16,1,-17.375411987304688,2.838441304220396e-08,0
6,3:2,signal,11,4,N1,16,2,-16.389795303344727,7.333790108532412e-08,0
6,3:2,signal,11,4,N1,16,3,-16.444334030151367,6.989371570398362e-08,0
6,3:3,signal,11,4,N1,16,0,6.0287065505981445,0.9970266222953796,1
6,3:3,signal,11,4,N1,16,1,5.980460166931152,0.9968920350074768,1
6,3:3,signal,11,4,N1,16,2,4.645930290222168,0.989812433719635,1
6,3:3,signal,11,4,N1,16,3,4.938933372497559,0.9919732809066772,1
6,0:0,signal,11,4,N2,16,0,-12.989800453186035,2.262777343275957e-06,0
6,0:0,signal,11,4,N2,16,1,-12.826717376708984,2.6652160158846527e-06,0
6,0:0,signal,11,4,N2,16,2,-13.092126846313477,2.0477964426390827e-06,0
6,0:0,signal,11,4,N2,16,3,-13.092126846313477,2.0477964426390827e-06,0
6,0:1,signal,11,4,N2,16,0,-17.30084991455078,3.036939588696441e-08,0
6,0:1,signal,11,4,N2,16,1,-17.210372924804688,3.326097797184957e-08,0
6,0:1,signal,11,4,N2,16,2,-17.44574737548828,2.63350035112353e-08,0
6,0:1,signal,11,4,N2,16,3,-17.210372924804688,3.326097797184957e-08,0
6,0:2,signal,11,4,N2,16,0,4.761877059936523,0.9909242987632751,1
6,0:2,signal,11,4,N2,16,1,4.761877059936523,0.9909242987632751,1
6,0:2,signal,11,4,N2,16,2,5.145599365234375,0.9934024214744568,1
6,0:2,signal,11,4,N2,16,3,4.761877059936523,0.9909242987632751,1
6,0:3,signal,11,4,N2,16,0,-4.818951606750488,0.0080030532553792,0
6,0:3,signal,11,4,N2,16,1,-4.761877059936523,0.008471952751278877,0
6,0:3,signal,11,4,N2,16,2,-4.871244430541992,0.007598894648253918,0
6,0:3,signal,11,4,N2,16,3,-4.818951606750488,0.0080030532553792,0
6,1:0,signal,11,4,N2,16,0,-17.210372924804688,3.326097797184957e-08,0
6,1:0,signal,11,4,N2,16,1,-17.30084991455078,3.036939588696441e-08,0
6,1:0,signal,11,4,N2,16,2,-17.30084991455078,3.036939588696441e-08,0
6,1:0,signal,11,4,N2,16,3,-17.30084991455078,3.036939588696441e-08,0
6,1:1,signal,11,4,N2,16,0,5.145599365234375,0.9934024214744568,1
6,1:1,signal,11,4,N2,16,1,5.145599365234375,0.9934024214744568,1
6,1:1,signal,11,4,N2,16,2,4.871244430541992,0.9915280342102051,1
6,1:1,signal,11,4,N2,16,3,5.145599365234375,0.9934024214744568,1
6,1:2,signal,11,4,N2,16,0,-5.145599365234375,0.005786551628261805,0
6,1:2,signal,11,4,N2,16,1,-4.761877059936523,0.008471952751278877,0
6,1:2,signal,11,4,N2,16,2,-4.818951606750488,0.0080030532553792,0
6,1:2,signal,11,4,N2,16,3,-5.145599365234375,0.005786551628261805,0
6,1:3,signal,11,4,N2,16,0,-13.092126846313477,2.0477964426390827e-06,0
6,1:3,signal,11,4,N2,16,1,-12.989800453186035,2.262777343275957e-06,0
6,1:3,signal,11,4,N2,16,2,-12.85775375366211,2.582547722340678e-06,0
6,1:3,signal,11,4,N2,16,3,-12.826717376708984,2.6652160158846527e-06,0
6,2:0,signal,11,4,N2,16,0,4.761877059936523,0.9909242987632751,1
6,2:0,signal,11,4,N2,16,1,4.871244430541992,0.9915280342102051,1
6,2:0,signal,11,4,N2,16,2,4.871244430541992,0.9915280342102051,1
6,2:0,signal,11,4,N2,16,3,4.818951606750488,0.9910597205162048,1
6,2:1,signal,11,4,N2,16,0,-4.818951606750488,0.0080030532553792,0
6,2:1,signal,11,4,N2,16,1,-4.871244430541992,0.007598894648253918,0
6,2:1,signal,11,4,N2,16,2,-4.818951606750488,0.0080030532553792,0
6,2:1,signal,11,4,N2,16,3,-4.871244430541992,0.007598894648253918,0
6,2:2,signal,11,4,N2,16,0,-12.989800453186035,2.262777343275957e-06,0
6,2:2,signal,11,4,N2,16,1,-12.826717376708984,2.6652160158846527e-06,0
6,2:2,signal,11,4,N2,16,2,-13.092126846313477,2.0477964426390827e-06,0
6,2:2,signal,11,4,N2,16,3,-13.092126846313477,2.0477964426390827e-06,0
6,2:3,signal,11,4,N2,16,0,-16.52858543395996,6.573051791747275e-08,0
6,2:3,signal,11,4,N2,16,1,-17.210372924804688,3.326097797184957e-08,0
6,2:3,signal,11,4,N2,16,2,-17.44574737548828,2.63350035112353e-08,0
6,2:3,signal,11,4,N2,16,3,-17.210372924804688,3.326097797184957e-08,0
6,3:0,signal,11,4,N2,16,0,-4.761877059936523,0.008471952751278877,0
6,3:0,signal,11,4,N2,16,1,-4.818951606750488,0.0080030532553792,0
6,3:0,signal,11,4,N2,16,2,-4.871244430541992,0.007598894648253918,0
6,3:0,signal,11,4,N2,16,3,-5.145599365234375,0.005786551628261805,0
6,3:1,signal,11,4,N2,16,0,-12.989800453186035,2.262777343275957e-06,0
6,3:1,signal,11,4,N2,16,1,-12.826717376708984,2.6652160158846527e-06,0
6,3:1,signal,11,4,N2,16,2,-12.826717376708984,2.6652160158846527e-06,0
6,3:1,signal,11,4,N2,16,3,-12.989800453186035,2.262777343275957e-06,0
6,3:2,signal,11,4,N2,16,0,-16.52858543395996,6.573051791747275e-08,0
6,3:2,signal,11,4,N2,16,1,-17.210372924804688,3.326097797184957e-08,0
6,3:2,signal,11,4,N2,16,2,-16.52858543395996,6.573051791747275e-08,0
6,3:2,signal,11,4,N2,16,3,-17.210372924804688,3.326097797184957e-08,0
6,3:3,signal,11,4,N2,16,0,4.871244430541992,0.9915280342102051,1
6,3:3,signal,11,4,N2,16,1,4.818951606750488,0.9910597205162048,1
6,3:3,signal,11,4,N2,16,2,4.761877059936523,0.9909242987632751,1
6,3:3,signal,11,4,N2,16,3,5.145599365234375,0.9934024214744568,1
6,0:0,signal,11,4,N3,16,0,-13.300750732421875,1.6654392993586953e-06,0
6,0:0,signal,11,4,N3,16,1,-13.534856796264648,1.3195340216043405e-06,0
6,0:0,signal,11,4,N3,16,2,-13.227628707885742,1.7939865983862546e-06,0
6,0:0,signal,11,4,N3,16,3,-13.122644424438477,1.9949491161241895e-06,0
6,0:1,signal,11,4,N3,16,0,-16.668943405151367,5.7187378388334764e-08,0
6,0:1,signal,11,4,N3,16,1,-17.039159774780273,3.972283835196322e-08,0
6,0:1,signal,11,4,N3,16,2,-17.2992000579834,3.064032583210974e-08,0
6,0:1,signal,11,4,N3,16,3,-17.54970359802246,2.378972219219122e-08,0
6,0:2,signal,11,4,N3,16,0,5.852360725402832,0.9967984557151794,1
6,0:2,signal,11,4,N3,16,1,5.466402053833008,0.9953399896621704,1
6,0:2,signal,11,4,N3,16,2,6.312784194946289,0.9977549910545349,1
6,0:2,signal,11,4,N3,16,3,5.466402053833008,0.9953399896621704,1
6,0:3,signal,11,4,N3,16,0,-5.578739166259766,0.0037598726339638233,0
6,0:3,signal,11,4,N3,16,1,-5.852360725402832,0.002863910049200058,0
6,0:3,signal,11,4,N3,16,2,-5.6495771408081055,0.00350387510843575,0
6,0:3,signal,11,4,N3,16,3,-4.931089401245117,0.007161193527281284,0
6,1:0,signal,11,4,N3,16,0,-17.073274612426758,3.836080963992572e-08,0
6,1:0,signal,11,4,N3,16,1,-16.689985275268555,5.618274201424356e-08,0
6,1:0,signal,11,4,N3,16,2,-17.715688705444336,2.0168773318118838e-08,0
6,1:0,signal,11,4,N3,16,3,-17.280517578125,3.11963788135472e-08,0
6,1:1,signal,11,4,N3,16,0,6.050311088562012,0.9973511695861816,1
6,1:1,signal,11,4,N3,16,1,6.312784194946289,0.9977549910545349,1
6,1:1,signal,11,4,N3,16,2,6.33360481262207,0.997822642326355,1
6,1:1,signal,11,4,N3,16,3,6.33360481262207,0.997822642326355,1
6,1:2,signal,11,4,N3,16,0,-6.595300674438477,0.0013643878046423197,0
6,1:2,signal,11,4,N3,16,1,-4.931089401245117,0.007161193527281284,0
6,1:2,signal,11,4,N3,16,2,-5.884756088256836,0.0027721524238586426,0
6,1:2,signal,11,4,N3,16,3,-6.595300674438477,0.0013643878046423197,0
6,1:3,signal,11,4,N3,16,0,-13.3323974609375,1.6182806348297163e-06,0
6,1:3,signal,11,4,N3,16,1,-13.20157527923584,1.8427940631227102e-06,0
6,1:3,signal,11,4,N3,16,2,-13.047966957092285,2.1445130187203176e-06,0
6,1:3,signal,11,4,N3,16,3,-13.046873092651367,2.1521293547266396e-06,0
6,2:0,signal,11,4,N3,16,0,6.312784194946289,0.9977549910545349,1
6,2:0,signal,11,4,N3,16,1,5.784271240234375,0.9963392019271851,1
6,2:0,signal,11,4,N3,16,2,5.784271240234375,0.9963392019271851,1
6,2:0,signal,11,4,N3,16,3,4.931089401245117,0.992042601108551,1
6,2:1,signal,11,4,N3,16,0,-6.005073547363281,0.0024587351363152266,0
6,2:1,signal,11,4,N3,16,1,-5.784271240234375,0.0030642917845398188,0
6,2:1,signal,11,4,N3,16,2,-6.050311088562012,0.0023508849553763866,0
6,2:1,signal,11,4,N3,16,3,-5.6495771408081055,0.00350387510843575,0
6,2:2,signal,11,4,N3,16,0,-13.046873092651367,2.1521293547266396e-06,0
6,2:2,signal,11,4,N3,16,1,-13.046873092651367,2.1521293547266396e-06,0
6,2:2,signal,11,4,N3,16,2,-13.227628707885742,1.7939865983862546e-06,0
6,2:2,signal,11,4,N3,16,3,-13.227628707885742,1.7939865983862546e-06,0
6,2:3,signal,11,4,N3,16,0,-17.513364791870117,2.469962900875089e-08,0
6,2:3,signal,11,4,N3,16,1,-17.65632438659668,2.1411041828400812e-08,0
6,2:3,signal,11,4,N3,16,2,-17.715688705444336,2.0168773318118838e-08,0
6,2:3,signal,11,4,N3,16,3,-17.073274612426758,3.836080963992572e-08,0
6,3:0,signal,11,4,N3,16,0,-5.852360725402832,0.002863910049200058,0
6,3:0,signal,11,4,N3,16,1,-5.578739166259766,0.0037598726339638233,0
6,3:0,signal,11,4,N3,16,2,-6.050311088562012,0.0023508849553763866,0
6,3:0,signal,11,4,N3,16,3,-6.003069877624512,0.0024638634640723467,0
6,3:1,signal,11,4,N3,16,0,-13.20157527923584,1.8427940631227102e-06,0
6,3:1,signal,11,4,N3,16,1,-13.290345191955566,1.6845489199113217e-06,0
6,3:1,signal,11,4,N3,16,2,-13.046873092651367,2.1521293547266396e-06,0
6,3:1,signal,11,4,N3,16,3,-13.20157527923584,1.8427940631227102e-06,0
6,3:2,signal,11,4,N3,16,0,-17.039159774780273,3.972283835196322e-08,0
6,3:2,signal,11,4,N3,16,1,-17.073274612426758,3.836080963992572e-08,0
6,3:2,signal,11,4,N3,16,2,-17.513364791870117,2.469962900875089e-08,0
6,3:2,signal,11,4,N3,16,3,-17.54970359802246,2.378972219219122e-08,0
6,3:3,signal,11,4,N3,16,0,6.33360481262207,0.997822642326355,1
6,3:3,signal,11,4,N3,16,1,5.578739166259766,0.9953796863555908,1
6,3:3,signal,11,4,N3,16,2,6.050312042236328,0.9973511695861816,1
6,3:3,signal,11,4,N3,16,3,5.913010597229004,0.9965643286705017,1
6,0:0,signal,11,8,N1,16,0,-10.279178619384766,3.2151656341739e-05,0
6,0:0,signal,11,8,N1,16,1,-10.279178619384766,3.2151656341739e-05,0
6,0:0,signal,11,8,N1,16,2,-14.438033103942871,5.354889935915708e-07,0
6,0:0,signal,11,8,N1,16,3,-12.4572114944458,3.7568938751064707e-06,0
6,0:1,signal,11,8,N1,16,0,-15.519831657409668,1.7780159566882503e-07,0
6,0:1,signal,11,8,N1,16,1,-15.061776161193848,2.74535636890505e-07,0
6,0:1,signal,11,8,N1,16,2,-12.708901405334473,2.8509255116659915e-06,0
6,0:1,signal,11,8,N1,16,3,-16.121049880981445,9.921019028524825e-08,0
6,0:2,signal,11,8,N1,16,0,3.3315181732177734,0.9647011160850525,1
6,0:2,signal,11,8,N1,16,1,6.144284248352051,0.9973537921905518,1
6,0:2,signal,11,8,N1,16,2,5.234042167663574,0.9940552711486816,1
6,0:2,signal,11,8,N1,16,3,4.19107723236084,0.983660876750946,1
6,0:3,signal,11,8,N1,16,0,-6.929461479187012,0.0009773758938536048,0
6,0:3,signal,11,8,N1,16,1,-5.67233943939209,0.003425790462642908,0
6,0:3,signal,11,8,N1,16,2,-4.451608657836914,0.011519222520291805,0
6,0:3,signal,11,8,N1,16,3,-3.543600082397461,0.028069069609045982,0
6,1:0,signal,11,8,N1,16,0,-17.482215881347656,2.5542986392679268e-08,0
6,1:0,signal,11,8,N1,16,1,-15.789422988891602,1.3192986614285473e-07,0
6,1:0,signal,11,8,N1,16,2,-18.0217342376709,1.4865770836536285e-08,0
6,1:0,signal,11,8,N1,16,3,-17.482215881347656,2.5542986392679268e-08,0
6,1:1,signal,11,8,N1,16,0,6.929461479187012,0.9988228678703308,1
6,1:1,signal,11,8,N1,16,1,3.225613594055176,0.9607107043266296,1
6,1:1,signal,11,8,N1,16,2,4.091569900512695,0.9828882217407227,1
6,1:1,signal,11,8,N1,16,3,2.7013731002807617,0.9362545013427734,1
6,1:2,signal,11,8,N1,16,0,-3.7909984588623047,0.022042550146579742,0
6,1:2,signal,11,8,N1,16,1,-2.83675479888916,0.05525921285152435,0
6,1:2,signal,11,8,N1,16,2,-5.850852012634277,0.0028673673514276743,0
6,1:2,signal,11,8,N1,16,3,-6.144284248352051,0.002140033058822155,0
6,1:3,signal,11,8,N1,16,0,-14.233850479125977,6.557085612257652e-07,0
6,1:3,signal,11,8,N1,16,1,-12.004838943481445,6.093134743423434e-06,0
6,1:3,signal,11,8,N1,16,2,-10.761893272399902,2.0866229533567093e-05,0
6,1:3,signal,11,8,N1,16,3,-12.004838943481445,6.093134743423434e-06,0
6,2:0,signal,11,8,N1,16,0,3.947537422180176,0.980250895023346,1
6,2:0,signal,11,8,N1,16,1,3.818781852722168,0.9774912595748901,1
6,2:0,signal,11,8,N1,16,2,2.121180534362793,0.8905327320098877,1
6,2:0,signal,11,8,N1,16,3,2.8551721572875977,0.944525957107544,1
6,2:1,signal,11,8,N1,16,0,-5.582812309265137,0.003745939815416932,0
6,2:1,signal,11,8,N1,16,1,-5.097047805786133,0.006072565447539091,0
6,2:1,signal,11,8,N1,16,2,-6.197132110595703,0.0020302378106862307,0
6,2:1,signal,11,8,N1,16,3,-4.091569900512695,0.01642698608338833,0
6,2:2,signal,11,8,N1,16,0,-11.510662078857422,9.963378943211865e-06,0
6,2:2,signal,11,8,N1,16,1,-14.840852737426758,3.5833195966006315e-07,0
6,2:2,signal,11,8,N1,16,2,-14.093382835388184,7.541660238530312e-07,0
6,2:2,signal,11,8,N1,16,3,-11.816071510314941,7.348261988227023e-06,0
6,2:3,signal,11,8,N1,16,0,-12.55657958984375,3.3973442441492807e-06,0
6,2:3,signal,11,8,N1,16,1,-17.449514389038086,2.5789546498344862e-08,0
6,2:3,signal,11,8,N1,16,2,-17.755224227905273,1.9067719847498665e-08,0
6,2:3,signal,11,8,N1,16,3,-12.860932350158691,2.5576603093213635e-06,0
6,3:0,signal,11,8,N1,16,0,-5.948046684265137,0.002602900378406048,0
6,3:0,signal,11,8,N1,16,1,-3.8473739624023438,0.020871272310614586,0
6,3:0,signal,11,8,N1,16,2,-3.9679203033447266,0.018537398427724838,0
6,3:0,signal,11,8,N1,16,3,-2.453005790710449,0.0790991261601448,0
6,3:1,signal,11,8,N1,16,0,-8.403816223144531,0.00011476306826807559,0
6,3:1,signal,11,8,N1,16,1,-11.974754333496094,6.108915840741247e-06,0
6,3:1,signal,11,8,N1,16,2,-11.465296745300293,1.0280687092745211e-05,0
6,3:1,signal,11,8,N1,16,3,-11.86164379119873,6.897098501212895e-06,0
6,3:2,signal,11,8,N1,16,0,-15.789422988891602,1.3192986614285473e-07,0
6,3:2,signal,11,8,N1,16,1,-17.482215881347656,2.5542986392679268e-08,0
6,3:2,signal,11,8,N1,16,2,-17.962936401367188,1.575641128681582e-08,0
6,3:2,signal,11,8,N1,16,3,-16.024349212646484,1.0917852222291913e-07,0
6,3:3,signal,11,8,N1,16,0,5.3720550537109375,0.9945456981658936,1
6,3:3,signal,11,8,N1,16,1,6.467004776000977,0.9980645775794983,1
6,3:3,signal,11,8,N1,16,2,4.838113784790039,0.9910430908203125,1
6,3:3,signal,11,8,N1,16,3,5.250689506530762,0.9941125512123108,1
6,0:0,signal,11,8,N2,16,0,-12.307169914245605,4.36422260463587e-06,0
6,0:0,signal,11,8,N2,16,1,-12.307169914245605,4.36422260463587e-06,0
6,0:0,signal,11,8,N2,16,2,-12.307169914245605,4.36422260463587e-06,0
6,0:0,signal,11,8,N2,16,3,-11.331680297851562,1.160191823146306e-05,0
6,0:1,signal,11,8,N2,16,0,-17.465225219726562,2.5106833945187645e-08,0
6,0:1,signal,11,8,N2,16,1,-16.07813835144043,1.0356000501587914e-07,0
6,0:1,signal,11,8,N2,16,2,-13.717100143432617,1.0679603974494967e-06,0
6,0:1,signal,11,8,N2,16,3,-13.717100143432617,1.0679603974494967e-06,0
6,0:2,signal,11,8,N2,16,0,3.3882083892822266,0.9657014608383179,1
6,0:2,signal,11,8,N2,16,1,5.659934043884277,0.9959419369697571,1
6,0:2,signal,11,8,N2,16,2,3.4376039505004883,0.9678677916526794,1
6,0:2,signal,11,8,N2,16,3,5.452712059020996,0.9950360655784607,1
6,0:3,signal,11,8,N2,16,0,-5.452712059020996,0.004263400100171566,0
6,0:3,signal,11,8,N2,16,1,-3.4376039505004883,0.031108826398849487,0
6,0:3,signal,11,8,N2,16,2,-5.452712059020996,0.004263400100171566,0
6,0:3,signal,11,8,N2,16,3,-5.659934043884277,0.0034686133731156588,0
6,1:0,signal,11,8,N2,16,0,-16.07813835144043,1.0356000501587914e-07,0
6,1:0,signal,11,8,N2,16,1,-16.07813835144043,1.0356000501587914e-07,0
6,1:0,signal,11,8,N2,16,2,-17.465225219726562,2.5106833945187645e-08,0
6,1:0,signal,11,8,N2,16,3,-16.07813835144043,1.0356000501587914e-07,0
6,1:1,signal,11,8,N2,16,0,5.452712059020996,0.9950360655784607,1
6,1:1,signal,11,8,N2,16,1,3.3882083892822266,0.9657014608383179,1
6,1:1,signal,11,8,N2,16,2,5.659934043884277,0.9959419369697571,1
6,1:1,signal,11,8,N2,16,3,3.3882083892822266,0.9657014608383179,1
6,1:2,signal,11,8,N2,16,0,-3.4376039505004883,0.031108826398849487,0
6,1:2,signal,11,8,N2,16,1,-3.4376039505004883,0.031108826398849487,0
6,1:2,signal,11,8,N2,16,2,-3.4376039505004883,0.031108826398849487,0
6,1:2,signal,11,8,N2,16,3,-5.659934043884277,0.0034686133731156588,0
6,1:3,signal,11,8,N2,16,0,-12.307169914245605,4.36422260463587e-06,0
6,1:3,signal,11,8,N2,16,1,-11.331680297851562,1.160191823146306e-05,0
6,1:3,signal,11,8,N2,16,2,-14.36918830871582,5.724991183342354e-07,0
6,1:3,signal,11,8,N2,16,3,-11.331680297851562,1.160191823146306e-05,0
6,2:0,signal,11,8,N2,16,0,5.659934043884277,0.9959419369697571,1
6,2:0,signal,11,8,N2,16,1,3.3882083892822266,0.9657014608383179,1
6,2:0,signal,11,8,N2,16,2,3.4376039505004883,0.9678677916526794,1
6,2:0,signal,11,8,N2,16,3,5.659934043884277,0.9959419369697571,1
6,2:1,signal,11,8,N2,16,0,-3.4376039505004883,0.031108826398849487,0
6,2:1,signal,11,8,N2,16,1,-5.659934043884277,0.0034686133731156588,0
6,2:1,signal,11,8,N2,16,2,-3.3882083892822266,0.03261089324951172,0
6,2:1,signal,11,8,N2,16,3,-5.659934043884277,0.0034686133731156588,0
6,2:2,signal,11,8,N2,16,0,-11.331680297851562,1.160191823146306e-05,0
6,2:2,signal,11,8,N2,16,1,-11.967727661132812,6.314234724413836e-06,0
6,2:2,signal,11,8,N2,16,2,-11.331680297851562,1.160191823146306e-05,0
6,2:2,signal,11,8,N2,16,3,-11.331680297851562,1.160191823146306e-05,0
6,2:3,signal,11,8,N2,16,0,-17.465225219726562,2.5106833945187645e-08,0
6,2:3,signal,11,8,N2,16,1,-13.717100143432617,1.0679603974494967e-06,0
6,2:3,signal,11,8,N2,16,2,-13.717100143432617,1.0679603974494967e-06,0
6,2:3,signal,11,8,N2,16,3,-18.140674591064453,1.3177685609377932e-08,0
6,3:0,signal,11,8,N2,16,0,-5.659934043884277,0.0034686133731156588,0
6,3:0,signal,11,8,N2,16,1,-5.659934043884277,0.0034686133731156588,0
6,3:0,signal,11,8,N2,16,2,-3.4376039505004883,0.031108826398849487,0
6,3:0,signal,11,8,N2,16,3,-5.659934043884277,0.0034686133731156588,0
6,3:1,signal,11,8,N2,16,0,-11.331680297851562,1.160191823146306e-05,0
6,3:1,signal,11,8,N2,16,1,-14.36918830871582,5.724991183342354e-07,0
6,3:1,signal,11,8,N2,16,2,-14.36918830871582,5.724991183342354e-07,0
6,3:1,signal,11,8,N2,16,3,-12.307169914245605,4.36422260463587e-06,0
6,3:2,signal,11,8,N2,16,0,-16.07813835144043,1.0356000501587914e-07,0
6,3:2,signal,11,8,N2,16,1,-16.07813835144043,1.0356000501587914e-07,0
6,3:2,signal,11,8,N2,16,2,-18.140674591064453,1.3177685609377932e-08,0
6,3:2,signal,11,8,N2,16,3,-13.717100143432617,1.0679603974494967e-06,0
6,3:3,signal,11,8,N2,16,0,5.452712059020996,0.9950360655784607,1
6,3:3,signal,11,8,N2,16,1,3.3882083892822266,0.9657014608383179,1
6,3:3,signal,11,8,N2,16,2,5.452712059020996,0.9950360655784607,1
6,3:3,signal,11,8,N2,16,3,3.3882083892822266,0.9657014608383179,1
6,0:0,signal,11,8,N3,16,0,-14.093382835388184,7.541660238530312e-07,0
6,0:0,signal,11,8,N3,16,1,-14.093382835388184,7.541660238530312e-07,0
6,0:0,signal,11,8,N3,16,2,-14.093382835388184,7.541660238530312e-07,0
6,0:0,signal,11,8,N3,16,3,-11.876762390136719,6.8041208578506485e-06,0
6,0:1,signal,11,8,N3,16,0,-13.591615676879883,1.1500981145218248e-06,0
6,0:1,signal,11,8,N3,16,1,-16.149078369140625,9.660964650493042e-08,0
6,0:1,signal,11,8,N3,16,2,-13.982320785522461,8.296453302136797e-07,0
6,0:1,signal,11,8,N3,16,3,-14.752906799316406,3.834232131794124e-07,0
6,0:2,signal,11,8,N3,16,0,5.582812309265137,0.9957386255264282,1
6,0:2,signal,11,8,N3,16,1,7.021820068359375,0.9988715052604675,1
6,0:2,signal,11,8,N3,16,2,3.947537422180176,0.980250895023346,1
6,0:2,signal,11,8,N3,16,3,2.83675479888916,0.9427393674850464,1
6,0:3,signal,11,8,N3,16,0,-5.850852012634277,0.0028673673514276743,0
6,0:3,signal,11,8,N3,16,1,-3.8835878372192383,0.020144831389188766,0
6,0:3,signal,11,8,N3,16,2,-5.850852012634277,0.0028673673514276743,0
6,0:3,signal,11,8,N3,16,3,-3.502340316772461,0.02920699119567871,0
6,1:0,signal,11,8,N3,16,0,-13.982320785522461,8.296453302136797e-07,0
6,1:0,signal,11,8,N3,16,1,-13.982320785522461,8.296453302136797e-07,0
6,1:0,signal,11,8,N3,16,2,-14.787616729736328,2.4328863901246223e-07,0
6,1:0,signal,11,8,N3,16,3,-14.787616729736328,2.4328863901246223e-07,0
6,1:1,signal,11,8,N3,16,0,5.850852012634277,0.9964972138404846,1
6,1:1,signal,11,8,N3,16,1,3.9679203033447266,0.980154812335968,1
6,1:1,signal,11,8,N3,16,2,0.5993442535400391,0.6431350708007812,1
6,1:1,signal,11,8,N3,16,3,5.582812309265137,0.9957386255264282,1
6,1:2,signal,11,8,N3,16,0,-3.8835878372192383,0.020144831389188766,0
6,1:2,signal,11,8,N3,16,1,-3.502340316772461,0.02920699119567871,0
6,1:2,signal,11,8,N3,16,2,-2.453005790710449,0.0790991261601448,0
6,1:2,signal,11,8,N3,16,3,-7.021820068359375,0.0008911933400668204,0
6,1:3,signal,11,8,N3,16,0,-11.510662078857422,9.963378943211865e-06,0
6,1:3,signal,11,8,N3,16,1,-11.465296745300293,1.0280687092745211e-05,0
6,1:3,signal,11,8,N3,16,2,-11.510662078857422,9.963378943211865e-06,0
6,1:3,signal,11,8,N3,16,3,-8.930663108825684,0.000124696409329772,0
6,2:0,signal,11,8,N3,16,0,5.097047805786133,0.9930976033210754,1
6,2:0,signal,11,8,N3,16,1,3.9679203033447266,0.980154812335968,1
6,2:0,signal,11,8,N3,16,2,4.091569900512695,0.9828882217407227,1
6,2:0,signal,11,8,N3,16,3,7.021820068359375,0.9988715052604675,1
6,2:1,signal,11,8,N3,16,0,-2.536195755004883,0.07316043972969055,0
6,2:1,signal,11,8,N3,16,1,-6.153683662414551,0.002120010554790497,0
6,2:1,signal,11,8,N3,16,2,-0.5993442535400391,0.3531915247440338,0
6,2:1,signal,11,8,N3,16,3,-6.153683662414551,0.002120010554790497,0
6,2:2,signal,11,8,N3,16,0,-11.876762390136719,6.8041208578506485e-06,0
6,2:2,signal,11,8,N3,16,1,-8.930663108825684,0.000124696409329772,0
