actual_cumulative_variance,family,model_seed,nuisance_distance,nuisance_type,predictive_span,repair_fraction,summed_marginal_variance,summed_off_diagonal_covariance
0.7758372423998026,1:3,11,8,N3,2,0.6795555490475144,2.421128654572461,3.3895028988810423
0.32507490185040905,2:0,11,8,N3,2,0.7198600781813176,1.1604019153714564,-0.7711921770267431
0.06719563859466386,2:1,11,8,N3,2,0.904372310912823,0.7026797283933774,-0.35454870653666143
0.0012563920269409816,2:2,11,8,N3,2,0.9935310440486831,0.19421867089467543,-0.19375083070538793
25.361464225685495,2:3,11,8,N3,2,-0.21664115026137276,20.84547626901906,0.6959300576320047
0.08880631512238324,3:0,11,8,N3,2,0.9494503060265902,1.7568121217330674,-1.6843910493256165
1.433775237561349,3:1,11,8,N3,2,0.6245244696652287,3.8185583925615743,5.735468671401124
0.6103506836325323,3:2,11,8,N3,2,0.8122890845445729,3.251546039033959,1.034147494927462
11.114191026591167,3:3,11,8,N3,2,-0.10808750704778936,10.03006617789784,-3.026798007279277
0.013505461390802035,0:0,11,16,N1,2,0.9655079663533804,0.3915530620539584,-0.38011354986281265
0.04878181426912912,0:1,11,16,N1,2,0.8488140199081049,0.3226609652527183,-0.288244072955384
0.031165460677205676,0:2,11,16,N1,2,0.9727569888246714,1.1439800276347305,-1.1222236846751912
0.001579880847430104,0:3,11,16,N1,2,0.9988336996135391,1.3546088690102351,-1.3481586579973737
0.039511878100105,1:0,11,16,N1,2,0.8524809765068352,0.26784259524288245,-0.2339723584448924
0.0815535696282647,1:1,11,16,N1,2,0.9245922806377183,1.0815016064397391,-1.0234316192945696
0.009764571709562611,1:2,11,16,N1,2,0.9743823686119413,0.3811660633900071,-0.3568234979848057
0.0574780059493302,1:3,11,16,N1,2,0.8271461330569729,0.3325236916352878,0.009518406361166853
0.17353238096590454,2:0,11,16,N1,2,0.8967941872382197,1.681420613066166,-1.507179976600886
0.250869939058551,2:1,11,16,N1,2,0.8113417283737483,1.3297584934709143,-1.0619104163150344
0.1546222119398711,2:2,11,16,N1,2,0.16873338852870778,0.18600796640466413,0.02161492799602155
