depth,ff_update_norm,layer,model_seed,n,nuisance_distance,nuisance_type,per_head_output_norm_mean,predictive_span,sa_nuisance_attention_mass,sa_signal_attention_mass,sa_update_norm,trained_window,window
6,1.980671763420105,0,11,64,4,N2,2.842629909515381,8,0.0,0.0,7.591837406158447,full,2
6,1.980671763420105,0,11,64,4,N3,2.842629909515381,8,0.0,0.0,7.591837406158447,full,2
6,1.8619509786367416,1,11,64,4,N2,1.5136905200779438,8,0.0,0.0,3.842263925820589,full,2
6,1.9077772069722414,1,11,64,4,N3,1.5174333974719048,8,0.0,0.0,3.79028382524848,full,2
6,2.019769851118326,2,11,64,4,N2,1.261022076010704,8,0.0,0.0,3.0290904343128204,full,2
6,2.044433070346713,2,11,64,4,N3,1.2174740210175514,8,0.0,0.0,2.949374709278345,full,2
6,1.3811328876763582,3,11,64,4,N2,1.4849969577044249,8,0.0,0.0,4.006262935698032,full,2
6,1.360332977026701,3,11,64,4,N3,1.426262179389596,8,0.0,0.0,3.806744836270809,full,2
6,0.7531545646488667,4,11,64,4,N2,1.010363015346229,8,0.0,0.0,2.226650908589363,full,2
6,0.7710723001509905,4,11,64,4,N3,1.0081087294965982,8,0.0,0.0,2.245887316763401,full,2
6,0.9039379525929689,5,11,64,4,N2,0.6463296608999372,8,0.0,0.0,1.772939395159483,full,2
6,0.8678144719451666,5,11,64,4,N3,0.6536421403288841,8,0.0,0.0,1.7415404599159956,full,2
6,1.980671763420105,0,11,64,16,N1,2.842629909515381,8,0.0,0.0,7.591837406158447,full,2
6,1.980671763420105,0,11,64,16,N2,2.842629909515381,8,0.0,0.0,7.591837406158447,full,2
6,1.8697341680526733,1,11,64,16,N1,1.5758912563323975,8,0.0,0.0,4.061668395996094,full,2
6,1.8697341680526733,1,11,64,16,N2,1.5758912563323975,8,0.0,0.0,4.061668395996094,full,2
6,2.025310516357422,2,11,64,16,N1,1.2376707792282104,8,0.0,0.0,2.9660165309906006,full,2
6,2.025310516357422,2,11,64,16,N2,1.2376707792282104,8,0.0,0.0,2.9660165309906006,full,2
6,1.4219842329621315,3,11,64,16,N1,1.5703729912638664,8,0.0,0.0,4.220737904310226,full,2
6,1.4219842329621315,3,11,64,16,N2,1.5703729912638664,8,0.0,0.0,4.220737904310226,full,2
6,0.7438272386789322,4,11,64,16,N1,1.0211472138762474,8,0.0,0.0,2.1985971927642822,full,2
6,0.7438272386789322,4,11,64,16,N2,1.0211472138762474,8,0.0,0.0,2.1985971927642822,full,2
6,0.932675939053297,5,11,64,16,N1,0.65285275131464,8,0.0,0.0,1.791493497788906,full,2
6,0.932675939053297,5,11,64,16,N2,0.65285275131464,8,0.0,0.0,1.791493497788906,full,2
6,1.980671763420105,0,11,64,16,N3,2.842629909515381,8,0.0,0.0,7.591837406158447,full,2
6,1.980671763420105,0,11,64,32,N1,2.842629909515381,8,0.0,0.0,7.591837406158447,full,2
6,1.8697341680526733,1,11,64,16,N3,1.5758912563323975,8,0.0,0.0,4.061668395996094,full,2
6,1.8697341680526733,1,11,64,32,N1,1.5758912563323975,8,0.0,0.0,4.061668395996094,full,2
6,2.025310516357422,2,11,64,16,N3,1.2376707792282104,8,0.0,0.0,2.9660165309906006,full,2
6,2.025310516357422,2,11,64,32,N1,1.2376707792282104,8,0.0,0.0,2.9660165309906006,full,2
6,1.4219842329621315,3,11,64,16,N3,1.5703729912638664,8,0.0,0.0,4.220737904310226,full,2
6,1.4219842329621315,3,11,64,32,N1,1.5703729912638664,8,0.0,0.0,4.220737904310226,full,2
6,0.7438272386789322,4,11,64,16,N3,1.0211472138762474,8,0.0,0.0,2.1985971927642822,full,2
6,0.7438272386789322,4,11,64,32,N1,1.0211472138762474,8,0.0,0.0,2.1985971927642822,full,2
6,0.932675939053297,5,11,64,16,N3,0.65285275131464,8,0.0,0.0,1.791493497788906,full,2
6,0.932675939053297,5,11,64,32,N1,0.65285275131464,8,0.0,0.0,1.791493497788906,full,2
6,1.980671763420105,0,11,64,32,N2,2.842629909515381,8,0.0,0.0,7.591837406158447,full,2
6,1.980671763420105,0,11,64,32,N3,2.842629909515381,8,0.0,0.0,7.591837406158447,full,2
6,1.8697341680526733,1,11,64,32,N2,1.5758912563323975,8,0.0,0.0,4.061668395996094,full,2
6,1.8697341680526733,1,11,64,32,N3,1.5758912563323975,8,0.0,0.0,4.061668395996094,full,2
6,2.025310516357422,2,11,64,32,N2,1.2376707792282104,8,0.0,0.0,2.9660165309906006,full,2
6,2.025310516357422,2,11,64,32,N3,1.2376707792282104,8,0.0,0.0,2.9660165309906006,full,2
6,1.4219842329621315,3,11,64,32,N2,1.5703729912638664,8,0.0,0.0,4.220737904310226,full,2
6,1.4219842329621315,3,11,64,32,N3,1.5703729912638664,8,0.0,0.0,4.220737904310226,full,2
6,0.7438272386789322,4,11,64,32,N2,1.0211472138762474,8,0.0,0.0,2.1985971927642822,full,2
6,0.7438272386789322,4,11,64,32,N3,1.0211472138762474,8,0.0,0.0,2.1985971927642822,full,2
6,0.932675939053297,5,11,64,32,N2,0.65285275131464,8,0.0,0.0,1.791493497788906,full,2
6,0.932675939053297,5,11,64,32,N3,0.65285275131464,8,0.0,0.0,1.791493497788906,full,2
6,2.064249502494931,0,11,64,2,N1,2.576184056699276,8,0.3580406201072037,0.0,7.215232618153095,full,4
6,2.035041704773903,0,11,64,2,N2,2.6611516922712326,8,0.26580758299678564,0.0,7.201781332492828,full,4
6,2.1620140820741653,1,11,64,2,N1,2.2744581419974566,8,0.362004125257954,0.0,6.280097313225269,full,4
6,2.09572858735919,1,11,64,2,N2,2.1541443299502134,8,0.26499001984484494,0.0,5.943201094865799,full,4
6,2.294404573738575,2,11,64,2,N1,1.4276065081357956,8,0.31763547193259,0.0,3.459851834923029,full,4
6,2.2996811755001545,2,11,64,2,N2,1.458474326878786,8,0.26785347156692296,0.0,3.5640115551650524,full,4
6,1.393018864095211,3,11,64,2,N1,1.3560661831870675,8,0.26021164539270103,0.0,3.512295089662075,full,4
6,1.311044977977872,3,11,64,2,N2,1.3413108615204692,8,0.26780596747994423,0.0,3.477449107915163,full,4
6,0.8501474400982261,4,11,64,2,N1,1.0300831031054258,8,0.4029586622491479,0.0,2.16539528593421,full,4
6,0.8478662362322211,4,11,64,2,N2,1.020539185963571,8,0.36150196101516485,0.0,2.2629285659641027,full,4
6,1.0079995831474662,5,11,64,2,N1,0.5775320138782263,8,0.36744042905047536,0.0,1.4545919261872768,full,4
6,0.9583846367895603,5,11,64,2,N2,0.6306690312922001,8,0.37127814441919327,0.0,1.5783870574086905,full,4
6,2.0619431771337986,0,11,64,2,N3,2.5918415933847427,8,0.3639669525437057,0.0,7.260826148092747,full,4
6,2.1413897946476936,0,11,64,4,N1,2.591390620917082,8,0.3938255326356739,0.0,6.924739919602871,full,4
6,2.174451434984803,1,11,64,2,N3,2.293634794652462,8,0.36510385060682893,0.0,6.31282564252615,full,4
6,2.063378358259797,1,11,64,4,N1,2.035226695239544,8,0.5387798580341041,0.0,5.495418258011341,full,4
6,2.299705818295479,2,11,64,2,N3,1.4260269356891513,8,0.26259590091649443,0.0,3.438542105257511,full,4
6,2.1959339380264282,2,11,64,4,N1,1.4032940277829766,8,0.7303820927627385,0.0,3.3467448242008686,full,4
6,1.386779384687543,3,11,64,2,N3,1.3733244268223643,8,0.2602151785977185,0.0,3.5478768534958363,full,4
6,1.4652826357632875,3,11,64,4,N1,1.4585038525983691,8,0.5213691587559879,0.0,3.8482115864753723,full,4
6,0.8438832480460405,4,11,64,2,N3,1.0211188634857535,8,0.3691432336345315,0.0,2.165751039981842,full,4
6,0.858475811779499,4,11,64,4,N1,0.9817042127251625,8,0.5205602054484189,0.0,2.123826488852501,full,4
6,1.003417574800551,5,11,64,2,N3,0.5898633287288249,8,0.3683273820206523,0.0,1.4935407936573029,full,4
6,1.0347813721746206,5,11,64,4,N1,0.5403334614820778,8,0.3938269093632698,0.0,1.3674745736643672,full,4
6,2.096878804266453,0,11,64,4,N2,2.7351911142468452,8,0.2676997580565512,0.0,7.351364217698574,full,4
6,2.1218909583985806,0,11,64,4,N3,2.6634116023778915,8,0.35487470775842667,0.0,7.117861740291119,full,4
6,2.094481948763132,1,11,64,4,N2,2.250512206926942,8,0.6044708737172186,0.0,6.331253804266453,full,4
6,2.0652647092938423,1,11,64,4,N3,1.906899992376566,8,0.5400340971536934,0.0,5.201489344239235,full,4
6,2.3808915317058563,2,11,64,4,N2,1.5283322781324387,8,0.6738825812935829,0.0,3.728185400366783,full,4
6,2.1972309313714504,2,11,64,4,N3,1.3827723693102598,8,0.7228219015523791,0.0,3.2744281888008118,full,4
6,1.3639783300459385,3,11,64,4,N2,1.3781235422939062,8,0.5962624764069915,0.0,3.6295234952121973,full,4
6,1.4589605294167995,3,11,64,4,N3,1.4968900196254253,8,0.5366195575334132,0.0,4.013053711503744,full,4
6,0.869868841022253,4,11,64,4,N2,1.0182728953659534,8,0.452099050860852,0.0,2.2942065484821796,full,4
6,0.8520029420033097,4,11,64,4,N3,0.9740899549797177,8,0.5292599028907716,0.0,2.0612969528883696,full,4
6,1.0264893816784024,5,11,64,4,N2,0.6031539980322123,8,0.4047769014723599,0.0,1.5046799825504422,full,4
6,1.0171594293788075,5,11,64,4,N3,0.5416524987667799,8,0.3964398046955466,0.0,1.400248839519918,full,4
6,1.9920035600662231,0,11,64,16,N1,2.741626501083374,8,0.0,0.0,7.467263221740723,full,4
6,1.9920035600662231,0,11,64,16,N2,2.741626501083374,8,0.0,0.0,7.467263221740723,full,4
6,2.128299728035927,1,11,64,16,N1,2.1327378004789352,8,0.0,0.0,6.025284320116043,full,4
6,2.128299728035927,1,11,64,16,N2,2.1327378004789352,8,0.0,0.0,6.025284320116043,full,4
6,2.322093978524208,2,11,64,16,N1,1.5193685591220856,8,0.0,0.0,3.7137512415647507,full,4
6,2.322093978524208,2,11,64,16,N2,1.5193685591220856,8,0.0,0.0,3.7137512415647507,full,4
6,1.3082819394767284,3,11,64,16,N1,1.3531232867389917,8,0.0,0.0,3.511377267539501,full,4
6,1.3079752940684557,3,11,64,16,N2,1.355969836935401,8,0.0,0.0,3.5189633294939995,full,4
6,0.8570180460810661,4,11,64,16,N1,1.0249480353668332,8,0.0,0.0,2.27391411177814,full,4
6,0.8574301721528172,4,11,64,16,N2,1.025933377444744,8,0.0,0.0,2.2773962132632732,full,4
6,0.9622787758708,5,11,64,16,N1,0.6278028879314661,8,0.0,0.0,1.5075770486146212,full,4
6,0.9624468209221959,5,11,64,16,N2,0.6272179894149303,8,0.0,0.0,1.5057805981487036,full,4
6,1.9920035600662231,0,11,64,16,N3,2.741626501083374,8,0.0,0.0,7.467263221740723,full,4
6,1.9920035600662231,0,11,64,32,N1,2.741626501083374,8,0.0,0.0,7.467263221740723,full,4
6,2.128299728035927,1,11,64,16,N3,2.1327378004789352,8,0.0,0.0,6.025284320116043,full,4
6,2.128299728035927,1,11,64,32,N1,2.1327378004789352,8,0.0,0.0,6.025284320116043,full,4
6,2.322093978524208,2,11,64,16,N3,1.5193685591220856,8,0.0,0.0,3.7137512415647507,full,4
6,2.322093978524208,2,11,64,32,N1,1.5193685591220856,8,0.0,0.0,3.7137512415647507,full,4
6,1.308588283136487,3,11,64,16,N3,1.3502164464443922,8,0.0,0.0,3.5044964998960495,full,4
6,1.3079787269234657,3,11,64,32,N1,1.3559320196509361,8,0.0,0.0,3.518777534365654,full,4
6,0.8567191660404205,4,11,64,16,N3,1.0246385280042887,8,0.0,0.0,2.272347876802087,full,4
6,0.8574316613376141,4,11,64,32,N1,1.025831501930952,8,0.0,0.0,2.2770261242985725,full,4
6,0.9621945340186357,5,11,64,16,N3,0.627822270616889,8,0.0,0.0,1.5080072619020939,full,4
6,0.962423961609602,5,11,64,32,N1,0.6271833926439285,8,0.0,0.0,1.5055100843310356,full,4
6,1.9920035600662231,0,11,64,32,N2,2.741626501083374,8,0.0,0.0,7.467263221740723,full,4
6,1.9920035600662231,0,11,64,32,N3,2.741626501083374,8,0.0,0.0,7.467263221740723,full,4
6,2.128299728035927,1,11,64,32,N2,2.1327378004789352,8,0.0,0.0,6.025284320116043,full,4
6,2.128299728035927,1,11,64,32,N3,2.1327378004789352,8,0.0,0.0,6.025284320116043,full,4
6,2.322093978524208,2,11,64,32,N2,1.5193685591220856,8,0.0,0.0,3.7137512415647507,full,4
6,2.322093978524208,2,11,64,32,N3,1.5193685591220856,8,0.0,0.0,3.7137512415647507,full,4
6,1.3079787269234657,3,11,64,32,N2,1.3559320196509361,8,0.0,0.0,3.518777534365654,full,4
6,1.3079787269234657,3,11,64,32,N3,1.3559320196509361,8,0.0,0.0,3.518777534365654,full,4
6,0.8574316613376141,4,11,64,32,N2,1.025831501930952,8,0.0,0.0,2.2770261242985725,full,4
6,0.8574316613376141,4,11,64,32,N3,1.025831501930952,8,0.0,0.0,2.2770261242985725,full,4
6,0.962423961609602,5,11,64,32,N2,0.6271833926439285,8,0.0,0.0,1.5055100843310356,full,4
6,0.962423961609602,5,11,64,32,N3,0.6271833926439285,8,0.0,0.0,1.5055100843310356,full,4
6,1.9031240716576576,0,11,64,2,N1,2.2658938858658075,8,0.19184940282138996,0.4974593435181305,5.484403468668461,full,8
6,1.8712569028139114,0,11,64,2,N2,2.3497886825352907,8,0.13632969604805112,0.5458147895988077,5.6005159094929695,full,8
6,1.9990291874855757,1,11,64,2,N1,2.582756383344531,8,0.18119288864545524,0.44627378473524004,6.251864902675152,full,8
6,1.9908215887844563,1,11,64,2,N2,2.5955268684774637,8,0.1281287865131162,0.45998488483019173,6.239604018628597,full,8
6,1.8214341383427382,2,11,64,2,N1,1.5320492815226316,8,0.11606047756504267,0.661852496676147,3.7203383557498455,full,8
6,1.826222337782383,2,11,64,2,N2,1.5615146812051535,8,0.10050459811463952,0.676655356772244,3.775623507797718,full,8
6,1.3266621818765998,3,11,64,2,N1,1.5062903966754675,8,0.1537441547261551,0.3706589213106781,4.096914913505316,full,8
6,1.3370677893981338,3,11,64,2,N2,1.4921567495912313,8,0.16750049905385822,0.3697775846812874,4.067342363297939,full,8
6,1.069093338213861,4,11,64,2,N1,0.9936248790472746,8,0.18776190653443336,0.40493852319195867,2.1345268711447716,full,8
6,1.063133236952126,4,11,64,2,N2,1.0095019843429327,8,0.1728620247449726,0.41164638474583626,2.1676472015678883,full,8
6,1.3397387666627765,5,11,64,2,N1,0.6025440404191613,8,0.19936681096442044,0.2622801975812763,1.3416580902412534,full,8
6,1.3428793018683791,5,11,64,2,N2,0.6200070008635521,8,0.20310745830647647,0.2636213998775929,1.3744655074551702,full,8
6,1.9088623840361834,0,11,64,2,N3,2.283650489524007,8,0.19676105200778693,0.49756937369238585,5.509505484253168,full,8
6,1.9674180392175913,0,11,64,4,N1,2.344558583572507,8,0.22521212269202806,0.45523996598785743,5.561327874660492,full,8
6,2.0250636767596006,1,11,64,2,N3,2.618952726945281,8,0.19285309221595526,0.4435458804946393,6.280604165047407,full,8
6,1.911971740424633,1,11,64,4,N1,2.5670097544789314,8,0.32555606577079743,0.449413824127987,5.937216926366091,full,8
6,1.8126778714358807,2,11,64,2,N3,1.533934224396944,8,0.09565999999176711,0.6743298540823162,3.7158135548233986,full,8
6,1.7854724433273077,2,11,64,4,N1,1.598800040781498,8,0.0942095481150318,0.659714219160378,3.801524791866541,full,8
6,1.3428346188738942,3,11,64,2,N3,1.4944713469594717,8,0.1506794187007472,0.3674153971951455,4.059301238507032,full,8
6,1.3581814067438245,3,11,64,4,N1,1.4811663664877415,8,0.1530409303959459,0.3676433302462101,4.047514226287603,full,8
6,1.0683418912813067,4,11,64,2,N3,0.988456760533154,8,0.17420575581490993,0.41002573585137725,2.1218248046934605,full,8
6,1.043896240182221,4,11,64,4,N1,0.972769464366138,8,0.17919163045007735,0.40681875380687416,2.108208103105426,full,8
6,1.364087875932455,5,11,64,2,N3,0.5933277746662498,8,0.20147707290016115,0.2606143120210618,1.3275554003193974,full,8
6,1.3647748725488782,5,11,64,4,N1,0.5917382747866213,8,0.2184626404196024,0.2610546739306301,1.3325185468420386,full,8
6,1.9504033401608467,0,11,64,4,N2,2.3779348880052567,8,0.1484004119411111,0.5032810859847814,5.61376228928566,full,8
6,1.9441888183355331,0,11,64,4,N3,2.3647221252322197,8,0.19883284450042993,0.466137811425142,5.583824895322323,full,8
6,1.9342180080711842,1,11,64,4,N2,2.6529227439314127,8,0.3770730081014335,0.4496289782691747,6.248692329972982,full,8
6,1.9349727295339108,1,11,64,4,N3,2.494047027081251,8,0.33031142107211053,0.45568906306289136,5.895041156560183,full,8
6,1.8358023464679718,2,11,64,4,N2,1.601060988381505,8,0.06693711389380042,0.6867809104733169,3.8423070833086967,full,8
6,1.7980259470641613,2,11,64,4,N3,1.568480582907796,8,0.08457297545101028,0.6556570092216134,3.7636484764516354,full,8
6,1.3538415459915996,3,11,64,4,N2,1.4863290432840586,8,0.15146517159882933,0.37005431833676994,4.046655621379614,full,8
6,1.349789397791028,3,11,64,4,N3,1.4790972908958793,8,0.14667034253943712,0.37213457748293877,4.029137872159481,full,8
6,1.0563772916793823,4,11,64,4,N2,1.009031891822815,8,0.16440858831629157,0.42363216541707516,2.182529404759407,full,8
6,1.0501499427482486,4,11,64,4,N3,0.9680333388969302,8,0.18424136994872242,0.4040715671144426,2.081364346668124,full,8
6,1.3443246334791183,5,11,64,4,N2,0.6117324312217534,8,0.21621879027225077,0.26546001620590687,1.3536433326080441,full,8
6,1.3561814036220312,5,11,64,4,N3,0.589028200134635,8,0.21862741513177752,0.26133661321364343,1.3390667298808694,full,8
6,1.8636183217167854,0,11,64,16,N1,2.3871786445379257,8,0.0,0.5661515016108751,5.650064766407013,full,8
