answer_logprob,answer_token_accuracy,budget_chunks,budget_tokens,budget_violation,complete_evidence,condition,dataset,end_to_end_time_ns,evidence_recall,example_id,identity_id,materialization_time_ns,materialized_kv_bytes,materialized_tokens,peak_device_bytes,pid,selection_time_ns
-5.203052043914795,0.0,4,128,0,0.0,bridge_preserving,hotpotqa,1616640119,0.3333333333333333,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,987985108,14680064,128,2829426688,27800,80307
-5.64686918258667,0.0,4,128,0,0.0,combined_structural,hotpotqa,1599566274,0.3333333333333333,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,972736667,14680064,128,2829426688,27800,130881
-4.736037731170654,0.0,4,128,0,1.0,oracle_evidence,hotpotqa,1600226112,1.0,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,974960633,14680064,128,2829426688,27800,67592
-5.570742607116699,0.0,6,192,0,0.0,base_topk,hotpotqa,2159011767,0.3333333333333333,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,1320063581,22020096,192,2829443072,27800,53213
-5.570742607116699,0.0,6,192,0,0.0,budget_tuned_topk,hotpotqa,2159011767,0.3333333333333333,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,1320063581,22020096,192,2829443072,27800,66212
-5.570742607116699,0.0,6,192,0,0.0,power_sharpen,hotpotqa,2159011767,0.3333333333333333,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,1320063581,22020096,192,2829443072,27800,74869
-5.570742607116699,0.0,6,192,0,0.0,entropy_adaptive_sharpen,hotpotqa,2159011767,0.3333333333333333,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,1320063581,22020096,192,2829443072,27800,139102
-5.7389936447143555,0.0,6,192,0,0.0,persistence,hotpotqa,2006297744,0.0,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,1326916883,22020096,192,2829443072,27800,31916
-5.601426601409912,0.0,6,192,0,0.0,agreement,hotpotqa,2003152600,0.0,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,1326535008,22020096,192,2829443072,27800,61843
-5.570742607116699,0.0,6,192,0,0.0,community,hotpotqa,2159011767,0.3333333333333333,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,1320063581,22020096,192,2829443072,27800,56799
-4.687619209289551,0.0,6,192,0,0.0,bridge_preserving,hotpotqa,2000385545,0.6666666666666666,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,1322279151,22020096,192,2829443072,27800,45713
-6.020359039306641,0.0,6,192,0,0.0,combined_structural,hotpotqa,2004071585,0.3333333333333333,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,1324680977,22020096,192,2829443072,27800,122985
-4.7506256103515625,0.0,6,192,0,1.0,oracle_evidence,hotpotqa,2000803507,1.0,hotpotqa-5a8563c05542997b5ce3fff4,5a8563c05542997b5ce3fff4,1325614506,22020096,192,2829443072,27800,80822
-2.9363651275634766,0.6666666865348816,2,64,0,0.0,base_topk,hotpotqa,1144919016,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,566854618,7340032,64,2829443072,27800,78037
-2.9363651275634766,0.6666666865348816,2,64,0,0.0,budget_tuned_topk,hotpotqa,1144919016,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,566854618,7340032,64,2829443072,27800,43536
-2.9363651275634766,0.6666666865348816,2,64,0,0.0,power_sharpen,hotpotqa,1144919016,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,566854618,7340032,64,2829443072,27800,45328
-2.9363651275634766,0.6666666865348816,2,64,0,0.0,entropy_adaptive_sharpen,hotpotqa,1144919016,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,566854618,7340032,64,2829443072,27800,85044
-3.703211545944214,0.6666666865348816,2,64,0,0.0,persistence,hotpotqa,1125834377,0.0,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,549344448,7340032,64,2829443072,27800,16618
-3.65622615814209,0.6666666865348816,2,64,0,0.0,agreement,hotpotqa,1129021312,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,554159907,7340032,64,2829443072,27800,61972
-2.9363651275634766,0.6666666865348816,2,64,0,0.0,community,hotpotqa,1144919016,0.3333333333333333,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,566854618,7340032,64,2829443072,27800,70133
-2.21785831451416,0.6666666865348816,2,64,0,0.0,bridge_preserving,hotpotqa,1124299152,0.6666666666666666,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,552280766,7340032,64,2829443072,27800,55768
-3.703211545944214,0.6666666865348816,2,64,0,0.0,combined_structural,hotpotqa,1125834377,0.0,hotpotqa-5a87e3d65542993e715abff8,5a87e3d65542993e715abff8,549344448,7340032,64,2829443072,27800,100914
