between_family_js,evidence,family,layer,mean_entropy_bits,mean_js_dispersion,mean_target_probability,model_id,n,noise,residual_effective_rank,residual_total_variance,revision,semantic,snr_js_ratio,syntax,target_probability_variance
0.07166388153400695,2,mapping:color,0,15.32992765707845,0.0,2.9034216914256756e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,color,71663881534.00694,mapping,0.0
0.05942178461814024,2,mapping:color,3,15.332279630402175,0.0,2.4893637851900222e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,color,59421784618.14024,mapping,0.0
0.05850167713993016,2,mapping:color,5,15.33206845342615,0.0,3.976437689299506e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,color,58501677139.93016,mapping,0.0
0.07114112368080013,2,mapping:color,0,15.330529253393397,8.944462132345698e-05,3.0868310611982075e-05,EleutherAI/pythia-70m-deduped,4,2,2.7695330094917705,0.05653462262108252,step0,color,795.3650273003421,mapping,6.061579241137585e-14
0.05156561565274115,2,mapping:color,3,15.334311037495082,0.00022665800939409019,2.327239690866917e-05,EleutherAI/pythia-70m-deduped,4,2,2.935645994340164,0.6284399420567807,step0,color,227.50405242942037,mapping,1.2212429689452573e-12
0.04657378719790748,2,mapping:color,5,15.334552246109888,0.0002814924131171897,2.781036728983817e-05,EleutherAI/pythia-70m-deduped,4,2,2.9721204247500608,2.6682342045791705,step0,color,165.45308160230266,mapping,5.297454978868958e-12
0.07368334299253779,2,mapping:color,0,15.330588222833548,5.9573594948651434e-05,3.127037396496764e-05,EleutherAI/pythia-70m-deduped,4,4,2.74321779597456,0.03553621950301676,step0,color,1236.8456705701249,mapping,4.991195290444769e-14
0.05483985296475082,2,mapping:color,3,15.335202157521918,0.00013222275314896405,1.76351066418964e-05,EleutherAI/pythia-70m-deduped,4,4,2.9646459545596278,0.34169385384944406,step0,color,414.7535250832923,mapping,2.1967611090738488e-13
0.04747894860062332,2,mapping:color,5,15.334522575124113,0.00015064893245474278,1.7789722847946544e-05,EleutherAI/pythia-70m-deduped,4,4,2.990511543022602,1.4300169766101023,step0,color,315.1628612760778,mapping,7.823509936132201e-13
0.0721063997763345,4,mapping:color,0,15.329935098353918,0.0,3.059122880143819e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,color,72106399776.3345,mapping,0.0
0.058825494639925126,4,mapping:color,3,15.332571016673318,0.0,2.39039911111968e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,color,58825494639.925125,mapping,0.0
0.05792531835482395,4,mapping:color,5,15.33202600071793,0.0,4.028808584203264e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,color,57925318354.82395,mapping,0.0
0.07204452876312271,4,mapping:color,0,15.330212949517568,3.862572632468213e-05,3.1342467364676954e-05,EleutherAI/pythia-70m-deduped,4,2,2.731548088886827,0.024753751328342555,step0,color,1865.1954440293778,mapping,1.8039799793510975e-14
0.05373168685732557,4,mapping:color,3,15.333614694941428,0.00013335113182189843,2.298488647679094e-05,EleutherAI/pythia-70m-deduped,4,2,2.923873323788012,0.36992204144842195,step0,color,402.9338643266165,mapping,7.684264984854514e-13
0.04964935066624659,4,mapping:color,5,15.333725760085212,0.0001775662044281929,2.940532240451827e-05,EleutherAI/pythia-70m-deduped,4,2,2.972101866537454,1.6846246015334772,step0,color,279.6103618147934,mapping,3.4176751948279968e-12
0.0740787743095795,4,mapping:color,0,15.330346180499642,2.8750559420216223e-05,3.1630628611844835e-05,EleutherAI/pythia-70m-deduped,4,4,2.7118141355259064,0.017601409117887677,step0,color,2576.6028836812934,mapping,1.5715325967005978e-14
0.05646520673716085,4,mapping:color,3,15.334541085809414,8.219958795622717e-05,1.8050592142356366e-05,EleutherAI/pythia-70m-deduped,4,4,2.949245563389467,0.21364629135982147,step0,color,686.9280995329276,mapping,1.7361510313244354e-13
0.049679220798826716,4,mapping:color,5,15.333677602398506,9.809482546961839e-05,2.013153069437374e-05,EleutherAI/pythia-70m-deduped,4,4,2.9896821704826775,0.9310222927260903,step0,color,506.44078891004506,mapping,6.808883692101625e-13
0.07135472879432432,1,mapping:number,0,15.329661635573817,0.0,3.592787108524884e-06,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,number,71354728794.32433,mapping,0.0
0.06358188801208565,1,mapping:number,3,15.331923033086477,0.0,1.1350912019440937e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,number,63581888012.085655,mapping,0.0
0.062352100488478585,1,mapping:number,5,15.332933122199588,0.0,1.0921205373007523e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,number,62352100488.478584,mapping,0.0
0.06966891253489227,1,mapping:number,0,15.330887589002394,0.00015341592626502706,3.903683398103106e-06,EleutherAI/pythia-70m-deduped,4,2,2.7522164992359115,0.0972715412984412,step0,number,454.11786266921695,mapping,2.0709791965960823e-14
0.0503915162755659,1,mapping:number,3,15.33488134723368,0.00031812588245521024,1.2619910288542044e-05,EleutherAI/pythia-70m-deduped,4,2,2.9488030066443454,0.9084546058836942,step0,number,158.4011834769862,mapping,3.7079927174430795e-14
0.045451774940201424,1,mapping:number,5,15.335159552905168,0.00039387080881611906,1.3636894290218885e-05,EleutherAI/pythia-70m-deduped,4,2,2.9772925981619904,3.7323530132278733,step0,number,115.39767335593753,mapping,1.4671616996110502e-13
0.07280979315710175,1,mapping:number,0,15.330822328229502,8.800374557408232e-05,3.9492559023003705e-06,EleutherAI/pythia-70m-deduped,4,4,2.730198814740791,0.05222546382630136,step0,number,827.3487984191516,mapping,1.2892585136696739e-14
0.05442639163730095,1,mapping:number,3,15.335730769894806,0.00017262119511705963,1.741871108154857e-05,EleutherAI/pythia-70m-deduped,4,4,2.971523830519563,0.4623111288173408,step0,number,315.29379460264295,mapping,1.6586645897721261e-13
0.04742950784859761,1,mapping:number,5,15.33432767847716,0.00019933053343576258,1.5128315136328885e-05,EleutherAI/pythia-70m-deduped,4,4,2.9891648074117723,1.8938644616872962,step0,number,237.9440170609011,mapping,1.3752288123823126e-13
0.07153881186412078,2,mapping:number,0,15.329587285521088,0.0,3.632429349877319e-06,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,number,71538811864.12079,mapping,0.0
0.061531607416632626,2,mapping:number,3,15.332119955161401,0.0,1.2924938916671256e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,number,61531607416.63263,mapping,0.0
0.0605852003814771,2,mapping:number,5,15.33243467127723,0.0,1.2814340063579707e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,number,60585200381.4771,mapping,0.0
0.0705378519317192,2,mapping:number,0,15.330737967795102,8.337841312303421e-05,3.852062751621178e-06,EleutherAI/pythia-70m-deduped,4,2,2.7983554182201806,0.05332158792075887,step0,number,845.9965750083619,mapping,1.0135381880204006e-14
0.05234424980336869,2,mapping:number,3,15.334209685248473,0.00021129383389406246,1.388978433345613e-05,EleutherAI/pythia-70m-deduped,4,2,2.9270483438345622,0.6005071972995386,step0,number,247.7320271902152,mapping,2.4276057843668066e-14
0.0477764437427727,2,mapping:number,5,15.33426173038795,0.00027272301640027187,1.526208631718897e-05,EleutherAI/pythia-70m-deduped,4,2,2.9682960532082414,2.586275394586476,step0,number,175.18302772308687,mapping,7.109449461763239e-14
0.0731055819390251,2,mapping:number,0,15.330637076788209,5.6428889991429765e-05,3.849987504074468e-06,EleutherAI/pythia-70m-deduped,4,4,2.770622920324454,0.03394803527408588,step0,number,1295.5346445788343,mapping,7.26268039378607e-15
0.05541858293240975,2,mapping:number,3,15.33526490037572,0.0001220344001998513,1.8028516460066012e-05,EleutherAI/pythia-70m-deduped,4,4,2.9524277596766306,0.3269620422762085,step0,number,454.12263133717005,mapping,9.105439813794099e-14
0.048769100515338316,2,mapping:number,5,15.333917442209334,0.00014475514090783593,1.625271414178033e-05,EleutherAI/pythia-70m-deduped,4,4,2.9833854789885033,1.3744073618480486,step0,number,336.9075544362814,mapping,9.297882276290538e-14
0.07184315968764053,4,mapping:number,0,15.329568389200894,0.0,3.7200656242017573e-06,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,number,71843159687.64053,mapping,0.0
0.06055040894894503,4,mapping:number,3,15.332258282051697,0.0,1.4364274772756934e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,number,60550408948.94503,mapping,0.0
0.059768772853296424,4,mapping:number,5,15.332125901266888,0.0,1.4470639387838707e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step0,number,59768772853.296425,mapping,0.0
0.07140802049972683,4,mapping:number,0,15.330268173123665,3.566520191686414e-05,3.812072208807044e-06,EleutherAI/pythia-70m-deduped,4,2,2.7553649388575616,0.023071421263226123,step0,number,2002.1762575795722,mapping,3.586099840699778e-15
0.05472432527430344,4,mapping:number,3,15.333346307549055,0.00012451510748695896,1.5059111839251186e-05,EleutherAI/pythia-70m-deduped,4,2,2.923082634041706,0.35518427368688776,step0,number,439.49948226190116,mapping,1.4794380294643868e-14
0.05110260160193105,4,mapping:number,5,15.333346467910093,0.00017173680554946624,1.6996787014910762e-05,EleutherAI/pythia-70m-deduped,4,2,2.970265725992867,1.6297682054009632,step0,number,297.56348057383485,mapping,5.026500220919155e-14
0.07340489195005738,4,mapping:number,0,15.330297576888489,2.7013634207284264e-05,3.795821270650585e-06,EleutherAI/pythia-70m-deduped,4,4,2.737338044571238,0.016669822880645717,step0,number,2717.3275312310125,mapping,2.8391762326694682e-15
0.05725209806152431,4,mapping:number,3,15.334549387394592,7.583784293880002e-05,1.844936874798639e-05,EleutherAI/pythia-70m-deduped,4,4,2.941215264414813,0.20533802872459322,step0,number,754.9278281520465,mapping,6.289999636149693e-14
0.051191889504227074,4,mapping:number,5,15.333051313207587,9.414674011859555e-05,1.7458552924882873e-05,EleutherAI/pythia-70m-deduped,4,4,2.9815482570069953,0.8935703977048268,step0,number,543.745746690127,mapping,6.160714901426969e-14
0.4045430213590923,1,alternation:color,0,14.016153990700754,0.0,0.00016461015697883386,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,color,404543021359.09235,alternation,0.0
0.6821653949259808,1,alternation:color,3,11.004006856609701,0.0,0.012823570190542997,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,color,682165394925.9808,alternation,0.0
0.634725696777211,1,alternation:color,5,5.567718306543502,0.0,0.08629778246853645,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,color,634725696777.211,alternation,0.0
0.3911075143146676,1,alternation:color,0,13.501893341395183,0.00040955629752802115,8.303989380355499e-05,EleutherAI/pythia-70m-deduped,4,2,2.8875061392307666,0.07251771919794542,step1000,color,954.9542191764459,alternation,3.2716901709440708e-12
0.6403948536529539,1,alternation:color,3,10.742493183102749,0.000701649890017129,0.010227465601024877,EleutherAI/pythia-70m-deduped,4,2,2.3686507369744656,0.5578067978276782,step1000,color,912.6985734114777,alternation,2.103253438469158e-07
0.6032062225147713,1,alternation:color,5,6.465356799878665,0.0006860060786387706,0.05389826438300408,EleutherAI/pythia-70m-deduped,4,2,2.264252251817698,2.600786395847165,step1000,color,879.3015707844783,alternation,7.966076548350738e-06
0.3968051914236282,1,alternation:color,0,13.750847583096549,0.00017795071511246622,0.00010505861755670001,EleutherAI/pythia-70m-deduped,4,4,2.870432007103386,0.030962893507761727,step1000,color,2229.860055200364,alternation,2.844185139015141e-12
0.6032433273584418,1,alternation:color,3,11.109229070332294,0.0007245653264509423,0.003676088096538916,EleutherAI/pythia-70m-deduped,4,4,2.561197235618739,0.3939497740835612,step1000,color,832.5589223448511,alternation,1.1981594072734893e-07
0.6030785147513505,1,alternation:color,5,6.55845929030825,0.001303953804953721,0.02019971006236367,EleutherAI/pythia-70m-deduped,4,4,2.3588395573634466,3.2789774312677613,step1000,color,462.4999079417193,alternation,7.465667652364019e-06
0.4010909466812819,2,alternation:color,0,13.97888795690501,0.0,0.0001855677040442222,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,color,401090946681.2819,alternation,0.0
0.6640801392755892,2,alternation:color,3,11.008326089791982,0.0,0.016873249015239403,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,color,664080139275.5892,alternation,0.0
0.6228324084770045,2,alternation:color,5,5.483070773483222,0.0,0.10383545096762188,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,color,622832408477.0045,alternation,0.0
0.3919259654533807,2,alternation:color,0,13.572144704138323,0.0002969565402051326,0.00010165620645680746,EleutherAI/pythia-70m-deduped,4,2,2.851043511025986,0.053831589749457606,step1000,color,1319.8091720177129,alternation,2.5155824803292677e-12
0.6257121243669651,2,alternation:color,3,10.71521198929628,0.00042185566667962595,0.015212975628686672,EleutherAI/pythia-70m-deduped,4,2,2.466703200094513,0.32814355081175595,step1000,color,1483.2374524961779,alternation,7.21411913024176e-08
0.6118229802339153,2,alternation:color,5,6.109855428831491,0.00043217606134920034,0.0830979970566978,EleutherAI/pythia-70m-deduped,4,2,2.237548045369358,1.9317157940054859,step1000,color,1415.679939152297,alternation,5.544011361816581e-06
0.3995999976125491,2,alternation:color,0,13.752234683066442,0.00014593344619497685,0.0001161933667066572,EleutherAI/pythia-70m-deduped,4,4,2.829572588405525,0.025834063796540144,step1000,color,2738.2345036836637,alternation,2.28601176496864e-12
0.6053005071068718,2,alternation:color,3,11.05613811049117,0.00029675438090086747,0.010015227635601223,EleutherAI/pythia-70m-deduped,4,4,2.5279060038957555,0.20593520923539282,step1000,color,2039.7357075886807,alternation,1.5310315696801017e-08
0.6038519125030232,2,alternation:color,5,5.982450697551714,0.0005191860687768064,0.06853920427753299,EleutherAI/pythia-70m-deduped,4,4,2.2688617960011896,2.172477856293847,step1000,color,1163.0741824904662,alternation,6.026064048601936e-06
0.39898182900026136,4,alternation:color,0,13.958987492294524,0.0,0.00019732401069721581,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,color,398981829000.26135,alternation,0.0
0.6397266415258757,4,alternation:color,3,11.032601648959686,0.0,0.01790385081383206,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,color,639726641525.8757,alternation,0.0
0.614253880774709,4,alternation:color,5,5.479484264608698,0.0,0.10645180342435452,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,color,614253880774.709,alternation,0.0
0.395192406488823,4,alternation:color,0,13.671277862298883,0.00017580962790909716,0.00012462722716314887,EleutherAI/pythia-70m-deduped,4,2,2.889084103220647,0.033112777395940325,step1000,color,2247.8428012665963,alternation,3.954021899351417e-12
0.6065516877398482,4,alternation:color,3,10.791155726438706,0.00017417719565704072,0.017036087067710058,EleutherAI/pythia-70m-deduped,4,2,2.60818143156582,0.1639812636328499,step1000,color,3482.382900079318,alternation,1.2864525247755134e-07
0.6181758942788492,4,alternation:color,5,5.917253670969972,0.00018678536554973658,0.09080416479612172,EleutherAI/pythia-70m-deduped,4,2,2.288243414371671,1.2023180728318912,step1000,color,3309.5520757713934,alternation,2.4146302176338466e-06
0.3996348665237129,4,alternation:color,0,13.773113363680551,0.0001026548818153503,0.00013178735225580186,EleutherAI/pythia-70m-deduped,4,4,2.8746368690162196,0.018643364980003345,step1000,color,3892.994268334487,alternation,3.184977399896416e-12
0.5930456790080579,4,alternation:color,3,10.98004037189535,9.709231873132589e-05,0.014699842610746517,EleutherAI/pythia-70m-deduped,4,4,2.7457844366844166,0.09628892056824731,step1000,color,6108.059697792731,alternation,7.592736981260637e-08
0.6146767400028276,4,alternation:color,5,5.43838371395527,0.00017566426064636426,0.09268733183936688,EleutherAI/pythia-70m-deduped,4,4,2.314829018141001,1.3192123711302743,step1000,color,3499.1565030991383,alternation,5.162053779297658e-06
0.3970802796470685,1,alternation:number,0,14.127162477822985,0.0,1.9012940152347812e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,number,397080279647.0685,alternation,0.0
0.5981113235028677,1,alternation:number,3,10.477242142684155,0.0,0.005655696758716727,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,number,598111323502.8677,alternation,0.0
0.6681528973885795,1,alternation:number,5,6.719894439196804,0.0,0.014343900985402504,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,number,668152897388.5796,alternation,0.0
0.3836288266842254,1,alternation:number,0,13.982888175000717,0.0007731809328043414,7.064405791415502e-05,EleutherAI/pythia-70m-deduped,4,2,2.7185144555550114,0.11837823945060114,step1000,number,496.1695386004885,alternation,1.35983811310915e-11
0.5941556229437674,1,alternation:number,3,9.714674449378599,0.0016007716307788037,0.018078247479349267,EleutherAI/pythia-70m-deduped,4,2,2.056070800727435,0.7903543783501985,step1000,number,371.16826130576806,alternation,2.334744517515406e-06
0.6766081735394988,1,alternation:number,5,6.969780337657921,0.001955593755236799,0.016302998673546485,EleutherAI/pythia-70m-deduped,4,2,1.8816410238984733,5.272346389347275,step1000,number,345.98605754781084,alternation,6.265828800974798e-06
0.3895001924457822,1,alternation:number,0,13.922846622727691,0.00037007788296418843,5.809730552266943e-05,EleutherAI/pythia-70m-deduped,4,4,2.6871027977195316,0.05693969724097432,step1000,number,1052.4816812234988,alternation,6.406946576337105e-12
0.5502749770853662,1,alternation:number,3,10.474388318768597,0.0010838640734587798,0.004119849047488942,EleutherAI/pythia-70m-deduped,4,4,2.076438632835615,0.5218162316975807,step1000,number,507.6974046472015,alternation,7.991269747546255e-08
0.6334567940805904,1,alternation:number,5,6.565826881824549,0.0013505376097278478,0.00578419776358516,EleutherAI/pythia-70m-deduped,4,4,1.9331221661035054,5.141739640259779,step1000,number,469.04046915675366,alternation,6.533469764456154e-07
0.39961935771016566,2,alternation:number,0,14.11502214244112,0.0,1.894268270341448e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,number,399619357710.16565,alternation,0.0
0.5846647432117047,2,alternation:number,3,10.327615174228178,0.0,0.012188787020225567,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,number,584664743211.7047,alternation,0.0
0.6590440862450992,2,alternation:number,5,6.566967174636844,0.0,0.030351874130031764,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,number,659044086245.0992,alternation,0.0
0.38809022092555717,2,alternation:number,0,14.000053432081032,0.0005509570817510846,5.758700068976291e-05,EleutherAI/pythia-70m-deduped,4,2,2.704741745987436,0.08369138220486974,step1000,number,704.3928352678683,alternation,5.106078927270181e-12
0.5790014210962396,2,alternation:number,3,9.756572613715004,0.0007737702422390901,0.03310140167380197,EleutherAI/pythia-70m-deduped,4,2,2.2450827089634195,0.457166883670306,step1000,number,748.2859762359947,alternation,1.2984347608794901e-05
0.6722008165896881,2,alternation:number,5,6.977614615663887,0.001490716374804661,0.050470578731267424,EleutherAI/pythia-70m-deduped,4,2,1.9912598512927062,3.2242065393545305,step1000,number,450.92468825786614,alternation,6.789657749799849e-05
0.3955879803696854,2,alternation:number,0,13.939419189666218,0.00028747080655881053,5.103163857331436e-05,EleutherAI/pythia-70m-deduped,4,4,2.6868064241228797,0.043787274978255894,step1000,number,1376.097924881831,alternation,2.5923227083197737e-12
0.5433471560860904,2,alternation:number,3,10.319570259801988,0.0005874229814393301,0.01440735515045244,EleutherAI/pythia-70m-deduped,4,4,2.2359299909623624,0.2899443599071415,step1000,number,924.9674821280518,alternation,3.164547001605272e-06
0.6394811286149246,2,alternation:number,5,6.925078851909415,0.0013055493801222983,0.036841217827802406,EleutherAI/pythia-70m-deduped,4,4,2.07804722059581,2.995457543423318,step1000,number,489.8176494519271,alternation,2.3304843026446725e-05
0.40006472814942495,4,alternation:number,0,14.10107635814324,0.0,1.98615441770553e-05,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,number,400064728149.425,alternation,0.0
0.5713071241848512,4,alternation:number,3,10.259431042570567,0.0,0.015716961590534016,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,number,571307124184.8512,alternation,0.0
0.6632752867638558,4,alternation:number,5,6.477475768634193,0.0,0.038484700739522024,EleutherAI/pythia-70m-deduped,4,0,0.0,0.0,step1000,number,663275286763.8558,alternation,0.0
0.3928377919844313,4,alternation:number,0,14.032562324003882,0.000348521730445461,4.432772717944182e-05,EleutherAI/pythia-70m-deduped,4,2,2.6673876108251173,0.05347071632302638,step1000,number,1127.1543713567817,alternation,2.4900833232142747e-12
0.5774971467453173,4,alternation:number,3,9.775864441727382,0.0004141980265612072,0.031338560587649895,EleutherAI/pythia-70m-deduped,4,2,2.295427290121519,0.2487965157821948,step1000,number,1394.2537378554578,alternation,8.046008822012239e-06
