axis,cell_id,dependency_span,example_index,family_id,final_margin,final_rank,first_top1_layer,first_top1_location,first_top1_stage,generator_family,head_count,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,stable_top1_layer,stable_top1_location,stable_top1_stage,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",9.700906753540039,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",5.4314422607421875,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,3,post_ff,6,1,4,1600
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",5.4314422607421875,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,3,post_ff,6,1,4,1600
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",8.063644409179688,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",9.700906753540039,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",8.716745376586914,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",5.4314422607421875,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,3,post_ff,6,1,4,1600
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",9.700906753540039,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",9.700906753540039,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",9.700906753540039,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",8.063644409179688,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",8.716745376586914,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",8.716745376586914,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",8.716745376586914,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",8.716745376586914,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",8.063644409179688,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",5.4314422607421875,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,3,post_ff,6,1,4,1600
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",9.700906753540039,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",8.063644409179688,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,19,"p1:(0,):3",8.716745376586914,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,20,"p1:(0,):4",8.716745376586914,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,21,"p1:(2,):5",9.700906753540039,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,22,"p1:(3,):6",5.4314422607421875,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,3,post_ff,6,1,4,1600
predictive_order,3c1c7bde239d,1,23,"p1:(1,):7",8.063644409179688,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,24,"p1:(1,):8",8.063644409179688,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,25,"p1:(2,):9",9.700906753540039,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,26,"p1:(0,):10",8.716745376586914,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,27,"p1:(3,):11",5.4314422607421875,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,3,post_ff,6,1,4,1600
predictive_order,3c1c7bde239d,1,28,"p1:(3,):12",5.4314422607421875,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,3,post_ff,6,1,4,1600
predictive_order,3c1c7bde239d,1,29,"p1:(2,):13",9.700906753540039,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,30,"p1:(2,):14",9.700906753540039,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,31,"p1:(3,):15",5.4314422607421875,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,1,12,4,3,post_ff,6,1,4,1600
predictive_order,f306bd7c1d91,4,32,"p2:(1, 1):0",11.13221549987793,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,2,12,4,2,post_sa,3,1,4,1600
predictive_order,f306bd7c1d91,4,33,"p2:(2, 0):1",11.230293273925781,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,2,12,4,1,post_sa,1,1,4,1600
predictive_order,f306bd7c1d91,4,34,"p2:(0, 0):2",8.773435592651367,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,2,12,4,2,post_sa,3,1,4,1600
predictive_order,f306bd7c1d91,4,35,"p2:(1, 0):3",12.66706657409668,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,2,12,4,1,post_sa,1,1,4,1600
predictive_order,f306bd7c1d91,4,36,"p2:(3, 3):4",10.343414306640625,1,2,post_ff,4,necessary_pattern,4,8,23,32,0,77632,2,12,4,2,post_ff,4,1,4,1600
predictive_order,f306bd7c1d91,4,37,"p2:(3, 3):5",10.343414306640625,1,2,post_ff,4,necessary_pattern,4,8,23,32,0,77632,2,12,4,2,post_ff,4,1,4,1600
predictive_order,f306bd7c1d91,4,38,"p2:(3, 2):6",8.174182891845703,1,3,post_sa,5,necessary_pattern,4,8,23,32,0,77632,2,12,4,3,post_sa,5,1,4,1600
predictive_order,f306bd7c1d91,4,39,"p2:(3, 2):7",8.174182891845703,1,3,post_sa,5,necessary_pattern,4,8,23,32,0,77632,2,12,4,3,post_sa,5,1,4,1600
predictive_order,f306bd7c1d91,4,40,"p2:(2, 0):8",11.230293273925781,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,2,12,4,1,post_sa,1,1,4,1600
predictive_order,f306bd7c1d91,4,41,"p2:(1, 3):9",9.620841026306152,1,2,post_ff,4,necessary_pattern,4,8,23,32,0,77632,2,12,4,2,post_ff,4,1,4,1600
predictive_order,f306bd7c1d91,4,42,"p2:(0, 1):10",3.6591262817382812,1,3,post_sa,5,necessary_pattern,4,8,23,32,0,77632,2,12,4,4,post_sa,7,1,4,1600
predictive_order,f306bd7c1d91,4,43,"p2:(0, 2):11",10.906676292419434,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,2,12,4,3,post_sa,5,1,4,1600
predictive_order,f306bd7c1d91,4,44,"p2:(3, 0):12",13.641944885253906,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,2,12,4,3,post_sa,5,1,4,1600
predictive_order,f306bd7c1d91,4,45,"p2:(1, 0):13",12.66706657409668,1,1,post_sa,1,necessary_pattern,4,8,23,32,0,77632,2,12,4,1,post_sa,1,1,4,1600
predictive_order,f306bd7c1d91,4,46,"p2:(0, 1):14",3.6591262817382812,1,3,post_sa,5,necessary_pattern,4,8,23,32,0,77632,2,12,4,4,post_sa,7,1,4,1600
predictive_order,f306bd7c1d91,4,47,"p2:(3, 1):15",11.604174613952637,1,2,post_ff,4,necessary_pattern,4,8,23,32,0,77632,2,12,4,2,post_ff,4,1,4,1600
predictive_order,f306bd7c1d91,4,48,"p2:(0, 0):0",8.773435592651367,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,2,12,4,2,post_sa,3,1,4,1600
predictive_order,f306bd7c1d91,4,49,"p2:(0, 0):1",8.773435592651367,1,2,post_sa,3,necessary_pattern,4,8,23,32,0,77632,2,12,4,2,post_sa,3,1,4,1600
