architecture,candidate_chain_first,example_id,heads,layers,model_seed,position_mode,positive,required_path,split,target_margin,template_id,top1_correct,total_depth,tree_seed,width
L4_W64_H4,0,validation:d1:t1:paligned:tree211:i10005,4,4,37,aligned,1,1,validation,0.05356407165527344,1,1,3,211,64
L4_W64_H4,1,validation:d1:t1:paligned:tree211:i10006,4,4,37,aligned,0,1,validation,0.03429603576660156,1,1,3,211,64
L4_W64_H4,1,validation:d1:t1:paligned:tree211:i10007,4,4,37,aligned,1,1,validation,0.03386116027832031,1,1,3,211,64
L4_W64_H4,0,validation:d1:t1:paligned:tree211:i10008,4,4,37,aligned,0,1,validation,-0.11605644226074219,1,0,3,211,64
L4_W64_H4,0,validation:d1:t1:paligned:tree211:i10009,4,4,37,aligned,1,1,validation,0.062038421630859375,1,1,3,211,64
L4_W64_H4,1,validation:d1:t1:paligned:tree211:i10010,4,4,37,aligned,0,1,validation,0.10002326965332031,1,1,3,211,64
L4_W64_H4,1,validation:d1:t1:paligned:tree211:i10011,4,4,37,aligned,1,1,validation,-0.03180694580078125,1,0,3,211,64
L4_W64_H4,0,validation:d1:t1:paligned:tree211:i10012,4,4,37,aligned,0,1,validation,0.1325054168701172,1,1,3,211,64
L4_W64_H4,0,validation:d1:t1:paligned:tree211:i10013,4,4,37,aligned,1,1,validation,0.1360321044921875,1,1,3,211,64
L4_W64_H4,1,validation:d1:t1:paligned:tree211:i10014,4,4,37,aligned,0,1,validation,0.03832817077636719,1,1,3,211,64
L4_W64_H4,1,validation:d1:t1:paligned:tree211:i10015,4,4,37,aligned,1,1,validation,-0.012262344360351562,1,0,3,211,64
L4_W64_H4,0,validation:d1:t1:paligned:tree307:i10000,4,4,37,aligned,0,1,validation,0.059673309326171875,1,1,3,307,64
L4_W64_H4,0,validation:d1:t1:paligned:tree307:i10001,4,4,37,aligned,1,1,validation,-0.0031375885009765625,1,0,3,307,64
L4_W64_H4,1,validation:d1:t1:paligned:tree307:i10002,4,4,37,aligned,0,1,validation,-0.012744903564453125,1,0,3,307,64
L4_W64_H4,1,validation:d1:t1:paligned:tree307:i10003,4,4,37,aligned,1,1,validation,0.028148651123046875,1,1,3,307,64
L4_W64_H4,0,validation:d1:t1:paligned:tree307:i10004,4,4,37,aligned,0,1,validation,0.03275871276855469,1,1,3,307,64
L4_W64_H4,0,validation:d1:t1:paligned:tree307:i10005,4,4,37,aligned,1,1,validation,0.007541656494140625,1,1,3,307,64
L4_W64_H4,1,validation:d1:t1:paligned:tree307:i10006,4,4,37,aligned,0,1,validation,-0.0592041015625,1,0,3,307,64
L4_W64_H4,1,validation:d1:t1:paligned:tree307:i10007,4,4,37,aligned,1,1,validation,0.009845733642578125,1,1,3,307,64
L4_W64_H4,0,validation:d1:t1:paligned:tree307:i10008,4,4,37,aligned,0,1,validation,0.04218482971191406,1,1,3,307,64
L4_W64_H4,0,validation:d1:t1:paligned:tree307:i10009,4,4,37,aligned,1,1,validation,-0.010240554809570312,1,0,3,307,64
L4_W64_H4,1,validation:d1:t1:paligned:tree307:i10010,4,4,37,aligned,0,1,validation,0.074066162109375,1,1,3,307,64
L4_W64_H4,1,validation:d1:t1:paligned:tree307:i10011,4,4,37,aligned,1,1,validation,-0.02501678466796875,1,0,3,307,64
L4_W64_H4,0,validation:d1:t1:paligned:tree307:i10012,4,4,37,aligned,0,1,validation,0.03939056396484375,1,1,3,307,64
L4_W64_H4,0,validation:d1:t1:paligned:tree307:i10013,4,4,37,aligned,1,1,validation,-0.016317367553710938,1,0,3,307,64
L4_W64_H4,1,validation:d1:t1:paligned:tree307:i10014,4,4,37,aligned,0,1,validation,-0.04134941101074219,1,0,3,307,64
L4_W64_H4,1,validation:d1:t1:paligned:tree307:i10015,4,4,37,aligned,1,1,validation,-0.02796173095703125,1,0,3,307,64
L4_W64_H4,1,validation:d1:t1:prandomized:tree101:i10007,4,4,37,randomized,1,1,validation,0.03964805603027344,1,1,3,101,64
L4_W64_H4,1,validation:d1:t1:prandomized:tree101:i10010,4,4,37,randomized,0,1,validation,-0.06616592407226562,1,0,3,101,64
L4_W64_H4,0,validation:d1:t1:prandomized:tree307:i10000,4,4,37,randomized,0,1,validation,0.059673309326171875,1,1,3,307,64
L4_W64_H4,1,validation:d1:t1:prandomized:tree307:i10011,4,4,37,randomized,1,1,validation,-0.02501678466796875,1,0,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree101:i10000,4,4,37,aligned,0,1,validation,-0.042057037353515625,2,0,3,101,64
L4_W64_H4,0,validation:d1:t2:paligned:tree101:i10001,4,4,37,aligned,1,1,validation,0.07844352722167969,2,1,3,101,64
L4_W64_H4,1,validation:d1:t2:paligned:tree101:i10002,4,4,37,aligned,0,1,validation,-0.06139564514160156,2,0,3,101,64
L4_W64_H4,1,validation:d1:t2:paligned:tree101:i10003,4,4,37,aligned,1,1,validation,0.019397735595703125,2,1,3,101,64
L4_W64_H4,0,validation:d1:t2:paligned:tree101:i10004,4,4,37,aligned,0,1,validation,-0.01160430908203125,2,0,3,101,64
L4_W64_H4,0,validation:d1:t2:paligned:tree101:i10005,4,4,37,aligned,1,1,validation,-0.0450592041015625,2,0,3,101,64
L4_W64_H4,1,validation:d1:t2:paligned:tree101:i10006,4,4,37,aligned,0,1,validation,-0.06175422668457031,2,0,3,101,64
L4_W64_H4,1,validation:d1:t2:paligned:tree101:i10007,4,4,37,aligned,1,1,validation,0.03540992736816406,2,1,3,101,64
L4_W64_H4,0,validation:d1:t2:paligned:tree101:i10008,4,4,37,aligned,0,1,validation,0.006412506103515625,2,1,3,101,64
L4_W64_H4,0,validation:d1:t2:paligned:tree101:i10009,4,4,37,aligned,1,1,validation,0.09599494934082031,2,1,3,101,64
L4_W64_H4,1,validation:d1:t2:paligned:tree101:i10010,4,4,37,aligned,0,1,validation,-0.07085418701171875,2,0,3,101,64
L4_W64_H4,1,validation:d1:t2:paligned:tree101:i10011,4,4,37,aligned,1,1,validation,-0.0063076019287109375,2,0,3,101,64
L4_W64_H4,0,validation:d1:t2:paligned:tree101:i10012,4,4,37,aligned,0,1,validation,-0.08778572082519531,2,0,3,101,64
L4_W64_H4,0,validation:d1:t2:paligned:tree101:i10013,4,4,37,aligned,1,1,validation,-0.06967544555664062,2,0,3,101,64
L4_W64_H4,1,validation:d1:t2:paligned:tree101:i10014,4,4,37,aligned,0,1,validation,-0.011753082275390625,2,0,3,101,64
L4_W64_H4,1,validation:d1:t2:paligned:tree101:i10015,4,4,37,aligned,1,1,validation,0.034564971923828125,2,1,3,101,64
L4_W64_H4,0,validation:d1:t2:paligned:tree211:i10000,4,4,37,aligned,0,1,validation,0.15659332275390625,2,1,3,211,64
L4_W64_H4,0,validation:d1:t2:paligned:tree211:i10001,4,4,37,aligned,1,1,validation,-0.020538330078125,2,0,3,211,64
L4_W64_H4,1,validation:d1:t2:paligned:tree211:i10002,4,4,37,aligned,0,1,validation,0.11905670166015625,2,1,3,211,64
L4_W64_H4,1,validation:d1:t2:paligned:tree211:i10003,4,4,37,aligned,1,1,validation,0.034297943115234375,2,1,3,211,64
L4_W64_H4,0,validation:d1:t2:paligned:tree211:i10004,4,4,37,aligned,0,1,validation,0.08849716186523438,2,1,3,211,64
L4_W64_H4,0,validation:d1:t2:paligned:tree211:i10005,4,4,37,aligned,1,1,validation,0.05149650573730469,2,1,3,211,64
L4_W64_H4,1,validation:d1:t2:paligned:tree211:i10006,4,4,37,aligned,0,1,validation,0.03379631042480469,2,1,3,211,64
L4_W64_H4,1,validation:d1:t2:paligned:tree211:i10007,4,4,37,aligned,1,1,validation,0.03271293640136719,2,1,3,211,64
L4_W64_H4,0,validation:d1:t2:paligned:tree211:i10008,4,4,37,aligned,0,1,validation,-0.1246490478515625,2,0,3,211,64
L4_W64_H4,0,validation:d1:t2:paligned:tree211:i10009,4,4,37,aligned,1,1,validation,0.05732154846191406,2,1,3,211,64
L4_W64_H4,1,validation:d1:t2:paligned:tree211:i10010,4,4,37,aligned,0,1,validation,0.09953689575195312,2,1,3,211,64
L4_W64_H4,1,validation:d1:t2:paligned:tree211:i10011,4,4,37,aligned,1,1,validation,-0.024173736572265625,2,0,3,211,64
L4_W64_H4,0,validation:d1:t2:paligned:tree211:i10012,4,4,37,aligned,0,1,validation,0.14722442626953125,2,1,3,211,64
L4_W64_H4,0,validation:d1:t2:paligned:tree211:i10013,4,4,37,aligned,1,1,validation,0.12264823913574219,2,1,3,211,64
L4_W64_H4,1,validation:d1:t2:paligned:tree211:i10014,4,4,37,aligned,0,1,validation,0.033252716064453125,2,1,3,211,64
L4_W64_H4,1,validation:d1:t2:paligned:tree211:i10015,4,4,37,aligned,1,1,validation,-0.01622772216796875,2,0,3,211,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10000,4,4,37,aligned,0,1,validation,0.06198883056640625,2,1,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10001,4,4,37,aligned,1,1,validation,-0.0034084320068359375,2,0,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10002,4,4,37,aligned,0,1,validation,-0.01019287109375,2,0,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10003,4,4,37,aligned,1,1,validation,0.030263900756835938,2,1,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10004,4,4,37,aligned,0,1,validation,0.036891937255859375,2,1,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10005,4,4,37,aligned,1,1,validation,-0.01598358154296875,2,0,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10006,4,4,37,aligned,0,1,validation,-0.058441162109375,2,0,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10007,4,4,37,aligned,1,1,validation,0.011383056640625,2,1,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10008,4,4,37,aligned,0,1,validation,0.04859352111816406,2,1,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10009,4,4,37,aligned,1,1,validation,-0.016353607177734375,2,0,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10010,4,4,37,aligned,0,1,validation,0.06913566589355469,2,1,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10011,4,4,37,aligned,1,1,validation,-0.030721664428710938,2,0,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10012,4,4,37,aligned,0,1,validation,0.03741264343261719,2,1,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10013,4,4,37,aligned,1,1,validation,-0.029560089111328125,2,0,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10014,4,4,37,aligned,0,1,validation,-0.030805587768554688,2,0,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10015,4,4,37,aligned,1,1,validation,-0.02301025390625,2,0,3,307,64
L4_W64_H4,0,validation:d1:t2:prandomized:tree101:i10000,4,4,37,randomized,0,1,validation,-0.042057037353515625,2,0,3,101,64
L4_W64_H4,0,validation:d1:t2:prandomized:tree211:i10001,4,4,37,randomized,1,1,validation,-0.020538330078125,2,0,3,211,64
L4_W64_H4,0,validation:d1:t2:prandomized:tree307:i10001,4,4,37,randomized,1,1,validation,-0.0034084320068359375,2,0,3,307,64
L4_W64_H4,1,validation:d1:t2:prandomized:tree307:i10003,4,4,37,randomized,1,1,validation,0.030263900756835938,2,1,3,307,64
L4_W64_H4,1,validation:d1:t2:prandomized:tree307:i10011,4,4,37,randomized,1,1,validation,-0.030721664428710938,2,0,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10000,4,4,37,aligned,0,1,validation,-0.03444671630859375,3,0,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10001,4,4,37,aligned,1,1,validation,0.08185577392578125,3,1,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10002,4,4,37,aligned,0,1,validation,-0.06674766540527344,3,0,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10003,4,4,37,aligned,1,1,validation,0.009695053100585938,3,1,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10004,4,4,37,aligned,0,1,validation,-0.015462875366210938,3,0,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10005,4,4,37,aligned,1,1,validation,-0.04163932800292969,3,0,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10006,4,4,37,aligned,0,1,validation,-0.055515289306640625,3,0,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10007,4,4,37,aligned,1,1,validation,0.03933143615722656,3,1,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10008,4,4,37,aligned,0,1,validation,0.010854721069335938,3,1,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10009,4,4,37,aligned,1,1,validation,0.0898590087890625,3,1,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10010,4,4,37,aligned,0,1,validation,-0.06965255737304688,3,0,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10011,4,4,37,aligned,1,1,validation,0.00151824951171875,3,1,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10012,4,4,37,aligned,0,1,validation,-0.08596992492675781,3,0,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10013,4,4,37,aligned,1,1,validation,-0.0677490234375,3,0,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10014,4,4,37,aligned,0,1,validation,-0.01802825927734375,3,0,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10015,4,4,37,aligned,1,1,validation,0.04115867614746094,3,1,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10000,4,4,37,aligned,0,1,validation,0.1482677459716797,3,1,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10001,4,4,37,aligned,1,1,validation,-0.0218353271484375,3,0,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10002,4,4,37,aligned,0,1,validation,0.12782859802246094,3,1,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10003,4,4,37,aligned,1,1,validation,0.041072845458984375,3,1,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10004,4,4,37,aligned,0,1,validation,0.08733558654785156,3,1,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10005,4,4,37,aligned,1,1,validation,0.05193519592285156,3,1,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10006,4,4,37,aligned,0,1,validation,0.033782958984375,3,1,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10007,4,4,37,aligned,1,1,validation,0.03441810607910156,3,1,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10008,4,4,37,aligned,0,1,validation,-0.11835861206054688,3,0,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10009,4,4,37,aligned,1,1,validation,0.06292343139648438,3,1,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10010,4,4,37,aligned,0,1,validation,0.09984207153320312,3,1,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10011,4,4,37,aligned,1,1,validation,-0.03126716613769531,3,0,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10012,4,4,37,aligned,0,1,validation,0.13665199279785156,3,1,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10013,4,4,37,aligned,1,1,validation,0.1384754180908203,3,1,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10014,4,4,37,aligned,0,1,validation,0.03330802917480469,3,1,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10015,4,4,37,aligned,1,1,validation,-0.010105133056640625,3,0,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10000,4,4,37,aligned,0,1,validation,0.05929374694824219,3,1,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10001,4,4,37,aligned,1,1,validation,-0.0010013580322265625,3,0,3,307,64
L4_W64_H4,1,validation:d1:t3:paligned:tree307:i10002,4,4,37,aligned,0,1,validation,-0.014677047729492188,3,0,3,307,64
L4_W64_H4,1,validation:d1:t3:paligned:tree307:i10003,4,4,37,aligned,1,1,validation,0.028278350830078125,3,1,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10004,4,4,37,aligned,0,1,validation,0.03362464904785156,3,1,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10005,4,4,37,aligned,1,1,validation,0.007465362548828125,3,1,3,307,64
L4_W64_H4,1,validation:d1:t3:paligned:tree307:i10006,4,4,37,aligned,0,1,validation,-0.06095123291015625,3,0,3,307,64
L4_W64_H4,1,validation:d1:t3:paligned:tree307:i10007,4,4,37,aligned,1,1,validation,0.010381698608398438,3,1,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10008,4,4,37,aligned,0,1,validation,0.040958404541015625,3,1,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10009,4,4,37,aligned,1,1,validation,-0.007762908935546875,3,0,3,307,64
L4_W64_H4,1,validation:d1:t3:paligned:tree307:i10010,4,4,37,aligned,0,1,validation,0.07332611083984375,3,1,3,307,64
L4_W64_H4,1,validation:d1:t3:paligned:tree307:i10011,4,4,37,aligned,1,1,validation,-0.02654266357421875,3,0,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree307:i10012,4,4,37,aligned,0,1,validation,0.03951263427734375,3,1,3,307,64
