cell_id,episodes,family,heads,layers,loss,mappings,mlp_ratio,pairs,regime,seed,step,vocabulary,width
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,41.67148971557617,fresh-random,2,3,C2,37,1,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.4885162115097046,fresh-random,2,3,C2,37,51,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.1423356533050537,fresh-random,2,3,C2,37,101,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.3405632972717285,fresh-random,2,3,C2,37,151,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.0966618061065674,fresh-random,2,3,C2,37,201,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.0095882415771484,fresh-random,2,3,C2,37,251,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.4733633995056152,fresh-random,2,3,C2,37,301,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.2711210250854492,fresh-random,2,3,C2,37,351,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.0488700866699219,fresh-random,2,3,C2,37,401,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.1591460704803467,fresh-random,2,3,C2,37,451,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8856199979782104,fresh-random,2,3,C2,37,501,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.0286238193511963,fresh-random,2,3,C2,37,551,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.7880896329879761,fresh-random,2,3,C2,37,601,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.1970627307891846,fresh-random,2,3,C2,37,651,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,1.0017845630645752,fresh-random,2,3,C2,37,701,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8801496028900146,fresh-random,2,3,C2,37,751,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9813656210899353,fresh-random,2,3,C2,37,801,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.6791461706161499,fresh-random,2,3,C2,37,851,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.9169000387191772,fresh-random,2,3,C2,37,901,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.907536506652832,fresh-random,2,3,C2,37,951,4,64
C2_sa_ff_L2_W64_H2_S37,1024,sa_ff,2,2,0.8800482749938965,fresh-random,2,3,C2,37,1000,4,64
