boundary,fraction_top1,generator_family,margin_SNR,margin_std,mean_output_entropy,mean_target_margin,mean_target_probability,mean_target_rank,model_seed,n,nuisance_count,nuisance_type
layer_2_ff,0.6875,sparse_pair,0.7246119690763639,3.672664438616425,0.5366581889461486,2.6612566113471985,0.6707704871814713,1.5390625,11,128,4,N3
layer_2_ff,0.671875,sparse_pair,0.6975926476255355,3.7084593929391563,0.545640455656212,2.586994007229805,0.6447613394702785,1.6015625,11,128,2,N4
layer_2_ff,0.765625,sparse_pair,0.7423904702925672,3.551245775842902,0.5210721231906064,2.6364110223948956,0.6856531665835064,1.4296875,11,128,4,N4
layer_3_sa,0.7890625,sparse_pair,0.8905048802611505,3.6831799794831563,0.5158261871283685,3.2798897475004196,0.7210102290846407,1.2890625,11,128,0,N0
layer_3_sa,0.71875,sparse_pair,0.8759074054903999,3.649569304413288,0.5721498011776021,3.196684781461954,0.6882294988899957,1.421875,11,128,2,N2
layer_3_sa,0.7109375,sparse_pair,0.7919233487950484,3.939546388359922,0.5607214765309436,3.1198187693953514,0.6702681022579782,1.578125,11,128,4,N2
layer_3_sa,0.71875,sparse_pair,0.876099953571656,3.87817898937044,0.5399667392905485,3.3976724334061146,0.6960386072751135,1.421875,11,128,2,N3
layer_3_sa,0.703125,sparse_pair,0.8436497655765707,3.8537825940779715,0.5884618018326364,3.251242782920599,0.6813727203480084,1.4921875,11,128,4,N3
layer_3_sa,0.65625,sparse_pair,0.7779997865486625,3.8672512783899338,0.5943502123079725,3.0087206698954105,0.6532755947628175,1.6015625,11,128,2,N4
layer_3_sa,0.765625,sparse_pair,0.8186175645932793,3.688870156256534,0.5974248421016455,3.019773904234171,0.6749133815465029,1.390625,11,128,4,N4
layer_3_ff,0.765625,sparse_pair,0.8747634241005502,4.008940513532067,0.5323183718051041,3.506874531507492,0.7180560089473147,1.3046875,11,128,0,N0
layer_3_ff,0.765625,sparse_pair,0.8594614271564236,4.051600253300206,0.590707639841213,3.482194136828184,0.6863943892531097,1.34375,11,128,2,N2
layer_3_ff,0.7109375,sparse_pair,0.7868020475238218,4.306863702769028,0.5813571025482247,3.3886491805315018,0.6674594596188399,1.546875,11,128,4,N2
layer_3_ff,0.734375,sparse_pair,0.8625940153790539,4.288749601238521,0.5559548726513128,3.6994497403502464,0.6959792541456409,1.421875,11,128,2,N3
layer_3_ff,0.703125,sparse_pair,0.8250393453033137,4.237452159272829,0.6078078367557964,3.496064756065607,0.677683285655803,1.4921875,11,128,4,N3
layer_3_ff,0.6640625,sparse_pair,0.7719965211654649,4.290312626419303,0.6147574686850703,3.3121064230799675,0.6524907366692787,1.59375,11,128,2,N4
layer_3_ff,0.734375,sparse_pair,0.7987232875505761,4.109855072147068,0.6208218455183214,3.2826369553804398,0.6717218086414505,1.4609375,11,128,4,N4
embedding,0.0,functor,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,256,0,N0
embedding,0.0,functor,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,256,2,N2
embedding,0.0,functor,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,256,4,N2
embedding,0.0,functor,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,256,2,N3
embedding,0.0,functor,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,256,4,N3
embedding,0.0,functor,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,256,2,N4
embedding,0.0,functor,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,256,4,N4
layer_0_sa,0.18359375,functor,-0.8943418371177468,3.066434802120176,0.8737240443733754,-2.7424409352242947,0.20277698966691826,4.40234375,11,256,0,N0
layer_0_sa,0.15625,functor,-1.1159169853295356,2.872817757582275,0.8619998397189192,-3.205826132558286,0.15324446663341984,4.828125,11,256,2,N2
layer_0_sa,0.15234375,functor,-1.160636703099782,2.8436508746917855,0.8650454115413595,-3.3004455771297216,0.1488442569074877,4.859375,11,256,4,N2
layer_0_sa,0.12890625,functor,-1.182665158465413,2.8095515116002625,0.829380133189261,-3.3227586848661304,0.1460491761056204,4.78125,11,256,2,N3
layer_0_sa,0.1171875,functor,-1.1456391406430488,2.9474181949253944,0.8385390348848887,-3.3766776490956545,0.1446754026710877,4.921875,11,256,4,N3
layer_0_sa,0.1484375,functor,-1.0974320694314965,2.8716671600188337,0.8434025832975749,-3.151459635235369,0.15617215539545426,4.53125,11,256,2,N4
layer_0_sa,0.15234375,functor,-1.094408924168231,3.326888732409627,0.7682238346824306,-3.640976719558239,0.1466743682910383,5.1796875,11,256,4,N4
layer_0_ff,0.3828125,functor,-0.39325450764861614,2.418141112621539,0.885643771267496,-0.9509448930621147,0.35881146576954404,2.3671875,11,256,0,N0
layer_0_ff,0.3515625,functor,-0.4680604005178652,2.3834700230359953,0.9277727270964533,-1.1156079340726137,0.3205638003596931,2.4375,11,256,2,N2
layer_0_ff,0.328125,functor,-0.48621888036126804,2.275173448744013,0.9261756963096559,-1.106232287362218,0.315813603857805,2.42578125,11,256,4,N2
layer_0_ff,0.37109375,functor,-0.48425852905210354,2.33624451311071,0.9395692689577118,-1.131346331909299,0.3173938629860231,2.40234375,11,256,2,N3
layer_0_ff,0.3515625,functor,-0.4518794679162722,2.4027143209813695,0.9412872192915529,-1.085737269371748,0.31924849134716027,2.5625,11,256,4,N3
layer_0_ff,0.3671875,functor,-0.42551661364169674,2.2842532049920856,0.9513520263135433,-0.9719876889139414,0.3308880556740448,2.3828125,11,256,2,N4
layer_0_ff,0.3671875,functor,-0.4244781358940776,2.402177174913263,0.9556906956713647,-1.0196716897189617,0.32895933167386815,2.55078125,11,256,4,N4
layer_1_sa,0.32421875,functor,-0.48952349807278367,3.3264370252648425,0.5839307103888132,-1.6283690892159939,0.3426541915670551,2.609375,11,256,0,N0
layer_1_sa,0.34375,functor,-0.4765671914261408,3.18078873713535,0.6409118030569516,-1.515859555453062,0.34705475317174717,2.5234375,11,256,2,N2
layer_1_sa,0.33984375,functor,-0.4795865427080288,3.2341156376777533,0.6402595947438385,-1.5510383378714323,0.3451745300235771,2.58203125,11,256,4,N2
layer_1_sa,0.3359375,functor,-0.47551200029356155,3.1829786447135744,0.6141027821868192,-1.5135445427149534,0.3438530877971928,2.5234375,11,256,2,N3
layer_1_sa,0.3125,functor,-0.5355489482063076,3.108927942168829,0.6450941279763356,-1.6649830900132656,0.31990817830259033,2.59375,11,256,4,N3
layer_1_sa,0.34765625,functor,-0.4738069409686439,3.232443175876199,0.6332422976847738,-1.5315540134906769,0.3462420928012513,2.57421875,11,256,2,N4
layer_1_sa,0.33984375,functor,-0.5068965105498291,3.2498814830132643,0.6424951463995967,-1.647353583946824,0.33542186315196787,2.68359375,11,256,4,N4
layer_1_ff,0.33984375,functor,-0.4807891369667147,3.1388469007977027,0.5930951941409148,-1.5091234929859638,0.3456144109536403,2.2890625,11,256,0,N0
layer_1_ff,0.35546875,functor,-0.4795858484519475,2.9953616523136204,0.6528062022407539,-1.436533059924841,0.3468659637192886,2.2890625,11,256,2,N2
layer_1_ff,0.33984375,functor,-0.48391593566505403,3.0374468437691644,0.6536173755011987,-1.4698689319193363,0.34525408821303927,2.35546875,11,256,4,N2
layer_1_ff,0.33984375,functor,-0.47049418520034947,3.0046245749282208,0.6254907882830594,-1.4136583916842937,0.34532433247581196,2.3203125,11,256,2,N3
layer_1_ff,0.328125,functor,-0.5399685209720724,2.9233145811645,0.6566525255038869,-1.578497851267457,0.32053809976510905,2.36328125,11,256,4,N3
layer_1_ff,0.36328125,functor,-0.46915375865009146,3.0641877062878757,0.6450180861284025,-1.4375751800835133,0.3485748944870295,2.296875,11,256,2,N4
layer_1_ff,0.35546875,functor,-0.5115690645091507,3.07463657223197,0.653323823120445,-1.5728889554738998,0.33370651576983335,2.39453125,11,256,4,N4
layer_2_sa,0.7890625,functor,0.9706872680136915,4.340333783961058,0.3546420221451285,4.213106743991375,0.7721962936375348,1.24609375,11,256,0,N0
layer_2_sa,0.73828125,functor,0.7765118825947213,4.7711698970201555,0.4214127193789068,3.704870119690895,0.7020307562017933,1.3984375,11,256,2,N2
layer_2_sa,0.72265625,functor,0.8060324198221503,4.572096535054784,0.4523200487143697,3.6852580346167088,0.6970411327274633,1.4765625,11,256,4,N2
layer_2_sa,0.74609375,functor,0.8189295346540051,4.578294637503257,0.442675001108654,3.7493006978183985,0.7142947012757759,1.34765625,11,256,2,N3
layer_2_sa,0.71875,functor,0.7877879783653584,4.609923590183539,0.45983976163623197,3.631642386317253,0.6913886875126991,1.4921875,11,256,4,N3
layer_2_sa,0.71875,functor,0.791617144122131,4.69249212945558,0.42745647704930434,3.7146572191268206,0.704358873746969,1.453125,11,256,2,N4
layer_2_sa,0.73046875,functor,0.8194388248953822,4.685793755477708,0.4245307029457024,3.839721329510212,0.7015544345777016,1.453125,11,256,4,N4
layer_2_ff,0.79296875,functor,1.050897664876605,4.429723012502919,0.339184565657888,4.655185570940375,0.781609543137165,1.2421875,11,256,0,N0
layer_2_ff,0.73046875,functor,0.852267337570547,4.879270362220756,0.416559415150374,4.158442761749029,0.709495912899456,1.40234375,11,256,2,N2
layer_2_ff,0.72265625,functor,0.8843237977499829,4.722420729391038,0.45094837212617733,4.176149034872651,0.7066022127328324,1.484375,11,256,4,N2
layer_2_ff,0.75,functor,0.8986985792109682,4.696433347246167,0.4286441538956325,4.22067797742784,0.7243289355101297,1.34375,11,256,2,N3
layer_2_ff,0.7265625,functor,0.8607830911405039,4.7421916902115475,0.4519583956692941,4.08199842274189,0.6984583160301554,1.47265625,11,256,4,N3
layer_2_ff,0.734375,functor,0.8687125933095926,4.782248866970846,0.42076341828303043,4.154399815946817,0.7118535849640466,1.421875,11,256,2,N4
layer_2_ff,0.72265625,functor,0.8978789769873678,4.852249515840146,0.4211114293033944,4.35673283226788,0.7077504622429842,1.44921875,11,256,4,N4
layer_3_sa,0.81640625,functor,1.0542383318951032,4.10118859564416,0.41223168116539455,4.323630224913359,0.7722250997294395,1.20703125,11,256,0,N0
layer_3_sa,0.734375,functor,0.9095524195030106,4.428346244050444,0.5106355672596266,4.027813041582704,0.7006363277250784,1.3984375,11,256,2,N2
layer_3_sa,0.73828125,functor,0.9068056487255336,4.439537740447847,0.5176068380835943,4.025797901675105,0.7006363827458699,1.46484375,11,256,4,N2
layer_3_sa,0.78515625,functor,0.953309632706758,4.276393416607888,0.5002252132694736,4.076727038249373,0.721441676174436,1.296875,11,256,2,N3
layer_3_sa,0.72265625,functor,0.9123653922219676,4.383638607157077,0.5093918877031598,3.9994801580905914,0.7005613576138785,1.453125,11,256,4,N3
layer_3_sa,0.734375,functor,0.8988817737800504,4.449699925259689,0.4941458812101729,3.999754162505269,0.6981764075753745,1.4296875,11,256,2,N4
layer_3_sa,0.73046875,functor,0.9305127672956168,4.4768011129613035,0.4773896803262119,4.165720593184233,0.710224266817022,1.4609375,11,256,4,N4
layer_3_ff,0.8203125,functor,1.0334956049384385,4.782387176431556,0.4289934267841815,4.942576128989458,0.7675140762657975,1.20703125,11,256,0,N0
layer_3_ff,0.7578125,functor,0.9126541169950062,5.081148109986115,0.5336420927898189,4.6373307425528765,0.6986222324412665,1.375,11,256,2,N2
layer_3_ff,0.74609375,functor,0.9106812742172717,5.056685743077894,0.5399213844604134,4.6050290167331696,0.698145167054463,1.46875,11,256,4,N2
layer_3_ff,0.78125,functor,0.9432627880339093,4.931031509094949,0.5168662039830814,4.65125853009522,0.7175847760991019,1.29296875,11,256,2,N3
layer_3_ff,0.73046875,functor,0.9144206476311512,5.04578365840282,0.5233626929283766,4.613968761637807,0.6986794082486085,1.42578125,11,256,4,N3
layer_3_ff,0.734375,functor,0.9033903461906573,5.075638218096921,0.5148905937718027,4.585282567888498,0.6947570777847432,1.41015625,11,256,2,N4
layer_3_ff,0.74609375,functor,0.934414000472796,5.1703819899771535,0.4950515239275006,4.831277320161462,0.7095020251636015,1.453125,11,256,4,N4
embedding,0.0,nested_override,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,512,0,N0
embedding,0.0,nested_override,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,512,2,N2
embedding,0.0,nested_override,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,512,4,N2
embedding,0.0,nested_override,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,512,2,N3
embedding,0.0,nested_override,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,512,4,N3
embedding,0.0,nested_override,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,512,2,N4
embedding,0.0,nested_override,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,512,4,N4
layer_0_sa,0.08984375,nested_override,-1.0968174518474803,4.0124139752974886,0.7617614216214861,-4.400885673239827,0.11221652663045645,6.810546875,11,512,0,N0
layer_0_sa,0.064453125,nested_override,-1.1647663020400438,3.9577151878634775,0.7551992530497955,-4.609813285060227,0.09348157153638847,7.02734375,11,512,2,N2
layer_0_sa,0.06640625,nested_override,-1.1947317624097995,3.9538065667978173,0.7381622308494116,-4.723738288972527,0.0891425616289355,7.27734375,11,512,4,N2
layer_0_sa,0.0703125,nested_override,-1.206218586155741,3.8766749256012374,0.7078109300437063,-4.676117348950356,0.0893471216819975,6.955078125,11,512,2,N3
layer_0_sa,0.0703125,nested_override,-1.2241549536041891,3.915537087825427,0.7047212518264132,-4.793224123306572,0.08788449724570466,7.21484375,11,512,4,N3
layer_0_sa,0.064453125,nested_override,-1.221586370236338,3.957475025944643,0.6564112379710423,-4.83439755346626,0.08764482452879034,7.033203125,11,512,2,N4
layer_0_sa,0.060546875,nested_override,-1.2049825595290629,3.9500207868382073,0.7051498466626072,-4.759706159122288,0.083146439525141,7.19140625,11,512,4,N4
layer_0_ff,0.2734375,nested_override,-0.6123269971402934,3.058427701669272,0.9114804712298792,-1.8727578511461616,0.277954058881118,3.193359375,11,512,0,N0
layer_0_ff,0.287109375,nested_override,-0.6095830448855191,3.103005474697273,0.9399252586008515,-1.8915395261719823,0.26912148473575837,3.3125,11,512,2,N2
layer_0_ff,0.259765625,nested_override,-0.6369360102688073,3.0706840522842866,0.9373264830501284,-1.9558292496949434,0.2607172485661069,3.345703125,11,512,4,N2
layer_0_ff,0.283203125,nested_override,-0.6105147054002303,3.0752695740582725,0.9557067257992458,-1.877497298642993,0.26533214132365046,3.2734375,11,512,2,N3
layer_0_ff,0.2734375,nested_override,-0.6260367518576485,3.1248607030850994,0.9627759480499662,-1.9562776451930404,0.2603587348855161,3.38671875,11,512,4,N3
layer_0_ff,0.318359375,nested_override,-0.5651702888129109,3.182019244188055,0.9644552803365514,-1.798382735811174,0.2797841219234778,3.32421875,11,512,2,N4
layer_0_ff,0.283203125,nested_override,-0.5776330105444359,3.1776202558461697,0.9894324687484186,-1.8354983553290367,0.2680889186342892,3.43359375,11,512,4,N4
layer_1_sa,0.310546875,nested_override,-0.5525566924477239,2.9508188115037983,0.7004505684017204,-1.6304946830496192,0.3005434179599149,2.64453125,11,512,0,N0
layer_1_sa,0.306640625,nested_override,-0.5640842124675777,3.0598602476274444,0.6940312729566358,-1.7260188586078584,0.29639931117189633,2.744140625,11,512,2,N2
layer_1_sa,0.318359375,nested_override,-0.5642514499307876,3.1131768488411034,0.6766408149851486,-1.7566145514138043,0.3020227270138376,2.6640625,11,512,4,N2
layer_1_sa,0.31640625,nested_override,-0.5764881577135013,3.0006055004577994,0.6841989634849597,-1.7298135375604033,0.2974394632905586,2.66015625,11,512,2,N3
layer_1_sa,0.30859375,nested_override,-0.5694408226205399,3.0969300148260643,0.659395105605654,-1.7635183758102357,0.2973303464198178,2.630859375,11,512,4,N3
layer_1_sa,0.3359375,nested_override,-0.5563263939094159,3.1008434730539194,0.6657993871631334,-1.7250810679979622,0.30454754628043545,2.67578125,11,512,2,N4
layer_1_sa,0.337890625,nested_override,-0.5636322151539224,3.125887801166632,0.6749790958201629,-1.7618510662578046,0.3047361942515536,2.716796875,11,512,4,N4
layer_1_ff,0.330078125,nested_override,-0.5122369646077537,2.875728624495333,0.6226905574148986,-1.473054502159357,0.32144589453247363,2.34765625,11,512,0,N0
layer_1_ff,0.318359375,nested_override,-0.532236715412814,2.955435622382348,0.6277897114196094,-1.5729913488030434,0.3151787368092194,2.3828125,11,512,2,N2
layer_1_ff,0.3203125,nested_override,-0.5438357674747966,2.9813241238270285,0.6118714516342152,-1.6213506935164332,0.3168331939806741,2.349609375,11,512,4,N2
layer_1_ff,0.314453125,nested_override,-0.5468535175392099,2.898289089775333,0.620138010228402,-1.5849395841360092,0.3126664228326135,2.34765625,11,512,2,N3
layer_1_ff,0.31640625,nested_override,-0.5477840491264091,2.9739219454086174,0.5975984026445076,-1.6290670055896044,0.31291818561131635,2.32421875,11,512,4,N3
layer_1_ff,0.333984375,nested_override,-0.534932524909725,2.985788991980922,0.6025575675012078,-1.5971956448629498,0.3177838853244417,2.326171875,11,512,2,N4
layer_1_ff,0.353515625,nested_override,-0.5290666525223631,3.0299710959634014,0.6088857667346019,-1.6030566655099392,0.32232130560731065,2.330078125,11,512,4,N4
layer_2_sa,0.646484375,nested_override,0.5927162217852115,3.8922895494458056,0.4917531230365171,2.3070231564342976,0.6408784546781021,1.583984375,11,512,0,N0
layer_2_sa,0.6484375,nested_override,0.5719868203167379,3.9487118974205537,0.5297570259850204,2.258611163124442,0.6222775460005323,1.6328125,11,512,2,N2
layer_2_sa,0.654296875,nested_override,0.5711471385709399,3.916639087839429,0.527060193261093,2.236977208405733,0.6285223474834538,1.62890625,11,512,4,N2
layer_2_sa,0.646484375,nested_override,0.5853999339126705,3.9307720840534195,0.5525638982981604,2.301073718816042,0.6201720927347196,1.66796875,11,512,2,N3
layer_2_sa,0.6484375,nested_override,0.6031925180163544,3.8278760334637614,0.5573346206085148,2.3089461838826537,0.6285009389324614,1.611328125,11,512,4,N3
layer_2_sa,0.66796875,nested_override,0.5968132594715458,3.869087662196547,0.5479690153128445,2.309122819453478,0.6309372078321758,1.603515625,11,512,2,N4
layer_2_sa,0.650390625,nested_override,0.5915461185925444,3.9137694411694106,0.5364191708529802,2.3151751225814223,0.6273404581097566,1.63671875,11,512,4,N4
layer_2_ff,0.646484375,nested_override,0.6794687754066326,4.142787291230398,0.4684759890878354,2.814894608221948,0.6633425561055333,1.580078125,11,512,0,N0
layer_2_ff,0.65234375,nested_override,0.6473862363757302,4.23261998979958,0.5092150717438813,2.740139925852418,0.6388334930234123,1.623046875,11,512,2,N2
layer_2_ff,0.658203125,nested_override,0.6481739628579876,4.247137456639431,0.5108908484000096,2.752883916720748,0.6440875684950242,1.6328125,11,512,4,N2
layer_2_ff,0.650390625,nested_override,0.6620507641908494,4.216323667808166,0.5313344797711324,2.791420307010412,0.6375533350278602,1.66015625,11,512,2,N3
layer_2_ff,0.65234375,nested_override,0.6752103959118608,4.1488059345677,0.5328517421782237,2.801316898316145,0.6427843686021788,1.603515625,11,512,4,N3
layer_2_ff,0.65625,nested_override,0.6656576830439667,4.212750053196573,0.5253270390720814,2.804249440319836,0.6459226338165536,1.61328125,11,512,2,N4
layer_2_ff,0.646484375,nested_override,0.6724924119541544,4.251739321475288,0.520989130736055,2.859262431971729,0.6425502813099229,1.6484375,11,512,4,N4
layer_3_sa,0.685546875,nested_override,0.8276321272854973,4.289461948723767,0.5011568665721597,3.5500965183600783,0.6841300741034502,1.53125,11,512,0,N0
layer_3_sa,0.673828125,nested_override,0.8098626251140715,4.307011399393443,0.5491257001386742,3.488087559118867,0.6596515640703728,1.609375,11,512,2,N2
layer_3_sa,0.6796875,nested_override,0.8232197617565182,4.298780241518718,0.5420028809742234,3.5388408470898867,0.6656945252234436,1.587890625,11,512,4,N2
layer_3_sa,0.67578125,nested_override,0.8282862854457415,4.307868120945275,0.5722312309724913,3.5681480849161744,0.6561011506601062,1.634765625,11,512,2,N3
layer_3_sa,0.67578125,nested_override,0.8367429691945927,4.259829016467694,0.5602902941701444,3.5643819803372025,0.665385913776845,1.599609375,11,512,4,N3
layer_3_sa,0.66015625,nested_override,0.8105688373126483,4.342993929624489,0.5676282024322461,3.5202955408021808,0.6546518417871994,1.595703125,11,512,2,N4
layer_3_sa,0.66796875,nested_override,0.8322104968009083,4.334780564877362,0.5589030568835653,3.607449888251722,0.6608285403235641,1.6171875,11,512,4,N4
layer_3_ff,0.693359375,nested_override,0.8604388771304077,4.926266906155466,0.5163414725188744,4.238751566037536,0.6841140639444347,1.521484375,11,512,0,N0
layer_3_ff,0.67578125,nested_override,0.8451936376498995,4.934614586632017,0.563535757825349,4.170704853720963,0.6609454503013694,1.607421875,11,512,2,N2
layer_3_ff,0.689453125,nested_override,0.8571743654031402,4.938298829671503,0.5559519284702539,4.232983166351914,0.6688217820437785,1.578125,11,512,4,N2
layer_3_ff,0.67578125,nested_override,0.8586065784021978,4.955984659258684,0.5837153901995435,4.255241031758487,0.6577525309221528,1.63671875,11,512,2,N3
layer_3_ff,0.67578125,nested_override,0.8674139195900168,4.871419074572552,0.5702570155739437,4.225536714307964,0.6666571961868613,1.591796875,11,512,4,N3
layer_3_ff,0.671875,nested_override,0.8433111891640832,4.956973273387597,0.5781623193753305,4.180271026678383,0.6569807162886718,1.57421875,11,512,2,N4
layer_3_ff,0.658203125,nested_override,0.8653979353568513,4.942089643113052,0.5696992229041307,4.276874174363911,0.6653060399221431,1.623046875,11,512,4,N4
embedding,0.0,nested_short,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,128,0,N0
embedding,0.0,nested_short,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,128,2,N2
embedding,0.0,nested_short,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,128,4,N2
embedding,0.0,nested_short,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,128,2,N3
embedding,0.0,nested_short,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,128,4,N3
embedding,0.0,nested_short,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,128,2,N4
embedding,0.0,nested_short,-12.422298600623419,1.7328507558953792,0.0008501303382217884,-21.525989532470703,1.6978347287116557e-09,41.5,11,128,4,N4
layer_0_sa,0.2109375,nested_short,-0.7913163122342237,2.8438630754112135,1.029483976541087,-2.250395242124796,0.2136916175373358,4.1328125,11,128,0,N0
layer_0_sa,0.0703125,nested_short,-1.142790140424137,3.4056291253241078,0.8047207985582645,-3.8919193875044584,0.11388036106765698,5.2109375,11,128,2,N2
layer_0_sa,0.1328125,nested_short,-1.1652417572384923,3.5579087584476903,0.7631169433989271,-4.145823854953051,0.12634402728520489,5.734375,11,128,4,N2
layer_0_sa,0.0703125,nested_short,-1.2247300459785158,3.5909956419937448,0.6740081788193493,-4.398000258952379,0.09809602865194739,5.7734375,11,128,2,N3
layer_0_sa,0.0546875,nested_short,-1.2489487007319298,3.4968012107660993,0.7321386270559742,-4.367325330153108,0.09023213778350425,5.8828125,11,128,4,N3
layer_0_sa,0.1171875,nested_short,-1.1769269369643527,3.7327461360824588,0.7824221524278983,-4.393169477581978,0.12019025120457047,6.4375,11,128,2,N4
layer_0_sa,0.0625,nested_short,-1.420565106450602,3.0130882980201443,0.7014434023731155,-4.280288100242615,0.08434603265884544,5.5546875,11,128,4,N4
layer_0_ff,0.3203125,nested_short,-0.4553673342191391,2.50374735831206,0.7549811415374279,-1.140124760568142,0.35073878345519915,2.3125,11,128,0,N0
layer_0_ff,0.3046875,nested_short,-0.520881929401993,2.133132178884533,1.0055025171022862,-1.1111100055277348,0.2938164665390559,2.5390625,11,128,2,N2
layer_0_ff,0.3203125,nested_short,-0.49523924483760623,2.424794399476262,0.9873901453102008,-1.2008533477783203,0.2974473821674053,2.6875,11,128,4,N2
layer_0_ff,0.25,nested_short,-0.5551606200006255,2.3800224707250246,0.9978759430814534,-1.3212947510182858,0.27561909129158835,2.6796875,11,128,2,N3
layer_0_ff,0.296875,nested_short,-0.6049011736529141,2.3761183003833026,0.9969755988568068,-1.4373167492449284,0.26301048107086444,2.7109375,11,128,4,N3
layer_0_ff,0.296875,nested_short,-0.5866570460682782,2.7126835280738506,0.9895372077589855,-1.5914149060845375,0.2760828818476284,2.890625,11,128,2,N4
layer_0_ff,0.28125,nested_short,-0.5089639517675238,2.3353681805744024,1.0852877864381298,-1.1886182185262442,0.2796435806858426,2.609375,11,128,4,N4
layer_1_sa,0.359375,nested_short,-0.6313906629685111,2.920627859873113,0.6050283460645005,-1.844057161360979,0.3095712494223335,2.546875,11,128,0,N0
layer_1_sa,0.3046875,nested_short,-0.722624138373009,2.899958353582915,0.6952910168329254,-2.095579907298088,0.26662311274264994,2.890625,11,128,2,N2
layer_1_sa,0.296875,nested_short,-0.7077437475852693,3.283063316275398,0.6352258952101693,-2.323567535728216,0.2684134352756846,2.9609375,11,128,4,N2
layer_1_sa,0.3203125,nested_short,-0.6682876280209212,3.4144420140976326,0.6262085117050447,-2.2818293552845716,0.27804107443935955,2.9375,11,128,2,N3
layer_1_sa,0.28125,nested_short,-0.6773860363175906,3.5533254259274076,0.5850063514953945,-2.4069730266928673,0.273855229835151,3.140625,11,128,4,N3
layer_1_sa,0.265625,nested_short,-0.7409873321673954,3.55446751276771,0.6040594516089186,-2.63381540030241,0.2569712163720883,3.1640625,11,128,2,N4
layer_1_sa,0.296875,nested_short,-0.651169993016443,3.6716520290636936,0.5577674670494162,-2.390869626775384,0.2883335811698604,3.1171875,11,128,4,N4
layer_1_ff,0.328125,nested_short,-0.6204519078010837,2.764183367366001,0.5865113106556237,-1.715042844414711,0.31123410568761756,2.2734375,11,128,0,N0
layer_1_ff,0.2890625,nested_short,-0.7244286324637497,2.6591612062935237,0.6718075725948438,-1.926372516900301,0.2716190213509435,2.4453125,11,128,2,N2
layer_1_ff,0.28125,nested_short,-0.7255961604719224,2.9540378283586683,0.645480050588958,-2.143438506871462,0.2675832670460352,2.5703125,11,128,4,N2
layer_1_ff,0.3203125,nested_short,-0.6408755867948234,3.1723189843107202,0.6128110302961431,-2.0330617912113667,0.2910568364013848,2.4609375,11,128,2,N3
layer_1_ff,0.3046875,nested_short,-0.6684852097534195,3.2890141174779153,0.5916153669240884,-2.1986572928726673,0.28015437795507836,2.6484375,11,128,4,N3
layer_1_ff,0.28125,nested_short,-0.7302420600116332,3.252024547555433,0.6064194949576631,-2.374765105545521,0.2640264972010815,2.6875,11,128,2,N4
layer_1_ff,0.28125,nested_short,-0.6493077163255235,3.364511107287651,0.5867642292287201,-2.184603024274111,0.2899304266714502,2.6796875,11,128,4,N4
layer_2_sa,0.7421875,nested_short,0.7253218393186989,3.8417041411465473,0.5097530759849178,2.786471914499998,0.6791579051705412,1.4375,11,128,0,N0
layer_2_sa,0.703125,nested_short,0.6607637661342196,4.6345512257152,0.5023903635565148,3.0623435229063034,0.6581677416770617,1.5859375,11,128,2,N2
