cumulative_gain,direction,end_layer,error_growth_per_layer,frozen_path_error,generator_family,horizon,input_delta_norm,jvp_cosine,margin_absolute_error,model_seed,observed_delta_norm,observed_margin_delta,pair_id,piecewise_error,predicted_margin_delta,start_layer
4.4110541343688965,signal,4,0.40149205923080444,1.6059682369232178,balanced_ngram3,4,10.583515167236328,-0.17802540957927704,37.71145820617676,23,42.78432083129883,-31.447471618652344,s23_signal_15,0.7515441030263901,6.263986587524414,0
1.4480407238006592,signal,1,0.6539022922515869,0.6539022922515869,sparse_pair,1,12.531171798706055,0.7728027105331421,2.500551462173462,23,19.504676818847656,-0.18715190887451172,s23_signal_16,0.6539022922515869,-2.6877033710479736,0
1.7394391298294067,signal,2,0.39646726846694946,0.7929345369338989,sparse_pair,2,12.531171798706055,0.6094022989273071,11.84132194519043,23,35.1463508605957,-14.847229957580566,s23_signal_16,0.6682043075561523,-3.0059080123901367,0
2.9074325561523438,signal,4,0.27383533120155334,1.0953413248062134,sparse_pair,4,12.531171798706055,0.3040153384208679,16.644734859466553,23,43.13862609863281,-23.37840461730957,s23_signal_16,0.5280632749199867,-6.733669757843018,0
1.3649548292160034,nuisance,1,0.6899879574775696,0.6899879574775696,balanced_pair,1,32.6021728515625,0.7241365909576416,0.33143484592437744,23,63.32316207885742,1.5463781356811523,s23_nuisance_17,0.6899879574775696,1.214943289756775,0
1.4619475603103638,nuisance,2,0.3950555920600891,0.7901111841201782,balanced_pair,2,32.6021728515625,0.6148845553398132,6.121941566467285,23,71.84048461914062,-0.3504199981689453,s23_nuisance_17,0.5449086427688599,-6.4723615646362305,0
1.7034474611282349,nuisance,4,0.23903359472751617,0.9561343789100647,balanced_pair,4,32.6021728515625,0.4053424298763275,23.24040412902832,23,81.0139389038086,2.1580886840820312,s23_nuisance_17,0.49438561499118805,-21.08231544494629,0
2.1769161224365234,signal,1,0.48727279901504517,0.48727279901504517,nested_override,1,13.48582649230957,0.8907314538955688,1.4640268385410309,23,27.531185150146484,1.4611167907714844,s23_signal_18,0.48727279901504517,-0.002910047769546509,0
2.6421072483062744,signal,2,0.35960760712623596,0.7192152142524719,nested_override,2,13.48582649230957,0.7259693145751953,12.931917190551758,23,38.04903793334961,-11.570531845092773,s23_signal_18,0.5562005341053009,1.3613853454589844,0
3.1456124782562256,signal,4,0.23194584250450134,0.9277833700180054,nested_override,4,13.48582649230957,0.5247085690498352,8.306934356689453,23,47.47077560424805,-24.412965774536133,s23_signal_18,0.5152966156601906,-16.10603141784668,0
