cumulative_gain,direction,end_layer,error_growth_per_layer,frozen_path_error,generator_family,horizon,input_delta_norm,jvp_cosine,margin_absolute_error,model_seed,observed_delta_norm,observed_margin_delta,pair_id,piecewise_error,predicted_margin_delta,start_layer
1.1575733423233032,signal,1,0.8544912338256836,0.8544912338256836,sparse_pair,1,8.291583061218262,0.519775927066803,13.41498053073883,11,17.84942054748535,-11.748510360717773,s11_signal_0,0.8544912338256836,1.6664701700210571,0
3.2769830226898193,signal,1,1.2070764303207397,1.2070764303207397,nested_short,1,8.0111083984375,0.4802871644496918,18.273818492889404,11,20.046483993530273,-16.121013641357422,s11_signal_1,1.2070764303207397,2.1528048515319824,0
1.8689688444137573,signal,1,0.8697620034217834,0.8697620034217834,nested_override,1,13.419940948486328,0.677354633808136,8.667110204696655,11,21.975175857543945,-6.4776225090026855,s11_signal_2,0.8697620034217834,2.1894876956939697,0
1.1191308498382568,signal,1,0.23628117144107819,0.23628117144107819,functor,1,7.478420734405518,0.9721767902374268,1.4897511005401611,11,8.89173698425293,-3.607172966003418,s11_signal_3,0.23628117144107819,-2.117421865463257,0
1.1377755403518677,signal,1,0.780261754989624,0.780261754989624,balanced_ngram3,1,10.97461223602295,0.6264545917510986,2.972301483154297,11,21.126419067382812,6.117190361022949,s11_signal_4,0.780261754989624,3.1448888778686523,0
1.1815571784973145,nuisance,1,0.5403086543083191,0.5403086543083191,nested_override,1,30.758350372314453,0.8414990901947021,3.054499387741089,11,42.81342697143555,0.6435976028442383,s11_nuisance_5,0.5403086543083191,-2.4109017848968506,0
1.4969699382781982,signal,1,0.7449233531951904,0.7449233531951904,balanced_pair,1,11.594162940979004,0.6673294305801392,18.916509985923767,11,26.625686645507812,-19.23224639892578,s11_signal_6,0.7449233531951904,-0.31573641300201416,0
1.5775903463363647,signal,1,0.7904327511787415,0.7904327511787415,nested_override,1,13.38936996459961,0.6391454935073853,17.309674978256226,11,25.709409713745117,-16.377521514892578,s11_signal_7,0.7904327511787415,0.9321534633636475,0
1.499868392944336,signal,1,0.5768762826919556,0.5768762826919556,nested_override,1,10.862908363342285,0.8235445022583008,3.7984657287597656,11,17.547950744628906,-8.79781723022461,s11_signal_8,0.5768762826919556,-12.596282958984375,0
1.7062361240386963,signal,1,1.0968996286392212,1.0968996286392212,nested_override,1,13.509926795959473,0.36397433280944824,13.230351448059082,11,24.435617446899414,-11.280693054199219,s11_signal_9,1.0968996286392212,1.9496583938598633,0
1.108452558517456,nuisance,1,0.37926024198532104,0.37926024198532104,nested_override,1,21.873870849609375,0.9286121129989624,0.4315638840198517,11,28.520339965820312,-0.32145071029663086,s11_nuisance_10,0.37926024198532104,0.11011317372322083,0
1.201422929763794,nuisance,1,0.5248801112174988,0.5248801112174988,nested_override,1,29.877466201782227,0.8542570471763611,13.915351390838623,11,38.732913970947266,6.4533843994140625,s11_nuisance_11,0.5248801112174988,-7.4619669914245605,0
1.1431363821029663,nuisance,1,0.5218849182128906,0.5218849182128906,functor,1,33.14052200317383,0.8574249744415283,2.8011865615844727,11,49.16291809082031,-1.502584457397461,s11_nuisance_12,0.5218849182128906,1.2986021041870117,0
1.267539620399475,signal,1,0.43034765124320984,0.43034765124320984,nested_short,1,7.478420734405518,0.9035372734069824,1.183232992887497,11,10.049332618713379,-1.0133304595947266,s11_signal_13,0.43034765124320984,0.16990253329277039,0
2.8081018924713135,signal,1,0.9089349508285522,0.9089349508285522,balanced_ngram3,1,13.90657901763916,0.8141847848892212,15.253551006317139,11,25.801624298095703,-19.08702850341797,s11_signal_14,0.9089349508285522,-3.83347749710083,0
1.6273291110992432,signal,1,0.8776014447212219,0.8776014447212219,nested_override,1,11.789703369140625,0.5533392429351807,10.429215908050537,11,23.12403678894043,-7.6812591552734375,s11_signal_15,0.8776014447212219,2.7479567527770996,0
1.1678431034088135,nuisance,1,0.41963300108909607,0.41963300108909607,balanced_pair,1,29.061410903930664,0.9113872051239014,1.9131675362586975,11,40.919124603271484,-1.0985188484191895,s11_nuisance_16,0.41963300108909607,0.8146486878395081,0
2.420001745223999,signal,1,0.9744189977645874,0.9744189977645874,balanced_ngram3,1,11.097125053405762,0.6301108598709106,18.527418613433838,11,22.034366607666016,-15.507798194885254,s11_signal_17,0.9744189977645874,3.019620418548584,0
2.420001745223999,signal,1,0.9744189977645874,0.9744189977645874,nested_override,1,11.097125053405762,0.6301108598709106,18.527418613433838,11,22.034366607666016,-15.507798194885254,s11_signal_18,0.9744189977645874,3.019620418548584,0
1.6388307809829712,signal,1,0.7265030145645142,0.7265030145645142,functor,1,11.789703369140625,0.7070416808128357,13.343288600444794,11,22.118976593017578,-13.875296592712402,s11_signal_19,0.7265030145645142,-0.5320079922676086,0
1.6012051105499268,signal,1,0.7558178305625916,0.7558178305625916,nested_override,1,14.598371505737305,0.7303069233894348,4.482353210449219,11,22.18288230895996,-12.956117630004883,s11_signal_20,0.7558178305625916,-17.4384708404541,0
1.4062601327896118,signal,1,0.4781467020511627,0.4781467020511627,nested_override,1,13.241647720336914,0.8786197900772095,0.5141443610191345,23,21.799856185913086,0.9045248031616211,s23_signal_0,0.4781467020511627,0.3903804421424866,0
1.439409613609314,signal,1,0.440464049577713,0.440464049577713,balanced_ngram3,1,12.531171798706055,0.9008806347846985,0.4844150245189667,23,21.834938049316406,0.744084358215332,s23_signal_1,0.440464049577713,0.25966933369636536,0
1.8173002004623413,nuisance,1,0.8941223621368408,0.8941223621368408,balanced_ngram3,1,35.01499557495117,0.5701800584793091,0.08569622039794922,23,68.9329605102539,3.337179183959961,s23_nuisance_2,0.8941223621368408,3.42287540435791,0
1.7212872505187988,signal,1,0.5210062265396118,0.5210062265396118,nested_override,1,7.431902885437012,0.854031503200531,0.3393343687057495,23,15.49765396118164,1.2741813659667969,s23_signal_3,0.5210062265396118,0.9348469972610474,0
1.6183894872665405,nuisance,1,0.7931814789772034,0.7931814789772034,functor,1,36.83882141113281,0.6195511221885681,1.2087631225585938,23,81.28270721435547,0.8385601043701172,s23_nuisance_4,0.7931814789772034,2.047323226928711,0
1.421981692314148,signal,1,0.42620906233787537,0.42620906233787537,nested_override,1,12.531171798706055,0.9086520671844482,0.07703423500061035,23,21.646207809448242,0.3979349136352539,s23_signal_5,0.42620906233787537,0.32090067863464355,0
1.5735530853271484,nuisance,1,0.7839731574058533,0.7839731574058533,sparse_pair,1,32.7335090637207,0.6588131785392761,1.7679643630981445,23,58.57316970825195,0.34675121307373047,s23_nuisance_6,0.7839731574058533,2.114715576171875,0
