condition,example_id,family,heads,icl_gain,layers,margin,model_seed,probability,rank,stage,target,top1,width
wrong_chain,5,0,1,,2,-2.3965282440185547,11,0.08326387405395508,2,D4,6,0,16
irrelevant,5,0,1,,2,-1.8049325942993164,11,0.1410614550113678,2,D4,6,0,16
reversed,5,0,1,,2,8.742776870727539,11,0.99973064661026,1,D4,6,1,16
none,6,0,1,,2,-8.71973991394043,11,0.00015722031821496785,11,D4,6,0,16
correct,6,0,1,18.193370819091797,2,9.473630905151367,11,0.9998743534088135,1,D4,6,1,16
shuffled,6,0,1,,2,-8.977434158325195,11,0.00012609401892405003,3,D4,6,0,16
wrong_chain,6,0,1,,2,-2.3965282440185547,11,0.08326387405395508,2,D4,6,0,16
irrelevant,6,0,1,,2,-1.8049325942993164,11,0.1410614550113678,2,D4,6,0,16
reversed,6,0,1,,2,8.742776870727539,11,0.99973064661026,1,D4,6,1,16
none,7,0,1,,2,-8.71973991394043,11,0.00015722031821496785,11,D4,6,0,16
correct,7,0,1,18.193370819091797,2,9.473630905151367,11,0.9998743534088135,1,D4,6,1,16
shuffled,7,0,1,,2,-10.520014762878418,11,2.690892870305106e-05,13,D4,6,0,16
wrong_chain,7,0,1,,2,-2.3965282440185547,11,0.08326387405395508,2,D4,6,0,16
irrelevant,7,0,1,,2,-1.8049325942993164,11,0.1410614550113678,2,D4,6,0,16
reversed,7,0,1,,2,8.742776870727539,11,0.99973064661026,1,D4,6,1,16
none,8,1,1,,2,-1.2673530578613281,11,0.11663097888231277,3,D4,6,0,16
correct,8,1,1,9.808075904846191,2,8.540722846984863,11,0.9991053938865662,1,D4,6,1,16
shuffled,8,1,1,,2,-12.849781036376953,11,2.6224786324746674e-06,35,D4,6,0,16
wrong_chain,8,1,1,,2,-3.32169246673584,11,0.034742873162031174,2,D4,6,0,16
irrelevant,8,1,1,,2,-1.3199081420898438,11,0.2102920114994049,2,D4,6,0,16
reversed,8,1,1,,2,8.718830108642578,11,0.9990697503089905,1,D4,6,1,16
none,9,1,1,,2,-1.2673530578613281,11,0.11663097888231277,3,D4,6,0,16
correct,9,1,1,9.808075904846191,2,8.540722846984863,11,0.9991053938865662,1,D4,6,1,16
shuffled,9,1,1,,2,-12.849781036376953,11,2.6224786324746674e-06,35,D4,6,0,16
wrong_chain,9,1,1,,2,-3.32169246673584,11,0.034742873162031174,2,D4,6,0,16
irrelevant,9,1,1,,2,-1.3199081420898438,11,0.2102920114994049,2,D4,6,0,16
reversed,9,1,1,,2,8.718830108642578,11,0.9990697503089905,1,D4,6,1,16
none,10,1,1,,2,-1.2673530578613281,11,0.11663097888231277,3,D4,6,0,16
correct,10,1,1,9.808075904846191,2,8.540722846984863,11,0.9991053938865662,1,D4,6,1,16
shuffled,10,1,1,,2,-12.849781036376953,11,2.6224786324746674e-06,35,D4,6,0,16
wrong_chain,10,1,1,,2,-3.32169246673584,11,0.034742873162031174,2,D4,6,0,16
irrelevant,10,1,1,,2,-1.3199081420898438,11,0.2102920114994049,2,D4,6,0,16
reversed,10,1,1,,2,8.718830108642578,11,0.9990697503089905,1,D4,6,1,16
none,11,1,1,,2,-1.2673530578613281,11,0.11663097888231277,3,D4,6,0,16
correct,11,1,1,9.808075904846191,2,8.540722846984863,11,0.9991053938865662,1,D4,6,1,16
shuffled,11,1,1,,2,-12.849781036376953,11,2.6224786324746674e-06,35,D4,6,0,16
wrong_chain,11,1,1,,2,-3.32169246673584,11,0.034742873162031174,2,D4,6,0,16
irrelevant,11,1,1,,2,-1.3199081420898438,11,0.2102920114994049,2,D4,6,0,16
reversed,11,1,1,,2,8.718830108642578,11,0.9990697503089905,1,D4,6,1,16
none,12,1,1,,2,-1.2673530578613281,11,0.11663097888231277,3,D4,6,0,16
correct,12,1,1,9.808075904846191,2,8.540722846984863,11,0.9991053938865662,1,D4,6,1,16
shuffled,12,1,1,,2,-10.441596984863281,11,2.9157536118873395e-05,6,D4,6,0,16
wrong_chain,12,1,1,,2,-3.32169246673584,11,0.034742873162031174,2,D4,6,0,16
irrelevant,12,1,1,,2,-1.3199081420898438,11,0.2102920114994049,2,D4,6,0,16
reversed,12,1,1,,2,8.718830108642578,11,0.9990697503089905,1,D4,6,1,16
none,13,1,1,,2,-1.2673530578613281,11,0.11663097888231277,3,D4,6,0,16
correct,13,1,1,9.808075904846191,2,8.540722846984863,11,0.9991053938865662,1,D4,6,1,16
shuffled,13,1,1,,2,-10.441596984863281,11,2.9157536118873395e-05,6,D4,6,0,16
wrong_chain,13,1,1,,2,-3.32169246673584,11,0.034742873162031174,2,D4,6,0,16
irrelevant,13,1,1,,2,-1.3199081420898438,11,0.2102920114994049,2,D4,6,0,16
reversed,13,1,1,,2,8.718830108642578,11,0.9990697503089905,1,D4,6,1,16
none,14,1,1,,2,-1.2673530578613281,11,0.11663097888231277,3,D4,6,0,16
correct,14,1,1,9.808075904846191,2,8.540722846984863,11,0.9991053938865662,1,D4,6,1,16
shuffled,14,1,1,,2,-10.441596984863281,11,2.9157536118873395e-05,6,D4,6,0,16
wrong_chain,14,1,1,,2,-3.32169246673584,11,0.034742873162031174,2,D4,6,0,16
irrelevant,14,1,1,,2,-1.3199081420898438,11,0.2102920114994049,2,D4,6,0,16
reversed,14,1,1,,2,8.718830108642578,11,0.9990697503089905,1,D4,6,1,16
none,15,1,1,,2,-1.2673530578613281,11,0.11663097888231277,3,D4,6,0,16
correct,15,1,1,9.808075904846191,2,8.540722846984863,11,0.9991053938865662,1,D4,6,1,16
shuffled,15,1,1,,2,-12.849781036376953,11,2.6224786324746674e-06,35,D4,6,0,16
wrong_chain,15,1,1,,2,-3.32169246673584,11,0.034742873162031174,2,D4,6,0,16
irrelevant,15,1,1,,2,-1.3199081420898438,11,0.2102920114994049,2,D4,6,0,16
reversed,15,1,1,,2,8.718830108642578,11,0.9990697503089905,1,D4,6,1,16
none,16,2,1,,2,-5.831503391265869,11,0.0022508520632982254,11,D4,6,0,16
correct,16,2,1,12.993176937103271,2,7.161673545837402,11,0.9984071850776672,1,D4,6,1,16
shuffled,16,2,1,,2,-11.038751602172852,11,1.6055559171945788e-05,5,D4,6,0,16
wrong_chain,16,2,1,,2,-2.7451047897338867,11,0.060231614857912064,2,D4,6,0,16
irrelevant,16,2,1,,2,-1.3609447479248047,11,0.20356331765651703,2,D4,6,0,16
reversed,16,2,1,,2,7.822327613830566,11,0.9991586208343506,1,D4,6,1,16
none,17,2,1,,2,-5.831503391265869,11,0.0022508520632982254,11,D4,6,0,16
correct,17,2,1,12.993176937103271,2,7.161673545837402,11,0.9984071850776672,1,D4,6,1,16
shuffled,17,2,1,,2,-10.464259147644043,11,2.8306911190156825e-05,17,D4,6,0,16
wrong_chain,17,2,1,,2,-2.7451047897338867,11,0.060231614857912064,2,D4,6,0,16
irrelevant,17,2,1,,2,-1.3609447479248047,11,0.20356331765651703,2,D4,6,0,16
reversed,17,2,1,,2,7.822327613830566,11,0.9991586208343506,1,D4,6,1,16
none,18,2,1,,2,-5.831503391265869,11,0.0022508520632982254,11,D4,6,0,16
correct,18,2,1,12.993176937103271,2,7.161673545837402,11,0.9984071850776672,1,D4,6,1,16
shuffled,18,2,1,,2,-10.464259147644043,11,2.8306911190156825e-05,17,D4,6,0,16
wrong_chain,18,2,1,,2,-2.7451047897338867,11,0.060231614857912064,2,D4,6,0,16
irrelevant,18,2,1,,2,-1.3609447479248047,11,0.20356331765651703,2,D4,6,0,16
reversed,18,2,1,,2,7.822327613830566,11,0.9991586208343506,1,D4,6,1,16
none,19,2,1,,2,-5.831503391265869,11,0.0022508520632982254,11,D4,6,0,16
correct,19,2,1,12.993176937103271,2,7.161673545837402,11,0.9984071850776672,1,D4,6,1,16
shuffled,19,2,1,,2,-11.038751602172852,11,1.6055559171945788e-05,5,D4,6,0,16
wrong_chain,19,2,1,,2,-2.7451047897338867,11,0.060231614857912064,2,D4,6,0,16
irrelevant,19,2,1,,2,-1.3609447479248047,11,0.20356331765651703,2,D4,6,0,16
reversed,19,2,1,,2,7.822327613830566,11,0.9991586208343506,1,D4,6,1,16
none,20,2,1,,2,-5.831503391265869,11,0.0022508520632982254,11,D4,6,0,16
correct,20,2,1,12.993176937103271,2,7.161673545837402,11,0.9984071850776672,1,D4,6,1,16
shuffled,20,2,1,,2,-10.464259147644043,11,2.8306911190156825e-05,17,D4,6,0,16
wrong_chain,20,2,1,,2,-2.7451047897338867,11,0.060231614857912064,2,D4,6,0,16
irrelevant,20,2,1,,2,-1.3609447479248047,11,0.20356331765651703,2,D4,6,0,16
reversed,20,2,1,,2,7.822327613830566,11,0.9991586208343506,1,D4,6,1,16
none,21,2,1,,2,-5.831503391265869,11,0.0022508520632982254,11,D4,6,0,16
correct,21,2,1,12.993176937103271,2,7.161673545837402,11,0.9984071850776672,1,D4,6,1,16
shuffled,21,2,1,,2,-10.464259147644043,11,2.8306911190156825e-05,17,D4,6,0,16
wrong_chain,21,2,1,,2,-2.7451047897338867,11,0.060231614857912064,2,D4,6,0,16
irrelevant,21,2,1,,2,-1.3609447479248047,11,0.20356331765651703,2,D4,6,0,16
reversed,21,2,1,,2,7.822327613830566,11,0.9991586208343506,1,D4,6,1,16
none,22,2,1,,2,-5.831503391265869,11,0.0022508520632982254,11,D4,6,0,16
correct,22,2,1,12.993176937103271,2,7.161673545837402,11,0.9984071850776672,1,D4,6,1,16
shuffled,22,2,1,,2,-10.464259147644043,11,2.8306911190156825e-05,17,D4,6,0,16
wrong_chain,22,2,1,,2,-2.7451047897338867,11,0.060231614857912064,2,D4,6,0,16
irrelevant,22,2,1,,2,-1.3609447479248047,11,0.20356331765651703,2,D4,6,0,16
reversed,22,2,1,,2,7.822327613830566,11,0.9991586208343506,1,D4,6,1,16
none,23,2,1,,2,-5.831503391265869,11,0.0022508520632982254,11,D4,6,0,16
correct,23,2,1,12.993176937103271,2,7.161673545837402,11,0.9984071850776672,1,D4,6,1,16
shuffled,23,2,1,,2,-11.038751602172852,11,1.6055559171945788e-05,5,D4,6,0,16
wrong_chain,23,2,1,,2,-2.7451047897338867,11,0.060231614857912064,2,D4,6,0,16
irrelevant,23,2,1,,2,-1.3609447479248047,11,0.20356331765651703,2,D4,6,0,16
reversed,23,2,1,,2,7.822327613830566,11,0.9991586208343506,1,D4,6,1,16
none,24,3,1,,2,3.9738903045654297,11,0.9761541485786438,1,D4,6,1,16
correct,24,3,1,3.2702293395996094,2,7.244119644165039,11,0.9981243014335632,1,D4,6,1,16
shuffled,24,3,1,,2,-12.985879898071289,11,2.291182227054378e-06,17,D4,6,0,16
wrong_chain,24,3,1,,2,-5.338528633117676,11,0.004775722045451403,2,D4,6,0,16
irrelevant,24,3,1,,2,-2.213028907775879,11,0.09844899922609329,2,D4,6,0,16
reversed,24,3,1,,2,7.921489715576172,11,0.999043881893158,1,D4,6,1,16
none,25,3,1,,2,3.9738903045654297,11,0.9761541485786438,1,D4,6,1,16
correct,25,3,1,3.2702293395996094,2,7.244119644165039,11,0.9981243014335632,1,D4,6,1,16
shuffled,25,3,1,,2,-12.985879898071289,11,2.291182227054378e-06,17,D4,6,0,16
wrong_chain,25,3,1,,2,-5.338528633117676,11,0.004775722045451403,2,D4,6,0,16
irrelevant,25,3,1,,2,-2.213028907775879,11,0.09844899922609329,2,D4,6,0,16
reversed,25,3,1,,2,7.921489715576172,11,0.999043881893158,1,D4,6,1,16
none,26,3,1,,2,3.9738903045654297,11,0.9761541485786438,1,D4,6,1,16
correct,26,3,1,3.2702293395996094,2,7.244119644165039,11,0.9981243014335632,1,D4,6,1,16
shuffled,26,3,1,,2,-14.221219062805176,11,6.657162998635613e-07,39,D4,6,0,16
wrong_chain,26,3,1,,2,-5.338528633117676,11,0.004775722045451403,2,D4,6,0,16
irrelevant,26,3,1,,2,-2.213028907775879,11,0.09844899922609329,2,D4,6,0,16
reversed,26,3,1,,2,7.921489715576172,11,0.999043881893158,1,D4,6,1,16
none,27,3,1,,2,3.9738903045654297,11,0.9761541485786438,1,D4,6,1,16
correct,27,3,1,3.2702293395996094,2,7.244119644165039,11,0.9981243014335632,1,D4,6,1,16
shuffled,27,3,1,,2,-12.985879898071289,11,2.291182227054378e-06,17,D4,6,0,16
wrong_chain,27,3,1,,2,-5.338528633117676,11,0.004775722045451403,2,D4,6,0,16
irrelevant,27,3,1,,2,-2.213028907775879,11,0.09844899922609329,2,D4,6,0,16
reversed,27,3,1,,2,7.921489715576172,11,0.999043881893158,1,D4,6,1,16
none,28,3,1,,2,3.9738903045654297,11,0.9761541485786438,1,D4,6,1,16
correct,28,3,1,3.2702293395996094,2,7.244119644165039,11,0.9981243014335632,1,D4,6,1,16
shuffled,28,3,1,,2,-14.221219062805176,11,6.657162998635613e-07,39,D4,6,0,16
wrong_chain,28,3,1,,2,-5.338528633117676,11,0.004775722045451403,2,D4,6,0,16
irrelevant,28,3,1,,2,-2.213028907775879,11,0.09844899922609329,2,D4,6,0,16
reversed,28,3,1,,2,7.921489715576172,11,0.999043881893158,1,D4,6,1,16
none,29,3,1,,2,3.9738903045654297,11,0.9761541485786438,1,D4,6,1,16
correct,29,3,1,3.2702293395996094,2,7.244119644165039,11,0.9981243014335632,1,D4,6,1,16
shuffled,29,3,1,,2,-12.985879898071289,11,2.291182227054378e-06,17,D4,6,0,16
wrong_chain,29,3,1,,2,-5.338528633117676,11,0.004775722045451403,2,D4,6,0,16
irrelevant,29,3,1,,2,-2.213028907775879,11,0.09844899922609329,2,D4,6,0,16
reversed,29,3,1,,2,7.921489715576172,11,0.999043881893158,1,D4,6,1,16
none,30,3,1,,2,3.9738903045654297,11,0.9761541485786438,1,D4,6,1,16
correct,30,3,1,3.2702293395996094,2,7.244119644165039,11,0.9981243014335632,1,D4,6,1,16
shuffled,30,3,1,,2,-12.985879898071289,11,2.291182227054378e-06,17,D4,6,0,16
wrong_chain,30,3,1,,2,-5.338528633117676,11,0.004775722045451403,2,D4,6,0,16
irrelevant,30,3,1,,2,-2.213028907775879,11,0.09844899922609329,2,D4,6,0,16
reversed,30,3,1,,2,7.921489715576172,11,0.999043881893158,1,D4,6,1,16
none,31,3,1,,2,3.9738903045654297,11,0.9761541485786438,1,D4,6,1,16
correct,31,3,1,3.2702293395996094,2,7.244119644165039,11,0.9981243014335632,1,D4,6,1,16
shuffled,31,3,1,,2,-14.221219062805176,11,6.657162998635613e-07,39,D4,6,0,16
wrong_chain,31,3,1,,2,-5.338528633117676,11,0.004775722045451403,2,D4,6,0,16
irrelevant,31,3,1,,2,-2.213028907775879,11,0.09844899922609329,2,D4,6,0,16
reversed,31,3,1,,2,7.921489715576172,11,0.999043881893158,1,D4,6,1,16
none,32,4,1,,2,-3.2912049293518066,11,0.02451268583536148,5,D4,6,0,16
correct,32,4,1,11.112757205963135,2,7.821552276611328,11,0.9990467429161072,1,D4,6,1,16
shuffled,32,4,1,,2,-14.228253364562988,11,6.60291050280648e-07,53,D4,6,0,16
wrong_chain,32,4,1,,2,-5.583812713623047,11,0.003739610780030489,2,D4,6,0,16
irrelevant,32,4,1,,2,-8.192675590515137,11,0.00027620940818451345,3,D4,6,0,16
reversed,32,4,1,,2,7.472222328186035,11,0.9988473653793335,1,D4,6,1,16
none,33,4,1,,2,-3.2912049293518066,11,0.02451268583536148,5,D4,6,0,16
correct,33,4,1,11.112757205963135,2,7.821552276611328,11,0.9990467429161072,1,D4,6,1,16
shuffled,33,4,1,,2,-12.381906509399414,11,4.188484581391094e-06,16,D4,6,0,16
wrong_chain,33,4,1,,2,-5.583812713623047,11,0.003739610780030489,2,D4,6,0,16
irrelevant,33,4,1,,2,-8.192675590515137,11,0.00027620940818451345,3,D4,6,0,16
reversed,33,4,1,,2,7.472222328186035,11,0.9988473653793335,1,D4,6,1,16
none,34,4,1,,2,-3.2912049293518066,11,0.02451268583536148,5,D4,6,0,16
correct,34,4,1,11.112757205963135,2,7.821552276611328,11,0.9990467429161072,1,D4,6,1,16
shuffled,34,4,1,,2,-12.381906509399414,11,4.188484581391094e-06,16,D4,6,0,16
wrong_chain,34,4,1,,2,-5.583812713623047,11,0.003739610780030489,2,D4,6,0,16
irrelevant,34,4,1,,2,-8.192675590515137,11,0.00027620940818451345,3,D4,6,0,16
reversed,34,4,1,,2,7.472222328186035,11,0.9988473653793335,1,D4,6,1,16
none,35,4,1,,2,-3.2912049293518066,11,0.02451268583536148,5,D4,6,0,16
correct,35,4,1,11.112757205963135,2,7.821552276611328,11,0.9990467429161072,1,D4,6,1,16
shuffled,35,4,1,,2,-14.228253364562988,11,6.60291050280648e-07,53,D4,6,0,16
wrong_chain,35,4,1,,2,-5.583812713623047,11,0.003739610780030489,2,D4,6,0,16
irrelevant,35,4,1,,2,-8.192675590515137,11,0.00027620940818451345,3,D4,6,0,16
reversed,35,4,1,,2,7.472222328186035,11,0.9988473653793335,1,D4,6,1,16
none,36,4,1,,2,-3.2912049293518066,11,0.02451268583536148,5,D4,6,0,16
correct,36,4,1,11.112757205963135,2,7.821552276611328,11,0.9990467429161072,1,D4,6,1,16
shuffled,36,4,1,,2,-12.381906509399414,11,4.188484581391094e-06,16,D4,6,0,16
wrong_chain,36,4,1,,2,-5.583812713623047,11,0.003739610780030489,2,D4,6,0,16
irrelevant,36,4,1,,2,-8.192675590515137,11,0.00027620940818451345,3,D4,6,0,16
reversed,36,4,1,,2,7.472222328186035,11,0.9988473653793335,1,D4,6,1,16
none,37,4,1,,2,-3.2912049293518066,11,0.02451268583536148,5,D4,6,0,16
correct,37,4,1,11.112757205963135,2,7.821552276611328,11,0.9990467429161072,1,D4,6,1,16
shuffled,37,4,1,,2,-12.381906509399414,11,4.188484581391094e-06,16,D4,6,0,16
wrong_chain,37,4,1,,2,-5.583812713623047,11,0.003739610780030489,2,D4,6,0,16
irrelevant,37,4,1,,2,-8.192675590515137,11,0.00027620940818451345,3,D4,6,0,16
reversed,37,4,1,,2,7.472222328186035,11,0.9988473653793335,1,D4,6,1,16
none,38,4,1,,2,-3.2912049293518066,11,0.02451268583536148,5,D4,6,0,16
correct,38,4,1,11.112757205963135,2,7.821552276611328,11,0.9990467429161072,1,D4,6,1,16
shuffled,38,4,1,,2,-14.228253364562988,11,6.60291050280648e-07,53,D4,6,0,16
wrong_chain,38,4,1,,2,-5.583812713623047,11,0.003739610780030489,2,D4,6,0,16
irrelevant,38,4,1,,2,-8.192675590515137,11,0.00027620940818451345,3,D4,6,0,16
reversed,38,4,1,,2,7.472222328186035,11,0.9988473653793335,1,D4,6,1,16
none,39,4,1,,2,-3.2912049293518066,11,0.02451268583536148,5,D4,6,0,16
correct,39,4,1,11.112757205963135,2,7.821552276611328,11,0.9990467429161072,1,D4,6,1,16
shuffled,39,4,1,,2,-12.381906509399414,11,4.188484581391094e-06,16,D4,6,0,16
wrong_chain,39,4,1,,2,-5.583812713623047,11,0.003739610780030489,2,D4,6,0,16
irrelevant,39,4,1,,2,-8.192675590515137,11,0.00027620940818451345,3,D4,6,0,16
reversed,39,4,1,,2,7.472222328186035,11,0.9988473653793335,1,D4,6,1,16
none,40,5,1,,2,-3.3999452590942383,11,0.020662397146224976,5,D4,6,0,16
correct,40,5,1,12.697834968566895,2,9.297889709472656,11,0.9997503161430359,1,D4,6,1,16
shuffled,40,5,1,,2,-13.883984565734863,11,9.325650580649381e-07,46,D4,6,0,16
wrong_chain,40,5,1,,2,-4.943014144897461,11,0.007069423329085112,2,D4,6,0,16
irrelevant,40,5,1,,2,-4.700791358947754,11,0.008994529023766518,2,D4,6,0,16
reversed,40,5,1,,2,8.943675994873047,11,0.9994101524353027,1,D4,6,1,16
none,41,5,1,,2,-3.3999452590942383,11,0.020662397146224976,5,D4,6,0,16
correct,41,5,1,12.697834968566895,2,9.297889709472656,11,0.9997503161430359,1,D4,6,1,16
shuffled,41,5,1,,2,-12.008222579956055,11,6.0847137319797184e-06,13,D4,6,0,16
wrong_chain,41,5,1,,2,-4.943014144897461,11,0.007069423329085112,2,D4,6,0,16
irrelevant,41,5,1,,2,-4.700791358947754,11,0.008994529023766518,2,D4,6,0,16
reversed,41,5,1,,2,8.943675994873047,11,0.9994101524353027,1,D4,6,1,16
none,42,5,1,,2,-3.3999452590942383,11,0.020662397146224976,5,D4,6,0,16
correct,42,5,1,12.697834968566895,2,9.297889709472656,11,0.9997503161430359,1,D4,6,1,16
shuffled,42,5,1,,2,-13.883984565734863,11,9.325650580649381e-07,46,D4,6,0,16
wrong_chain,42,5,1,,2,-4.943014144897461,11,0.007069423329085112,2,D4,6,0,16
irrelevant,42,5,1,,2,-4.700791358947754,11,0.008994529023766518,2,D4,6,0,16
reversed,42,5,1,,2,8.943675994873047,11,0.9994101524353027,1,D4,6,1,16
none,43,5,1,,2,-3.3999452590942383,11,0.020662397146224976,5,D4,6,0,16
correct,43,5,1,12.697834968566895,2,9.297889709472656,11,0.9997503161430359,1,D4,6,1,16
shuffled,43,5,1,,2,-13.883984565734863,11,9.325650580649381e-07,46,D4,6,0,16
wrong_chain,43,5,1,,2,-4.943014144897461,11,0.007069423329085112,2,D4,6,0,16
irrelevant,43,5,1,,2,-4.700791358947754,11,0.008994529023766518,2,D4,6,0,16
reversed,43,5,1,,2,8.943675994873047,11,0.9994101524353027,1,D4,6,1,16
none,44,5,1,,2,-3.3999452590942383,11,0.020662397146224976,5,D4,6,0,16
correct,44,5,1,12.697834968566895,2,9.297889709472656,11,0.9997503161430359,1,D4,6,1,16
shuffled,44,5,1,,2,-13.883984565734863,11,9.325650580649381e-07,46,D4,6,0,16
wrong_chain,44,5,1,,2,-4.943014144897461,11,0.007069423329085112,2,D4,6,0,16
irrelevant,44,5,1,,2,-4.700791358947754,11,0.008994529023766518,2,D4,6,0,16
reversed,44,5,1,,2,8.943675994873047,11,0.9994101524353027,1,D4,6,1,16
none,45,5,1,,2,-3.3999452590942383,11,0.020662397146224976,5,D4,6,0,16
correct,45,5,1,12.697834968566895,2,9.297889709472656,11,0.9997503161430359,1,D4,6,1,16
shuffled,45,5,1,,2,-13.883984565734863,11,9.325650580649381e-07,46,D4,6,0,16
wrong_chain,45,5,1,,2,-4.943014144897461,11,0.007069423329085112,2,D4,6,0,16
irrelevant,45,5,1,,2,-4.700791358947754,11,0.008994529023766518,2,D4,6,0,16
reversed,45,5,1,,2,8.943675994873047,11,0.9994101524353027,1,D4,6,1,16
none,46,5,1,,2,-3.3999452590942383,11,0.020662397146224976,5,D4,6,0,16
correct,46,5,1,12.697834968566895,2,9.297889709472656,11,0.9997503161430359,1,D4,6,1,16
shuffled,46,5,1,,2,-13.883984565734863,11,9.325650580649381e-07,46,D4,6,0,16
wrong_chain,46,5,1,,2,-4.943014144897461,11,0.007069423329085112,2,D4,6,0,16
irrelevant,46,5,1,,2,-4.700791358947754,11,0.008994529023766518,2,D4,6,0,16
reversed,46,5,1,,2,8.943675994873047,11,0.9994101524353027,1,D4,6,1,16
none,47,5,1,,2,-3.3999452590942383,11,0.020662397146224976,5,D4,6,0,16
correct,47,5,1,12.697834968566895,2,9.297889709472656,11,0.9997503161430359,1,D4,6,1,16
shuffled,47,5,1,,2,-13.883984565734863,11,9.325650580649381e-07,46,D4,6,0,16
wrong_chain,47,5,1,,2,-4.943014144897461,11,0.007069423329085112,2,D4,6,0,16
irrelevant,47,5,1,,2,-4.700791358947754,11,0.008994529023766518,2,D4,6,0,16
reversed,47,5,1,,2,8.943675994873047,11,0.9994101524353027,1,D4,6,1,16
none,48,6,1,,2,-7.4723801612854,11,0.0003319908573757857,17,D4,6,0,16
correct,48,6,1,17.27926778793335,2,9.80688762664795,11,0.9998478889465332,1,D4,6,1,16
shuffled,48,6,1,,2,-9.193464279174805,11,0.00010119071521330625,8,D4,6,0,16
wrong_chain,48,6,1,,2,-3.6189985275268555,11,0.026080457493662834,2,D4,6,0,16
irrelevant,48,6,1,,2,-2.1281585693359375,11,0.106259785592556,2,D4,6,0,16
reversed,48,6,1,,2,9.809041976928711,11,0.9998282194137573,1,D4,6,1,16
none,49,6,1,,2,-7.4723801612854,11,0.0003319908573757857,17,D4,6,0,16
correct,49,6,1,17.27926778793335,2,9.80688762664795,11,0.9998478889465332,1,D4,6,1,16
shuffled,49,6,1,,2,-9.654657363891602,11,6.409612251445651e-05,5,D4,6,0,16
wrong_chain,49,6,1,,2,-3.6189985275268555,11,0.026080457493662834,2,D4,6,0,16
irrelevant,49,6,1,,2,-2.1281585693359375,11,0.106259785592556,2,D4,6,0,16
reversed,49,6,1,,2,9.809041976928711,11,0.9998282194137573,1,D4,6,1,16
none,50,6,1,,2,-7.4723801612854,11,0.0003319908573757857,17,D4,6,0,16
correct,50,6,1,17.27926778793335,2,9.80688762664795,11,0.9998478889465332,1,D4,6,1,16
