axis,cell_id,dependency_span,example_index,family_id,final_margin,final_rank,first_top1_layer,first_top1_location,first_top1_stage,generator_family,head_count,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,stable_top1_layer,stable_top1_location,stable_top1_stage,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",12.206859588623047,1,2,post_sa,3,necessary_pattern,4,8,37,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,1,"p1:(3,):1",9.991695404052734,1,1,post_sa,1,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,2,"p1:(3,):2",9.991695404052734,1,1,post_sa,1,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,3,"p1:(1,):3",7.833032608032227,1,1,post_ff,2,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_ff,2,1,4,1600
predictive_order,3c1c7bde239d,1,4,"p1:(2,):4",12.206859588623047,1,2,post_sa,3,necessary_pattern,4,8,37,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,5,"p1:(0,):5",12.919824600219727,1,1,post_sa,1,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,6,"p1:(3,):6",9.991695404052734,1,1,post_sa,1,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,7,"p1:(2,):7",12.206859588623047,1,2,post_sa,3,necessary_pattern,4,8,37,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,8,"p1:(2,):8",12.206859588623047,1,2,post_sa,3,necessary_pattern,4,8,37,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,9,"p1:(2,):9",12.206859588623047,1,2,post_sa,3,necessary_pattern,4,8,37,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,10,"p1:(1,):10",7.833032608032227,1,1,post_ff,2,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_ff,2,1,4,1600
predictive_order,3c1c7bde239d,1,11,"p1:(0,):11",12.919824600219727,1,1,post_sa,1,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,12,"p1:(0,):12",12.919824600219727,1,1,post_sa,1,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,13,"p1:(0,):13",12.919824600219727,1,1,post_sa,1,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,14,"p1:(0,):14",12.919824600219727,1,1,post_sa,1,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,15,"p1:(1,):15",7.833032608032227,1,1,post_ff,2,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_ff,2,1,4,1600
predictive_order,3c1c7bde239d,1,16,"p1:(3,):0",9.991695404052734,1,1,post_sa,1,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_sa,1,1,4,1600
predictive_order,3c1c7bde239d,1,17,"p1:(2,):1",12.206859588623047,1,2,post_sa,3,necessary_pattern,4,8,37,32,0,77632,1,12,4,2,post_sa,3,1,4,1600
predictive_order,3c1c7bde239d,1,18,"p1:(1,):2",7.833032608032227,1,1,post_ff,2,necessary_pattern,4,8,37,32,0,77632,1,12,4,1,post_ff,2,1,4,1600
