axis,cell_id,dependency_span,example_index,family_id,generator_family,head_count,layer,location,margin_increment,model_depth,model_seed,model_width,nuisance_count,parameter_count,predictive_order,raw_length,requested_dependency_span,target_margin,target_rank,top1_correct,training_budget,training_steps
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,0,embedding,,8,23,32,0,77632,1,12,4,-21.191125869750977,148,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,1,post_sa,5.138429641723633,8,23,32,0,77632,1,12,4,-16.052696228027344,86,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,1,post_ff,10.140291690826416,8,23,32,0,77632,1,12,4,-5.912404537200928,22,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,2,post_sa,4.731428623199463,8,23,32,0,77632,1,12,4,-1.1809759140014648,5,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,2,post_ff,0.2053213119506836,8,23,32,0,77632,1,12,4,-0.9756546020507812,2,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,3,post_sa,-0.202545166015625,8,23,32,0,77632,1,12,4,-1.1781997680664062,4,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,3,post_ff,0.5534019470214844,8,23,32,0,77632,1,12,4,-0.6247978210449219,3,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,4,post_sa,-0.008546829223632812,8,23,32,0,77632,1,12,4,-0.6333446502685547,4,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,4,post_ff,0.2984800338745117,8,23,32,0,77632,1,12,4,-0.33486461639404297,3,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,5,post_sa,0.3921651840209961,8,23,32,0,77632,1,12,4,0.057300567626953125,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,5,post_ff,-0.05501079559326172,8,23,32,0,77632,1,12,4,0.0022897720336914062,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,6,post_sa,0.07597541809082031,8,23,32,0,77632,1,12,4,0.07826519012451172,1,1,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,6,post_ff,-0.22203540802001953,8,23,32,0,77632,1,12,4,-0.1437702178955078,2,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,7,post_sa,-0.16933441162109375,8,23,32,0,77632,1,12,4,-0.31310462951660156,3,0,1,400
predictive_order,3c1c7bde239d,1,0,"p1:(2,):0",necessary_pattern,4,7,post_ff,0.1073293685913086,8,23,32,0,77632,1,12,4,-0.20577526092529297,3,0,1,400
