R,between_js_bits,covariance_effective_rank,covariance_trace,generator_family,layer,mean_entropy_bits,mean_target_margin,mean_target_probability,model_seed,n_realizations,nuisance_count,predictive_family_id,top1_accuracy,within_js_bits
27.384425094215263,0.6686825781849617,4.217589822520349,3.2447149895359964,skip_gram,2,0.4693256989121437,3.399790162841479,0.9104856103658676,11,12,8,skip_gram:r1,1.0,0.024418353713265114
65408.34735985035,0.7499414121531394,2.6248598297787136,5.995261247675332,skip_gram,3,0.00047078216084628366,12.40827488899231,0.9999718815088272,11,12,8,skip_gram:r1,1.0,1.1465530661205429e-05
750657706881.432,0.750657706881432,0.0,0.0,skip_gram,0,0.10525177419185638,-5.047652244567871,0.006351844407618046,11,12,0,skip_gram:r2,0.0,0.0
757383433286.2861,0.7573834332862861,0.0,0.0,skip_gram,1,0.2432449907064438,3.377992868423462,0.9642276763916016,11,12,0,skip_gram:r2,1.0,0.0
775265571529.1326,0.7752655715291326,0.0,0.0,skip_gram,2,0.05608423799276352,5.469121932983398,0.9945414662361145,11,12,0,skip_gram:r2,1.0,0.0
793810349825.2124,0.7938103498252124,0.0,0.0,skip_gram,3,1.8307467699050903,1.240717887878418,0.6385505795478821,11,12,0,skip_gram:r2,1.0,0.0
73.46016867353794,0.7491299960931576,4.611961956168056,3.8570459195517928,skip_gram,0,0.40207304805517197,-2.8559953471024833,0.07665204113194098,11,12,4,skip_gram:r2,0.0,0.010197771249646092
81.95879640934794,0.7569239436311412,4.350645355815378,4.9160566432426185,skip_gram,1,0.30830637986461323,3.5133622884750366,0.9479476064443588,11,12,4,skip_gram:r2,1.0,0.009235420440420342
95.49199632967547,0.7712634694905616,3.2796737062938206,7.82757283397797,skip_gram,2,0.1725140456110239,4.439532508452733,0.9707845151424408,11,12,4,skip_gram:r2,1.0,0.008076734167624482
1390.328618846273,0.7491400769047318,1.7971881696863008,16.799974095189114,skip_gram,3,0.02338199402826528,7.761462847391765,0.9979902555545171,11,12,4,skip_gram:r2,1.0,0.0005388223091648546
14.09675493962744,0.7487095638892118,4.515540794813993,5.104396359545742,skip_gram,0,0.6710663909713427,-1.4691985299189885,0.2533952278705935,11,12,8,skip_gram:r2,0.16666666666666666,0.053112192635520084
86.85056470736862,0.7337002588928772,4.181629150555325,6.714865601915292,skip_gram,1,0.28337138270338375,3.487106502056122,0.9553404897451401,11,12,8,skip_gram:r2,1.0,0.008447846728055047
42.685301637609875,0.6915240115261929,3.993871735630113,8.147713170380948,skip_gram,2,0.45660145084063214,2.5426766922076545,0.8927415857712427,11,12,8,skip_gram:r2,1.0,0.016200518328231595
31942.816875968303,0.7494024404830582,3.111489598289986,13.916255194309628,skip_gram,3,0.001351246544800233,10.434913794199625,0.9999182522296906,11,12,8,skip_gram:r2,1.0,2.3460749983100575e-05
749904337761.4175,0.7499043377614175,0.0,0.0,binary_functor,0,0.9479289054870605,0.5761737823486328,0.6399213075637817,23,12,0,binary_functor:r0,1.0,0.0
750324521161.8976,0.7503245211618975,0.0,0.0,binary_functor,1,0.35214123129844666,3.0228958129882812,0.9437315464019775,23,12,0,binary_functor:r0,1.0,0.0
751734428110.9711,0.751734428110971,0.0,0.0,binary_functor,2,1.362142562866211,0.467376708984375,0.5679833889007568,23,12,0,binary_functor:r0,1.0,0.0
749996707956.3276,0.7499967079563277,0.0,0.0,binary_functor,3,0.00090219103731215,9.82595443725586,0.9999433755874634,23,12,0,binary_functor:r0,1.0,0.0
48.01561156588433,0.7510607453614975,2.812507627722762,0.22038434039075194,binary_functor,0,0.7690934538841248,1.157358005642891,0.740047829846541,23,12,4,binary_functor:r0,0.9166666666666666,0.015642011438944895
89.28726693801539,0.7506727717094528,1.8232978095508598,0.8822853902260427,binary_functor,1,0.5369557129840056,2.7175804674625397,0.8965887477000555,23,12,4,binary_functor:r0,1.0,0.00840738884112761
53.369701562217266,0.7519548639026721,2.627658508360428,0.8401609744337994,binary_functor,2,1.3229352583487828,1.1147143095731735,0.6491578221321106,23,12,4,binary_functor:r0,1.0,0.014089545976307532
431632.8490697581,0.7499865532689751,1.9157312939407685,1.3322316216637218,binary_functor,3,0.0007682869108975865,10.11684775352478,0.9999523361523946,23,12,4,binary_functor:r0,1.0,1.737556710258089e-06
21.952734430653006,0.7635106258810743,4.816886104838988,1.467250921580379,binary_functor,0,0.7152570423980554,-1.3607783565918605,0.26612188496316475,23,12,8,binary_functor:r0,0.08333333333333333,0.03477975048133277
51.406059617873055,0.7530666506399574,4.682626301438216,1.895902692795355,binary_functor,1,1.0991009374459584,1.556340182820956,0.7133436501026154,23,12,8,binary_functor:r0,1.0,0.014649375117211441
20.47186527151494,0.7589566590454458,2.1133339976387058,3.9183486484847077,binary_functor,2,1.4909801483154297,0.37818734844525653,0.47585846359531087,23,12,8,binary_functor:r0,0.5833333333333334,0.037073156206311936
93496.66386537506,0.7499946718584234,1.6775975458329953,5.881608410999816,binary_functor,3,0.001113701713620685,10.011576255162558,0.9999280422925949,23,12,8,binary_functor:r0,1.0,8.02161960493407e-06
739911429436.023,0.739911429436023,0.0,0.0,binary_functor,0,0.09602858871221542,5.754975318908691,0.9910792708396912,23,12,0,binary_functor:r1,1.0,0.0
749908435555.6655,0.7499084355556656,0.0,0.0,binary_functor,1,9.601031933925697e-07,17.871715545654297,1.0,23,12,0,binary_functor:r1,1.0,0.0
749998870020.6006,0.7499988700206006,0.0,0.0,binary_functor,2,8.889779564924538e-06,16.104520797729492,0.9999996423721313,23,12,0,binary_functor:r1,1.0,0.0
749844820011.0402,0.7498448200110401,0.0,0.0,binary_functor,3,0.0016050352714955807,10.99733829498291,0.9999129772186279,23,12,0,binary_functor:r1,1.0,0.0
117.09824691799486,0.7303513208886814,3.1614673956966692,0.911136669092853,binary_functor,0,0.19183523207902908,4.306355953216553,0.9710610508918762,23,12,4,binary_functor:r1,1.0,0.006237081596961517
53318819.611435734,0.7498956624380525,1.7201738375051225,2.546095272753998,binary_functor,1,1.6893264766319287e-06,18.102352062861126,0.9999999602635702,23,12,4,binary_functor:r1,1.0,1.4064371040149886e-08
252252.76143323947,0.749979604978932,1.979742294035097,5.094262387364457,binary_functor,2,0.00023845133417429074,13.407442410786947,0.9999880691369375,23,12,4,binary_functor:r1,1.0,2.9731274326502053e-06
2086.9333971635765,0.7495044744814875,1.5270686251620578,10.647409327269916,binary_functor,3,0.02172441171326985,8.847290953000387,0.9983654121557871,23,12,4,binary_functor:r1,1.0,0.0003591415401661428
4.964816219875877,0.761464924541704,3.1480500294909066,3.6530552671187526,binary_functor,0,0.7057228479534388,1.022088681658109,0.5815916240680963,23,12,8,binary_functor:r1,0.6666666666666666,0.15337222785675256
124475.87336344658,0.7494603190399174,1.6817158140797648,9.960118602868821,binary_functor,1,0.0001643494755896313,14.993189016977945,0.9999904930591583,23,12,8,binary_functor:r1,1.0,6.020928383861438e-06
809874.1591959259,0.749995750242373,1.19793920403775,32.92644114392516,binary_functor,2,2.7319606264342156e-05,17.5403569539388,0.9999987582365671,23,12,8,binary_functor:r1,1.0,9.26064551790364e-07
