depth_index,fraction_top1,generator_family,margin_snr,mean_output_entropy,mean_target_margin,mean_target_probability,model_seed,nuisance_count,predictive_family_id,within_family_JS
5,0.5,binary_functor,0.03104959642158121,1.517808844645818,0.0247341791788737,0.4014093801379204,23,4,binary_functor:r0,0.021257080164381548
6,1.0,binary_functor,2.1988633919727767,1.3229352682828903,1.1147143046061199,0.6491578221321106,23,4,binary_functor:r0,0.014089545976307532
7,1.0,binary_functor,21.54477814491184,0.001282158026394124,9.608932654062906,0.9999164988597234,23,4,binary_functor:r0,3.531015913119664e-06
8,1.0,binary_functor,22.9958431531374,0.0007682869205988633,10.11684775352478,0.9999523361523946,23,4,binary_functor:r0,1.737556710258089e-06
0,0.0,binary_functor,-266178.3981323242,1.413531776961463e-06,-26.617839813232422,2.7543494828669024e-12,23,8,binary_functor:r0,0.0
1,0.0,binary_functor,-8.879805989579806,0.00023487351093839,-12.451359510421753,8.828027657633205e-06,23,8,binary_functor:r0,2.6877665991416993e-06
2,0.08333333333333333,binary_functor,-1.0420022777950975,0.715257049848636,-1.3607783317565918,0.26612188496316475,23,8,binary_functor:r0,0.03477975048133277
3,0.0,binary_functor,-4.188862620780333,0.5574756041169167,-3.946190675099691,0.02293208633394291,23,8,binary_functor:r0,0.00548553338255835
4,1.0,binary_functor,2.5238328322837718,1.0991009672482808,1.556340217590332,0.7133436501026154,23,8,binary_functor:r0,0.014649375117211441
5,0.0,binary_functor,-1.778397895071558,1.108174925049146,-1.4558409055074055,0.19667301202813783,23,8,binary_functor:r0,0.017378729449801303
6,0.5833333333333334,binary_functor,0.3646671699569774,1.490980178117752,0.3781873385111491,0.47585846359531087,23,8,binary_functor:r0,0.037073156206311936
7,1.0,binary_functor,11.46283191381282,0.002219743347571542,9.493355433146158,0.9998485644658407,23,8,binary_functor:r0,1.65505841553091e-05
8,1.0,binary_functor,11.694321660161055,0.001113701713620685,10.011576255162558,0.9999280422925949,23,8,binary_functor:r0,8.02161960493407e-06
0,0.0,binary_functor,-292199.70703125,1.3499890883394983e-05,-29.219970703125,2.041398056455354e-13,23,0,binary_functor:r1,0.0
1,0.0,binary_functor,-197865.18096923828,0.002207330660894513,-19.786518096923828,2.551283406759808e-09,23,0,binary_functor:r1,0.0
2,1.0,binary_functor,57549.753189086914,0.09602859616279602,5.754975318908691,0.9910792708396912,23,0,binary_functor:r1,0.0
3,1.0,binary_functor,141169.71969604492,2.9903620088589378e-05,14.116971969604492,0.9999986886978149,23,0,binary_functor:r1,0.0
4,1.0,binary_functor,178717.15545654297,9.601031933925697e-07,17.871715545654297,1.0,23,0,binary_functor:r1,0.0
5,1.0,binary_functor,183161.0870361328,6.038551418896532e-07,18.31610870361328,1.0,23,0,binary_functor:r1,0.0
6,1.0,binary_functor,161045.20797729492,8.889779564924538e-06,16.104520797729492,0.9999996423721313,23,0,binary_functor:r1,0.0
7,1.0,binary_functor,146741.4665222168,1.9207398509024642e-05,14.67414665222168,0.9999991655349731,23,0,binary_functor:r1,0.0
8,1.0,binary_functor,109973.3829498291,0.0016050351550802588,10.99733829498291,0.9999129772186279,23,0,binary_functor:r1,0.0
0,0.0,binary_functor,-292199.70703125,1.3499890883394983e-05,-29.219970703125,2.041398056455354e-13,23,4,binary_functor:r1,0.0
1,0.0,binary_functor,-17.811709201620335,0.0025176967925896556,-18.9030860265096,1.1863652911910568e-08,23,4,binary_functor:r1,7.388093613845593e-05
2,1.0,binary_functor,4.375211491582977,0.1918352252493302,4.306355953216553,0.9710610508918762,23,4,binary_functor:r1,0.006237081596961517
3,1.0,binary_functor,11.89294017421335,8.87606323279518e-05,13.374488115310669,0.9999957183996836,23,4,binary_functor:r1,6.254701389675632e-07
4,1.0,binary_functor,15.041600296249168,1.6893265417650127e-06,18.102352062861126,0.9999999602635702,23,4,binary_functor:r1,1.4064371040149886e-08
5,1.0,binary_functor,9.155186346612998,4.8133539488996275e-06,16.914160013198853,0.9999998211860657,23,4,binary_functor:r1,5.672791218269799e-08
6,1.0,binary_functor,7.712034521847409,0.00023845133425008194,13.407442410786947,0.9999880691369375,23,4,binary_functor:r1,2.9731274326502053e-06
7,1.0,binary_functor,7.078323664408479,0.00027689570151778753,12.737215598424276,0.9999851981798807,23,4,binary_functor:r1,3.816863888809787e-06
8,1.0,binary_functor,5.668517674987639,0.021724411931548577,8.847290992736816,0.9983654121557871,23,4,binary_functor:r1,0.0003591415401661428
0,0.0,binary_functor,-292199.70703125,1.3499890883394983e-05,-29.219970703125,2.041398056455354e-13,23,8,binary_functor:r1,0.0
1,0.0,binary_functor,-9.943205075974307,0.00010485701902022508,-23.4747371673584,2.051541224950872e-09,23,8,binary_functor:r1,2.7832957902725056e-06
2,0.6666666666666666,binary_functor,0.34436690497916483,0.7057228709260622,1.0220886866251628,0.5815916240680963,23,8,binary_functor:r1,0.15337222785675256
3,1.0,binary_functor,7.489362743111836,0.0003523073626941671,12.588611125946045,0.9999804695447286,23,8,binary_functor:r1,7.3004943895700046e-06
4,1.0,binary_functor,5.388264030856139,0.0001643494652855774,14.993189096450806,0.9999904930591583,23,8,binary_functor:r1,6.020928383861438e-06
5,1.0,binary_functor,7.881054505674589,7.320675052824299e-06,18.740166743596394,0.9999996721744537,23,8,binary_functor:r1,2.3976992268413254e-07
6,1.0,binary_functor,7.03455415172995,2.7319603846128377e-05,17.5403569539388,0.9999987582365671,23,8,binary_functor:r1,9.26064551790364e-07
7,1.0,binary_functor,7.008699298948981,3.380964300466379e-05,15.986074606577555,0.9999983509381613,23,8,binary_functor:r1,1.0181806076927153e-06
8,1.0,binary_functor,5.07916673094115,0.0015829274494845909,15.487643162409464,0.9998890608549118,23,8,binary_functor:r1,8.638565634089226e-05
0,0.0,binary_functor,-205034.73281860352,0.004869516473263502,-20.50347328186035,1.2453835740444674e-09,23,0,binary_functor:r2,0.0
1,0.0,binary_functor,-109747.60055541992,0.023626774549484253,-10.974760055541992,1.7093905626097694e-05,23,0,binary_functor:r2,0.0
2,1.0,binary_functor,10204.658508300781,1.4178215265274048,1.0204658508300781,0.6204685568809509,23,0,binary_functor:r2,0.0
3,1.0,binary_functor,50131.540298461914,0.2527536153793335,5.013154029846191,0.9726107120513916,23,0,binary_functor:r2,0.0
4,1.0,binary_functor,54229.95567321777,0.09513155370950699,5.422995567321777,0.9910323023796082,23,0,binary_functor:r2,0.0
5,1.0,binary_functor,142460.2222442627,4.216571687720716e-05,14.24602222442627,0.9999983310699463,23,0,binary_functor:r2,0.0
6,1.0,binary_functor,162703.97186279297,3.730090384124196e-06,16.270397186279297,0.9999998807907104,23,0,binary_functor:r2,0.0
7,1.0,binary_functor,133183.9370727539,4.207005986245349e-05,13.31839370727539,0.9999979734420776,23,0,binary_functor:r2,0.0
8,1.0,binary_functor,100984.91668701172,0.000766339129768312,10.098491668701172,0.9999537467956543,23,0,binary_functor:r2,0.0
0,0.0,binary_functor,-205034.73281860352,0.004869516473263502,-20.50347328186035,1.2453835740444674e-09,23,4,binary_functor:r2,0.0
1,0.0,binary_functor,-28.758934418455826,0.024598650246237714,-11.529342810312906,1.0548084749946915e-05,23,4,binary_functor:r2,4.914019732908889e-05
2,1.0,binary_functor,4.542753881312957,1.3646013736724854,1.3326913515726726,0.6755671153465906,23,4,binary_functor:r2,0.006187496329916511
3,1.0,binary_functor,16.950677946388225,0.32275785381595296,4.336258411407471,0.9623594880104065,23,4,binary_functor:r2,0.0008752534544806276
4,1.0,binary_functor,14.546050595047507,0.18821843154728413,5.150101105372111,0.980815201997757,23,4,binary_functor:r2,0.0009614052964786185
5,1.0,binary_functor,21.660368930980763,0.000145050635789327,12.790865739186605,0.9999930759270986,23,4,binary_functor:r2,4.0609620969439727e-07
6,1.0,binary_functor,28.926378127486934,1.2204139390329752e-05,15.773240248362223,0.9999995529651642,23,4,binary_functor:r2,5.081249471082534e-08
7,1.0,binary_functor,32.44474604236687,3.830148019308884e-05,13.818206389745077,0.9999983112017313,23,4,binary_functor:r2,6.025370261346252e-08
8,1.0,binary_functor,19.304291992510866,0.00039931324621041614,10.921655495961508,0.9999770025412241,23,4,binary_functor:r2,1.1212156879688939e-06
0,0.0,binary_functor,-205034.73281860352,0.004869516473263502,-20.50347328186035,1.2453835740444674e-09,23,8,binary_functor:r2,0.0
1,0.0,binary_functor,-8.579119722798383,0.10218516830354929,-13.66854969660441,3.260387862506301e-06,23,8,binary_functor:r2,0.001690501618982366
2,0.16666666666666666,binary_functor,-0.8852763139716306,1.7100448707739513,-1.158314307530721,0.20912471832707524,23,8,binary_functor:r2,0.07449230964097414
3,1.0,binary_functor,1.5423413005900422,1.7383633827169735,1.376397689183553,0.6044909954071045,23,8,binary_functor:r2,0.03686801311407041
4,0.8333333333333334,binary_functor,1.1204825554238003,1.5555352047085762,1.5708734194437664,0.6467101126909256,23,8,binary_functor:r2,0.057072923788380414
5,1.0,binary_functor,4.6579137873329355,0.02385929263740157,8.290652910868326,0.9978991697231928,23,8,binary_functor:r2,0.0008324260405169823
6,1.0,binary_functor,3.9960539611425614,0.00878444716120915,10.506718953450521,0.9992707967758179,23,8,binary_functor:r2,0.0003580817411890737
7,1.0,binary_functor,7.09601177188865,0.0008028766618129642,11.999126513799032,0.9999510447184244,23,8,binary_functor:r2,1.795323415294929e-05
8,1.0,binary_functor,17.8091932079021,0.0005038224893117634,11.009946346282959,0.9999712606271108,23,8,binary_functor:r2,4.649825322247957e-06
0,0.0,contiguous_ngram,-266178.3981323242,1.413531776961463e-06,-26.617839813232422,2.7543494828669024e-12,23,0,contiguous_ngram:r0,0.0
1,0.0,contiguous_ngram,-107933.65478515625,0.0007449507829733193,-10.793365478515625,2.0534429495455697e-05,23,0,contiguous_ngram:r0,0.0
2,1.0,contiguous_ngram,6305.999755859375,0.9376304745674133,0.6305999755859375,0.6523321270942688,23,0,contiguous_ngram:r0,0.0
3,0.0,contiguous_ngram,-20786.209106445312,0.9581828117370605,-2.0786209106445312,0.09858088195323944,23,0,contiguous_ngram:r0,0.0
4,1.0,contiguous_ngram,33674.564361572266,0.26739534735679626,3.3674564361572266,0.9603124856948853,23,0,contiguous_ngram:r0,0.0
5,0.0,contiguous_ngram,-1304.931640625,1.5809006690979004,-0.1304931640625,0.38346901535987854,23,0,contiguous_ngram:r0,0.0
6,1.0,contiguous_ngram,4297.523498535156,1.3262524604797363,0.4297523498535156,0.567088782787323,23,0,contiguous_ngram:r0,0.0
7,1.0,contiguous_ngram,90246.08612060547,0.0018146515358239412,9.024608612060547,0.9998759031295776,23,0,contiguous_ngram:r0,0.0
8,1.0,contiguous_ngram,96428.16543579102,0.0010607056319713593,9.642816543579102,0.9999322891235352,23,0,contiguous_ngram:r0,0.0
0,0.0,contiguous_ngram,-266178.3981323242,1.413531776961463e-06,-26.617839813232422,2.7543494828669024e-12,23,4,contiguous_ngram:r0,0.0
1,0.0,contiguous_ngram,-32.19542555461333,0.0010514670769528796,-10.010619640350342,4.683308497988037e-05,23,4,contiguous_ngram:r0,1.2208756176942149e-06
2,1.0,contiguous_ngram,2.674295936567792,0.6449088330070177,1.630977471669515,0.8209980179866155,23,4,contiguous_ngram:r0,0.009034922368678078
3,0.0,contiguous_ngram,-2.693600444169486,1.228082279364268,-1.5429601669311523,0.15557769872248173,23,4,contiguous_ngram:r0,0.007443794764025217
4,1.0,contiguous_ngram,4.649460113394676,0.4508383038143317,2.789632002512614,0.9182290534178416,23,4,contiguous_ngram:r0,0.005083964209269833
5,0.75,contiguous_ngram,0.30918399573661337,1.6026183267434437,0.1482089360555013,0.4214203755060832,23,4,contiguous_ngram:r0,0.019450484433794046
6,1.0,contiguous_ngram,2.0425126646786547,1.3959758480389912,0.8570170402526855,0.6164823397994041,23,4,contiguous_ngram:r0,0.010976186740202997
7,1.0,contiguous_ngram,20.574019773053106,0.0014225049041366826,9.448483308156332,0.999905601143837,23,4,contiguous_ngram:r0,3.853377917839963e-06
8,1.0,contiguous_ngram,22.53122347849033,0.0009143585411948152,9.902454773585001,0.9999419848124186,23,4,contiguous_ngram:r0,2.0464181801259838e-06
0,0.0,contiguous_ngram,-266178.3981323242,1.413531776961463e-06,-26.617839813232422,2.7543494828669024e-12,23,8,contiguous_ngram:r0,0.0
