final_correct,first_top1_layer,generator_family,model_seed,nuisance_count,predictive_family_id,settling_delay,stable_top1_layer,surface_identity_id,top1_reversal_count
1,3,binary_functor,23,8,binary_functor:r1,0,3,test:7,1
1,2,binary_functor,23,0,binary_functor:r1,0,2,test:8,1
1,2,binary_functor,23,4,binary_functor:r1,0,2,test:8,1
1,2,binary_functor,23,8,binary_functor:r1,0,2,test:8,1
1,2,binary_functor,23,0,binary_functor:r1,0,2,test:9,1
1,2,binary_functor,23,4,binary_functor:r1,0,2,test:9,1
1,2,binary_functor,23,8,binary_functor:r1,0,2,test:9,1
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:0,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:0,1
1,3,binary_functor,23,8,binary_functor:r2,0,3,test:0,1
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:1,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:1,1
1,3,binary_functor,23,8,binary_functor:r2,2,5,test:1,3
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:10,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:10,1
1,3,binary_functor,23,8,binary_functor:r2,0,3,test:10,1
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:11,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:11,1
1,3,binary_functor,23,8,binary_functor:r2,0,3,test:11,1
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:2,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:2,1
1,3,binary_functor,23,8,binary_functor:r2,0,3,test:2,1
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:3,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:3,1
1,3,binary_functor,23,8,binary_functor:r2,2,5,test:3,3
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:4,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:4,1
1,2,binary_functor,23,8,binary_functor:r2,0,2,test:4,1
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:5,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:5,1
1,2,binary_functor,23,8,binary_functor:r2,0,2,test:5,1
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:6,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:6,1
1,3,binary_functor,23,8,binary_functor:r2,0,3,test:6,1
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:7,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:7,1
1,3,binary_functor,23,8,binary_functor:r2,0,3,test:7,1
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:8,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:8,1
1,3,binary_functor,23,8,binary_functor:r2,0,3,test:8,1
1,2,binary_functor,23,0,binary_functor:r2,0,2,test:9,1
1,2,binary_functor,23,4,binary_functor:r2,0,2,test:9,1
1,3,binary_functor,23,8,binary_functor:r2,0,3,test:9,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:0,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,2,4,test:0,3
1,2,contiguous_ngram,23,8,contiguous_ngram:r0,2,4,test:0,3
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:1,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,2,4,test:1,3
1,4,contiguous_ngram,23,8,contiguous_ngram:r0,2,6,test:1,3
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:10,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,2,4,test:10,3
1,4,contiguous_ngram,23,8,contiguous_ngram:r0,2,6,test:10,3
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:11,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,2,4,test:11,3
1,2,contiguous_ngram,23,8,contiguous_ngram:r0,4,6,test:11,5
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:2,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,4,6,test:2,5
1,2,contiguous_ngram,23,8,contiguous_ngram:r0,4,6,test:2,5
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:3,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,4,6,test:3,5
1,2,contiguous_ngram,23,8,contiguous_ngram:r0,2,4,test:3,3
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:4,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,2,4,test:4,3
1,2,contiguous_ngram,23,8,contiguous_ngram:r0,4,6,test:4,5
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:5,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,2,4,test:5,3
1,2,contiguous_ngram,23,8,contiguous_ngram:r0,2,4,test:5,3
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:6,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,2,4,test:6,3
1,2,contiguous_ngram,23,8,contiguous_ngram:r0,2,4,test:6,3
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:7,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,4,6,test:7,5
1,2,contiguous_ngram,23,8,contiguous_ngram:r0,4,6,test:7,5
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:8,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,2,4,test:8,3
1,2,contiguous_ngram,23,8,contiguous_ngram:r0,2,4,test:8,3
1,2,contiguous_ngram,23,0,contiguous_ngram:r0,4,6,test:9,5
1,2,contiguous_ngram,23,4,contiguous_ngram:r0,2,4,test:9,3
1,4,contiguous_ngram,23,8,contiguous_ngram:r0,2,6,test:9,3
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:0,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:0,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:0,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:1,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:1,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:1,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:10,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:10,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:10,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:11,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:11,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:11,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:2,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:2,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:2,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:3,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:3,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:3,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:4,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:4,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:4,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:5,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:5,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:5,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:6,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:6,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:6,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:7,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:7,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:7,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:8,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:8,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:8,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r1,0,2,test:9,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r1,0,2,test:9,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r1,0,2,test:9,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:0,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:0,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r2,0,2,test:0,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:1,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:1,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r2,0,2,test:1,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:10,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:10,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r2,0,2,test:10,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:11,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:11,1
1,3,contiguous_ngram,23,8,contiguous_ngram:r2,0,3,test:11,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:2,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:2,1
1,2,contiguous_ngram,23,8,contiguous_ngram:r2,3,5,test:2,3
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:3,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:3,1
1,3,contiguous_ngram,23,8,contiguous_ngram:r2,0,3,test:3,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:4,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:4,1
1,3,contiguous_ngram,23,8,contiguous_ngram:r2,0,3,test:4,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:5,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:5,1
1,3,contiguous_ngram,23,8,contiguous_ngram:r2,0,3,test:5,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:6,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:6,1
1,3,contiguous_ngram,23,8,contiguous_ngram:r2,0,3,test:6,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:7,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:7,1
1,3,contiguous_ngram,23,8,contiguous_ngram:r2,0,3,test:7,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:8,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:8,1
1,3,contiguous_ngram,23,8,contiguous_ngram:r2,0,3,test:8,1
1,2,contiguous_ngram,23,0,contiguous_ngram:r2,0,2,test:9,1
1,2,contiguous_ngram,23,4,contiguous_ngram:r2,0,2,test:9,1
1,3,contiguous_ngram,23,8,contiguous_ngram:r2,0,3,test:9,1
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:0,5
1,2,skip_gram,23,4,skip_gram:r0,4,6,test:0,5
1,4,skip_gram,23,8,skip_gram:r0,2,6,test:0,3
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:1,5
1,2,skip_gram,23,4,skip_gram:r0,4,6,test:1,5
1,4,skip_gram,23,8,skip_gram:r0,2,6,test:1,3
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:10,5
1,2,skip_gram,23,4,skip_gram:r0,2,4,test:10,3
1,4,skip_gram,23,8,skip_gram:r0,2,6,test:10,3
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:11,5
1,2,skip_gram,23,4,skip_gram:r0,2,4,test:11,3
1,2,skip_gram,23,8,skip_gram:r0,4,6,test:11,5
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:2,5
1,2,skip_gram,23,4,skip_gram:r0,2,4,test:2,3
1,2,skip_gram,23,8,skip_gram:r0,2,4,test:2,3
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:3,5
1,2,skip_gram,23,4,skip_gram:r0,4,6,test:3,5
1,4,skip_gram,23,8,skip_gram:r0,2,6,test:3,3
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:4,5
1,2,skip_gram,23,4,skip_gram:r0,2,4,test:4,3
1,4,skip_gram,23,8,skip_gram:r0,2,6,test:4,3
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:5,5
1,2,skip_gram,23,4,skip_gram:r0,4,6,test:5,5
1,2,skip_gram,23,8,skip_gram:r0,4,6,test:5,5
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:6,5
1,2,skip_gram,23,4,skip_gram:r0,4,6,test:6,5
1,4,skip_gram,23,8,skip_gram:r0,3,7,test:6,3
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:7,5
1,2,skip_gram,23,4,skip_gram:r0,2,4,test:7,3
1,4,skip_gram,23,8,skip_gram:r0,3,7,test:7,3
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:8,5
1,2,skip_gram,23,4,skip_gram:r0,2,4,test:8,3
1,4,skip_gram,23,8,skip_gram:r0,2,6,test:8,3
1,2,skip_gram,23,0,skip_gram:r0,4,6,test:9,5
1,2,skip_gram,23,4,skip_gram:r0,2,4,test:9,3
1,4,skip_gram,23,8,skip_gram:r0,2,6,test:9,3
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:0,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:0,1
1,3,skip_gram,23,8,skip_gram:r1,0,3,test:0,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:1,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:1,1
1,2,skip_gram,23,8,skip_gram:r1,0,2,test:1,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:10,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:10,1
1,3,skip_gram,23,8,skip_gram:r1,0,3,test:10,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:11,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:11,1
1,2,skip_gram,23,8,skip_gram:r1,0,2,test:11,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:2,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:2,1
1,2,skip_gram,23,8,skip_gram:r1,0,2,test:2,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:3,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:3,1
1,3,skip_gram,23,8,skip_gram:r1,0,3,test:3,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:4,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:4,1
1,3,skip_gram,23,8,skip_gram:r1,0,3,test:4,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:5,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:5,1
1,2,skip_gram,23,8,skip_gram:r1,0,2,test:5,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:6,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:6,1
1,2,skip_gram,23,8,skip_gram:r1,0,2,test:6,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:7,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:7,1
1,2,skip_gram,23,8,skip_gram:r1,0,2,test:7,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:8,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:8,1
1,3,skip_gram,23,8,skip_gram:r1,0,3,test:8,1
1,2,skip_gram,23,0,skip_gram:r1,0,2,test:9,1
1,2,skip_gram,23,4,skip_gram:r1,0,2,test:9,1
1,3,skip_gram,23,8,skip_gram:r1,0,3,test:9,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:0,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:0,1
1,3,skip_gram,23,8,skip_gram:r2,0,3,test:0,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:1,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:1,1
1,5,skip_gram,23,8,skip_gram:r2,0,5,test:1,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:10,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:10,1
1,3,skip_gram,23,8,skip_gram:r2,0,3,test:10,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:11,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:11,1
1,4,skip_gram,23,8,skip_gram:r2,0,4,test:11,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:2,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:2,1
1,2,skip_gram,23,8,skip_gram:r2,0,2,test:2,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:3,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:3,1
1,3,skip_gram,23,8,skip_gram:r2,0,3,test:3,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:4,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:4,1
1,3,skip_gram,23,8,skip_gram:r2,0,3,test:4,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:5,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:5,1
1,3,skip_gram,23,8,skip_gram:r2,0,3,test:5,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:6,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:6,1
1,3,skip_gram,23,8,skip_gram:r2,0,3,test:6,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:7,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:7,1
1,3,skip_gram,23,8,skip_gram:r2,0,3,test:7,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:8,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:8,1
1,3,skip_gram,23,8,skip_gram:r2,0,3,test:8,1
1,2,skip_gram,23,0,skip_gram:r2,0,2,test:9,1
1,2,skip_gram,23,4,skip_gram:r2,0,2,test:9,1
1,5,skip_gram,23,8,skip_gram:r2,0,5,test:9,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:0,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:0,1
1,2,binary_functor,37,8,binary_functor:r0,0,2,test:0,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:1,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:1,1
1,2,binary_functor,37,8,binary_functor:r0,0,2,test:1,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:10,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:10,1
1,2,binary_functor,37,8,binary_functor:r0,0,2,test:10,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:11,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:11,1
1,2,binary_functor,37,8,binary_functor:r0,0,2,test:11,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:2,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:2,1
1,3,binary_functor,37,8,binary_functor:r0,0,3,test:2,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:3,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:3,1
1,2,binary_functor,37,8,binary_functor:r0,0,2,test:3,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:4,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:4,1
1,2,binary_functor,37,8,binary_functor:r0,0,2,test:4,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:5,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:5,1
1,2,binary_functor,37,8,binary_functor:r0,0,2,test:5,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:6,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:6,1
1,2,binary_functor,37,8,binary_functor:r0,0,2,test:6,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:7,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:7,1
1,3,binary_functor,37,8,binary_functor:r0,0,3,test:7,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:8,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:8,1
1,2,binary_functor,37,8,binary_functor:r0,0,2,test:8,1
1,2,binary_functor,37,0,binary_functor:r0,0,2,test:9,1
1,2,binary_functor,37,4,binary_functor:r0,0,2,test:9,1
1,2,binary_functor,37,8,binary_functor:r0,0,2,test:9,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:0,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:0,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:0,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:1,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:1,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:1,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:10,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:10,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:10,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:11,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:11,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:11,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:2,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:2,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:2,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:3,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:3,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:3,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:4,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:4,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:4,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:5,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:5,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:5,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:6,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:6,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:6,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:7,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:7,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:7,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:8,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:8,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:8,1
1,2,binary_functor,37,0,binary_functor:r1,0,2,test:9,1
1,2,binary_functor,37,4,binary_functor:r1,0,2,test:9,1
1,2,binary_functor,37,8,binary_functor:r1,0,2,test:9,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:0,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:0,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:0,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:1,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:1,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:1,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:10,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:10,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:10,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:11,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:11,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:11,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:2,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:2,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:2,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:3,2
1,5,binary_functor,37,4,binary_functor:r2,0,5,test:3,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:3,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:4,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:4,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:4,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:5,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:5,1
1,4,binary_functor,37,8,binary_functor:r2,0,4,test:5,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:6,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:6,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:6,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:7,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:7,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:7,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:8,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:8,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:8,1
0,4,binary_functor,37,0,binary_functor:r2,,,test:9,2
1,4,binary_functor,37,4,binary_functor:r2,0,4,test:9,1
1,5,binary_functor,37,8,binary_functor:r2,0,5,test:9,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:0,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:0,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:0,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:1,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:1,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:1,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:10,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:10,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:10,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:11,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:11,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:11,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:2,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:2,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:2,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:3,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:3,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:3,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:4,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:4,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:4,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:5,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:5,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:5,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:6,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:6,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:6,1
1,2,contiguous_ngram,37,0,contiguous_ngram:r0,0,2,test:7,1
1,2,contiguous_ngram,37,4,contiguous_ngram:r0,0,2,test:7,1
1,2,contiguous_ngram,37,8,contiguous_ngram:r0,0,2,test:7,1
