R,between_family_JS,boundary,chi_representation,class_centroid_separation,correct_target_signal,depth_index,fluctuation_variance,fraction_stably_top1,fraction_top1,generator_family,margin_snr,mean_output_entropy,mean_target_logprob,mean_target_margin,mean_target_probability,mean_target_rank,model_seed,n_realizations,nuisance_count,predictive_family_id,q_representation,representation_covariance_trace,robust_margin_snr,var_target_margin,var_target_probability,within_family_JS
800.828986345304,0.7459837295555471,layer3_post_sa,0.054290659624778345,127.87688820832945,7.493038654327393,7,2.8678551809813473,1.0,1.0,contiguous_ngram,4.424654494212425,0.020445254699249443,-0.002255822660420866,7.493038654327393,0.9977544546127319,1.0,11,12,8,contiguous_ngram:r2,6.9425206115942455,11.303445343855707,4.865758867938525,2.8678551809813473,1.6732174044358832e-05,0.0009315143960509586
4174.700715237148,0.7484019539308078,layer3_post_block,0.06654098350745188,169.6271871359773,9.190330823262533,8,2.939347357583315,1.0,1.0,contiguous_ngram,5.360504787666142,0.0055015799346923204,-0.0004743135170125849,9.190330823262533,0.9995261033376058,1.0,11,12,8,contiguous_ngram:r2,11.287159861630519,17.76277153639185,7.273899055711603,2.939347357583315,6.631503629595307e-07,0.00017927080406009274
74999996.42316693,0.7499999642316693,pre_sa,0.0,55.03524797047682,-32.31705093383789,0,0.0,0.0,0.0,skip_gram,-323170.5093383789,2.1125440525793238e-06,-32.31705093383789,-32.31705093383789,9.223230801335986e-15,59.0,11,12,0,skip_gram:r0,0.0,0.0,-3231705093.383789,0.0,0.0,0.0
75000370.0326674,0.750003700326674,layer0_post_sa,0.0,71.84293877184456,-27.24258041381836,1,0.0,0.0,0.0,skip_gram,-272425.8041381836,0.00010824441415024921,-27.242586135864258,-27.24258041381836,1.4746712965335584e-12,40.0,11,12,0,skip_gram:r0,0.0,0.0,-2724258041.381836,0.0,0.0,0.0
75897640.38770008,0.7589764038770008,layer0_post_block,0.0,74.03362215980935,-8.522143363952637,2,0.0,0.0,0.0,skip_gram,-85221.43363952637,0.009352514520287514,-8.522843360900879,-8.522143363952637,0.00019887306552845985,3.0,11,12,0,skip_gram:r0,0.0,0.0,-852214336.3952637,0.0,0.0,0.0
80041630.47489366,0.8004163047489365,layer1_post_sa,0.0,96.07149584648445,-4.359580039978027,3,0.0,0.0,0.0,skip_gram,-43595.80039978027,1.11639404296875,-4.842992782592773,-4.359580039978027,0.007883425801992416,4.0,11,12,0,skip_gram:r0,0.0,0.0,-435958003.99780273,0.0,0.0,0.0
78464255.95565185,0.7846425595565185,layer1_post_block,0.0,118.77287365456644,-4.404336929321289,4,0.0,0.0,0.0,skip_gram,-44043.36929321289,0.9271591305732727,-4.69063138961792,-4.404336929321289,0.0091808857396245,3.0,11,12,0,skip_gram:r0,0.0,0.0,-440433692.9321289,0.0,0.0,0.0
78452405.09321664,0.7845240509321665,layer2_post_sa,0.0,143.7087460138189,-4.983232498168945,5,0.0,0.0,0.0,skip_gram,-49832.32498168945,0.23216263949871063,-5.010953426361084,-4.983232498168945,0.0066645462065935135,4.0,11,12,0,skip_gram:r0,0.0,0.0,-498323249.81689453,0.0,0.0,0.0
78952253.68524961,0.7895225368524961,layer2_post_block,0.0,187.47695533864376,-3.558116912841797,6,0.0,0.0,0.0,skip_gram,-35581.16912841797,0.2570119798183441,-3.593313455581665,-3.558116912841797,0.027507035061717033,2.0,11,12,0,skip_gram:r0,0.0,0.0,-355811691.2841797,0.0,0.0,0.0
74910402.5972839,0.749104025972839,layer3_post_sa,0.0,192.2917962102406,10.385270118713379,7,0.0,1.0,1.0,skip_gram,103852.70118713379,0.000943184772040695,-5.3526404371950775e-05,10.385270118713379,0.9999464750289917,1.0,11,12,0,skip_gram:r0,0.0,0.0,1038527011.8713379,0.0,0.0,0.0
74786852.729027,0.7478685272902701,layer3_post_block,0.0,322.55687266821667,10.949069023132324,8,0.0,1.0,1.0,skip_gram,109490.69023132324,0.0007329772925004363,-4.08896230510436e-05,10.949069023132324,0.9999591112136841,1.0,11,12,0,skip_gram:r0,0.0,0.0,1094906902.3132324,0.0,0.0,0.0
74999996.42316693,0.7499999642316693,pre_sa,0.0,55.03524797047682,-32.31705093383789,0,0.0,0.0,0.0,skip_gram,-323170.5093383789,2.1125440525793238e-06,-32.31705093383789,-32.31705093383789,9.223230801335986e-15,59.0,11,12,4,skip_gram:r0,0.0,0.0,-3231705093.383789,0.0,0.0,0.0
399002.29691420303,0.7500052248864039,layer0_post_sa,0.05375139013066238,67.87210484899015,-26.089934825897217,1,3.189727338002575,0.0,0.0,skip_gram,-14.608183420581064,0.00017801482226786902,-26.08994483947754,-26.089934825897217,1.6768434218292015e-11,37.0,11,12,4,skip_gram:r0,3.648219986727291,3.017871595632405,-12.589397921209972,3.189727338002575,9.551345533022593e-22,1.8797015222387968e-06
246.84308951759718,0.7633990465881002,layer0_post_block,0.05132092573477626,71.0371645493526,-6.071176449457805,2,3.2633946731688015,0.0,0.0,skip_gram,-3.3607642931909405,0.09894058135493349,-6.083954592545827,-6.071176449457805,0.006781864699102395,2.5833333333333335,11,12,4,skip_gram:r0,3.6456930462464054,3.1705036178379276,-2.9176232823968116,3.2633946731688015,8.677566939355287e-05,0.0030926490511847134
27.29483013355789,0.6475238205162328,layer1_post_sa,0.051400096617966684,86.97594595761784,-3.5559798081715903,3,1.0635780144646656,0.0,0.0,skip_gram,-3.4480583656124595,0.9020854085683823,-3.808605670928955,-3.5559798081715903,0.037723977370963745,3.0833333333333335,11,12,4,skip_gram:r0,4.470572025660606,3.3719617009470144,-4.312785167771831,1.0635780144646656,0.002050550116305549,0.023723313805134417
19.78688913733771,0.6070352942702415,layer1_post_block,0.05071928959761652,101.65441863779671,-3.720236301422119,4,1.8599573955098094,0.0,0.0,skip_gram,-2.7278408383221877,0.7599757562081019,-3.918469021717707,-3.720236301422119,0.051145353684357055,3.0,11,12,4,skip_gram:r0,5.155839897767757,3.9575889326443923,-3.251500893298,1.8599573955098094,0.009336107783164654,0.03067866252531685
15.151620849933416,0.5552205383871825,layer2_post_sa,0.05283589756947602,113.92927000981061,-3.571544090906779,5,2.460701046731539,0.08333333333333333,0.08333333333333333,skip_gram,-2.2768089399009512,0.5125802382826805,-3.7098195205132165,-3.571544090906779,0.07264761888654903,2.9166666666666665,11,12,4,skip_gram:r0,6.0195552404035295,4.739643578503399,-2.2722695740846484,2.460701046731539,0.023347138866507914,0.036644299899414555
6.234865037252936,0.5726061488463674,layer2_post_block,0.05557355403554338,128.66717773449304,-1.2952213287353516,6,4.826348454477325,0.25,0.25,skip_gram,-0.5895690136499916,0.6392262118558089,-1.9185122731141746,-1.2952213287353516,0.2784526419515411,1.75,11,12,4,skip_gram:r0,7.150492354428713,5.62605176197632,-0.590141668594971,4.826348454477325,0.09381341565487422,0.09183938151428793
5837.729600538982,0.7492584890214464,layer3_post_sa,0.057626604470384916,132.67512097566635,10.543717384338379,7,5.348083889348015,1.0,1.0,skip_gram,4.559263058061154,0.0038621584439321546,-0.00029308410229115606,10.543717384338379,0.99970709780852,1.0,11,12,4,skip_gram:r0,7.645616719525194,6.248310388877413,4.936714131675358,5.348083889348015,3.0287698552544984e-07,0.00012834758378535885
14229.091430900324,0.7492817152190395,layer3_post_block,0.0863057618102116,176.56679839499586,9.490952253341675,8,0.8301591863677334,1.0,1.0,skip_gram,10.416674580802175,0.0027492929220898077,-0.0001887770992349639,9.490952253341675,0.9998112668593725,1.0,11,12,4,skip_gram:r0,15.238732045870165,12.57175143072703,9.343057821788362,0.8301591863677334,5.701180615817968e-08,5.265843703779124e-05
74999996.42316693,0.7499999642316693,pre_sa,0.0,55.03524797047682,-32.31705093383789,0,0.0,0.0,0.0,skip_gram,-323170.5093383789,2.1125440525793238e-06,-32.31705093383789,-32.31705093383789,9.223230801335986e-15,59.0,11,12,8,skip_gram:r0,0.0,0.0,-3231705093.383789,0.0,0.0,0.0
90085.96428945404,0.7500064554580796,layer0_post_sa,0.05287968096348421,67.07621252908189,-23.41282892227173,1,5.154822548635821,0.0,0.0,skip_gram,-10.312097997531044,0.0007094779903127346,-23.41287310918172,-23.41282892227173,3.3592602952436354e-10,28.833333333333332,11,12,8,skip_gram:r0,3.5469687187767125,2.520592925293006,-10.080082736273697,5.154822548635821,4.2086347821719433e-19,8.325452931249575e-06
340.1414041739174,0.7686159615055513,layer0_post_block,0.04944537214921918,70.9423550264721,-5.187503337860107,2,1.6559871480508677,0.0,0.0,skip_gram,-4.031158801543534,0.1445247116498649,-5.205843865871429,-5.187503337860107,0.009700129230623133,2.5,11,12,8,skip_gram:r0,3.507771145425943,2.701988085113969,-6.418405816986667,1.6559871480508677,0.00011104017157154081,0.0022596953857242
43.664631179119645,0.5607660719880962,layer1_post_sa,0.05136910870684088,82.97357062644306,-3.1827852725982666,3,1.0916473128778845,0.0,0.0,skip_gram,-3.046254353059732,0.8654637783765793,-3.3827190597852073,-3.1827852725982666,0.050092992722056806,2.9166666666666665,11,12,8,skip_gram:r0,4.262278369304493,2.9141946595704207,-2.870833632105856,1.0916473128778845,0.0018547191854246727,0.012842569760585855
42.39406463297432,0.5388904799115327,layer1_post_block,0.05046254962213031,96.90429309674006,-3.5349771976470947,4,1.262924210561013,0.0,0.0,skip_gram,-3.1455599784628507,0.755308690170447,-3.6904084185759225,-3.5349771976470947,0.04116993482845525,2.8333333333333335,11,12,8,skip_gram:r0,4.890037698991705,3.5233071902854665,-2.4165461950455294,1.262924210561013,0.0019811752660382955,0.012711460544700424
13.030916185675862,0.4616469757292295,layer2_post_sa,0.05293370887599531,109.87692775560818,-3.001017967859904,5,3.0010790373844363,0.0,0.0,skip_gram,-1.7323270157734347,0.6973028853535652,-3.1842990467945733,-3.001017967859904,0.10318508098134771,2.25,11,12,8,skip_gram:r0,5.8161933060041315,5.849118545662929,-1.184703544691007,3.0010790373844363,0.018139660464339406,0.03542705433380744
3.8342500327681335,0.5029534953936454,layer2_post_block,0.05486403282960965,123.9775696123282,-0.40149561564127606,6,6.926337001422132,0.5,0.5,skip_gram,-0.1525558962290942,0.6460000276565552,-1.4905790947377682,-0.40149561564127606,0.4384328269710143,1.5,11,12,8,skip_gram:r0,6.80190944934599,7.798411503038172,-0.10721862520657205,6.926337001422132,0.13823104356975216,0.13117389087704814
7116.693562196367,0.7484394882484987,layer3_post_sa,0.054290659624778345,127.87688820832945,9.848012367884317,7,2.0915617736155423,1.0,1.0,skip_gram,6.80946883184372,0.003888174362752276,-0.0002887864693548181,9.848012367884317,0.999711404244105,1.0,11,12,8,skip_gram:r0,6.9425206115942455,6.89704730357819,8.960454078152102,2.0915617736155423,3.2470154231349846e-07,0.00010516674375642415
10665.064492337178,0.749198192887647,layer3_post_block,0.06654098350745188,169.6271871359773,8.926494677861532,8,0.5835791187872943,1.0,1.0,skip_gram,11.685063443705342,0.0038487952212259793,-0.00026990926532259135,8.926494677861532,0.9997301697731018,1.0,11,12,8,skip_gram:r0,11.287159861630519,13.181477616253925,14.817824254903194,0.5835791187872943,9.290290137187185e-08,7.024788208509607e-05
74999974.39229797,0.7499997439229797,pre_sa,0.0,55.03524797047682,-24.140153884887695,0,0.0,0.0,0.0,skip_gram,-241401.53884887695,0.00041774078272283077,-24.140178680419922,-24.140153884887695,3.281359906015524e-11,30.0,11,12,0,skip_gram:r1,0.0,0.0,-2414015388.4887695,0.0,0.0,0.0
75000085.25275244,0.7500008525275245,layer0_post_sa,0.0,71.84293877184456,-20.1055908203125,1,0.0,0.0,0.0,skip_gram,-201055.908203125,0.00031407142523676157,-20.105607986450195,-20.1055908203125,1.8545797120239627e-09,14.0,11,12,0,skip_gram:r1,0.0,0.0,-2010559082.03125,0.0,0.0,0.0
74995996.11540297,0.7499599611540296,layer0_post_block,0.0,74.03362215980935,-6.565680503845215,2,0.0,0.0,0.0,skip_gram,-65656.80503845215,0.031153570860624313,-6.568460464477539,-6.565680503845215,0.0014039574889466166,2.0,11,12,0,skip_gram:r1,0.0,0.0,-656568050.3845215,0.0,0.0,0.0
78876523.81763099,0.78876523817631,layer1_post_sa,0.0,96.07149584648445,2.835479736328125,3,0.0,1.0,1.0,skip_gram,28354.79736328125,0.35281872749328613,-0.061148811131715775,2.835479736328125,0.9406832456588745,1.0,11,12,0,skip_gram:r1,0.0,0.0,283547973.6328125,0.0,0.0,0.0
76494539.6351567,0.7649453963515671,layer1_post_block,0.0,118.77287365456644,3.7047367095947266,4,0.0,1.0,1.0,skip_gram,37047.367095947266,0.18118055164813995,-0.025717061012983322,3.7047367095947266,0.9746108055114746,1.0,11,12,0,skip_gram:r1,0.0,0.0,370473670.95947266,0.0,0.0,0.0
75566156.56424217,0.7556615656424217,layer2_post_sa,0.0,143.7087460138189,7.362344741821289,5,0.0,1.0,1.0,skip_gram,73623.44741821289,0.020309429615736008,-0.0015863835578784347,7.362344741821289,0.9984148740768433,1.0,11,12,0,skip_gram:r1,0.0,0.0,736234474.1821289,0.0,0.0,0.0
75098480.90446188,0.7509848090446187,layer2_post_block,0.0,187.47695533864376,7.583959579467773,6,0.0,1.0,1.0,skip_gram,75839.59579467773,0.01037062518298626,-0.0007685991586185992,7.583959579467773,0.9992316961288452,1.0,11,12,0,skip_gram:r1,0.0,0.0,758395957.9467773,0.0,0.0,0.0
74989461.54590534,0.7498946154590533,layer3_post_sa,0.0,192.2917962102406,11.880462646484375,7,0.0,1.0,1.0,skip_gram,118804.62646484375,0.00022916609304957092,-1.1920999895664863e-05,11.880462646484375,0.9999880790710449,1.0,11,12,0,skip_gram:r1,0.0,0.0,1188046264.6484375,0.0,0.0,0.0
74963403.5960357,0.749634035960357,layer3_post_block,0.0,322.55687266821667,12.366342544555664,8,0.0,1.0,1.0,skip_gram,123663.42544555664,0.0001936067856149748,-9.89442014542874e-06,12.366342544555664,0.9999901056289673,1.0,11,12,0,skip_gram:r1,0.0,0.0,1236634254.4555664,0.0,0.0,0.0
74999974.39229797,0.7499997439229797,pre_sa,0.0,55.03524797047682,-24.140153884887695,0,0.0,0.0,0.0,skip_gram,-241401.53884887695,0.00041774078272283077,-24.140178680419922,-24.140153884887695,3.281359906015524e-11,30.0,11,12,4,skip_gram:r1,0.0,0.0,-2414015388.4887695,0.0,0.0,0.0
132633.59311245038,0.7499995637138822,layer0_post_sa,0.05375139013066238,67.87210484899015,-19.01964743932088,1,2.1182643642264476,0.0,0.0,skip_gram,-13.068097956893883,0.0006841738504590467,-19.019689083099365,-19.01964743932088,2.0125331493906867e-08,12.5,11,12,4,skip_gram:r1,3.648219986727291,2.1049729046545145,-19.15148831414129,2.1182643642264476,2.149360928287272e-15,5.654672742508092e-06
1310.3547680148129,0.7493009205951857,layer0_post_block,0.05132092573477626,71.0371645493526,-5.890855471293132,2,0.42535796275500837,0.0,0.0,skip_gram,-9.0323566757554,0.07442651378611724,-5.898787220319112,-5.890855471293132,0.0034967264994823686,2.5833333333333335,11,12,4,skip_gram:r1,3.6456930462464054,1.9481499507764184,-24.776226224068882,0.42535796275500837,1.1241676463868517e-05,0.0005718305751123998
360.3330642304983,0.7851381179838305,layer1_post_sa,0.051400096617966684,86.97594595761784,3.6531522274017334,3,0.10801046732808572,1.0,1.0,skip_gram,11.11564906324128,0.29147739335894585,-0.040176160944004856,3.6531522274017334,0.9607164760430654,1.0,11,12,4,skip_gram:r1,4.470572025660606,1.9528170166050887,12.1028226122107,0.10801046732808572,0.00020059616517176585,0.0021789233237879953
429.2171969337398,0.7607562356897652,layer1_post_block,0.05071928959761652,101.65441863779671,4.017004410425822,4,0.1725254999366963,1.0,1.0,skip_gram,9.671094983793026,0.2132182518641154,-0.027787146701787908,4.017004410425822,0.9726875076691309,1.0,11,12,4,skip_gram:r1,5.155839897767757,2.167591238825787,10.268405096710085,0.1725254999366963,0.00019382257323706224,0.001772427202648189
219.19421707884214,0.7361949069738238,layer2_post_sa,0.05283589756947602,113.92927000981061,4.959148009618123,5,1.2171315860299328,1.0,1.0,skip_gram,4.495089073698187,0.16283062938600779,-0.020481854541382443,4.959148009618123,0.9799246688683828,1.0,11,12,4,skip_gram:r1,6.0195552404035295,2.497467591469155,4.544778736803239,1.2171315860299328,0.00041328805450603596,0.0033586420152180445
232.25930887602976,0.7275224951096616,layer2_post_block,0.05557355403554338,128.66717773449304,5.091964244842529,6,1.2941498180489361,1.0,1.0,skip_gram,4.4760307964638395,0.13358935822422305,-0.017035605929171044,5.091964244842529,0.983313649892807,1.0,11,12,4,skip_gram:r1,7.150492354428713,2.745908127935855,4.9195548719634985,1.2941498180489361,0.0004256268504715489,0.0031323717384261333
1187610.9509614855,0.7497693332281998,layer3_post_sa,0.057626604470384916,132.67512097566635,11.972086191177368,7,0.13336333411133305,1.0,1.0,skip_gram,32.78321910693654,0.00021510320827170895,-1.1106401340536346e-05,11.972086191177368,0.9999888936678568,1.0,11,12,4,skip_gram:r1,7.645616719525194,2.789340330209982,28.636853932886666,0.13336333411133305,1.6078505530348398e-11,6.313257153962661e-07
2994415.0325389435,0.7497480763432494,layer3_post_block,0.0863057618102116,176.56679839499586,13.215197165807089,8,0.2948954885812052,1.0,1.0,skip_gram,24.335460866871657,8.087811571992158e-05,-3.7650347811298466e-06,13.215197165807089,0.9999962349732717,1.0,11,12,4,skip_gram:r1,15.238732045870165,4.808383874427707,29.359606230232426,0.2948954885812052,2.0966393604436293e-12,2.503821508361662e-07
74999974.39229797,0.7499997439229797,pre_sa,0.0,55.03524797047682,-24.140153884887695,0,0.0,0.0,0.0,skip_gram,-241401.53884887695,0.00041774078272283077,-24.140178680419922,-24.140153884887695,3.281359906015524e-11,30.0,11,12,8,skip_gram:r1,0.0,0.0,-2414015388.4887695,0.0,0.0,0.0
254314.78835031518,0.7500057668557093,layer0_post_sa,0.05287968096348421,67.07621252908189,-18.441166480382282,1,1.410170976116943,0.0,0.0,skip_gram,-15.529322211491673,0.0005151976608127976,-18.441195964813232,-18.441166480382282,2.179971653193391e-08,12.75,11,12,8,skip_gram:r1,3.5469687187767125,1.6509673441199535,-15.07835974045225,1.410170976116943,1.5393763451936425e-15,2.949123689270427e-06
970.200347900521,0.7490479320601673,layer0_post_block,0.04944537214921918,70.9423550264721,-5.308748483657837,2,0.5553477801551749,0.0,0.0,skip_gram,-7.12376568033456,0.1026521207143863,-5.3203745285669966,-5.308748483657837,0.006176217497947316,2.5,11,12,8,skip_gram:r1,3.507771145425943,1.701191158893995,-4.298390591493377,0.5553477801551749,1.7035921523046936e-05,0.0007720548994659508
86.4908981116802,0.7776694031628119,layer1_post_sa,0.05136910870684088,82.97357062644306,3.541948080062866,3,0.4029363229727468,1.0,1.0,skip_gram,5.5798686516917595,0.42262805129090947,-0.06476569889734189,3.541948080062866,0.9385257214307785,1.0,11,12,8,skip_gram:r1,4.262278369304493,2.089159287387152,6.776630897818127,0.4029363229727468,0.002394065707374195,0.008991343830869426
79.33099289734851,0.753899900481952,layer1_post_block,0.05046254962213031,96.90429309674006,3.7599575519561768,4,0.6941358605891061,1.0,1.0,skip_gram,4.512951830594524,0.3540746793150902,-0.05564284992093841,3.7599575519561768,0.9474819600582123,1.0,11,12,8,skip_gram:r1,4.890037698991705,2.4498934220455078,6.748084384666352,0.6941358605891061,0.0030542851670502876,0.00950322027933612
24.978545178898717,0.6694135493973662,layer2_post_sa,0.05293370887599531,109.87692775560818,3.3244682947794595,5,1.479521690979516,1.0,1.0,skip_gram,2.7331377815603424,0.5212840599318346,-0.11965716055904825,3.3244682947794595,0.8998008122046789,1.0,11,12,8,skip_gram:r1,5.8161933060041315,2.9360105554533855,7.904901803624379,1.479521690979516,0.018988147592999677,0.026799541150333724
27.384425094215263,0.6686825781849617,layer2_post_block,0.05486403282960965,123.9775696123282,3.399790128072103,6,1.5372470818265078,1.0,1.0,skip_gram,2.7420809299961846,0.4693257287144661,-0.10660183802247047,3.399790128072103,0.9104856103658676,1.0,11,12,8,skip_gram:r1,6.80190944934599,3.2447149895359964,4.5960326155159805,1.5372470818265078,0.01746072303885373,0.024418353713265114
31184.198462223183,0.7499965507914828,layer3_post_sa,0.054290659624778345,127.87688820832945,11.052613973617554,7,1.5328541035130456,1.0,1.0,skip_gram,8.92718613732819,0.0010555578470909193,-6.94597317002869e-05,11.052613973617554,0.9999305506547292,1.0,11,12,8,skip_gram:r1,6.9425206115942455,3.8471481522624633,17.10787078386086,1.5328541035130456,1.7393423321161186e-08,2.405053160818083e-05
65408.34735985035,0.7499414121531394,layer3_post_block,0.06654098350745188,169.6271871359773,12.40827488899231,8,2.1017907415811226,1.0,1.0,skip_gram,8.558874686906348,0.00047078216387793265,-2.8120294454462662e-05,12.40827488899231,0.9999718815088272,1.0,11,12,8,skip_gram:r1,11.287159861630519,5.995261247675332,18.87200856146695,2.1017907415811226,3.0712112449164538e-09,1.1465530661205429e-05
74999977.09067465,0.7499997709067465,pre_sa,0.0,55.03524797047682,-34.77964782714844,0,0.0,0.0,0.0,skip_gram,-347796.4782714844,6.107893568696454e-07,-34.77964782714844,-34.77964782714844,7.859426546972745e-16,48.0,11,12,0,skip_gram:r2,0.0,0.0,-3477964782.7148438,0.0,0.0,0.0
74999985.41932964,0.7499998541932964,layer0_post_sa,0.0,71.84293877184456,-28.719213485717773,1,0.0,0.0,0.0,skip_gram,-287192.13485717773,1.9045503449888201e-06,-28.719213485717773,-28.719213485717773,3.3682480632749034e-13,26.0,11,12,0,skip_gram:r2,0.0,0.0,-2871921348.5717773,0.0,0.0,0.0
75065770.6881432,0.750657706881432,layer0_post_block,0.0,74.03362215980935,-5.047652244567871,2,0.0,0.0,0.0,skip_gram,-50476.52244567871,0.10525178909301758,-5.059010028839111,-5.047652244567871,0.006351844407618046,2.0,11,12,0,skip_gram:r2,0.0,0.0,-504765224.4567871,0.0,0.0,0.0
75323768.28728804,0.7532376828728804,layer1_post_sa,0.0,96.07149584648445,-3.553133010864258,3,0.0,0.0,0.0,skip_gram,-35531.33010864258,0.19773364067077637,-3.582465171813965,-3.553133010864258,0.027807066217064857,2.0,11,12,0,skip_gram:r2,0.0,0.0,-355313301.0864258,0.0,0.0,0.0
75738343.32862861,0.7573834332862861,layer1_post_block,0.0,118.77287365456644,3.377992630004883,4,0.0,1.0,1.0,skip_gram,33779.92630004883,0.2432449609041214,-0.03642783313989639,3.377992630004883,0.9642276763916016,1.0,11,12,0,skip_gram:r2,0.0,0.0,337799263.0004883,0.0,0.0,0.0
77418562.36510105,0.7741856236510106,layer2_post_sa,0.0,143.7087460138189,2.1750564575195312,5,0.0,1.0,1.0,skip_gram,21750.564575195312,0.5361268520355225,-0.11367008090019226,2.1750564575195312,0.892552375793457,1.0,11,12,0,skip_gram:r2,0.0,0.0,217505645.75195312,0.0,0.0,0.0
77526557.15291326,0.7752655715291326,layer2_post_block,0.0,187.47695533864376,5.469121932983398,6,0.0,1.0,1.0,skip_gram,54691.219329833984,0.05608423799276352,-0.0054734861478209496,5.469121932983398,0.9945414662361145,1.0,11,12,0,skip_gram:r2,0.0,0.0,546912193.2983398,0.0,0.0,0.0
75580853.95085981,0.7558085395085982,layer3_post_sa,0.0,192.2917962102406,2.905599594116211,7,0.0,1.0,1.0,skip_gram,29055.99594116211,0.4978504776954651,-0.07650630176067352,2.905599594116211,0.9263470768928528,1.0,11,12,0,skip_gram:r2,0.0,0.0,290559959.4116211,0.0,0.0,0.0
79381034.98252124,0.7938103498252124,layer3_post_block,0.0,322.55687266821667,1.240717887878418,8,0.0,1.0,1.0,skip_gram,12407.17887878418,1.8307467699050903,-0.4485543966293335,1.240717887878418,0.6385505795478821,1.0,11,12,0,skip_gram:r2,0.0,0.0,124071788.7878418,0.0,0.0,0.0
74999977.09067465,0.7499997709067465,pre_sa,0.0,55.03524797047682,-34.77964782714844,0,0.0,0.0,0.0,skip_gram,-347796.4782714844,6.107893568696454e-07,-34.77964782714844,-34.77964782714844,7.859426546972745e-16,48.0,11,12,4,skip_gram:r2,0.0,0.0,-3477964782.7148438,0.0,0.0,0.0
1804294.658380815,0.7499991744517299,layer0_post_sa,0.05375139013066238,67.87210484899015,-28.302284717559814,1,2.280804194388359,0.0,0.0,skip_gram,-18.740341176998015,2.698979521653655e-05,-28.30228598912557,-28.302284717559814,2.9071808561380625e-12,24.75,11,12,4,skip_gram:r2,3.648219986727291,3.8741819062737677,-25.85355525272948,2.280804194388359,7.115703027624686e-23,4.1567444151543615e-07
73.46016867353794,0.7491299960931576,layer0_post_block,0.05132092573477626,71.0371645493526,-2.8559953371683755,2,1.1675937168815145,0.0,0.0,skip_gram,-2.643087967239085,0.4020730710277955,-2.942917972803116,-2.8559953371683755,0.07665204113194098,2.0,11,12,4,skip_gram:r2,3.6456930462464054,3.8570459195517928,-2.4277637252867437,1.1675937168815145,0.003637191589961047,0.010197771249646092
30.6421088253709,0.7653094409918919,layer1_post_sa,0.051400096617966684,86.97594595761784,-1.7693982124328613,3,1.2647523000289518,0.0,0.0,skip_gram,-1.5733409396952198,0.6537424214184284,-2.0024115840593972,-1.7693982124328613,0.18960437597706914,2.0,11,12,4,skip_gram:r2,4.470572025660606,4.241386698121783,-1.3002145515042294,1.2647523000289518,0.02095851624307122,0.0249757431955282
81.95879640934794,0.7569239436311412,layer1_post_block,0.05071928959761652,101.65441863779671,3.513362248738607,4,1.0820794088309467,1.0,1.0,skip_gram,3.377484479986298,0.30830637986461323,-0.054228527238592505,3.513362248738607,0.9479476064443588,1.0,11,12,4,skip_gram:r2,5.155839897767757,4.9160566432426185,3.3341009944406355,1.0820794088309467,0.0014959970830436895,0.009235420440420342
66.66007363870642,0.7734682014839854,layer2_post_sa,0.05283589756947602,113.92927000981061,3.3918724854787192,5,1.029603901092404,1.0,1.0,skip_gram,3.3427540614889444,0.3232871014624834,-0.057888547074981034,3.3918724854787192,0.9444718857606252,1.0,11,12,4,skip_gram:r2,6.0195552404035295,6.039052685115561,3.323631694389721,1.029603901092404,0.0014628590005186825,0.011603170522675033
95.49199632967547,0.7712634694905616,layer2_post_block,0.05557355403554338,128.66717773449304,4.439532518386841,6,2.1885559702813513,1.0,1.0,skip_gram,3.000947595447141,0.1725140466975669,-0.030405869794776663,4.439532518386841,0.9707845151424408,1.0,11,12,4,skip_gram:r2,7.150492354428713,7.82757283397797,3.454588673110913,2.1885559702813513,0.0014857229762093027,0.008076734167624482
1461.8229925709973,0.7496494914594853,layer3_post_sa,0.057626604470384916,132.67512097566635,7.035773992538452,7,1.5096750944989956,1.0,1.0,skip_gram,5.726247743919694,0.021959010084780555,-0.0021150505781406537,7.035773992538452,0.9978898813327154,1.0,11,12,4,skip_gram:r2,7.645616719525194,8.0308127061339,5.47386791971904,1.5096750944989956,5.858572364664081e-06,0.0005128182380966871
1390.328618846273,0.7491400769047318,layer3_post_block,0.0863057618102116,176.56679839499586,7.761462767918904,8,2.6513262423890835,1.0,1.0,skip_gram,4.766636041657184,0.023381993853642296,-0.0020144596383033786,7.761462767918904,0.9979902555545171,1.0,11,12,4,skip_gram:r2,15.238732045870165,16.799974095189114,3.0975957197747994,2.6513262423890835,5.84248963161977e-06,0.0005388223091648546
74999977.09067465,0.7499997709067465,pre_sa,0.0,55.03524797047682,-34.77964782714844,0,0.0,0.0,0.0,skip_gram,-347796.4782714844,6.107893568696454e-07,-34.77964782714844,-34.77964782714844,7.859426546972745e-16,48.0,11,12,8,skip_gram:r2,0.0,0.0,-3477964782.7148438,0.0,0.0,0.0
200013.33225388543,0.7499990501562368,layer0_post_sa,0.05287968096348421,67.07621252908189,-27.9886736869812,1,4.953978456232107,0.0,0.0,skip_gram,-12.574920891129949,0.00011789596016834973,-27.988680680592854,-27.9886736869812,2.2691812130927463e-11,21.833333333333332,11,12,8,skip_gram:r2,3.5469687187767125,5.48076765374573,-21.466322882705818,4.953978456232107,5.699160781344988e-21,3.7497452880002577e-06
