architecture,candidate_chain_first,example_id,heads,layers,model_seed,position_mode,positive,required_path,split,target_margin,template_id,top1_correct,total_depth,tree_seed,width
L4_W64_H4,1,validation:d1:t2:paligned:tree211:i10015,4,4,11,aligned,1,1,validation,-0.10208320617675781,2,0,3,211,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10000,4,4,11,aligned,0,1,validation,0.0807647705078125,2,1,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10001,4,4,11,aligned,1,1,validation,0.04045677185058594,2,1,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10002,4,4,11,aligned,0,1,validation,0.03251075744628906,2,1,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10003,4,4,11,aligned,1,1,validation,-0.07142448425292969,2,0,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10004,4,4,11,aligned,0,1,validation,-0.026517868041992188,2,0,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10005,4,4,11,aligned,1,1,validation,-0.05411338806152344,2,0,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10006,4,4,11,aligned,0,1,validation,0.03324317932128906,2,1,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10007,4,4,11,aligned,1,1,validation,0.025531768798828125,2,1,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10008,4,4,11,aligned,0,1,validation,0.07448005676269531,2,1,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10009,4,4,11,aligned,1,1,validation,0.0002765655517578125,2,1,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10010,4,4,11,aligned,0,1,validation,0.025751113891601562,2,1,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10011,4,4,11,aligned,1,1,validation,-0.04871177673339844,2,0,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10012,4,4,11,aligned,0,1,validation,-0.012277603149414062,2,0,3,307,64
L4_W64_H4,0,validation:d1:t2:paligned:tree307:i10013,4,4,11,aligned,1,1,validation,0.025278091430664062,2,1,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10014,4,4,11,aligned,0,1,validation,0.040164947509765625,2,1,3,307,64
L4_W64_H4,1,validation:d1:t2:paligned:tree307:i10015,4,4,11,aligned,1,1,validation,0.02750396728515625,2,1,3,307,64
L4_W64_H4,1,validation:d1:t2:prandomized:tree101:i10006,4,4,11,randomized,0,1,validation,0.08680152893066406,2,1,3,101,64
L4_W64_H4,0,validation:d1:t2:prandomized:tree211:i10000,4,4,11,randomized,0,1,validation,0.05183982849121094,2,1,3,211,64
L4_W64_H4,1,validation:d1:t2:prandomized:tree307:i10002,4,4,11,randomized,0,1,validation,0.03251075744628906,2,1,3,307,64
L4_W64_H4,0,validation:d1:t2:prandomized:tree307:i10009,4,4,11,randomized,1,1,validation,0.000274658203125,2,1,3,307,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10000,4,4,11,aligned,0,1,validation,0.1305713653564453,3,1,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10001,4,4,11,aligned,1,1,validation,-0.047885894775390625,3,0,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10002,4,4,11,aligned,0,1,validation,0.035419464111328125,3,1,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10003,4,4,11,aligned,1,1,validation,-0.023355484008789062,3,0,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10004,4,4,11,aligned,0,1,validation,-0.08859062194824219,3,0,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10005,4,4,11,aligned,1,1,validation,-0.01183319091796875,3,0,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10006,4,4,11,aligned,0,1,validation,0.08227348327636719,3,1,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10007,4,4,11,aligned,1,1,validation,-0.08278274536132812,3,0,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10008,4,4,11,aligned,0,1,validation,0.020318984985351562,3,1,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10009,4,4,11,aligned,1,1,validation,-0.0152587890625,3,0,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10010,4,4,11,aligned,0,1,validation,0.09097862243652344,3,1,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10011,4,4,11,aligned,1,1,validation,-0.13105010986328125,3,0,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10012,4,4,11,aligned,0,1,validation,0.06516075134277344,3,1,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree101:i10013,4,4,11,aligned,1,1,validation,0.015350341796875,3,1,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10014,4,4,11,aligned,0,1,validation,0.07946014404296875,3,1,3,101,64
L4_W64_H4,1,validation:d1:t3:paligned:tree101:i10015,4,4,11,aligned,1,1,validation,0.0431060791015625,3,1,3,101,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10000,4,4,11,aligned,0,1,validation,0.048824310302734375,3,1,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10001,4,4,11,aligned,1,1,validation,-0.049610137939453125,3,0,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10002,4,4,11,aligned,0,1,validation,-0.014829635620117188,3,0,3,211,64
L4_W64_H4,1,validation:d1:t3:paligned:tree211:i10003,4,4,11,aligned,1,1,validation,0.015707015991210938,3,1,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10004,4,4,11,aligned,0,1,validation,-0.00901031494140625,3,0,3,211,64
L4_W64_H4,0,validation:d1:t3:paligned:tree211:i10005,4,4,11,aligned,1,1,validation,0.020967483520507812,3,1,3,211,64
